df_hash,22ZHK4.XMLDE7
258.040,1.005
258.070,1.012
258.100,1.026
258.130,1.001
258.160,1.011
258.190,0.994
258.220,0.991
258.250,1.000
258.280,1.011
258.310,0.999
258.340,1.016
258.370,1.007
258.400,0.994
258.430,0.988
258.460,1.085
258.490,1.019
258.520,1.007
258.550,0.998
258.580,1.000
258.610,1.017
258.640,1.001
258.670,1.008
258.700,0.963
258.730,0.989
258.760,0.996
258.790,1.004
258.820,0.998
258.850,1.000
258.880,1.006
258.910,0.968
258.940,1.067
258.970,0.990
259.000,0.984
259.030,0.991
259.060,0.998
259.090,1.017
259.120,0.999
259.150,1.006
259.180,0.996
259.210,1.017
259.240,0.989
259.270,0.981
259.300,0.980
259.330,1.001
259.360,1.010
259.390,1.006
259.420,0.994
259.450,1.003
259.480,0.996
259.510,0.996
259.540,0.981
259.570,0.999
259.600,1.011
259.630,0.990
259.660,1.009
259.690,0.999
259.720,1.004
259.750,0.993
259.780,1.000
259.810,0.995
259.840,1.008
259.870,1.009
259.900,0.999
259.930,0.993
259.960,1.005
259.990,1.004
260.020,1.007
260.050,1.000
260.080,1.003
260.110,1.005
260.140,0.996
260.170,1.005
260.200,1.007
260.230,1.013
260.260,1.011
260.290,0.997
260.320,1.010
260.350,0.993
260.380,1.025
260.410,0.997
260.440,0.986
260.470,1.006
260.500,1.000
260.530,0.999
260.560,0.997
260.590,1.004
260.620,1.033
260.650,1.005
260.680,1.007
260.710,1.008
260.740,1.009
260.770,1.017
260.800,0.986
260.830,1.005
260.860,1.010
260.890,1.021
260.920,1.009
260.950,1.007
260.980,1.010
261.010,1.017
261.040,1.012
261.070,1.020
261.100,0.979
261.130,0.989
261.160,1.021
261.190,1.009
261.220,0.995
261.250,0.990
261.280,1.003
261.310,0.988
261.340,0.993
261.370,1.004
261.400,1.010
261.430,1.042
261.460,0.989
261.490,1.006
261.520,1.014
261.550,1.009
261.580,1.020
261.610,1.015
261.640,1.020
261.670,1.032
261.700,1.017
261.730,1.016
261.760,1.020
261.790,1.026
261.820,0.990
261.850,1.001
261.880,1.018
261.910,1.010
261.940,1.009
261.970,1.005
262.000,1.004
262.030,1.010
262.060,1.007
262.090,1.008
262.120,0.976
262.150,1.041
262.180,0.999
262.210,1.001
262.240,1.006
262.270,1.017
262.300,0.989
262.330,1.012
262.360,1.015
262.390,1.020
262.420,1.007
262.450,1.003
262.480,1.006
262.510,1.007
262.540,1.011
262.570,1.001
262.600,1.009
262.630,1.014
262.660,1.007
262.690,1.015
262.720,1.004
262.750,1.007
262.780,0.991
262.810,1.017
262.840,1.019
262.870,1.011
262.900,1.006
262.930,1.009
262.960,1.008
262.990,1.002
263.020,1.013
263.050,1.000
263.080,1.012
263.110,1.011
263.140,0.999
263.170,1.011
263.200,1.004
263.230,1.010
263.260,1.001
263.290,1.001
263.320,1.007
263.350,1.024
263.380,1.006
263.410,1.004
263.440,1.013
263.470,1.008
263.500,1.012
263.530,1.013
263.560,1.016
263.590,1.007
263.620,1.013
263.650,1.014
263.680,1.013
263.710,1.008
263.740,1.004
263.770,1.021
263.800,1.003
263.830,1.011
263.860,1.012
263.890,1.002
263.920,1.008
263.950,1.009
263.980,1.017
264.010,1.001
264.040,1.008
264.070,1.012
264.100,1.019
264.130,1.011
264.160,1.008
264.190,1.007
264.220,1.004
264.250,1.027
264.280,1.011
264.310,1.007
264.340,1.012
264.370,1.018
264.400,1.006
264.430,1.044
264.460,0.995
264.490,1.029
264.520,1.032
264.550,1.033
264.580,1.009
264.610,0.997
264.640,1.004
264.670,1.000
264.700,1.001
264.730,0.979
264.760,1.031
264.790,0.994
264.820,1.000
264.850,1.012
264.880,1.019
264.910,0.999
264.940,1.005
264.970,1.018
265.000,0.989
265.030,1.012
265.060,1.004
265.090,0.997
265.120,0.994
265.150,1.005
265.180,1.008
265.210,0.993
265.240,1.015
265.270,0.958
265.300,0.985
265.330,1.005
265.360,0.992
265.390,0.968
265.420,0.985
265.450,1.005
265.480,1.005
265.510,0.980
265.540,1.002
265.570,1.016
265.600,1.013
265.630,1.009
265.660,0.992
265.690,0.992
265.720,1.006
265.750,1.005
265.780,1.062
265.810,1.020
265.840,1.018
265.870,1.005
265.900,0.988
265.930,1.009
265.960,1.004
265.990,1.020
266.020,1.014
266.050,1.004
266.080,1.014
266.110,1.013
266.140,1.006
266.170,1.015
266.200,1.012
266.230,0.996
266.260,1.019
266.290,1.018
266.320,1.077
266.350,1.013
266.380,1.002
266.410,1.014
266.440,0.998
266.470,1.016
266.500,1.019
266.530,1.019
266.560,0.995
266.590,0.947
266.620,0.991
266.650,1.002
266.680,0.991
266.710,0.992
266.740,0.982
266.770,0.981
266.800,1.000
266.830,1.008
266.860,1.021
266.890,0.995
266.920,1.010
266.950,1.001
266.980,0.991
267.010,0.992
267.040,1.016
267.070,1.023
267.100,1.018
267.130,1.042
267.160,1.015
267.190,1.053
267.220,1.033
267.250,1.021
267.280,1.024
267.310,1.034
267.340,1.007
267.370,1.005
267.400,1.015
267.430,1.009
267.460,1.074
267.490,1.014
267.520,1.022
267.550,1.010
267.580,0.999
267.610,1.017
267.640,1.018
267.670,1.024
267.700,1.007
267.730,0.993
267.760,1.008
267.790,1.021
267.820,1.009
267.850,1.015
267.880,1.008
267.910,1.016
267.940,1.011
267.970,1.012
268.000,0.996
268.030,1.055
268.060,0.997
268.090,1.008
268.120,1.005
268.150,1.010
268.180,1.013
268.210,1.002
268.240,1.054
268.270,1.002
268.300,1.020
268.330,0.999
268.360,1.013
268.390,1.015
268.420,1.004
268.450,1.011
268.480,1.016
268.510,1.008
268.540,1.008
268.570,0.953
268.600,1.041
268.630,1.018
268.660,1.014
268.690,1.003
268.720,1.021
268.750,1.030
268.780,1.047
268.810,1.034
268.840,0.979
268.870,1.018
268.900,1.019
268.930,0.997
268.960,1.011
268.990,1.006
269.020,1.009
269.050,0.969
269.080,0.975
269.110,0.995
269.140,1.001
269.170,1.007
269.200,0.988
269.230,1.000
269.260,0.981
269.290,1.016
269.320,1.005
269.350,0.984
269.380,1.006
269.410,1.008
269.440,1.000
269.470,1.006
269.500,1.013
269.530,1.015
269.560,1.002
269.590,1.025
269.620,1.011
269.650,1.014
269.680,1.016
269.710,1.006
269.740,1.006
269.770,1.018
269.800,1.019
269.830,1.017
269.860,1.021
269.890,1.001
269.920,0.999
269.950,1.028
269.980,1.023
270.010,1.021
270.040,1.007
270.070,1.001
270.100,1.016
270.130,1.013
270.160,1.008
270.190,1.008
270.220,1.038
270.250,0.937
270.280,1.047
270.310,1.030
270.340,1.010
270.370,0.988
270.400,1.008
270.430,1.026
270.460,1.023
270.490,1.038
270.520,1.009
270.550,1.001
270.580,1.014
270.610,1.004
270.640,1.020
270.670,1.019
270.700,1.017
270.730,0.995
270.760,1.016
270.790,1.015
270.820,1.023
270.850,1.033
270.880,1.024
270.910,1.033
270.940,1.017
270.970,1.019
271.000,1.025
271.030,1.025
271.060,1.047
271.090,1.016
271.120,1.019
271.150,1.001
271.180,0.990
271.210,1.018
271.240,1.012
271.270,0.997
271.300,0.988
271.330,0.997
271.360,1.025
271.390,0.998
271.420,1.022
271.450,1.020
271.480,1.013
271.510,1.002
271.540,1.021
271.570,0.996
271.600,1.004
271.630,0.999
271.660,0.960
271.690,1.025
271.720,1.002
271.750,0.991
271.780,0.953
271.810,1.002
271.840,1.017
271.870,1.017
271.900,1.023
271.930,1.015
271.960,1.021
271.990,1.024
272.020,1.030
272.050,0.970
272.080,1.039
272.110,1.022
272.140,1.013
272.170,1.008
272.200,1.009
272.230,1.035
272.260,1.022
272.290,1.019
272.320,1.021
272.350,1.010
272.380,1.026
272.410,1.007
272.440,1.016
272.470,1.014
272.500,1.013
272.530,1.029
272.560,1.010
272.590,1.014
272.620,0.996
272.650,1.020
272.680,1.021
272.710,1.020
272.740,1.010
272.770,1.015
272.800,1.015
272.830,0.996
272.860,1.025
272.890,1.017
272.920,1.018
272.950,1.014
272.980,1.014
273.010,1.021
273.040,1.014
273.070,1.021
273.100,0.998
273.130,1.014
273.160,1.014
273.190,1.027
273.220,1.012
273.250,1.018
273.280,1.016
273.310,1.019
273.340,1.021
273.370,1.015
273.400,1.019
273.430,1.017
273.460,1.009
273.490,1.032
273.520,1.011
273.550,1.020
273.580,0.998
273.610,1.016
273.640,1.021
273.670,1.026
273.700,1.018
273.730,1.014
273.760,1.020
273.790,1.034
273.820,1.010
273.850,1.019
273.880,1.018
273.910,1.016
273.940,1.015
273.970,1.015
274.000,1.008
274.030,1.021
274.060,1.002
274.090,1.017
274.120,1.017
274.150,1.027
274.180,1.019
274.210,1.027
274.240,1.010
274.270,1.019
274.300,1.015
274.330,1.001
274.360,1.013
274.390,1.016
274.420,1.021
274.450,1.015
274.480,1.014
274.510,1.021
274.540,1.021
274.570,1.022
274.600,1.003
274.630,0.993
274.660,1.038
274.690,1.013
274.720,1.023
274.750,1.011
274.780,1.035
274.810,1.026
274.840,1.017
274.870,1.021
274.900,1.010
274.930,1.037
274.960,1.016
274.990,1.014
275.020,1.012
275.050,1.019
275.080,1.001
275.110,1.004
275.140,0.941
275.170,1.068
275.200,1.027
275.230,1.036
275.260,1.023
275.290,1.014
275.320,1.014
275.350,0.995
275.380,1.011
275.410,1.024
275.440,0.996
275.470,1.014
275.500,1.004
275.530,1.010
275.560,1.015
275.590,1.020
275.620,1.022
275.650,1.015
275.680,1.006
275.710,1.017
275.740,0.976
275.770,1.033
275.800,1.012
275.830,1.013
275.860,0.999
275.890,1.021
275.920,1.024
275.950,1.017
275.980,1.016
276.010,1.033
276.040,1.027
276.070,1.023
276.100,1.008
276.130,1.009
276.160,1.006
276.190,1.018
276.220,1.016
276.250,1.013
276.280,1.008
276.310,1.000
276.340,1.010
276.370,1.033
276.400,0.992
276.430,1.007
276.460,1.000
276.490,1.005
276.520,1.005
276.550,0.992
276.580,1.013
276.610,0.984
276.640,0.992
276.670,1.009
276.700,0.959
276.730,0.997
276.760,1.002
276.790,1.004
276.820,0.989
276.850,1.011
276.880,1.013
276.910,0.980
276.940,0.980
276.970,0.933
277.000,1.034
277.030,0.981
277.060,1.003
277.090,1.019
277.120,1.043
277.150,1.043
277.180,1.021
277.210,0.999
277.240,1.021
277.270,1.027
277.300,1.016
277.330,1.012
277.360,0.977
277.390,1.048
277.420,1.043
277.450,1.002
277.480,1.003
277.510,0.986
277.540,1.019
277.570,1.012
277.600,0.998
277.630,1.061
277.660,0.990
277.690,0.999
277.720,1.009
277.750,1.007
277.780,1.008
277.810,1.027
277.840,0.983
277.870,1.004
277.900,1.030
277.930,1.020
277.960,1.006
277.990,0.983
278.020,1.008
278.050,1.009
278.080,1.003
278.110,1.004
278.140,1.019
278.170,0.963
278.200,0.985
278.230,1.009
278.260,1.029
278.290,1.028
278.320,1.022
278.350,1.014
278.380,1.020
278.410,1.044
278.440,1.023
278.470,0.988
278.500,0.998
278.530,0.997
278.560,1.017
278.590,0.990
278.620,1.038
278.650,0.995
278.680,0.997
278.710,1.002
278.740,0.988
278.770,0.996
278.800,0.974
278.830,1.007
278.860,0.988
278.890,0.949
278.920,0.964
278.950,0.979
278.980,1.002
279.010,0.992
279.040,0.983
279.070,0.993
279.100,1.032
279.130,1.033
279.160,1.023
279.190,1.008
279.220,1.007
279.250,1.032
279.280,1.021
279.310,1.011
279.340,1.059
279.370,1.033
279.400,1.021
279.430,1.007
279.460,1.017
279.490,1.013
279.520,1.007
279.550,0.999
279.580,0.972
279.610,1.024
279.640,0.993
279.670,0.993
279.700,1.006
279.730,1.008
279.760,0.994
279.790,1.018
279.820,1.002
279.850,1.020
279.880,1.036
279.910,0.979
279.940,0.980
279.970,0.991
280.000,0.991
280.030,0.940
280.060,1.056
280.090,1.002
280.120,1.017
280.150,1.014
280.180,0.983
280.210,0.994
280.240,1.009
280.270,1.009
280.300,1.006
280.330,1.006
280.360,1.009
280.390,0.989
280.420,1.016
280.450,1.025
280.480,0.995
280.510,0.994
280.540,0.998
280.570,1.002
280.600,0.999
280.630,1.015
280.660,0.992
280.690,0.985
280.720,1.009
280.750,1.000
280.780,1.010
280.810,1.012
280.840,1.014
280.870,0.989
280.900,1.013
280.930,1.005
280.960,0.997
280.990,1.021
281.020,1.010
281.050,0.993
281.080,0.991
281.110,1.008
281.140,0.997
281.170,1.002
281.200,1.012
281.230,1.006
281.260,0.993
281.290,1.019
281.320,0.979
281.350,1.010
281.380,1.028
281.410,1.009
281.440,1.018
281.470,0.997
281.500,0.996
281.530,0.993
281.560,1.012
281.590,1.003
281.620,1.000
281.650,1.003
281.680,1.008
281.710,0.999
281.740,1.021
281.770,0.997
281.800,0.986
281.830,1.019
281.860,0.988
281.890,1.012
281.920,1.011
281.950,0.999
281.980,0.995
282.010,0.996
282.040,1.014
282.070,1.004
282.100,0.999
282.130,1.006
282.160,1.013
282.190,0.989
282.220,1.006
282.250,1.009
282.280,0.994
282.310,0.976
282.340,1.003
282.370,1.006
282.400,1.014
282.430,1.006
282.460,1.006
282.490,0.998
282.520,0.999
282.550,1.003
282.580,0.996
282.610,0.995
282.640,1.018
282.670,1.009
282.700,0.994
282.730,1.004
282.760,1.014
282.790,1.004
282.820,1.005
282.850,1.022
282.880,0.991
282.910,0.976
282.940,0.994
282.970,1.004
283.000,1.002
283.030,1.008
283.060,1.001
283.090,1.000
283.120,0.999
283.150,1.036
283.180,0.987
283.210,1.007
283.240,1.009
283.270,1.003
283.300,0.982
283.330,1.009
283.360,0.986
283.390,1.018
283.420,1.016
283.450,0.999
283.480,0.984
283.510,0.988
283.540,1.003
283.570,1.011
283.600,0.996
283.630,0.995
283.660,0.996
283.690,0.956
283.720,1.021
283.750,1.030
283.780,1.005
283.810,1.019
283.840,1.000
283.870,1.018
283.900,1.014
283.930,0.991
283.960,1.040
283.990,1.006
284.020,0.991
284.050,0.988
284.080,1.000
284.110,0.999
284.140,0.998
284.170,1.016
284.200,1.001
284.230,0.983
284.260,1.009
284.290,1.014
284.320,0.995
284.350,1.010
284.380,1.012
284.410,0.995
284.440,0.985
284.470,0.998
284.500,1.005
284.530,0.996
284.560,1.000
284.590,1.000
284.620,0.982
284.650,0.971
284.680,1.040
284.710,0.996
284.740,0.974
284.770,0.960
284.800,1.002
284.830,0.996
284.860,0.988
284.890,1.005
284.920,0.978
284.950,0.994
284.980,0.985
285.010,0.999
285.040,0.979
285.070,1.007
285.100,0.981
285.130,0.983
285.160,0.994
285.190,0.960
285.220,1.036
285.250,0.954
285.280,1.012
285.310,0.961
285.340,0.988
285.370,0.984
285.400,0.997
285.430,0.990
285.460,0.965
285.490,1.053
285.520,0.981
285.550,0.999
285.580,1.005
285.610,1.000
285.640,0.994
285.670,0.991
285.700,1.021
285.730,1.035
285.760,0.966
285.790,0.971
285.820,1.007
285.850,0.989
285.880,0.988
285.910,0.968
285.940,1.048
285.970,1.003
286.000,0.997
286.030,1.013
286.060,1.000
286.090,0.982
286.120,0.971
286.150,0.975
286.180,0.998
286.210,1.000
286.240,0.981
286.270,0.984
286.300,0.986
286.330,0.985
286.360,1.006
286.390,0.981
286.420,0.998
286.450,0.976
286.480,0.976
286.510,1.004
286.540,1.008
286.570,0.993
286.600,1.002
286.630,1.007
286.660,0.945
286.690,0.985
286.720,0.998
286.750,1.026
286.780,0.974
286.810,1.006
286.840,0.999
286.870,0.973
286.900,1.016
286.930,0.971
286.960,0.982
286.990,0.964
287.020,0.972
287.050,0.970
287.080,0.981
287.110,0.997
287.140,0.967
287.170,0.973
287.200,0.984
287.230,0.986
287.260,0.992
287.290,0.996
287.320,1.018
287.350,0.983
287.380,0.971
287.410,0.990
287.440,0.994
287.470,0.988
287.500,0.982
287.530,0.961
287.560,0.980
287.590,0.992
287.620,0.996
287.650,0.944
287.680,1.085
287.710,0.979
287.740,0.997
287.770,0.999
287.800,1.000
287.830,0.991
287.860,0.981
287.890,1.004
287.920,1.009
287.950,0.989
287.980,0.977
288.010,0.978
288.040,0.992
288.070,0.993
288.100,0.996
288.130,0.975
288.160,1.038
288.190,0.984
288.220,0.999
288.250,0.999
288.280,0.972
288.310,0.989
288.340,1.011
288.370,1.020
288.400,1.020
288.430,0.986
288.460,0.983
288.490,0.986
288.520,1.008
288.550,0.988
288.580,0.988
288.610,0.966
288.640,1.029
288.670,0.980
288.700,0.995
288.730,1.001
288.760,1.014
288.790,0.986
288.820,0.976
288.850,1.022
288.880,0.985
288.910,0.989
288.940,0.980
288.970,0.992
289.000,1.008
289.030,0.998
289.060,0.989
289.090,0.974
289.120,0.976
289.150,0.998
289.180,1.042
289.210,1.039
289.240,1.019
289.270,0.989
289.300,0.988
289.330,0.993
289.360,0.988
289.390,0.991
289.420,0.989
289.450,0.995
289.480,1.002
289.510,1.010
289.540,0.993
289.570,0.977
289.600,0.982
289.630,0.979
289.660,1.004
289.690,1.016
289.720,1.013
289.750,1.015
289.780,1.001
289.810,1.002
289.840,0.994
289.870,0.967
289.900,1.010
289.930,0.980
289.960,0.992
289.990,1.001
290.020,1.006
290.050,0.992
290.080,0.986
290.110,0.972
290.140,1.011
290.170,1.008
290.200,0.981
290.230,1.005
290.260,0.990
290.290,0.999
290.320,0.994
290.350,1.004
290.380,1.001
290.410,0.999
290.440,1.006
290.470,1.004
290.500,0.990
290.530,1.017
290.560,1.004
290.590,1.007
290.620,0.980
290.650,0.991
290.680,1.011
290.710,0.988
290.740,0.992
290.770,0.997
290.800,1.002
290.830,0.993
290.860,1.026
290.890,0.990
290.920,0.988
290.950,1.008
290.980,0.995
291.010,1.002
291.040,1.013
291.070,1.001
291.100,0.993
291.130,1.003
291.160,1.002
291.190,1.021
291.220,0.995
291.250,1.012
291.280,0.992
291.310,0.984
291.340,1.009
291.370,1.000
291.400,0.999
291.430,1.003
291.460,0.996
291.490,1.006
291.520,0.917
291.550,1.006
291.580,1.002
291.610,1.012
291.640,1.000
291.670,0.992
291.700,1.000
291.730,0.998
291.760,0.999
291.790,1.020
291.820,1.017
291.850,0.987
291.880,1.005
291.910,1.000
291.940,1.001
291.970,0.998
292.000,1.013
292.030,0.990
292.060,1.005
292.090,1.003
292.120,1.015
292.150,1.049
292.180,0.978
292.210,0.986
292.240,0.995
292.270,0.993
292.300,0.994
292.330,1.002
292.360,0.992
292.390,0.984
292.420,0.995
292.450,0.977
292.480,0.992
292.510,1.001
292.540,0.973
292.570,0.986
292.600,0.999
292.630,0.995
292.660,0.975
292.690,0.976
292.720,0.988
292.750,0.995
292.780,0.995
292.810,0.991
292.840,1.003
292.870,0.990
292.900,0.993
292.930,0.969
292.960,1.016
292.990,1.011
293.020,0.977
293.050,0.992
293.080,0.971
293.110,0.999
293.140,0.998
293.170,0.981
293.200,0.983
293.230,0.970
293.260,1.035
293.290,0.979
293.320,0.979
293.350,1.012
293.380,0.990
293.410,0.967
293.440,0.991
293.470,1.003
293.500,0.996
293.530,0.985
293.560,1.029
293.590,0.997
293.620,1.012
293.650,0.985
293.680,0.973
293.710,0.980
293.740,0.972
293.770,0.983
293.800,0.995
293.830,0.936
293.860,0.989
293.890,1.021
293.920,0.965
293.950,0.987
293.980,1.013
294.010,0.968
294.040,0.957
294.070,1.003
294.100,1.000
294.130,0.987
294.160,0.974
294.190,0.950
294.220,0.997
294.250,1.002
294.280,0.990
294.310,1.019
294.340,1.010
294.370,0.996
294.400,0.998
294.430,0.996
294.460,0.984
294.490,1.014
294.520,0.988
294.550,0.960
294.580,0.982
294.610,0.999
294.640,0.988
294.670,0.984
294.700,0.980
294.730,1.000
294.760,1.027
294.790,1.040
294.820,1.001
294.850,0.984
294.880,1.021
294.910,1.008
294.940,1.009
294.970,1.003
295.000,1.027
295.030,1.020
295.060,1.028
295.090,1.024
295.120,1.009
295.150,0.988
295.180,0.999
295.210,0.997
295.240,0.999
295.270,0.998
295.300,1.008
295.330,1.010
295.360,0.999
295.390,0.988
295.420,1.030
295.450,1.016
295.480,1.019
295.510,1.013
295.540,1.008
295.570,1.043
295.600,0.999
295.630,1.020
295.660,1.040
295.690,0.997
295.720,1.000
295.750,1.003
295.780,1.016
295.810,1.011
295.840,1.007
295.870,1.026
295.900,1.005
295.930,0.982
295.960,1.043
295.990,0.957
296.020,0.996
296.050,0.999
296.080,1.007
296.110,1.010
296.140,1.022
296.170,1.028
296.200,0.991
296.230,0.997
296.260,0.987
296.290,1.018
296.320,1.039
296.350,1.021
296.380,1.006
296.410,1.015
296.440,1.057
296.470,0.983
296.500,1.017
296.530,1.015
296.560,1.029
296.590,1.039
296.620,1.025
296.650,1.038
296.680,1.025
296.710,1.008
296.740,1.003
296.770,1.007
296.800,1.016
296.830,1.020
296.860,1.009
296.890,1.014
296.920,0.988
296.950,1.054
296.980,0.993
297.010,1.023
297.040,1.016
297.070,0.995
297.100,1.021
297.130,1.021
297.160,1.015
297.190,1.027
297.220,1.007
297.250,1.005
297.280,1.016
297.310,1.001
297.340,1.010
297.370,1.022
297.400,1.025
297.430,1.010
297.460,1.010
297.490,1.022
297.520,1.003
297.550,1.017
297.580,1.023
297.610,1.012
297.640,1.016
297.670,1.010
297.700,1.015
297.730,1.010
297.760,1.014
297.790,1.012
297.820,1.012
297.850,1.018
297.880,1.059
297.910,1.004
297.940,1.028
297.970,1.019
298.000,1.014
298.030,1.021
298.060,1.012
298.090,1.028
298.120,1.021
298.150,1.014
298.180,0.996
298.210,1.029
298.240,0.991
298.270,1.005
298.300,1.010
298.330,1.005
298.360,1.012
298.390,1.012
298.420,1.011
298.450,0.999
298.480,1.000
298.510,0.949
298.540,1.028
298.570,1.023
298.600,1.038
298.630,1.005
298.660,1.005
298.690,1.019
298.720,1.009
298.750,1.011
298.780,1.001
298.810,0.997
298.840,1.009
298.870,1.009
298.900,1.020
298.930,1.010
298.960,1.019
298.990,1.010
299.020,1.006
299.050,0.989
299.080,1.008
299.110,1.025
299.140,1.011
299.170,1.007
299.200,0.990
299.230,1.021
299.260,1.012
299.290,1.001
299.320,0.997
299.350,0.993
299.380,1.019
299.410,1.006
299.440,1.001
299.470,1.013
299.500,1.001
299.530,1.021
299.560,1.006
299.590,1.046
299.620,1.012
299.650,1.003
299.680,1.001
299.710,1.014
299.740,1.022
299.770,1.004
299.800,1.006
299.830,1.011
299.860,1.009
299.890,1.014
299.920,1.026
299.950,0.998
299.980,1.027
300.010,0.997
300.040,0.990
300.070,1.023
300.100,1.021
300.130,1.004
300.160,1.006
300.190,1.013
300.220,1.017
300.250,0.984
300.280,1.011
300.310,1.012
300.340,1.009
300.370,1.021
300.400,1.010
300.430,1.021
300.460,1.017
300.490,0.980
300.520,1.027
300.550,1.030
300.580,1.033
300.610,0.985
300.640,1.002
300.670,1.013
300.700,1.012
300.730,1.018
300.760,1.006
300.790,1.008
300.820,0.996
300.850,1.031
300.880,1.002
300.910,1.021
300.940,1.021
300.970,1.012
301.000,1.012
301.030,1.010
301.060,1.019
301.090,1.014
301.120,1.019
301.150,1.028
301.180,1.037
301.210,1.023
301.240,1.022
301.270,0.997
301.300,0.998
301.330,1.007
301.360,1.015
301.390,1.012
301.420,1.009
301.450,1.014
301.480,1.003
301.510,1.033
301.540,1.012
301.570,1.000
301.600,0.989
301.630,1.004
301.660,1.005
301.690,1.014
301.720,1.021
301.750,1.000
301.780,1.009
301.810,1.051
301.840,1.005
301.870,0.987
301.900,1.003
301.930,1.003
301.960,1.005
301.990,0.988
302.020,1.028
302.050,1.000
302.080,0.996
302.110,1.037
302.140,1.009
302.170,0.995
302.200,1.019
302.230,1.026
302.260,1.018
302.290,1.008
302.320,1.016
302.350,1.011
302.380,1.020
302.410,1.019
302.440,1.021
302.470,1.012
302.500,1.012
302.530,1.014
302.560,1.023
302.590,1.019
302.620,1.007
302.650,1.010
302.680,1.019
302.710,1.005
302.740,1.012
302.770,1.023
302.800,1.014
302.830,1.015
302.860,1.049
302.890,1.011
302.920,1.004
302.950,1.021
302.980,1.010
303.010,1.018
303.040,1.031
303.070,1.018
303.100,1.011
303.130,1.018
303.160,1.020
303.190,1.016
303.220,1.003
303.250,1.046
303.280,1.007
303.310,1.006
303.340,1.013
303.370,1.015
303.400,1.020
303.430,1.022
303.460,1.017
303.490,1.010
303.520,1.017
303.550,1.003
303.580,1.049
303.610,1.001
303.640,1.031
303.670,1.023
303.700,1.011
303.730,1.012
303.760,1.026
303.790,1.016
303.820,1.013
303.850,1.015
303.880,1.011
303.910,1.007
303.940,1.012
303.970,1.016
304.000,1.007
304.030,1.015
304.060,1.014
304.090,1.014
304.120,1.000
304.150,1.010
304.180,1.019
304.210,1.013
304.240,1.019
304.270,1.014
304.300,1.021
304.330,1.007
304.360,1.010
304.390,1.007
304.420,1.038
304.450,1.013
304.480,1.019
304.510,1.037
304.540,1.012
304.570,0.984
304.600,1.043
304.630,1.017
304.660,1.007
304.690,1.012
304.720,1.009
304.750,1.023
304.780,1.012
304.810,1.019
304.840,1.020
304.870,1.020
304.900,1.023
304.930,1.011
304.960,1.024
304.990,1.029
305.020,1.008
305.050,1.010
305.080,1.020
305.110,1.023
305.140,1.006
305.170,0.994
305.200,0.988
305.230,1.055
305.260,0.979
305.290,1.013
305.320,0.999
305.350,0.977
305.380,1.005
305.410,1.021
305.440,1.008
305.470,0.986
305.500,0.996
305.530,0.977
305.560,1.010
305.590,0.991
305.620,0.996
305.650,1.014
305.680,1.005
305.710,0.990
305.740,0.965
305.770,1.007
305.800,1.009
305.830,1.003
305.860,0.975
305.890,0.977
305.920,0.995
305.950,0.998
305.980,0.996
306.010,0.997
306.040,0.973
306.070,1.006
306.100,0.989
306.130,1.005
306.160,1.004
306.190,0.993
306.220,1.002
306.250,0.986
306.280,0.993
306.310,1.009
306.340,0.986
306.370,0.966
306.400,0.991
306.430,0.963
306.460,0.981
306.490,0.979
306.520,1.013
306.550,0.969
306.580,0.985
306.610,1.022
306.640,0.981
306.670,0.987
306.700,1.032
306.730,1.001
306.760,0.984
306.790,1.012
306.820,1.001
306.850,1.006
306.880,0.989
306.910,1.002
306.940,1.005
306.970,1.000
307.000,1.012
307.030,1.009
307.060,1.030
307.090,1.019
307.120,0.995
307.150,1.022
307.180,1.015
307.210,1.024
307.240,1.000
307.270,1.008
307.300,1.000
307.330,1.007
307.360,0.989
307.390,1.021
307.420,1.017
307.450,1.000
307.480,0.976
307.510,0.960
307.540,1.023
307.570,0.938
307.600,1.002
307.630,1.017
307.660,0.979
307.690,0.986
307.720,1.011
307.750,1.021
307.780,0.987
307.810,1.045
307.840,1.036
307.870,1.003
307.900,1.037
307.930,1.039
307.960,1.024
307.990,1.017
308.020,1.010
308.050,1.038
308.080,0.994
308.110,1.027
308.140,1.016
308.170,1.015
308.200,1.010
308.230,1.013
308.260,1.001
308.290,1.024
308.320,1.004
308.350,0.995
308.380,0.990
308.410,1.022
308.440,1.006
308.470,1.006
308.500,1.011
308.530,1.011
308.560,1.004
308.590,1.013
308.620,1.019
308.650,1.025
308.680,1.010
308.710,1.021
308.740,1.022
308.770,1.031
308.800,1.041
308.830,1.051
308.860,1.031
308.890,0.999
308.920,1.021
308.950,0.974
308.980,0.973
309.010,1.014
309.040,0.986
309.070,1.004
309.100,1.001
309.130,0.980
309.160,1.000
309.190,1.014
309.220,1.009
309.250,1.005
309.280,1.021
309.310,1.028
309.340,1.018
309.370,1.024
309.400,0.998
309.430,1.005
309.460,1.011
309.490,1.000
309.520,0.970
309.550,1.017
309.580,0.974
309.610,0.995
309.640,1.030
309.670,1.025
309.700,0.999
309.730,0.981
309.760,1.030
309.790,1.053
309.820,1.032
309.850,1.030
309.880,1.015
309.910,1.026
309.940,1.042
309.970,1.042
310.000,1.000
310.030,1.061
310.060,1.020
310.090,1.021
310.120,1.025
310.150,1.020
310.180,1.031
310.210,1.026
310.240,1.026
310.270,1.014
310.300,1.038
310.330,1.013
310.360,1.028
310.390,0.986
310.420,1.020
