df_hash,22ZHK4.XMLDE7
247.730,1191
247.755,1128
247.780,1082
247.805,1037
247.830,972
247.855,899
247.880,848
247.905,825
247.930,786
247.955,672
247.980,469
248.005,230
248.030,27
248.055,-111
248.080,-217
248.105,-329
248.130,-448
248.155,-546
248.180,-608
248.205,-650
248.230,-693
248.255,-725
248.280,-716
248.305,-656
248.330,-580
248.355,-526
248.380,-492
248.405,-431
248.430,-309
248.455,-145
248.480,10
248.505,131
248.530,228
248.555,321
248.580,392
248.605,401
248.630,335
248.655,232
248.680,152
248.705,112
248.730,86
248.755,47
248.780,5
248.805,-11
248.830,-3
248.855,-9
248.880,-52
248.905,-90
248.930,-40
248.955,144
248.980,418
249.005,673
249.030,831
249.055,897
249.080,932
249.105,982
249.130,1044
249.155,1081
249.180,1069
249.205,1011
249.230,918
249.255,792
249.280,639
249.305,480
249.330,350
249.355,270
249.380,228
249.405,185
249.430,109
249.455,3
249.480,-85
249.505,-94
249.530,12
249.555,218
249.580,447
249.605,611
249.630,655
249.655,600
249.680,520
249.705,489
249.730,522
249.755,570
249.780,562
249.805,449
249.830,233
249.855,-43
249.880,-321
249.905,-549
249.930,-697
249.955,-763
249.980,-772
250.005,-757
250.030,-740
250.055,-718
250.080,-669
250.105,-568
250.130,-399
250.155,-164
250.180,113
250.205,386
250.230,602
250.255,724
250.280,760
250.305,751
250.330,743
250.355,754
250.380,773
250.405,784
250.430,775
250.455,738
250.480,648
250.505,482
250.530,245
250.555,-11
250.580,-220
250.605,-353
250.630,-439
250.655,-524
250.680,-621
250.705,-689
250.730,-682
250.755,-596
250.780,-471
250.805,-345
250.830,-216
250.855,-58
250.880,132
250.905,313
250.930,430
250.955,465
250.980,456
251.005,461
251.030,510
251.055,590
251.080,671
251.105,732
251.130,762
251.155,745
251.180,665
251.205,516
251.230,324
251.255,143
251.280,24
251.305,-13
251.330,13
251.355,69
251.380,127
251.405,175
251.430,213
251.455,241
251.480,254
251.505,252
251.530,249
251.555,273
251.580,344
251.605,442
251.630,513
251.655,505
251.680,417
251.705,301
251.730,226
251.755,213
251.780,225
251.805,213
251.830,172
251.855,148
251.880,189
251.905,286
251.930,373
251.955,386
251.980,315
252.005,203
252.030,101
252.055,28
252.080,-27
252.105,-75
252.130,-104
252.155,-100
252.180,-65
252.205,-26
252.230,-2
252.255,5
252.280,16
252.305,42
252.330,83
252.355,131
252.380,187
252.405,258
252.430,344
252.455,428
252.480,489
252.505,522
252.530,538
252.555,556
252.580,577
252.605,589
252.630,580
252.655,549
252.680,502
252.705,433
252.730,328
252.755,184
252.780,18
252.805,-131
252.830,-243
252.855,-327
252.880,-412
252.905,-508
252.930,-587
252.955,-608
252.980,-550
253.005,-438
253.030,-312
253.055,-189
253.080,-55
253.105,106
253.130,279
253.155,421
253.180,504
253.205,544
253.230,584
253.255,653
253.280,743
253.305,823
253.330,877
253.355,910
253.380,924
253.405,904
253.430,828
253.455,713
253.480,610
253.505,570
253.530,597
253.555,650
253.580,683
253.605,696
253.630,715
253.655,749
253.680,769
253.705,733
253.730,633
253.755,491
253.780,326
253.805,116
253.830,-172
253.855,-528
253.880,-878
253.905,-1137
253.930,-1274
253.955,-1322
253.980,-1327
254.005,-1288
254.030,-1170
254.055,-962
254.080,-712
254.105,-488
254.130,-308
254.155,-127
254.180,105
254.205,378
254.230,618
254.255,759
254.280,806
254.305,819
254.330,844
254.355,877
254.380,879
254.405,825
254.430,723
254.455,583
254.480,400
254.505,172
254.530,-60
254.555,-226
254.580,-273
254.605,-217
254.630,-123
254.655,-45
254.680,18
254.705,97
254.730,194
254.755,270
254.780,289
254.805,263
254.830,252
254.855,301
254.880,395
254.905,476
254.930,497
254.955,462
254.980,409
255.005,358
255.030,296
255.055,200
255.080,72
255.105,-54
255.130,-139
255.155,-165
255.180,-144
255.205,-98
255.230,-43
255.255,20
255.280,92
255.305,165
255.330,231
255.355,289
255.380,346
255.405,414
255.430,498
255.455,595
255.480,690
255.505,767
255.530,813
255.555,818
255.580,781
255.605,719
255.630,664
255.655,654
255.680,699
255.705,766
255.730,799
255.755,753
255.780,634
255.805,487
255.830,357
255.855,259
255.880,175
255.905,92
255.930,21
255.955,-15
255.980,-17
256.005,-14
256.030,-41
256.055,-110
256.080,-197
256.105,-276
256.130,-344
256.155,-411
256.180,-475
256.205,-500
256.230,-444
256.255,-302
256.280,-115
256.305,52
256.330,161
256.355,214
256.380,232
256.405,228
256.430,204
256.455,176
256.480,177
256.505,233
256.530,332
256.555,422
256.580,458
256.605,432
256.630,377
256.655,322
256.680,275
256.705,230
256.730,202
256.755,221
256.780,298
256.805,393
256.830,437
256.855,388
256.880,267
256.905,130
256.930,14
256.955,-81
256.980,-165
257.005,-224
257.030,-233
257.055,-191
257.080,-139
257.105,-119
257.130,-121
257.155,-94
257.180,-3
257.205,127
257.230,232
257.255,276
257.280,287
257.305,328
257.330,429
257.355,563
257.380,680
257.405,754
257.430,788
257.455,783
257.480,722
257.505,592
257.530,415
257.555,246
257.580,130
257.605,71
257.630,31
257.655,-26
257.680,-109
257.705,-190
257.730,-232
257.755,-201
257.780,-92
257.805,72
257.830,240
257.855,358
257.880,404
257.905,407
257.930,414
257.955,443
257.980,466
258.005,431
258.030,315
258.055,146
258.080,-26
258.105,-160
258.130,-237
258.155,-252
258.180,-210
258.205,-137
258.230,-72
258.255,-50
258.280,-63
258.305,-66
258.330,-17
258.355,85
258.380,210
258.405,335
258.430,464
258.455,608
258.480,747
258.505,834
258.530,834
258.555,768
258.580,690
258.605,641
258.630,615
258.655,584
258.680,535
258.705,478
258.730,417
258.755,332
258.780,199
258.805,34
258.830,-110
258.855,-189
258.880,-198
258.905,-178
258.930,-163
258.955,-150
258.980,-120
259.005,-69
259.030,-25
259.055,-13
259.080,-26
259.105,-26
259.130,18
259.155,110
259.180,217
259.205,300
259.230,332
259.255,306
259.280,240
259.305,173
259.330,151
259.355,199
259.380,299
259.405,404
259.430,475
259.455,507
259.480,514
259.505,509
259.530,482
259.555,421
259.580,340
259.605,279
259.630,275
259.655,330
259.680,401
259.705,427
259.730,362
259.755,201
259.780,-14
259.805,-218
259.830,-352
259.855,-396
259.880,-370
259.905,-319
259.930,-281
259.955,-264
259.980,-256
260.005,-240
260.030,-200
260.055,-124
260.080,-4
260.105,153
260.130,317
260.155,448
260.180,517
260.205,524
260.230,490
260.255,432
260.280,363
260.305,291
260.330,234
260.355,208
260.380,212
260.405,222
260.430,204
260.455,141
260.480,46
260.505,-50
260.530,-121
260.555,-162
260.580,-184
260.605,-204
260.630,-217
260.655,-198
260.680,-118
260.705,22
260.730,179
260.755,291
260.780,321
260.805,293
260.830,274
260.855,320
260.880,439
260.905,583
260.930,690
260.955,716
260.980,661
261.005,557
261.030,456
261.055,399
261.080,393
261.105,410
261.130,420
261.155,430
261.180,480
261.205,599
261.230,752
261.255,855
261.280,853
261.305,779
261.330,731
261.355,772
261.380,867
261.405,915
261.430,855
261.455,711
261.480,555
261.505,428
261.530,309
261.555,170
261.580,27
261.605,-72
261.630,-101
261.655,-82
261.680,-53
261.705,-29
261.730,2
261.755,50
261.780,94
261.805,115
261.830,127
261.855,159
261.880,215
261.905,252
261.930,219
261.955,109
261.980,-31
262.005,-151
262.030,-239
262.055,-315
262.080,-394
262.105,-466
262.130,-513
262.155,-530
262.180,-528
262.205,-509
262.230,-472
262.255,-424
262.280,-397
262.305,-411
262.330,-447
262.355,-452
262.380,-385
262.405,-261
262.430,-138
262.455,-61
262.480,-35
262.505,-33
262.530,-43
262.555,-68
262.580,-110
262.605,-145
262.630,-142
262.655,-89
262.680,-2
262.705,97
262.730,195
262.755,283
262.780,348
262.805,384
262.830,418
262.855,508
262.880,693
262.905,949
262.930,1195
262.955,1358
262.980,1425
263.005,1437
263.030,1430
263.055,1394
263.080,1288
263.105,1090
263.130,825
263.155,548
263.180,301
263.205,100
263.230,-46
263.255,-129
263.280,-147
263.305,-113
263.330,-50
263.355,30
263.380,133
263.405,257
263.430,370
263.455,426
263.480,395
263.505,300
263.530,201
263.555,154
263.580,180
263.605,254
263.630,335
263.655,388
263.680,395
263.705,367
263.730,328
263.755,300
263.780,286
263.805,262
263.830,199
263.855,93
263.880,-27
263.905,-128
263.930,-192
263.955,-234
263.980,-277
264.005,-326
264.030,-368
264.055,-387
264.080,-388
264.105,-383
264.130,-375
264.155,-359
264.180,-327
264.205,-285
264.230,-240
264.255,-191
264.280,-125
264.305,-35
264.330,76
264.355,200
264.380,332
264.405,476
264.430,625
264.455,759
264.480,854
264.505,904
264.530,923
264.555,924
264.580,896
264.605,818
264.630,689
264.655,542
264.680,423
264.705,358
264.730,328
264.755,298
264.780,245
264.805,178
264.830,117
264.855,79
264.880,69
264.905,90
264.930,148
264.955,234
264.980,326
265.005,391
265.030,411
265.055,394
265.080,359
265.105,322
265.130,285
265.155,246
265.180,213
265.205,194
265.230,192
265.255,189
265.280,164
265.305,107
265.330,37
265.355,-14
265.380,-22
265.405,19
265.430,91
265.455,166
265.480,219
265.505,236
265.530,220
265.555,181
265.580,134
265.605,89
265.630,47
265.655,6
265.680,-35
265.705,-81
265.730,-133
265.755,-199
265.780,-285
265.805,-380
265.830,-455
265.855,-473
265.880,-422
265.905,-321
265.930,-212
265.955,-129
265.980,-78
266.005,-45
266.030,-19
266.055,-2
266.080,3
266.105,8
266.130,32
266.155,90
266.180,176
266.205,266
266.230,347
266.255,417
266.280,486
266.305,560
266.330,634
266.355,709
266.380,787
266.405,865
266.430,928
266.455,955
266.480,939
266.505,892
266.530,834
266.555,777
266.580,721
266.605,662
266.630,610
266.655,574
266.680,553
266.705,525
266.730,468
266.755,375
266.780,266
266.805,177
266.830,142
266.855,177
266.880,262
266.905,347
266.930,381
266.955,352
266.980,307
267.005,321
267.030,436
267.055,612
267.080,759
267.105,813
267.130,779
267.155,704
267.180,609
267.205,452
267.230,176
267.255,-216
267.280,-640
267.305,-976
267.330,-1151
267.355,-1177
267.380,-1118
267.405,-1037
267.430,-968
267.455,-910
267.480,-841
267.505,-727
267.530,-547
267.555,-312
267.580,-71
267.605,123
267.630,254
267.655,347
267.680,428
267.705,483
267.730,467
267.755,351
267.780,164
267.805,-19
267.830,-133
267.855,-155
267.880,-108
267.905,-35
267.930,27
267.955,67
267.980,104
268.005,181
268.030,336
268.055,550
268.080,744
268.105,827
268.130,787
268.155,699
268.180,660
268.205,691
268.230,721
268.255,663
268.280,507
268.305,326
268.330,200
268.355,152
268.380,152
268.405,173
268.430,214
268.455,277
268.480,335
268.505,359
268.530,364
268.555,409
268.580,534
268.605,707
268.630,845
268.655,893
268.680,871
268.705,837
268.730,818
268.755,786
268.780,699
268.805,551
268.830,382
268.855,235
268.880,128
268.905,62
268.930,38
268.955,48
268.980,62
269.005,43
269.030,-14
269.055,-65
269.080,-50
269.105,45
269.130,165
269.155,229
269.180,203
269.205,117
269.230,29
269.255,-25
269.280,-50
269.305,-69
269.330,-106
269.355,-174
269.380,-278
269.405,-410
269.430,-544
269.455,-650
269.480,-707
269.505,-714
269.530,-684
269.555,-627
269.580,-551
269.605,-459
269.630,-350
269.655,-213
269.680,-45
269.705,136
269.730,284
269.755,355
269.780,353
269.805,332
269.830,351
269.855,423
269.880,500
269.905,524
269.930,471
269.955,365
269.980,246
270.005,143
270.030,74
270.055,52
270.080,87
270.105,160
270.130,234
270.155,274
270.180,285
270.205,306
270.230,377
270.255,506
270.280,669
270.305,832
270.330,967
270.355,1062
270.380,1120
270.405,1151
270.430,1171
270.455,1179
270.480,1149
270.505,1044
270.530,850
270.555,595
270.580,333
270.605,116
270.630,-33
270.655,-120
270.680,-164
270.705,-187
270.730,-209
270.755,-234
270.780,-247
270.805,-215
270.830,-118
270.855,30
270.880,192
270.905,337
270.930,458
270.955,566
270.980,661
271.005,725
271.030,736
271.055,683
271.080,568
271.105,400
271.130,197
271.155,-3
271.180,-161
271.205,-259
271.230,-314
271.255,-353
271.280,-366
271.305,-300
271.330,-114
271.355,159
271.380,423
271.405,597
271.430,682
271.455,748
271.480,846
271.505,938
271.530,932
271.555,768
271.580,477
271.605,159
271.630,-101
271.655,-278
271.680,-395
271.705,-474
271.730,-519
271.755,-528
271.780,-504
271.805,-461
271.830,-409
271.855,-351
271.880,-293
271.905,-247
271.930,-228
271.955,-234
271.980,-247
272.005,-241
272.030,-205
272.055,-153
272.080,-119
272.105,-131
272.130,-189
272.155,-265
272.180,-326
272.205,-359
272.230,-376
272.255,-384
272.280,-363
272.305,-268
272.330,-75
272.355,182
272.380,431
272.405,614
272.430,737
272.455,857
272.480,1021
272.505,1212
272.530,1361
272.555,1406
272.580,1345
272.605,1230
272.630,1117
272.655,1024
272.680,919
272.705,761
272.730,533
272.755,254
272.780,-27
272.805,-259
272.830,-402
272.855,-442
272.880,-399
272.905,-316
272.930,-245
272.955,-219
272.980,-235
273.005,-255
273.030,-232
273.055,-132
273.080,44
273.105,260
273.130,463
273.155,609
273.180,687
273.205,713
273.230,721
273.255,741
273.280,778
273.305,817
273.330,829
273.355,787
273.380,681
273.405,525
273.430,357
273.455,220
273.480,144
273.505,120
273.530,114
273.555,92
273.580,54
273.605,39
273.630,92
273.655,218
273.680,370
273.705,482
273.730,517
273.755,498
273.780,485
273.805,523
273.830,606
273.855,683
273.880,690
273.905,593
273.930,397
273.955,145
273.980,-111
274.005,-330
274.030,-491
274.055,-589
274.080,-628
274.105,-621
274.130,-586
274.155,-553
274.180,-540
274.205,-538
274.230,-495
274.255,-353
274.280,-95
274.305,225
274.330,511
274.355,683
274.380,729
274.405,694
274.430,639
274.455,598
274.480,565
274.505,517
274.530,431
274.555,296
274.580,114
274.605,-90
274.630,-283
274.655,-424
274.680,-495
274.705,-503
274.730,-463
274.755,-385
274.780,-273
274.805,-137
274.830,-1
274.855,107
274.880,177
274.905,225
274.930,278
274.955,357
274.980,464
275.005,582
275.030,692
275.055,772
275.080,805
275.105,787
275.130,729
275.155,653
275.180,591
275.205,570
275.230,601
275.255,676
275.280,758
275.305,793
275.330,737
275.355,586
275.380,381
275.405,182
275.430,29
275.455,-71
275.480,-140
275.505,-187
275.530,-211
275.555,-213
275.580,-209
275.605,-224
275.630,-265
275.655,-308
275.680,-319
275.705,-279
275.730,-197
275.755,-102
275.780,-15
275.805,49
275.830,90
275.855,109
275.880,116
275.905,133
275.930,181
275.955,269
275.980,383
276.005,498
276.030,585
276.055,628
276.080,620
276.105,573
276.130,514
276.155,481
276.180,505
276.205,582
276.230,669
276.255,705
276.280,649
276.305,501
276.330,302
276.355,105
276.380,-48
276.405,-147
276.430,-205
276.455,-243
276.480,-273
276.505,-298
276.530,-314
276.555,-329
276.580,-352
276.605,-386
276.630,-414
276.655,-408
276.680,-354
276.705,-264
276.730,-168
276.755,-87
276.780,-9
276.805,92
276.830,230
276.855,386
276.880,519
276.905,603
276.930,646
276.955,678
276.980,722
277.005,772
277.030,801
277.055,790
277.080,740
277.105,671
277.130,604
277.155,551
277.180,513
277.205,485
277.230,466
277.255,458
277.280,456
277.305,455
277.330,446
277.355,434
277.380,443
277.405,502
277.430,623
277.455,779
277.480,911
277.505,968
277.530,943
277.555,876
277.580,813
277.605,758
277.630,668
277.655,493
277.680,233
277.705,-59
277.730,-313
277.755,-491
277.780,-597
277.805,-649
277.830,-652
277.855,-611
277.880,-542
277.905,-484
277.930,-456
277.955,-443
277.980,-408
278.005,-341
278.030,-276
278.055,-266
278.080,-319
278.105,-378
278.130,-358
278.155,-223
278.180,-25
278.205,125
278.230,143
278.255,25
278.280,-154
278.305,-295
278.330,-336
278.355,-282
278.380,-180
278.405,-79
278.430,3
278.455,77
278.480,141
278.505,178
278.530,166
278.555,123
278.580,114
278.605,222
278.630,474
278.655,814
278.680,1127
278.705,1318
278.730,1372
278.755,1346
278.780,1311
278.805,1284
278.830,1223
278.855,1070
278.880,809
278.905,483
278.930,162
278.955,-100
278.980,-286
279.005,-401
279.030,-456
279.055,-454
279.080,-406
279.105,-331
279.130,-248
279.155,-153
279.180,-23
279.205,162
279.230,395
279.255,629
279.280,805
279.305,888
279.330,891
279.355,862
279.380,848
279.405,858
279.430,853
279.455,772
279.480,580
279.505,298
279.530,-3
279.555,-245
279.580,-379
279.605,-401
279.630,-337
279.655,-230
279.680,-124
279.705,-59
279.730,-47
279.755,-64
279.780,-74
279.805,-69
279.830,-92
279.855,-194
279.880,-362
279.905,-503
279.930,-510
279.955,-361
279.980,-137
280.005,52
280.030,175
280.055,285
280.080,435
280.105,596
280.130,669
280.155,585
280.180,382
280.205,179
280.230,75
280.255,77
280.280,110
280.305,92
280.330,-7
280.355,-159
280.380,-300
280.405,-363
280.430,-310
280.455,-145
280.480,80
280.505,301
280.530,480
280.555,628
280.580,781
280.605,946
280.630,1080
280.655,1117
280.680,1026
280.705,840
280.730,643
280.755,509
280.780,457
280.805,436
280.830,378
280.855,255
280.880,120
280.905,68
280.930,159
280.955,358
280.980,559
281.005,676
281.030,707
281.055,702
281.080,687
281.105,615
281.130,425
281.155,124
281.180,-192
281.205,-419
281.230,-534
281.255,-600
281.280,-678
281.305,-752
281.330,-747
281.355,-614
281.380,-387
281.405,-149
281.430,41
281.455,182
281.480,295
281.505,395
281.530,485
281.555,576
281.580,674
281.605,748
281.630,736
281.655,602
281.680,391
281.705,212
281.730,145
281.755,165
281.780,168
281.805,74
281.830,-96
281.855,-257
281.880,-330
281.905,-300
281.930,-192
281.955,-23
281.980,201
282.005,468
282.030,733
282.055,949
282.080,1087
282.105,1136
282.130,1081
282.155,915
282.180,667
282.205,414
282.230,228
282.255,114
282.280,6
282.305,-157
282.330,-351
282.355,-469
282.380,-424
282.405,-223
282.430,44
282.455,290
282.480,483
282.505,620
282.530,678
282.555,619
282.580,439
282.605,206
282.630,17
282.655,-79
282.680,-119
282.705,-168
282.730,-247
282.755,-320
282.780,-339
282.805,-303
282.830,-255
282.855,-237
282.880,-245
282.905,-246
282.930,-202
282.955,-103
282.980,41
283.005,210
283.030,367
283.055,477
283.080,513
283.105,479
283.130,406
283.155,327
283.180,256
283.205,187
283.230,118
283.255,54
283.280,3
283.305,-42
283.330,-99
283.355,-176
283.380,-254
283.405,-302
283.430,-297
283.455,-236
283.480,-130
283.505,6
283.530,168
283.555,349
283.580,544
283.605,743
283.630,935
283.655,1105
283.680,1236
283.705,1316
283.730,1346
283.755,1333
283.780,1275
283.805,1158
283.830,973
283.855,738
283.880,509
283.905,350
283.930,295
283.955,326
283.980,391
284.005,438
284.030,436
284.055,376
284.080,265
284.105,123
284.130,-15
284.155,-113
284.180,-147
284.205,-122
284.230,-65
284.255,-10
284.280,22
284.305,24
284.330,-4
284.355,-49
284.380,-84
284.405,-83
284.430,-33
284.455,50
284.480,138
284.505,198
284.530,220
284.555,212
284.580,191
284.605,174
284.630,170
284.655,180
284.680,195
284.705,204
284.730,199
284.755,180
284.780,149
284.805,103
284.830,41
284.855,-30
284.880,-94
284.905,-124
284.930,-107
284.955,-54
284.980,6
285.005,41
285.030,39
285.055,8
285.080,-26
285.105,-51
285.130,-70
285.155,-105
285.180,-173
285.205,-269
285.230,-374
285.255,-479
285.280,-598
285.305,-741
285.330,-876
285.355,-922
285.380,-801
285.405,-500
285.430,-93
285.455,309
285.480,629
285.505,849
285.530,990
285.555,1067
285.580,1090
285.605,1076
285.630,1055
285.655,1037
285.680,999
285.705,915
285.730,800
285.755,705
285.780,663
285.805,637
285.830,547
285.855,355
285.880,130
285.905,10
285.930,88
285.955,345
285.980,667
286.005,933
286.030,1083
286.055,1120
286.080,1076
286.105,986
286.130,890
286.155,825
286.180,800
286.205,780
286.230,702
286.255,528
286.280,276
286.305,14
286.330,-196
286.355,-336
286.380,-431
286.405,-514
286.430,-593
286.455,-641
286.480,-614
286.505,-487
286.530,-274
286.555,-24
286.580,197
286.605,344
286.630,398
286.655,376
286.680,314
286.705,246
286.730,192
286.755,143
286.780,62
286.805,-78
286.830,-266
286.855,-430
286.880,-481
286.905,-379
286.930,-174
286.955,27
286.980,142
287.005,163
287.030,142
287.055,112
287.080,50
287.105,-90
287.130,-304
287.155,-509
287.180,-590
287.205,-496
287.230,-269
287.255,-13
287.280,192
287.305,328
287.330,423
287.355,523
287.380,664
287.405,862
287.430,1088
287.455,1259
287.480,1264
287.505,1055
287.530,707
287.555,393
287.580,257
287.605,296
287.630,364
287.655,305
287.680,87
287.705,-179
287.730,-355
287.755,-379
287.780,-290
287.805,-151
287.830,15
287.855,226
287.880,480
287.905,732
287.930,921
287.955,1008
287.980,990
288.005,878
288.030,695
288.055,482
288.080,287
288.105,137
288.130,6
288.155,-150
288.180,-334
288.205,-467
288.230,-449
288.255,-251
288.280,50
288.305,332
288.330,521
288.355,636
288.380,739
288.405,852
288.430,936
288.455,940
288.480,851
288.505,709
288.530,564
288.555,439
288.580,329
288.605,220
288.630,108
288.655,-2
288.680,-101
288.705,-181
288.730,-243
288.755,-303
288.780,-389
288.805,-516
288.830,-663
288.855,-769
288.880,-765
288.905,-614
288.930,-336
288.955,5
288.980,336
289.005,591
289.030,737
289.055,782
289.080,769
289.105,742
289.130,717
289.155,657
289.180,507
289.205,250
289.230,-59
289.255,-330
289.280,-504
289.305,-598
289.330,-680
289.355,-793
289.380,-907
289.405,-936
289.430,-811
289.455,-539
289.480,-197
289.505,120
289.530,356
289.555,499
289.580,565
289.605,570
289.630,537
289.655,487
289.680,433
289.705,363
289.730,260
289.755,137
289.780,55
289.805,87
289.830,238
289.855,414
289.880,488
289.905,423
289.930,320
289.955,341
289.980,563
290.005,908
290.030,1222
290.055,1412
290.080,1505
290.105,1570
290.130,1601
290.155,1509
290.180,1225
290.205,802
290.230,393
290.255,128
290.280,14
290.305,-29
290.330,-74
290.355,-120
290.380,-129
290.405,-86
290.430,-7
290.455,104
290.480,268
290.505,484
290.530,691
290.555,804
290.580,793
290.605,718
290.630,662
290.655,632
290.680,552
290.705,354
290.730,66
290.755,-207
290.780,-390
290.805,-500
290.830,-608
290.855,-732
290.880,-802
290.905,-728
290.930,-496
290.955,-190
290.980,71
291.005,224
291.030,277
291.055,282
291.080,285
291.105,297
291.130,291
291.155,227
291.180,80
291.205,-122
291.230,-308
291.255,-410
291.280,-427
291.305,-427
291.330,-475
291.355,-554
291.380,-565
291.405,-415
291.430,-113
291.455,223
291.480,462
291.505,543
291.530,508
291.555,435
291.580,377
291.605,333
291.630,280
291.655,209
291.680,137
291.705,89
291.730,77
291.755,89
291.780,105
291.805,111
291.830,114
291.855,123
291.880,130
291.905,106
291.930,36
291.955,-43
291.980,-56
292.005,58
292.030,291
292.055,553
292.080,748
292.105,840
292.130,856
292.155,842
292.180,814
292.205,766
292.230,702
292.255,644
292.280,594
292.305,522
292.330,389
292.355,207
292.380,49
292.405,-10
292.430,43
292.455,154
292.480,258
292.505,342
292.530,435
292.555,560
292.580,688
292.605,763
292.630,756
292.655,701
292.680,669
292.705,711
292.730,814
292.755,910
292.780,918
292.805,803
292.830,599
292.855,386
292.880,232
292.905,137
292.930,37
292.955,-133
292.980,-379
293.005,-628
293.030,-789
293.055,-824
293.080,-770
293.105,-686
293.130,-587
293.155,-437
293.180,-199
293.205,107
293.230,404
293.255,599
293.280,659
293.305,612
293.330,516
293.355,404
293.380,265
293.405,81
293.430,-133
293.455,-325
293.480,-436
293.505,-450
293.530,-404
293.555,-349
293.580,-320
293.605,-319
293.630,-340
293.655,-378
293.680,-418
293.705,-420
293.730,-331
293.755,-128
293.780,155
293.805,446
293.830,682
293.855,842
293.880,938
293.905,985
293.930,990
293.955,963
293.980,926
294.005,877
294.030,780
294.055,586
294.080,298
294.105,1
294.130,-188
294.155,-211
294.180,-116
294.205,-13
294.230,17
294.255,-24
294.280,-86
294.305,-120
294.330,-110
294.355,-57
294.380,41
294.405,192
294.430,380
294.455,563
294.480,692
294.505,735
294.530,699
294.555,622
294.580,553
294.605,527
294.630,536
294.655,538
294.680,491
294.705,393
294.730,287
294.755,220
294.780,193
294.805,164
294.830,92
294.855,-15
294.880,-104
294.905,-119
294.930,-42
294.955,102
294.980,272
295.005,421
295.030,509
295.055,513
295.080,456
295.105,401
295.130,406
295.155,468
295.180,514
295.205,467
295.230,311
295.255,115
295.280,-29
295.305,-78
295.330,-55
295.355,-23
295.380,-40
295.405,-120
295.430,-238
295.455,-340
295.480,-374
295.505,-319
295.530,-198
295.555,-54
295.580,87
295.605,235
295.630,407
295.655,596
295.680,771
295.705,907
295.730,1006
295.755,1071
295.780,1075
295.805,977
295.830,768
295.855,508
295.880,287
295.905,148
295.930,66
295.955,-10
295.980,-91
296.005,-143
296.030,-141
296.055,-117
296.080,-119
296.105,-153
296.130,-162
296.155,-91
296.180,47
296.205,181
296.230,245
296.255,226
296.280,155
296.305,61
296.330,-46
296.355,-142
296.380,-176
296.405,-107
296.430,47
296.455,210
296.480,299
296.505,287
296.530,206
296.555,105
296.580,15
296.605,-40
296.630,-35
296.655,56
296.680,224
296.705,409
296.730,536
296.755,564
296.780,511
296.805,424
296.830,349
296.855,306
296.880,297
296.905,311
296.930,327
296.955,323
296.980,294
297.005,251
297.030,212
297.055,177
297.080,135
297.105,80
297.130,31
297.155,24
297.180,73
297.205,160
297.230,243
297.255,286
297.280,277
297.305,225
297.330,148
297.355,62
297.380,-19
297.405,-91
297.430,-155
297.455,-215
297.480,-276
297.505,-343
297.530,-429
297.555,-540
297.580,-650
297.605,-685
297.630,-561
297.655,-256
297.680,158
297.705,556
297.730,833
297.755,966
297.780,993
297.805,955
297.830,869
297.855,753
297.880,646
297.905,592
297.930,600
297.955,628
297.980,628
298.005,597
298.030,568
298.055,561
298.080,545
298.105,468
298.130,323
298.155,173
298.180,104
298.205,160
298.230,311
298.255,488
298.280,627
298.305,703
298.330,715
298.355,682
298.380,637
298.405,610
298.430,606
298.455,596
298.480,540
298.505,429
298.530,294
298.555,170
298.580,56
298.605,-80
298.630,-256
298.655,-432
298.680,-526
298.705,-486
298.730,-325
298.755,-114
298.780,77
298.805,223
298.830,321
298.855,377
298.880,383
298.905,345
298.930,294
298.955,268
298.980,282
299.005,305
299.030,288
299.055,198
299.080,47
299.105,-114
299.130,-227
299.155,-246
299.180,-156
299.205,24
299.230,243
299.255,435
299.280,548
299.305,572
299.330,538
299.355,485
299.380,432
299.405,376
299.430,313
299.455,258
299.480,228
299.505,214
299.530,182
299.555,95
299.580,-43
299.605,-190
299.630,-283
299.655,-291
299.680,-222
299.705,-113
299.730,-7
299.755,64
299.780,87
299.805,68
299.830,32
299.855,7
299.880,-7
299.905,-42
299.930,-125
299.955,-246
299.980,-353
300.005,-398
300.030,-378
300.055,-332
300.080,-292
300.105,-241
300.130,-123
300.155,96
300.180,383
300.205,652
300.230,824
300.255,875
300.280,843
300.305,780
300.330,718
300.355,655
300.380,584
300.405,510
300.430,452
300.455,425
300.480,415
300.505,392
300.530,338
300.555,266
300.580,213
300.605,201
300.630,212
300.655,207
300.680,165
300.705,104
300.730,66
300.755,80
300.780,145
300.805,247
300.830,379
300.855,538
300.880,701
300.905,832
300.930,901
300.955,914
300.980,900
301.005,872
301.030,820
301.055,732
301.080,631
301.105,562
301.130,550
301.155,569
301.180,572
301.205,531
301.230,462
301.255,390
301.280,320
301.305,236
301.330,131
301.355,23
301.380,-63
301.405,-125
301.430,-180
301.455,-236
301.480,-293
301.505,-347
301.530,-410
301.555,-487
301.580,-559
301.605,-585
301.630,-544
301.655,-466
301.680,-404
301.705,-380
301.730,-365
301.755,-314
301.780,-219
301.805,-113
301.830,-28
301.855,43
301.880,136
301.905,261
301.930,384
301.955,453
301.980,445
302.005,375
302.030,277
302.055,183
302.080,122
302.105,123
302.130,197
302.155,315
302.180,413
302.205,433
302.230,370
302.255,271
302.280,188
302.305,126
302.330,49
302.355,-70
302.380,-211
302.405,-316
302.430,-332
302.455,-263
302.480,-157
