df_hash,22ZHK4.EMHYEC
271.275,1.074
271.305,1.077
271.335,1.068
271.365,1.067
271.395,1.077
271.425,1.070
271.455,1.074
271.485,1.076
271.515,1.068
271.545,1.073
271.575,1.069
271.605,1.070
271.635,1.071
271.665,1.069
271.695,1.065
271.725,1.069
271.755,1.074
271.785,1.069
271.815,1.073
271.845,1.068
271.875,1.069
271.905,1.073
271.935,1.063
271.965,1.073
271.995,1.075
272.025,1.070
272.055,1.077
272.085,1.077
272.115,1.072
272.145,1.073
272.175,1.070
272.205,1.078
272.235,1.066
272.265,1.069
272.295,1.077
272.325,1.070
272.355,1.076
272.385,1.067
272.415,1.071
272.445,1.072
272.475,1.077
272.505,1.073
272.535,1.072
272.565,1.078
272.595,1.072
272.625,1.073
272.655,1.073
272.685,1.063
272.715,1.073
272.745,1.067
272.775,1.069
272.805,1.068
272.835,1.073
272.865,1.074
272.895,1.067
272.925,1.076
272.955,1.072
272.985,1.062
273.015,1.073
273.045,1.070
273.075,1.074
273.105,1.073
273.135,1.069
273.165,1.073
273.195,1.070
273.225,1.063
273.255,1.068
273.285,1.074
273.315,1.074
273.345,1.073
273.375,1.075
273.405,1.074
273.435,1.071
273.465,1.077
273.495,1.067
273.525,1.072
273.555,1.079
273.585,1.071
273.615,1.071
273.645,1.076
273.675,1.073
273.705,1.068
273.735,1.069
273.765,1.070
273.795,1.071
273.825,1.077
273.855,1.071
273.885,1.069
273.915,1.075
273.945,1.070
273.975,1.070
274.005,1.074
274.035,1.073
274.065,1.070
274.095,1.076
274.125,1.070
274.155,1.074
274.185,1.069
274.215,1.069
274.245,1.080
274.275,1.067
274.305,1.067
274.335,1.065
274.365,1.077
274.395,1.078
274.425,1.066
274.455,1.075
274.485,1.072
274.515,1.073
274.545,1.078
274.575,1.064
274.605,1.068
274.635,1.069
274.665,1.084
274.695,1.087
274.725,1.067
274.755,1.075
274.785,1.074
274.815,1.066
274.845,1.051
274.875,1.065
274.905,1.064
274.935,1.062
274.965,1.076
274.995,1.070
275.025,1.078
275.055,1.056
275.085,1.063
275.115,1.076
275.145,1.071
275.175,1.073
275.205,1.066
275.235,1.065
275.265,1.070
275.295,1.066
275.325,1.071
275.355,1.065
275.385,1.066
275.415,1.076
275.445,1.072
275.475,1.069
275.505,1.071
275.535,1.065
275.565,1.077
275.595,1.079
275.625,1.062
275.655,1.071
275.685,1.069
275.715,1.068
275.745,1.076
275.775,1.071
275.805,1.064
275.835,1.073
275.865,1.070
275.895,1.081
275.925,1.062
275.955,1.078
275.985,1.076
276.015,1.061
276.045,1.069
276.075,1.066
276.105,1.073
276.135,1.066
276.165,1.072
276.195,1.071
276.225,1.067
276.255,1.069
276.285,1.073
276.315,1.066
276.345,1.072
276.375,1.072
276.405,1.073
276.435,1.067
276.465,1.079
276.495,1.050
276.525,1.140
276.555,1.080
276.585,1.082
276.615,1.063
276.645,1.052
276.675,1.051
276.705,1.036
276.735,1.031
276.765,1.053
276.795,1.057
276.825,1.052
276.855,1.045
276.885,1.057
276.915,1.052
276.945,1.042
276.975,1.051
277.005,1.066
277.035,1.067
277.065,1.042
277.095,1.055
277.125,1.034
277.155,1.051
277.185,1.064
277.215,1.014
277.245,1.055
277.275,1.058
277.305,1.049
277.335,1.081
277.365,1.049
277.395,1.058
277.425,1.073
277.455,1.074
277.485,1.068
277.515,1.056
277.545,1.021
277.575,1.062
277.605,1.069
277.635,1.061
277.665,1.064
277.695,1.058
277.725,1.066
277.755,1.073
277.785,1.051
277.815,1.043
277.845,1.041
277.875,1.024
277.905,1.046
277.935,1.083
277.965,1.082
277.995,1.072
278.025,1.078
278.055,1.074
278.085,1.056
278.115,1.040
278.145,1.061
278.175,1.073
278.205,1.065
278.235,1.068
278.265,1.078
278.295,1.067
278.325,1.063
278.355,1.070
278.385,1.069
278.415,1.067
278.445,1.067
278.475,1.053
278.505,1.064
278.535,1.066
278.565,1.071
278.595,1.072
278.625,1.068
278.655,1.072
278.685,1.072
278.715,1.068
278.745,1.073
278.775,1.067
278.805,1.031
278.835,1.075
278.865,1.029
278.895,1.070
278.925,1.089
278.955,1.073
278.985,1.077
279.015,1.062
279.045,1.057
279.075,1.069
279.105,1.054
279.135,1.063
279.165,1.060
279.195,1.096
279.225,1.030
279.255,1.041
279.285,1.029
279.315,1.004
279.345,1.055
279.375,1.052
279.405,1.052
279.435,1.071
279.465,1.066
279.495,1.054
279.525,1.034
279.555,1.071
279.585,1.090
279.615,1.077
279.645,1.079
279.675,1.071
279.705,1.063
279.735,1.062
279.765,1.037
279.795,1.062
279.825,1.067
279.855,1.059
279.885,1.051
279.915,1.055
279.945,1.056
279.975,1.058
280.005,1.060
280.035,1.068
280.065,1.058
280.095,1.054
280.125,1.044
280.155,1.055
280.185,1.062
280.215,1.066
280.245,1.070
280.275,1.059
280.305,1.063
280.335,1.058
280.365,1.058
280.395,1.062
280.425,1.063
280.455,1.056
280.485,1.063
280.515,1.070
280.545,1.065
280.575,1.063
280.605,1.065
280.635,1.062
280.665,1.062
280.695,1.067
280.725,1.062
280.755,1.061
280.785,1.060
280.815,1.069
280.845,1.068
280.875,1.062
280.905,1.067
280.935,1.064
280.965,1.060
280.995,1.070
281.025,1.062
281.055,1.060
281.085,1.070
281.115,1.060
281.145,1.070
281.175,1.057
281.205,1.059
281.235,1.070
281.265,1.064
281.295,1.064
281.325,1.062
281.355,1.066
281.385,1.065
281.415,1.065
281.445,1.068
281.475,1.063
281.505,1.058
281.535,1.069
281.565,1.070
281.595,1.063
281.625,1.071
281.655,1.067
281.685,1.068
281.715,1.062
281.745,1.062
281.775,1.061
281.805,1.064
281.835,1.069
281.865,1.067
281.895,1.069
281.925,1.064
281.955,1.060
281.985,1.068
282.015,1.074
282.045,1.065
282.075,1.063
282.105,1.070
282.135,1.064
282.165,1.066
282.195,1.070
282.225,1.069
282.255,1.064
282.285,1.066
282.315,1.070
282.345,1.070
282.375,1.062
282.405,1.071
282.435,1.068
282.465,1.064
282.495,1.075
282.525,1.068
282.555,1.069
282.585,1.072
282.615,1.066
282.645,1.074
282.675,1.069
282.705,1.070
282.735,1.072
282.765,1.072
282.795,1.068
282.825,1.067
282.855,1.067
282.885,1.072
282.915,1.076
282.945,1.069
282.975,1.073
283.005,1.068
283.035,1.068
283.065,1.071
283.095,1.071
283.125,1.063
283.155,1.071
283.185,1.071
283.215,1.075
283.245,1.063
283.275,1.072
283.305,1.071
283.335,1.060
283.365,1.072
283.395,1.071
283.425,1.073
283.455,1.072
283.485,1.068
283.515,1.070
283.545,1.065
283.575,1.074
283.605,1.074
283.635,1.067
283.665,1.071
283.695,1.067
283.725,1.073
283.755,1.076
283.785,1.064
283.815,1.067
283.845,1.078
283.875,1.060
283.905,1.076
283.935,1.073
283.965,1.072
283.995,1.068
284.025,1.057
284.055,1.073
284.085,1.071
284.115,1.076
284.145,1.074
284.175,1.062
284.205,1.069
284.235,1.071
284.265,1.070
284.295,1.067
284.325,1.066
284.355,1.063
284.385,1.060
284.415,1.069
284.445,1.071
284.475,1.063
284.505,1.077
284.535,1.071
284.565,1.073
284.595,1.071
284.625,1.066
284.655,1.062
284.685,1.060
284.715,1.064
284.745,1.064
284.775,1.068
284.805,1.070
284.835,1.068
284.865,1.062
284.895,1.070
284.925,1.071
284.955,1.066
284.985,1.064
285.015,1.067
285.045,1.063
285.075,1.071
285.105,1.066
285.135,1.066
285.165,1.064
285.195,1.068
285.225,1.069
285.255,1.069
285.285,1.071
285.315,1.065
285.345,1.074
285.375,1.065
285.405,1.063
285.435,1.077
285.465,1.062
285.495,1.070
285.525,1.063
285.555,1.078
285.585,1.071
285.615,1.062
285.645,1.066
285.675,1.073
285.705,1.066
285.735,1.066
285.765,1.071
285.795,1.073
285.825,1.071
285.855,1.073
285.885,1.069
285.915,1.069
285.945,1.068
285.975,1.064
286.005,1.073
286.035,1.068
286.065,1.065
286.095,1.068
286.125,1.069
286.155,1.074
286.185,1.068
286.215,1.064
286.245,1.068
286.275,1.067
286.305,1.076
286.335,1.071
286.365,1.064
286.395,1.074
286.425,1.072
286.455,1.070
286.485,1.077
286.515,1.067
286.545,1.064
286.575,1.074
286.605,1.077
286.635,1.069
286.665,1.070
286.695,1.069
286.725,1.070
286.755,1.073
286.785,1.071
286.815,1.071
286.845,1.078
286.875,1.072
286.905,1.072
286.935,1.077
286.965,1.064
286.995,1.074
287.025,1.078
287.055,1.077
287.085,1.067
287.115,1.069
287.145,1.073
287.175,1.070
287.205,1.068
287.235,1.075
287.265,1.079
287.295,1.074
287.325,1.073
287.355,1.076
287.385,1.067
287.415,1.075
287.445,1.069
287.475,1.075
287.505,1.076
287.535,1.072
287.565,1.070
287.595,1.062
287.625,1.085
287.655,1.082
287.685,1.060
287.715,1.073
287.745,1.076
287.775,1.075
287.805,1.071
287.835,1.061
287.865,1.073
287.895,1.064
287.925,1.071
287.955,1.074
287.985,1.062
288.015,1.071
288.045,1.070
288.075,1.065
288.105,1.053
288.135,1.073
288.165,1.064
288.195,1.085
288.225,1.078
288.255,1.070
288.285,1.077
288.315,1.075
288.345,1.070
288.375,1.058
288.405,1.063
288.435,1.081
288.465,1.072
288.495,1.069
288.525,1.076
288.555,1.072
288.585,1.066
288.615,1.067
288.645,1.077
288.675,1.068
288.705,1.070
288.735,1.072
288.765,1.067
288.795,1.077
288.825,1.070
288.855,1.074
288.885,1.075
288.915,1.076
288.945,1.069
288.975,1.070
289.005,1.076
289.035,1.071
289.065,1.063
289.095,1.072
289.125,1.073
289.155,1.080
289.185,1.074
289.215,1.074
289.245,1.071
289.275,1.071
289.305,1.068
289.335,1.075
289.365,1.067
289.395,1.071
289.425,1.080
289.455,1.074
289.485,1.073
289.515,1.065
289.545,1.076
289.575,1.074
289.605,1.071
289.635,1.070
289.665,1.078
289.695,1.073
289.725,1.072
289.755,1.076
289.785,1.078
289.815,1.072
289.845,1.069
289.875,1.075
289.905,1.073
289.935,1.077
289.965,1.081
289.995,1.072
290.025,1.073
290.055,1.077
290.085,1.074
290.115,1.076
290.145,1.075
290.175,1.075
290.205,1.077
290.235,1.072
290.265,1.076
290.295,1.070
290.325,1.073
290.355,1.075
290.385,1.067
290.415,1.074
290.445,1.082
290.475,1.077
290.505,1.071
290.535,1.072
290.565,1.071
290.595,1.076
290.625,1.076
290.655,1.068
290.685,1.069
290.715,1.079
290.745,1.077
290.775,1.075
290.805,1.072
290.835,1.077
290.865,1.090
290.895,1.078
290.925,1.081
290.955,1.064
290.985,1.070
291.015,1.060
291.045,1.074
291.075,1.090
291.105,1.067
291.135,1.063
291.165,1.074
291.195,1.071
291.225,1.067
291.255,1.078
291.285,1.070
291.315,1.066
291.345,1.078
291.375,1.060
291.405,1.091
291.435,1.076
291.465,1.057
291.495,1.073
291.525,1.074
291.555,1.053
291.585,1.056
291.615,1.083
291.645,1.076
291.675,1.062
291.705,1.057
291.735,1.070
291.765,1.045
291.795,1.071
291.825,1.071
291.855,1.080
291.885,1.070
291.915,1.075
291.945,1.063
291.975,1.056
292.005,1.075
292.035,1.073
292.065,1.070
292.095,1.066
292.125,1.073
292.155,1.052
292.185,1.060
292.215,1.064
292.245,1.055
292.275,1.082
292.305,1.059
292.335,1.071
292.365,1.067
292.395,1.057
292.425,1.064
292.455,1.099
292.485,1.075
292.515,1.066
292.545,1.074
292.575,1.062
292.605,1.064
292.635,1.076
292.665,1.122
292.695,1.052
292.725,0.970
292.755,1.022
292.785,1.320
292.815,1.470
292.845,1.109
292.875,1.019
292.905,1.112
292.935,1.095
292.965,1.069
292.995,1.065
293.025,1.076
293.055,1.084
293.085,1.054
293.115,1.040
293.145,1.028
293.175,1.007
293.205,1.036
293.235,1.027
293.265,1.032
293.295,1.045
293.325,1.046
293.355,1.051
293.385,1.062
293.415,1.038
293.445,1.037
293.475,1.048
293.505,1.051
293.535,1.033
293.565,1.051
293.595,1.038
293.625,1.039
293.655,1.047
293.685,1.028
293.715,1.062
293.745,1.054
293.775,1.032
293.805,1.037
293.835,1.034
293.865,1.057
293.895,1.058
293.925,1.054
293.955,1.063
293.985,1.046
294.015,1.064
294.045,1.059
294.075,1.047
294.105,1.053
294.135,1.054
294.165,1.041
294.195,1.047
294.225,1.057
294.255,1.056
294.285,1.067
294.315,1.054
294.345,1.062
294.375,1.061
294.405,1.050
294.435,1.056
294.465,1.054
294.495,1.057
294.525,1.062
294.555,1.053
294.585,1.062
294.615,1.058
294.645,1.058
294.675,1.061
294.705,1.049
294.735,1.071
294.765,1.061
294.795,1.054
294.825,1.071
294.855,1.064
294.885,1.063
294.915,1.063
294.945,1.066
294.975,1.058
295.005,1.054
295.035,1.064
295.065,1.064
295.095,1.059
295.125,1.058
295.155,1.062
295.185,1.073
295.215,1.065
295.245,1.056
295.275,1.059
295.305,1.067
295.335,1.064
295.365,1.065
295.395,1.058
295.425,1.063
295.455,1.063
295.485,1.066
295.515,1.066
295.545,1.065
295.575,1.072
295.605,1.056
295.635,1.066
295.665,1.066
295.695,1.071
295.725,1.064
295.755,1.062
295.785,1.070
295.815,1.055
295.845,1.065
295.875,1.063
295.905,1.071
295.935,1.068
295.965,1.076
295.995,1.058
296.025,1.067
296.055,1.068
296.085,1.062
296.115,1.068
296.145,1.062
296.175,1.065
296.205,1.066
296.235,1.066
296.265,1.073
296.295,1.065
296.325,1.066
296.355,1.068
296.385,1.064
296.415,1.064
296.445,1.071
296.475,1.062
296.505,1.069
296.535,1.070
296.565,1.063
296.595,1.070
296.625,1.064
296.655,1.059
296.685,1.068
296.715,1.063
296.745,1.077
296.775,1.074
296.805,1.062
296.835,1.067
296.865,1.064
296.895,1.075
296.925,1.071
296.955,1.067
296.985,1.073
297.015,1.068
297.045,1.069
297.075,1.070
297.105,1.067
297.135,1.060
297.165,1.061
297.195,1.066
297.225,1.068
297.255,1.072
297.285,1.066
297.315,1.069
297.345,1.072
297.375,1.066
297.405,1.073
297.435,1.066
297.465,1.067
297.495,1.069
297.525,1.072
297.555,1.066
297.585,1.076
297.615,1.070
297.645,1.067
297.675,1.074
297.705,1.065
297.735,1.071
297.765,1.069
297.795,1.071
297.825,1.072
297.855,1.063
297.885,1.072
297.915,1.074
297.945,1.068
297.975,1.070
298.005,1.067
298.035,1.073
298.065,1.065
298.095,1.079
298.125,1.068
298.155,1.065
298.185,1.077
298.215,1.070
298.245,1.074
298.275,1.073
298.305,1.062
298.335,1.072
298.365,1.078
298.395,1.069
298.425,1.071
298.455,1.072
298.485,1.070
298.515,1.074
298.545,1.072
298.575,1.070
298.605,1.069
298.635,1.081
298.665,1.070
298.695,1.071
298.725,1.071
298.755,1.075
298.785,1.081
298.815,1.069
298.845,1.082
298.875,1.075
298.905,1.070
298.935,1.072
298.965,1.063
298.995,1.095
299.025,1.096
299.055,1.073
299.085,1.083
299.115,1.081
299.145,1.075
299.175,1.080
299.205,1.062
299.235,1.063
299.265,1.066
299.295,1.068
299.325,1.073
299.355,1.083
299.385,1.072
299.415,1.067
299.445,1.070
299.475,1.073
299.505,1.052
299.535,1.069
299.565,1.070
299.595,1.073
299.625,1.082
299.655,1.064
299.685,1.081
299.715,1.083
299.745,1.077
299.775,1.072
299.805,1.060
299.835,1.085
299.865,1.070
299.895,1.066
299.925,1.078
299.955,1.087
299.985,1.080
300.015,1.073
300.045,1.062
300.075,1.076
300.105,1.076
300.135,1.067
300.165,1.064
300.195,1.072
300.225,1.068
300.255,1.071
300.285,1.082
300.315,1.071
300.345,1.084
300.375,1.071
300.405,1.069
300.435,1.069
300.465,1.063
300.495,1.061
300.525,1.056
300.555,1.072
300.585,1.073
300.615,1.067
300.645,1.071
300.675,1.066
300.705,1.067
300.735,1.078
300.765,1.080
300.795,1.067
300.825,1.057
300.855,1.060
300.885,1.060
300.915,1.067
300.945,1.075
300.975,1.065
301.005,1.078
301.035,1.068
301.065,1.059
301.095,1.070
301.125,1.064
301.155,1.072
301.185,1.071
301.215,1.075
301.245,1.064
301.275,1.074
301.305,1.076
301.335,1.075
301.365,1.073
301.395,1.061
301.425,1.063
301.455,1.061
301.485,1.083
301.515,1.074
301.545,1.062
301.575,1.069
301.605,1.064
301.635,1.072
301.665,1.062
301.695,1.071
301.725,1.072
301.755,1.074
301.785,1.075
301.815,1.065
301.845,1.071
301.875,1.066
301.905,1.076
301.935,1.066
301.965,1.065
301.995,1.064
302.025,1.062
302.055,1.068
302.085,1.069
302.115,1.078
302.145,1.067
302.175,1.078
302.205,1.076
302.235,1.071
302.265,1.067
302.295,1.068
302.325,1.062
302.355,1.078
302.385,1.074
302.415,1.066
302.445,1.080
302.475,1.071
302.505,1.068
302.535,1.079
302.565,1.076
302.595,1.067
302.625,1.065
302.655,1.075
302.685,1.073
302.715,1.070
302.745,1.070
302.775,1.065
302.805,1.063
302.835,1.077
302.865,1.074
302.895,1.066
302.925,1.067
302.955,1.066
302.985,1.069
303.015,1.068
303.045,1.075
303.075,1.074
303.105,1.078
303.135,1.075
303.165,1.069
303.195,1.071
303.225,1.076
303.255,1.061
303.285,1.070
303.315,1.069
303.345,1.071
303.375,1.074
303.405,1.061
303.435,1.072
303.465,1.062
303.495,1.070
303.525,1.070
303.555,1.074
303.585,1.078
303.615,1.076
303.645,1.068
303.675,1.075
303.705,1.069
303.735,1.073
303.765,1.068
303.795,1.072
303.825,1.071
303.855,1.064
303.885,1.074
303.915,1.071
303.945,1.075
303.975,1.071
304.005,1.071
304.035,1.072
304.065,1.073
304.095,1.075
304.125,1.068
304.155,1.067
304.185,1.075
304.215,1.078
304.245,1.075
304.275,1.070
304.305,1.068
304.335,1.077
304.365,1.067
304.395,1.074
304.425,1.071
304.455,1.071
304.485,1.076
304.515,1.069
304.545,1.078
304.575,1.076
304.605,1.072
304.635,1.067
304.665,1.073
304.695,1.072
304.725,1.076
304.755,1.075
304.785,1.070
304.815,1.070
304.845,1.071
304.875,1.076
304.905,1.069
304.935,1.069
304.965,1.079
304.995,1.072
305.025,1.070
305.055,1.070
305.085,1.075
305.115,1.070
305.145,1.074
305.175,1.075
305.205,1.076
305.235,1.068
305.265,1.070
305.295,1.078
305.325,1.071
305.355,1.079
305.385,1.066
305.415,1.066
305.445,1.070
305.475,1.076
305.505,1.069
305.535,1.072
305.565,1.071
305.595,1.068
305.625,1.074
305.655,1.072
305.685,1.072
305.715,1.074
305.745,1.068
305.775,1.074
305.805,1.073
305.835,1.074
305.865,1.076
305.895,1.072
305.925,1.073
305.955,1.072
305.985,1.074
306.015,1.070
306.045,1.072
306.075,1.070
306.105,1.074
306.135,1.069
306.165,1.082
306.195,1.068
306.225,1.066
306.255,1.070
306.285,1.078
306.315,1.072
306.345,1.073
306.375,1.067
306.405,1.072
306.435,1.071
306.465,1.073
306.495,1.071
306.525,1.062
306.555,1.077
306.585,1.047
306.615,1.020
306.645,1.066
306.675,1.053
306.705,1.103
306.735,1.142
306.765,1.130
306.795,1.049
306.825,1.015
306.855,1.039
306.885,1.098
306.915,1.114
306.945,1.109
306.975,1.027
307.005,1.047
307.035,1.069
307.065,1.081
307.095,1.070
307.125,1.065
307.155,1.074
307.185,1.063
307.215,1.067
307.245,1.065
307.275,1.064
307.305,1.062
307.335,1.072
307.365,1.070
307.395,1.070
307.425,1.066
307.455,1.072
307.485,1.063
307.515,1.072
307.545,1.065
307.575,1.070
307.605,1.069
307.635,1.068
307.665,1.072
307.695,1.067
307.725,1.067
307.755,1.069
307.785,1.072
307.815,1.072
307.845,1.067
307.875,1.068
307.905,1.070
307.935,1.073
307.965,1.067
307.995,1.065
308.025,1.069
308.055,1.072
308.085,1.070
308.115,1.069
308.145,1.068
308.175,1.069
308.205,1.069
308.235,1.073
308.265,1.071
308.295,1.072
308.325,1.074
308.355,1.068
308.385,1.067
308.415,1.070
308.445,1.065
308.475,1.062
308.505,1.072
308.535,1.080
308.565,1.070
308.595,1.068
308.625,1.076
308.655,1.062
308.685,1.070
308.715,1.069
308.745,1.069
308.775,1.068
308.805,1.069
308.835,1.072
308.865,1.074
308.895,1.065
308.925,1.064
308.955,1.073
308.985,1.072
309.015,1.067
309.045,1.065
309.075,1.068
309.105,1.075
309.135,1.070
309.165,1.071
309.195,1.074
309.225,1.064
309.255,1.074
309.285,1.073
309.315,1.079
309.345,1.079
309.375,1.066
309.405,1.068
309.435,1.065
309.465,1.067
309.495,1.067
309.525,1.068
309.555,1.068
309.585,1.066
309.615,1.067
309.645,1.067
309.675,1.068
309.705,1.069
309.735,1.074
309.765,1.071
309.795,1.062
309.825,1.056
309.855,1.061
309.885,1.047
309.915,1.058
309.945,1.049
309.975,1.055
310.005,1.071
310.035,1.064
310.065,1.082
310.095,1.037
310.125,1.081
310.155,1.081
310.185,1.094
310.215,1.059
310.245,1.088
310.275,1.065
310.305,1.051
310.335,1.051
310.365,1.049
310.395,1.071
310.425,1.039
310.455,1.062
310.485,1.067
310.515,1.050
310.545,1.062
310.575,1.043
310.605,1.057
310.635,1.060
310.665,1.030
310.695,1.064
310.725,1.044
310.755,1.055
310.785,1.054
310.815,1.051
310.845,1.061
310.875,1.053
310.905,1.051
310.935,1.035
310.965,1.037
310.995,1.057
311.025,1.051
311.055,1.052
311.085,1.031
311.115,1.050
311.145,1.045
311.175,1.055
311.205,1.070
311.235,1.043
311.265,1.054
311.295,1.062
311.325,1.042
311.355,1.040
311.385,1.022
311.415,1.047
311.445,1.069
311.475,1.052
311.505,1.033
311.535,1.011
311.565,1.048
311.595,1.061
311.625,1.043
311.655,1.061
311.685,1.027
311.715,1.026
311.745,1.036
311.775,1.033
311.805,1.059
311.835,1.045
311.865,1.062
311.895,1.062
311.925,1.051
311.955,1.043
311.985,1.052
312.015,1.049
312.045,1.015
312.075,1.038
312.105,1.016
312.135,1.053
312.165,1.050
312.195,1.006
312.225,1.039
312.255,1.028
312.285,1.042
312.315,1.031
312.345,1.032
312.375,1.040
312.405,1.023
312.435,1.010
312.465,1.040
312.495,1.043
312.525,1.041
312.555,1.034
312.585,1.021
312.615,1.032
312.645,1.041
312.675,1.031
312.705,1.050
312.735,1.054
312.765,1.050
312.795,1.031
312.825,1.038
312.855,1.045
312.885,1.051
312.915,1.050
312.945,1.057
312.975,1.041
313.005,1.034
313.035,1.047
313.065,1.047
313.095,1.042
313.125,1.040
313.155,1.038
313.185,1.042
313.215,1.037
313.245,1.030
313.275,1.033
313.305,1.042
313.335,1.044
313.365,1.029
313.395,1.035
313.425,1.032
313.455,1.035
313.485,1.038
313.515,1.038
313.545,1.045
313.575,1.041
313.605,1.033
313.635,1.040
313.665,1.032
313.695,1.039
313.725,1.043
313.755,1.041
313.785,1.034
313.815,1.042
313.845,1.036
313.875,1.042
313.905,1.042
313.935,1.036
313.965,1.047
313.995,1.052
314.025,1.040
314.055,1.053
314.085,1.042
314.115,1.036
314.145,1.030
314.175,1.029
314.205,1.043
314.235,1.037
314.265,1.037
314.295,1.043
314.325,1.048
314.355,1.047
314.385,1.034
314.415,1.028
314.445,1.037
314.475,1.047
314.505,1.040
314.535,1.043
314.565,1.037
314.595,1.045
314.625,1.068
314.655,1.053
314.685,1.057
314.715,1.042
314.745,1.044
314.775,1.041
314.805,1.040
314.835,1.030
314.865,1.024
314.895,1.043
314.925,1.023
314.955,1.033
314.985,1.039
315.015,1.036
315.045,1.033
315.075,1.022
315.105,1.032
315.135,1.042
315.165,1.041
315.195,1.044
315.225,1.025
315.255,1.024
315.285,1.046
315.315,1.046
315.345,1.038
315.375,1.045
315.405,1.038
315.435,1.043
315.465,1.042
315.495,1.039
315.525,1.043
315.555,1.034
315.585,1.044
315.615,1.033
315.645,1.031
315.675,1.042
315.705,1.055
315.735,1.039
315.765,1.033
315.795,1.041
315.825,1.042
315.855,1.036
315.885,1.037
315.915,1.035
315.945,1.038
315.975,1.041
316.005,1.041
316.035,1.038
316.065,1.036
316.095,1.033
316.125,1.034
316.155,1.030
316.185,1.033
316.215,1.045
316.245,1.065
316.275,1.047
316.305,1.022
316.335,1.034
316.365,1.048
316.395,1.039
316.425,1.031
316.455,1.020
316.485,1.034
316.515,1.046
316.545,1.043
316.575,1.032
316.605,1.030
316.635,1.042
316.665,1.052
316.695,1.049
316.725,1.038
316.755,1.032
316.785,1.022
316.815,1.029
316.845,1.032
316.875,1.042
316.905,1.044
316.935,1.036
316.965,1.028
316.995,1.044
317.025,1.046
317.055,1.030
317.085,1.028
317.115,1.042
317.145,1.040
317.175,1.035
317.205,1.041
317.235,1.035
317.265,1.033
317.295,1.036
317.325,1.039
317.355,1.043
317.385,1.033
317.415,1.038
317.445,1.039
317.475,1.029
317.505,1.043
317.535,1.039
317.565,1.039
317.595,1.039
317.625,1.042
317.655,1.035
317.685,1.036
317.715,1.041
317.745,1.047
317.775,1.038
317.805,1.037
317.835,1.035
317.865,1.042
317.895,1.037
317.925,1.033
317.955,1.037
317.985,1.038
318.015,1.038
318.045,1.044
318.075,1.042
318.105,1.042
318.135,1.040
318.165,1.032
318.195,1.038
318.225,1.033
318.255,1.026
318.285,1.030
318.315,1.040
318.345,1.046
318.375,1.051
318.405,1.048
318.435,1.018
318.465,1.040
318.495,1.045
318.525,1.045
318.555,1.024
318.585,1.036
318.615,1.044
318.645,1.033
318.675,1.030
318.705,1.036
318.735,1.041
318.765,1.039
318.795,1.039
318.825,1.034
318.855,1.042
318.885,1.032
318.915,1.041
318.945,1.041
318.975,1.043
319.005,1.036
319.035,1.034
319.065,1.046
319.095,1.042
319.125,1.042
319.155,1.038
319.185,1.040
319.215,1.025
319.245,1.028
319.275,1.046
319.305,1.037
319.335,1.032
319.365,1.040
319.395,1.037
319.425,1.039
319.455,1.040
319.485,1.032
319.515,1.025
319.545,1.034
319.575,1.031
319.605,1.031
319.635,1.041
319.665,1.051
319.695,1.044
319.725,1.035
319.755,1.053
319.785,1.046
319.815,1.038
319.845,1.041
319.875,1.041
319.905,1.047
319.935,1.041
319.965,1.041
319.995,1.042
320.025,1.030
320.055,1.044
320.085,1.053
320.115,1.046
320.145,1.039
320.175,1.035
320.205,1.042
320.235,1.040
320.265,1.034
320.295,1.033
320.325,1.029
320.355,1.040
320.385,1.053
320.415,1.049
320.445,1.043
320.475,1.032
320.505,1.028
320.535,1.038
320.565,1.035
320.595,1.052
320.625,1.038
320.655,1.027
320.685,1.043
320.715,1.051
320.745,1.048
320.775,1.032
320.805,1.035
320.835,1.047
320.865,1.034
320.895,1.034
320.925,1.041
320.955,1.048
320.985,1.041
321.015,1.041
321.045,1.049
321.075,1.035
321.105,1.028
321.135,1.039
321.165,1.045
321.195,1.047
321.225,1.042
321.255,1.039
321.285,1.035
321.315,1.031
321.345,1.040
321.375,1.036
321.405,1.045
321.435,1.038
321.465,1.030
321.495,1.039
321.525,1.043
321.555,1.049
321.585,1.036
321.615,1.045
321.645,1.033
321.675,1.034
321.705,1.047
321.735,1.048
321.765,1.034
321.795,1.035
321.825,1.033
321.855,1.042
321.885,1.042
321.915,1.042
321.945,1.046
321.975,1.042
322.005,1.041
322.035,1.038
322.065,1.036
322.095,1.052
322.125,1.038
322.155,1.027
322.185,1.038
322.215,1.056
322.245,1.043
322.275,1.041
322.305,1.039
322.335,1.037
322.365,1.037
322.395,1.041
322.425,1.035
322.455,1.048
322.485,1.042
322.515,1.037
322.545,1.033
322.575,1.031
322.605,1.045
322.635,1.046
322.665,1.040
322.695,1.048
322.725,1.039
322.755,1.036
322.785,1.020
322.815,1.030
322.845,1.034
322.875,1.028
322.905,1.028
322.935,1.042
322.965,1.028
322.995,1.055
323.025,1.035
323.055,1.043
323.085,1.037
323.115,1.049
323.145,1.075
323.175,1.054
323.205,1.069
323.235,1.062
323.265,1.045
323.295,1.058
323.325,1.034
323.355,1.014
323.385,1.030
323.415,1.038
323.445,0.994
323.475,1.031
323.505,1.039
323.535,1.036
323.565,1.005
323.595,0.989
323.625,1.032
323.655,1.041
