df_hash,22ZHK4.7H06EP
327.006,1.032
327.036,1.033
327.066,1.036
327.096,1.036
327.126,1.032
327.156,1.032
327.186,1.036
327.216,1.032
327.246,1.036
327.276,1.033
327.306,1.030
327.336,1.030
327.366,1.030
327.396,1.033
327.426,1.032
327.456,1.036
327.486,1.031
327.516,1.041
327.546,1.036
327.576,1.033
327.606,1.032
327.636,1.034
327.666,1.032
327.696,1.031
327.726,1.036
327.756,1.036
327.786,1.035
327.816,1.036
327.846,1.037
327.876,1.030
327.906,1.039
327.936,1.037
327.966,1.029
327.996,1.031
328.026,1.027
328.056,1.033
328.086,1.042
328.116,1.039
328.146,1.038
328.176,1.035
328.206,1.033
328.236,1.033
328.266,1.032
328.296,1.029
328.326,1.036
328.356,1.037
328.386,1.037
328.416,1.037
328.446,1.037
328.476,1.030
328.506,1.031
328.536,1.033
328.566,1.038
328.596,1.037
328.626,1.035
328.656,1.042
328.686,1.036
328.716,1.033
328.746,1.032
328.776,1.036
328.806,1.036
328.836,1.039
328.866,1.031
328.896,1.033
328.926,1.030
328.956,1.039
328.986,1.034
329.016,1.027
329.046,1.037
329.076,1.040
329.106,1.037
329.136,1.034
329.166,1.032
329.196,1.034
329.226,1.036
329.256,1.031
329.286,1.034
329.316,1.033
329.346,1.037
329.376,1.037
329.406,1.037
329.436,1.034
329.466,1.034
329.496,1.039
329.526,1.034
329.556,1.031
329.586,1.030
329.616,1.034
329.646,1.037
329.676,1.038
329.706,1.029
329.736,1.036
329.766,1.043
329.796,1.034
329.826,1.033
329.856,1.037
329.886,1.034
329.916,1.033
329.946,1.036
329.976,1.037
330.006,1.038
330.036,1.030
330.066,1.036
330.096,1.031
330.126,1.034
330.156,1.035
330.186,1.037
330.216,1.040
330.246,1.037
330.276,1.034
330.306,1.030
330.336,1.034
330.366,1.033
330.396,1.031
330.426,1.035
330.456,1.044
330.486,1.037
330.516,1.034
330.546,1.033
330.576,1.033
330.606,1.034
330.636,1.032
330.666,1.037
330.696,1.036
330.726,1.036
330.756,1.030
330.786,1.030
330.816,1.034
330.846,1.034
330.876,1.039
330.906,1.037
330.936,1.036
330.966,1.033
330.996,1.031
331.026,1.031
331.056,1.036
331.086,1.037
331.116,1.030
331.146,1.033
331.176,1.038
331.206,1.038
331.236,1.038
331.266,1.033
331.296,1.035
331.326,1.030
331.356,1.030
331.386,1.033
331.416,1.027
331.446,1.031
331.476,1.040
331.506,1.038
331.536,1.031
331.566,1.035
331.596,1.038
331.626,1.044
331.656,1.035
331.686,1.034
331.716,1.030
331.746,1.034
331.776,1.034
331.806,1.034
331.836,1.023
331.866,1.033
331.896,1.039
331.926,1.037
331.956,1.028
331.986,1.038
332.016,1.037
332.046,1.037
332.076,1.034
332.106,1.034
332.136,1.040
332.166,1.035
332.196,1.032
332.226,1.037
332.256,1.038
332.286,1.041
332.316,1.037
332.346,1.035
332.376,1.030
332.406,1.032
332.436,1.037
332.466,1.042
332.496,1.031
332.526,1.038
332.556,1.043
332.586,1.032
332.616,1.028
332.646,1.035
332.676,1.034
332.706,1.037
332.736,1.032
332.766,1.034
332.796,1.042
332.826,1.037
332.856,1.035
332.886,1.037
332.916,1.035
332.946,1.041
332.976,1.037
333.006,1.032
333.036,1.032
333.066,1.032
333.096,1.034
333.126,1.032
333.156,1.034
333.186,1.042
333.216,1.038
333.246,1.033
333.276,1.034
333.306,1.031
333.336,1.032
333.366,1.031
333.396,1.035
333.426,1.035
333.456,1.034
333.486,1.034
333.516,1.035
333.546,1.034
333.576,1.039
333.606,1.037
333.636,1.037
333.666,1.039
333.696,1.036
333.726,1.035
333.756,1.032
333.786,1.034
333.816,1.038
333.846,1.042
333.876,1.031
333.906,1.039
333.936,1.042
333.966,1.037
333.996,1.034
334.026,1.034
334.056,1.035
334.086,1.037
334.116,1.038
334.146,1.037
334.176,1.034
334.206,1.035
334.236,1.032
334.266,1.038
334.296,1.035
334.326,1.034
334.356,1.036
334.386,1.041
334.416,1.041
334.446,1.041
334.476,1.039
334.506,1.034
334.536,1.032
334.566,1.036
334.596,1.038
334.626,1.028
334.656,1.038
334.686,1.039
334.716,1.037
334.746,1.039
334.776,1.039
334.806,1.034
334.836,1.034
334.866,1.035
334.896,1.033
334.926,1.035
334.956,1.039
334.986,1.034
335.016,1.039
335.046,1.035
335.076,1.033
335.106,1.032
335.136,1.033
335.166,1.036
335.196,1.038
335.226,1.036
335.256,1.033
335.286,1.032
335.316,1.036
335.346,1.039
335.376,1.029
335.406,1.039
335.436,1.039
335.466,1.038
335.496,1.034
335.526,1.034
335.556,1.035
335.586,1.035
335.616,1.038
335.646,1.041
335.676,1.037
335.706,1.034
335.736,1.035
335.766,1.034
335.796,1.041
335.826,1.036
335.856,1.034
335.886,1.038
335.916,1.039
335.946,1.039
335.976,1.035
336.006,1.032
336.036,1.028
336.066,1.036
336.096,1.042
336.126,1.041
336.156,1.032
336.186,1.041
336.216,1.039
336.246,1.035
336.276,1.035
336.306,1.035
336.336,1.035
336.366,1.036
336.396,1.036
336.426,1.039
336.456,1.039
336.486,1.036
336.516,1.038
336.546,1.034
336.576,1.036
336.606,1.038
336.636,1.034
336.666,1.038
336.696,1.041
336.726,1.039
336.756,1.035
336.786,1.031
336.816,1.028
336.846,1.032
336.876,1.035
336.906,1.043
336.936,1.034
336.966,1.039
336.996,1.041
337.026,1.032
337.056,1.031
337.086,1.032
337.116,1.034
337.146,1.035
337.176,1.036
337.206,1.039
337.236,1.038
337.266,1.038
337.296,1.035
337.326,1.033
337.356,1.036
337.386,1.032
337.416,1.035
337.446,1.038
337.476,1.038
337.506,1.035
337.536,1.033
337.566,1.029
337.596,1.036
337.626,1.034
337.656,1.031
337.686,1.038
337.716,1.041
337.746,1.038
337.776,1.034
337.806,1.036
337.836,1.036
337.866,1.035
337.896,1.036
337.926,1.036
337.956,1.036
337.986,1.033
338.016,1.032
338.046,1.034
338.076,1.038
338.106,1.035
338.136,1.032
338.166,1.035
338.196,1.038
338.226,1.040
338.256,1.036
338.286,1.033
338.316,1.033
338.346,1.031
338.376,1.039
338.406,1.038
338.436,1.032
338.466,1.038
338.496,1.038
338.526,1.039
338.556,1.032
338.586,1.035
338.616,1.033
338.646,1.033
338.676,1.035
338.706,1.035
338.736,1.033
338.766,1.033
338.796,1.036
338.826,1.036
338.856,1.035
338.886,1.035
338.916,1.033
338.946,1.038
338.976,1.038
339.006,1.041
339.036,1.039
339.066,1.030
339.096,1.033
339.126,1.033
339.156,1.034
339.186,1.032
339.216,1.039
339.246,1.045
339.276,1.039
339.306,1.034
339.336,1.031
339.366,1.039
339.396,1.033
339.426,1.035
339.456,1.041
339.486,1.038
339.516,1.038
339.546,1.037
339.576,1.035
339.606,1.038
339.636,1.038
339.666,1.032
339.696,1.038
339.726,1.041
339.756,1.041
339.786,1.036
339.816,1.029
339.846,1.033
339.876,1.035
339.906,1.041
339.936,1.045
339.966,1.032
339.996,1.039
340.026,1.042
340.056,1.035
340.086,1.036
340.116,1.035
340.146,1.035
340.176,1.036
340.206,1.041
340.236,1.036
340.266,1.036
340.296,1.032
340.326,1.036
340.356,1.042
340.386,1.033
340.416,1.040
340.446,1.036
340.476,1.038
340.506,1.038
340.536,1.035
340.566,1.032
340.596,1.035
340.626,1.038
340.656,1.046
340.686,1.029
340.716,1.039
340.746,1.039
340.776,1.038
340.806,1.036
340.836,1.036
340.866,1.035
340.896,1.036
340.926,1.035
340.956,1.036
340.986,1.035
341.016,1.035
341.046,1.035
341.076,1.034
341.106,1.038
341.136,1.032
341.166,1.035
341.196,1.036
341.226,1.033
341.256,1.038
341.286,1.039
341.316,1.035
341.346,1.033
341.376,1.035
341.406,1.035
341.436,1.035
341.466,1.033
341.496,1.038
341.526,1.042
341.556,1.038
341.586,1.035
341.616,1.036
341.646,1.033
341.676,1.033
341.706,1.033
341.736,1.038
341.766,1.036
341.796,1.035
341.826,1.033
341.856,1.035
341.886,1.036
341.916,1.038
341.946,1.035
341.976,1.033
342.006,1.038
342.036,1.041
342.066,1.039
342.096,1.032
342.126,1.033
342.156,1.032
342.186,1.035
342.216,1.040
342.246,1.041
342.276,1.029
342.306,1.041
342.336,1.042
342.366,1.036
342.396,1.031
342.426,1.038
342.456,1.036
342.486,1.034
342.516,1.034
342.546,1.036
342.576,1.038
342.606,1.036
342.636,1.033
342.666,1.041
342.696,1.038
342.726,1.033
342.756,1.040
342.786,1.038
342.816,1.038
342.846,1.038
342.876,1.035
342.906,1.029
342.936,1.032
342.966,1.035
342.996,1.045
343.026,1.032
343.056,1.040
343.086,1.039
343.116,1.036
343.146,1.035
343.176,1.036
343.206,1.033
343.236,1.036
343.266,1.039
343.296,1.036
343.326,1.036
343.356,1.036
343.386,1.036
343.416,1.035
343.446,1.036
343.476,1.035
343.506,1.032
343.536,1.035
343.566,1.042
343.596,1.038
343.626,1.033
343.656,1.032
343.686,1.032
343.716,1.036
343.746,1.033
343.776,1.035
343.806,1.033
343.836,1.041
343.866,1.039
343.896,1.038
343.926,1.035
343.956,1.038
343.986,1.036
344.016,1.038
344.046,1.038
344.076,1.038
344.106,1.033
344.136,1.035
344.166,1.035
344.196,1.035
344.226,1.033
344.256,1.039
344.286,1.036
344.316,1.035
344.346,1.036
344.376,1.043
344.406,1.039
344.436,1.036
344.466,1.031
344.496,1.032
344.526,1.030
344.556,1.040
344.586,1.042
344.616,1.032
344.646,1.039
344.676,1.041
344.706,1.039
344.736,1.032
344.766,1.035
344.796,1.035
344.826,1.033
344.856,1.036
344.886,1.039
344.916,1.038
344.946,1.036
344.976,1.035
345.006,1.038
345.036,1.038
345.066,1.036
345.096,1.035
345.126,1.039
345.156,1.043
345.186,1.039
345.216,1.033
345.246,1.033
345.276,1.035
345.306,1.035
345.336,1.039
345.366,1.039
345.396,1.029
345.426,1.042
345.456,1.042
345.486,1.035
345.516,1.032
345.546,1.033
345.576,1.036
345.606,1.036
345.636,1.036
345.666,1.039
345.696,1.036
345.726,1.035
345.756,1.032
345.786,1.036
345.816,1.035
345.846,1.035
345.876,1.038
345.906,1.039
345.936,1.043
345.966,1.036
345.996,1.033
346.026,1.033
346.056,1.036
346.086,1.032
346.116,1.039
346.146,1.031
346.176,1.039
346.206,1.039
346.236,1.036
346.266,1.038
346.296,1.035
346.326,1.035
346.356,1.035
346.386,1.039
346.416,1.035
346.446,1.035
346.476,1.036
346.506,1.033
346.536,1.037
346.566,1.035
346.596,1.033
346.626,1.033
346.656,1.039
346.686,1.043
346.716,1.038
346.746,1.035
346.776,1.033
346.806,1.033
346.836,1.037
346.866,1.032
346.896,1.032
346.926,1.035
346.956,1.039
346.986,1.040
347.016,1.038
347.046,1.035
347.076,1.037
347.106,1.035
347.136,1.036
347.166,1.037
347.196,1.040
347.226,1.036
347.256,1.036
347.286,1.039
347.316,1.035
347.346,1.036
347.376,1.035
347.406,1.039
347.436,1.043
347.466,1.039
347.496,1.033
347.526,1.032
347.556,1.033
347.586,1.036
347.616,1.031
347.646,1.033
347.676,1.040
347.706,1.043
347.736,1.033
347.766,1.030
347.796,1.033
347.826,1.036
347.856,1.035
347.886,1.038
347.916,1.041
347.946,1.042
347.976,1.035
348.006,1.036
348.036,1.038
348.066,1.036
348.096,1.039
348.126,1.039
348.156,1.037
348.186,1.035
348.216,1.033
348.246,1.032
348.276,1.036
348.306,1.033
348.336,1.037
348.366,1.036
348.396,1.039
348.426,1.036
348.456,1.033
348.486,1.039
348.516,1.038
348.546,1.036
348.576,1.036
348.606,1.043
348.636,1.037
348.666,1.037
348.696,1.038
348.726,1.035
348.756,1.037
348.786,1.035
348.816,1.032
348.846,1.033
348.876,1.040
348.906,1.042
348.936,1.039
348.966,1.035
348.996,1.035
349.026,1.036
349.056,1.035
349.086,1.032
349.116,1.037
349.146,1.039
349.176,1.036
349.206,1.032
349.236,1.033
349.266,1.037
349.296,1.040
349.326,1.040
349.356,1.036
349.386,1.033
349.416,1.037
349.446,1.035
349.476,1.036
349.506,1.040
349.536,1.033
349.566,1.038
349.596,1.042
349.626,1.038
349.656,1.035
349.686,1.032
349.716,1.030
349.746,1.033
349.776,1.039
349.806,1.040
349.836,1.033
349.866,1.039
349.896,1.040
349.926,1.033
349.956,1.033
349.986,1.036
350.016,1.036
350.046,1.036
350.076,1.036
350.106,1.040
350.136,1.033
350.166,1.035
350.196,1.037
350.226,1.036
350.256,1.039
350.286,1.040
350.316,1.037
350.346,1.036
350.376,1.032
350.406,1.035
350.436,1.034
350.466,1.035
350.496,1.042
350.526,1.035
350.556,1.043
350.586,1.045
350.616,1.038
350.646,1.033
350.676,1.037
350.706,1.036
350.736,1.036
350.766,1.039
350.796,1.035
350.826,1.037
350.856,1.035
350.886,1.035
350.916,1.039
350.946,1.039
350.976,1.035
351.006,1.037
351.036,1.037
351.066,1.043
351.096,1.039
351.126,1.033
351.156,1.037
351.186,1.034
351.216,1.036
351.246,1.035
351.276,1.033
351.306,1.035
351.336,1.042
351.366,1.037
351.396,1.036
351.426,1.040
351.456,1.040
351.486,1.039
351.516,1.039
351.546,1.039
351.576,1.038
351.606,1.039
351.636,1.039
351.666,1.032
351.696,1.040
351.726,1.037
351.756,1.043
351.786,1.038
351.816,1.038
351.846,1.036
351.876,1.030
351.906,1.039
351.936,1.039
351.966,1.038
351.996,1.032
352.026,1.040
352.056,1.043
352.086,1.039
352.116,1.033
352.146,1.032
352.176,1.033
352.206,1.039
352.236,1.039
352.266,1.039
352.296,1.039
352.326,1.040
352.356,1.036
352.386,1.036
352.416,1.039
352.446,1.043
352.476,1.036
352.506,1.030
352.536,1.033
352.566,1.033
352.596,1.038
352.626,1.038
352.656,1.036
352.686,1.042
352.716,1.040
352.746,1.035
352.776,1.033
352.806,1.035
352.836,1.040
352.866,1.040
352.896,1.036
352.926,1.036
352.956,1.045
352.986,1.043
353.016,1.039
353.046,1.043
353.076,1.039
353.106,1.037
353.136,1.037
353.166,1.034
353.196,1.036
353.226,1.035
353.256,1.036
353.286,1.037
353.316,1.036
353.346,1.040
353.376,1.036
353.406,1.038
353.436,1.038
353.466,1.040
353.496,1.039
353.526,1.038
353.556,1.042
353.586,1.038
353.616,1.035
353.646,1.038
353.676,1.036
353.706,1.035
353.736,1.035
353.766,1.036
353.796,1.042
353.826,1.045
353.856,1.038
353.886,1.033
353.916,1.033
353.946,1.038
353.976,1.035
354.006,1.028
354.036,1.042
354.066,1.049
354.096,1.049
354.126,1.037
354.156,1.037
354.186,1.037
354.216,1.035
354.246,1.038
354.276,1.042
354.306,1.038
354.336,1.032
354.366,1.032
354.396,1.034
354.426,1.034
354.456,1.042
354.486,1.045
354.516,1.045
354.546,1.039
354.576,1.032
354.606,1.033
354.636,1.033
354.666,1.032
354.696,1.036
354.726,1.035
354.756,1.042
354.786,1.041
354.816,1.036
354.846,1.035
354.876,1.042
354.906,1.036
354.936,1.039
354.966,1.041
354.996,1.042
355.026,1.035
355.056,1.039
355.086,1.039
355.116,1.036
355.146,1.039
355.176,1.036
355.206,1.039
355.236,1.035
355.266,1.036
355.296,1.035
355.326,1.041
355.356,1.042
355.386,1.045
355.416,1.038
355.446,1.042
355.476,1.049
355.506,1.036
355.536,1.036
355.566,1.036
355.596,1.035
355.626,1.029
355.656,1.035
355.686,1.040
355.716,1.037
355.746,1.041
355.776,1.029
355.806,1.033
355.836,1.025
355.866,1.031
355.896,1.038
355.926,1.040
355.956,1.039
355.986,1.033
356.016,1.027
356.046,1.023
356.076,1.029
356.106,1.030
356.136,1.021
356.166,1.020
356.196,1.040
356.226,1.033
356.256,1.032
356.286,1.024
356.316,1.023
356.346,1.031
356.376,1.035
356.406,1.033
356.436,1.029
356.466,1.029
356.496,1.021
356.526,1.024
356.556,1.032
356.586,1.038
356.616,1.037
356.646,1.027
356.676,1.025
356.706,1.022
356.736,1.016
356.766,1.014
356.796,1.020
356.826,1.023
356.856,1.029
356.886,1.022
356.916,1.020
356.946,1.028
356.976,1.040
357.006,1.032
357.036,1.030
357.066,1.029
357.096,1.029
357.126,1.029
357.156,1.027
357.186,1.031
357.216,1.028
357.246,1.029
357.276,1.022
357.306,1.021
357.336,1.027
357.366,1.032
357.396,1.038
357.426,1.037
357.456,1.029
357.486,1.023
357.516,1.024
357.546,1.031
357.576,1.028
357.606,1.018
357.636,1.026
357.666,1.035
357.696,1.032
357.726,1.031
357.756,1.035
357.786,1.032
357.816,1.034
357.846,1.025
357.876,1.029
357.906,1.029
357.936,1.028
357.966,1.030
357.996,1.035
358.026,1.030
358.056,1.031
358.086,1.030
358.116,1.028
358.146,1.034
358.176,1.035
358.206,1.032
358.236,1.023
358.266,1.026
358.296,1.028
358.326,1.032
358.356,1.024
358.386,1.024
358.416,1.030
358.446,1.036
358.476,1.036
358.506,1.026
358.536,1.023
358.566,1.023
358.596,1.034
358.626,1.028
358.656,1.026
358.686,1.023
358.716,1.034
358.746,1.032
358.776,1.031
358.806,1.028
358.836,1.031
358.866,1.024
358.896,1.028
358.926,1.027
358.956,1.037
358.986,1.033
359.016,1.028
359.046,1.024
359.076,1.022
359.106,1.027
359.136,1.020
359.166,1.020
359.196,1.029
359.226,1.043
359.256,1.037
359.286,1.021
359.316,1.007
359.346,1.001
359.376,1.012
359.406,1.040
359.436,1.035
359.466,1.034
359.496,1.035
359.526,1.028
359.556,1.021
359.586,1.027
359.616,1.023
359.646,1.028
359.676,1.029
359.706,1.034
359.736,1.040
359.766,1.028
359.796,1.032
359.826,1.021
359.856,1.020
359.886,1.021
359.916,1.007
359.946,1.011
359.976,1.025
360.006,1.034
360.036,1.035
360.066,1.027
360.096,1.029
360.126,1.042
360.156,1.040
360.186,1.045
360.216,1.016
360.246,1.027
360.276,1.031
360.306,1.018
360.336,1.021
360.366,1.024
360.396,1.021
360.426,1.023
360.456,1.028
360.486,1.032
360.516,1.033
360.546,1.019
360.576,1.016
360.606,1.033
360.636,1.044
360.666,1.030
360.696,1.017
360.726,1.024
360.756,1.022
360.786,1.013
360.816,1.031
360.846,1.039
360.876,1.044
360.906,1.051
360.936,1.043
360.966,1.055
360.996,1.071
361.026,1.068
361.056,1.059
361.086,1.028
361.116,0.996
361.146,1.001
361.176,1.021
361.206,1.029
361.236,1.036
361.266,1.038
361.296,1.036
361.326,1.037
361.356,1.035
361.386,1.039
361.416,1.036
361.446,1.040
361.476,1.040
361.506,1.029
361.536,1.029
361.566,1.028
361.596,1.031
361.626,1.034
361.656,1.037
361.686,1.047
361.716,1.042
361.746,1.026
361.776,1.041
361.806,1.073
361.836,1.079
361.866,1.021
361.896,0.992
361.926,1.001
361.956,1.041
361.986,1.029
362.016,1.063
362.046,1.073
362.076,1.021
362.106,1.023
362.136,1.016
362.166,1.018
362.196,1.016
362.226,1.030
362.256,0.993
362.286,0.985
362.316,1.022
362.346,1.054
362.376,1.053
362.406,1.058
362.436,1.055
362.466,1.059
362.496,1.051
362.526,1.046
362.556,1.036
362.586,1.032
362.616,1.031
362.646,1.033
362.676,1.044
362.706,1.037
362.736,1.039
362.766,1.040
362.796,1.034
362.826,1.042
362.856,1.037
362.886,1.038
362.916,1.042
362.946,1.041
362.976,1.035
363.006,1.036
363.036,1.026
363.066,1.031
363.096,1.036
363.126,1.029
363.156,1.001
363.186,1.024
363.216,1.046
363.246,1.045
363.276,1.032
363.306,1.050
363.336,1.049
363.366,1.038
363.396,1.049
363.426,1.060
363.456,1.051
363.486,1.037
363.516,1.036
363.546,1.029
363.576,1.021
363.606,1.023
363.636,1.043
363.666,1.044
363.696,1.031
363.726,1.030
363.756,1.017
363.786,1.031
363.816,1.052
363.846,1.045
363.876,1.056
363.906,1.062
363.936,1.068
363.966,1.061
363.996,1.056
364.026,1.088
364.056,1.084
364.086,1.088
364.116,1.101
364.146,1.080
364.176,1.085
364.206,1.085
364.236,1.075
364.266,1.053
364.296,1.035
364.326,1.026
364.356,0.957
364.386,0.931
364.416,0.972
364.446,1.017
364.476,1.021
364.506,1.016
364.536,1.052
364.566,1.048
364.596,1.033
364.626,1.017
364.656,0.999
364.686,1.002
364.716,0.989
364.746,1.019
364.776,1.032
364.806,1.056
364.836,1.064
364.866,1.074
364.896,1.072
364.926,1.061
364.956,1.090
364.986,1.114
365.016,1.150
365.046,1.159
365.076,1.167
365.106,1.183
365.136,1.132
365.166,0.959
365.196,0.919
365.226,0.955
365.256,0.975
365.286,1.106
365.316,1.076
365.346,0.989
365.376,0.876
365.406,0.879
365.436,0.994
365.466,1.105
365.496,1.123
365.526,1.094
365.556,1.038
365.586,1.032
365.616,1.045
365.646,1.027
365.676,1.041
365.706,1.042
365.736,1.034
365.766,1.011
365.796,1.054
365.826,1.046
365.856,1.069
365.886,1.065
365.916,1.039
365.946,1.042
365.976,1.062
366.006,1.027
366.036,1.051
366.066,1.037
366.096,1.031
366.126,1.125
366.156,1.071
366.186,1.034
366.216,1.020
366.246,1.026
366.276,0.996
366.306,0.991
366.336,1.000
366.366,1.010
366.396,0.996
366.426,0.984
366.456,1.013
366.486,1.064
366.516,1.082
366.546,1.079
366.576,1.079
366.606,1.061
366.636,1.049
366.666,1.030
366.696,1.043
366.726,1.066
366.756,1.065
366.786,1.079
366.816,1.097
366.846,1.079
366.876,1.073
366.906,1.076
366.936,1.072
366.966,1.067
366.996,1.075
367.026,1.070
367.056,1.066
367.086,1.080
367.116,1.070
367.146,1.053
367.176,1.053
367.206,1.047
367.236,1.047
367.266,1.043
367.296,1.047
367.326,1.055
367.356,1.060
367.386,1.062
367.416,1.063
367.446,1.056
367.476,1.054
367.506,1.056
367.536,1.056
367.566,1.057
367.596,1.059
367.626,1.059
367.656,1.060
367.686,1.056
367.716,1.058
367.746,1.062
367.776,1.060
367.806,1.054
367.836,1.048
367.866,1.049
367.896,1.049
367.926,1.051
367.956,1.049
367.986,1.049
368.016,1.049
368.046,1.055
368.076,1.053
368.106,1.055
368.136,1.053
368.166,1.055
368.196,1.049
368.226,1.049
368.256,1.048
368.286,1.049
368.316,1.047
368.346,1.048
368.376,1.056
368.406,1.058
368.436,1.056
368.466,1.050
368.496,1.052
368.526,1.052
368.556,1.056
368.586,1.054
368.616,1.058
368.646,1.054
368.676,1.052
368.706,1.052
368.736,1.054
368.766,1.054
368.796,1.055
368.826,1.054
368.856,1.048
368.886,1.050
368.916,1.054
368.946,1.052
368.976,1.046
369.006,1.048
369.036,1.054
369.066,1.056
369.096,1.062
369.126,1.051
369.156,1.058
369.186,1.058
369.216,1.052
369.246,1.044
369.276,1.052
369.306,1.052
369.336,1.052
369.366,1.054
369.396,1.048
369.426,1.050
369.456,1.050
369.486,1.046
369.516,1.048
369.546,1.058
369.576,1.050
369.606,1.048
369.636,1.049
369.666,1.057
369.696,1.057
369.726,1.050
369.756,1.049
369.786,1.056
369.816,1.055
369.846,1.053
369.876,1.053
369.906,1.047
369.936,1.049
369.966,1.055
369.996,1.053
370.026,1.053
370.056,1.057
370.086,1.057
370.116,1.055
370.146,1.055
370.176,1.062
370.206,1.055
370.236,1.057
370.266,1.057
370.296,1.051
370.326,1.050
370.356,1.048
370.386,1.050
370.416,1.050
370.446,1.053
370.476,1.048
370.506,1.052
370.536,1.056
370.566,1.061
370.596,1.057
370.626,1.053
370.656,1.051
370.686,1.060
370.716,1.058
370.746,1.056
370.776,1.052
370.806,1.044
370.836,1.040
370.866,1.048
370.896,1.058
370.926,1.054
370.956,1.054
370.986,1.044
371.016,1.048
371.046,1.052
371.076,1.052
371.106,1.052
371.136,1.050
371.166,1.052
371.196,1.054
371.226,1.052
371.256,1.056
371.286,1.052
371.316,1.052
371.346,1.050
371.376,1.054
371.406,1.056
371.436,1.056
371.466,1.054
371.496,1.056
371.526,1.056
371.556,1.058
371.586,1.054
371.616,1.054
371.646,1.058
371.676,1.065
371.706,1.061
371.736,1.063
371.766,1.059
371.796,1.057
371.826,1.057
371.856,1.051
371.886,1.049
371.916,1.051
371.946,1.051
371.976,1.052
372.006,1.051
372.036,1.063
372.066,1.062
372.096,1.063
372.126,1.071
372.156,1.083
372.186,1.079
372.216,1.073
372.246,1.031
372.276,1.059
372.306,1.052
372.336,1.057
372.366,1.057
372.396,1.051
372.426,1.049
372.456,1.038
372.486,1.047
372.516,1.034
372.546,1.027
372.576,1.046
372.606,1.049
372.636,1.049
372.666,1.057
372.696,1.052
372.726,1.046
372.756,1.060
372.786,1.058
372.816,1.061
372.846,1.068
372.876,1.069
372.906,1.068
372.936,1.070
372.966,1.038
372.996,1.021
373.026,1.038
373.056,1.056
373.086,1.067
373.116,1.061
373.146,1.051
373.176,1.020
373.206,0.975
373.236,0.989
373.266,1.013
373.296,1.066
373.326,1.106
373.356,1.112
373.386,1.077
373.416,1.048
373.446,1.035
373.476,1.030
373.506,1.054
373.536,1.052
373.566,1.055
373.596,1.053
373.626,1.059
373.656,1.071
373.686,1.056
373.716,1.067
373.746,1.075
373.776,1.073
373.806,1.065
373.836,1.073
373.866,1.067
373.896,1.065
373.926,1.051
373.956,1.045
373.986,1.049
374.016,1.039
374.046,1.047
374.076,1.041
374.106,1.043
374.136,1.041
374.166,1.047
374.196,1.052
374.226,1.056
374.256,1.054
374.286,1.070
374.316,1.069
374.346,1.069
374.376,1.065
374.406,1.066
374.436,1.059
374.466,1.055
374.496,1.059
374.526,1.053
374.556,1.055
374.586,1.043
374.616,1.045
374.646,1.047
374.676,1.043
374.706,1.044
374.736,1.048
374.766,1.060
374.796,1.062
374.826,1.062
374.856,1.063
374.886,1.054
374.916,1.043
374.946,1.047
374.976,1.045
375.006,1.048
375.036,1.054
375.066,1.056
375.096,1.062
375.126,1.058
375.156,1.055
375.186,1.047
375.216,1.053
375.246,1.042
375.276,1.049
375.306,1.049
375.336,1.057
375.366,1.061
375.396,1.060
375.426,1.063
375.456,1.066
375.486,1.054
375.516,1.057
375.546,1.059
375.576,1.060
375.606,1.057
375.636,1.057
375.666,1.057
375.696,1.061
375.726,1.056
375.756,1.057
375.786,1.057
375.816,1.061
375.846,1.055
375.876,1.051
375.906,1.056
375.936,1.058
375.966,1.056
375.996,1.059
376.026,1.059
376.056,1.053
376.086,1.054
376.116,1.057
376.146,1.057
376.176,1.065
376.206,1.056
376.236,1.048
376.266,1.048
376.296,1.061
376.326,1.064
376.356,1.060
376.386,1.051
376.416,1.056
376.446,1.052
376.476,1.050
376.506,1.055
376.536,1.057
376.566,1.062
376.596,1.061
376.626,1.056
376.656,1.050
376.686,1.051
376.716,1.048
376.746,1.058
376.776,1.058
376.806,1.058
376.836,1.050
376.866,1.050
376.896,1.052
376.926,1.058
376.956,1.052
376.986,1.050
377.016,1.050
377.046,1.052
377.076,1.054
377.106,1.060
377.136,1.056
377.166,1.058
377.196,1.060
377.226,1.060
377.256,1.058
377.286,1.058
377.316,1.053
377.346,1.050
377.376,1.058
377.406,1.059
377.436,1.060
377.466,1.054
377.496,1.051
377.526,1.051
377.556,1.056
377.586,1.056
377.616,1.053
377.646,1.052
377.676,1.049
377.706,1.053
377.736,1.050
377.766,1.054
377.796,1.053
377.826,1.054
377.856,1.054
377.886,1.056
377.916,1.055
377.946,1.058
377.976,1.056
378.006,1.053
378.036,1.056
378.066,1.055
378.096,1.057
378.126,1.053
378.156,1.053
378.186,1.057
378.216,1.057
378.246,1.057
378.276,1.051
378.306,1.053
378.336,1.055
378.366,1.061
378.396,1.057
378.426,1.060
378.456,1.062
378.486,1.065
378.516,1.063
378.546,1.057
378.576,1.057
378.606,1.047
378.636,1.051
378.666,1.053
378.696,1.053
378.726,1.055
378.756,1.055
378.786,1.050
378.816,1.049
378.846,1.051
378.876,1.059
378.906,1.061
378.936,1.059
378.966,1.057
378.996,1.059
379.026,1.057
379.056,1.058
379.086,1.055
379.116,1.057
379.146,1.057
379.176,1.053
379.206,1.055
379.236,1.057
379.266,1.059
379.296,1.055
379.326,1.055
379.356,1.055
379.386,1.057
