df_hash,22ZHK4.N2SGV4
119.163,1.012
119.193,1.012
119.223,1.013
119.253,1.011
119.283,1.015
119.313,1.016
119.343,1.012
119.373,1.011
119.403,1.013
119.433,1.015
119.463,1.020
119.493,1.017
119.523,1.011
119.553,1.010
119.583,1.015
119.613,1.020
119.643,1.016
119.673,1.017
119.703,1.008
119.733,1.018
119.763,1.019
119.793,1.012
119.823,1.010
119.853,1.011
119.883,1.014
119.913,1.017
119.943,1.013
119.973,1.014
120.003,1.015
120.033,1.015
120.063,1.014
120.093,1.008
120.123,1.010
120.153,1.017
120.183,1.013
120.213,1.015
120.243,1.007
120.273,1.010
120.303,1.017
120.333,1.015
120.363,1.017
120.393,1.012
120.423,1.009
120.453,1.018
120.483,1.020
120.513,1.015
120.543,1.013
120.573,1.012
120.603,1.017
120.633,1.021
120.663,1.015
120.693,1.015
120.723,1.014
120.753,1.015
120.783,1.013
120.813,1.015
120.843,1.014
120.873,1.017
120.903,1.017
120.933,1.011
120.963,1.009
120.993,1.014
121.023,1.016
121.053,1.015
121.083,1.018
121.113,1.012
121.143,1.016
121.173,1.017
121.203,1.015
121.233,1.013
121.263,1.017
121.293,1.015
121.323,1.020
121.353,1.015
121.383,1.013
121.413,1.013
121.443,1.015
121.473,1.017
121.503,1.011
121.533,1.013
121.563,1.016
121.593,1.021
121.623,1.019
121.653,1.007
121.683,1.022
121.713,1.046
121.743,1.038
121.773,1.040
121.803,1.034
121.833,1.028
121.863,1.016
121.893,1.015
121.923,0.997
121.953,0.988
121.983,0.999
122.013,1.009
122.043,1.003
122.073,1.021
122.103,1.001
122.133,0.993
122.163,1.018
122.193,1.022
122.223,1.005
122.253,1.002
122.283,0.999
122.313,0.989
122.343,0.983
122.373,1.015
122.403,1.033
122.433,1.014
122.463,1.008
122.493,1.024
122.523,1.001
122.553,1.000
122.583,0.994
122.613,1.006
122.643,0.967
122.673,1.019
122.703,1.038
122.733,1.006
122.763,1.031
122.793,1.056
122.823,1.057
122.853,1.003
122.883,0.983
122.913,0.986
122.943,0.979
122.973,0.977
123.003,0.994
123.033,0.998
123.063,1.009
123.093,0.998
123.123,0.992
123.153,1.015
123.183,1.017
123.213,1.004
123.243,0.974
123.273,0.972
123.303,0.995
123.333,1.003
123.363,1.013
123.393,1.035
123.423,1.019
123.453,0.996
123.483,0.986
123.513,0.984
123.543,1.000
123.573,1.004
123.603,1.015
123.633,0.989
123.663,0.986
123.693,0.976
123.723,0.992
123.753,0.986
123.783,1.000
123.813,1.003
123.843,0.985
123.873,0.976
123.903,0.981
123.933,1.008
123.963,1.021
123.993,1.016
124.023,1.004
124.053,1.029
124.083,1.024
124.113,1.001
124.143,0.997
124.173,1.003
124.203,0.996
124.233,0.993
124.263,1.001
124.293,0.998
124.323,1.000
124.353,1.003
124.383,1.002
124.413,0.998
124.443,1.003
124.473,1.008
124.503,1.013
124.533,1.007
124.563,1.001
124.593,1.003
124.623,1.014
124.653,1.009
124.683,1.005
124.713,1.006
124.743,1.006
124.773,1.010
124.803,1.007
124.833,1.005
124.863,1.009
124.893,1.007
124.923,1.009
124.953,1.010
124.983,1.008
125.013,1.010
125.043,1.012
125.073,1.005
125.103,1.002
125.133,1.014
125.163,1.007
125.193,1.004
125.223,1.008
125.253,1.005
125.283,1.002
125.313,1.006
125.343,1.009
125.373,1.012
125.403,1.002
125.433,1.004
125.463,1.007
125.493,1.002
125.523,1.010
125.553,1.009
125.583,1.007
125.613,1.009
125.643,1.007
125.673,1.007
125.703,1.009
125.733,1.009
125.763,1.008
125.793,1.008
125.823,1.007
125.853,1.005
125.883,1.007
125.913,1.007
125.943,1.005
125.973,1.003
126.003,1.009
126.033,1.013
126.063,1.013
126.093,1.011
126.123,1.020
126.153,1.021
126.183,1.014
126.213,1.005
126.243,1.006
126.273,1.007
126.303,1.009
126.333,1.001
126.363,0.994
126.393,1.003
126.423,1.006
126.453,1.010
126.483,1.007
126.513,1.009
126.543,1.003
126.573,1.000
126.603,1.007
126.633,1.008
126.663,1.007
126.693,1.010
126.723,1.010
126.753,1.007
126.783,1.016
126.813,1.014
126.843,1.010
126.873,1.014
126.903,1.021
126.933,1.017
126.963,1.011
126.993,1.011
127.023,1.011
127.053,1.014
127.083,1.006
127.113,1.004
127.143,1.004
127.173,1.012
127.203,1.010
127.233,1.009
127.263,1.010
127.293,1.011
127.323,1.009
127.353,1.011
127.383,1.021
127.413,1.023
127.443,1.017
127.473,1.006
127.503,1.003
127.533,1.008
127.563,1.000
127.593,0.998
127.623,1.006
127.653,1.009
127.683,1.010
127.713,1.012
127.743,1.012
127.773,1.015
127.803,1.016
127.833,1.011
127.863,1.011
127.893,1.015
127.923,1.012
127.953,1.013
127.983,1.013
128.013,1.009
128.043,1.012
128.073,1.010
128.103,1.011
128.133,1.007
128.163,1.011
128.193,1.012
128.223,1.010
128.253,1.005
128.283,1.010
128.313,1.016
128.343,1.013
128.373,1.008
128.403,1.008
128.433,1.012
128.463,1.012
128.493,1.015
128.523,1.011
128.553,1.007
128.583,1.010
128.613,1.011
128.643,1.010
128.673,1.006
128.703,1.007
128.733,1.013
128.763,1.011
128.793,1.010
128.823,1.015
128.853,1.006
128.883,1.003
128.913,1.010
128.943,1.009
128.973,1.010
129.003,1.012
129.033,1.004
129.063,1.007
129.093,1.006
129.123,1.003
129.153,1.005
129.183,1.008
129.213,1.006
129.243,1.012
129.273,1.012
129.303,1.006
129.333,1.011
129.363,1.009
129.393,1.007
129.423,1.006
129.453,1.003
129.483,1.011
129.513,1.009
129.543,1.007
129.573,1.007
129.603,1.000
129.633,1.006
129.663,1.010
129.693,1.011
129.723,1.005
129.753,1.003
129.783,1.008
129.813,1.009
129.843,1.003
129.873,1.004
129.903,1.010
129.933,1.002
129.963,1.003
129.993,1.006
130.023,1.007
130.053,1.007
130.083,1.009
130.113,1.006
130.143,1.000
130.173,1.008
130.203,1.009
130.233,1.005
130.263,1.003
130.293,1.003
130.323,1.004
130.353,1.007
130.383,1.008
130.413,1.012
130.443,1.005
130.473,1.002
130.503,1.006
130.533,1.010
130.563,1.005
130.593,1.009
130.623,1.001
130.653,1.005
130.683,1.007
130.713,1.006
130.743,1.003
130.773,1.008
130.803,1.006
130.833,1.005
130.863,1.004
130.893,1.004
130.923,1.005
130.953,1.009
130.983,1.007
131.013,1.001
131.043,1.005
131.073,1.010
131.103,1.009
131.133,1.003
131.163,1.005
131.193,1.007
131.223,1.008
131.253,1.009
131.283,1.004
131.313,1.001
131.343,1.001
131.373,1.008
131.403,1.005
131.433,1.005
131.463,1.006
131.493,1.010
131.523,1.005
131.553,1.007
131.583,0.998
131.613,1.005
131.643,1.009
131.673,1.010
131.703,1.008
131.733,1.001
131.763,1.003
131.793,1.005
131.823,1.007
131.853,1.007
131.883,1.005
131.913,1.006
131.943,1.008
131.973,1.008
132.003,1.007
132.033,1.004
132.063,1.008
132.093,1.008
132.123,1.009
132.153,1.005
132.183,1.007
132.213,1.008
132.243,1.005
132.273,1.002
132.303,1.006
132.333,1.009
132.363,1.007
132.393,1.006
132.423,1.006
132.453,1.001
132.483,1.004
132.513,1.006
132.543,1.008
132.573,1.006
132.603,1.001
132.633,1.006
132.663,1.008
132.693,1.005
132.723,1.005
132.753,1.006
132.783,1.006
132.813,1.007
132.843,1.007
132.873,1.008
132.903,1.011
132.933,1.004
132.963,1.000
132.993,1.006
133.023,1.004
133.053,1.011
133.083,1.007
133.113,1.001
133.143,1.000
133.173,1.007
133.203,1.011
133.233,1.007
133.263,1.005
133.293,1.003
133.323,1.003
133.353,1.007
133.383,1.003
133.413,1.002
133.443,1.005
133.473,1.004
133.503,1.005
133.533,1.004
133.563,1.006
133.593,1.008
133.623,1.007
133.653,1.009
133.683,1.001
133.713,1.002
133.743,1.004
133.773,1.011
133.803,1.008
133.833,1.003
133.863,1.003
133.893,1.010
133.923,1.009
133.953,1.006
133.983,0.999
134.013,1.004
134.043,1.008
134.073,1.005
134.103,1.005
134.133,1.008
134.163,1.005
134.193,1.008
134.223,1.005
134.253,1.008
134.283,1.006
134.313,1.006
134.343,1.008
134.373,1.005
134.403,1.006
134.433,1.002
134.463,1.007
134.493,1.011
134.523,1.012
134.553,1.028
134.583,1.019
134.613,1.012
134.643,1.012
134.673,1.008
134.703,1.017
134.733,1.006
134.763,1.009
134.793,1.005
134.823,1.010
134.853,1.010
134.883,1.007
134.913,1.017
134.943,1.019
134.973,1.032
135.003,1.026
135.033,1.026
135.063,1.027
135.093,1.026
135.123,1.024
135.153,1.022
135.183,1.023
135.213,1.020
135.243,1.021
135.273,1.025
135.303,1.029
135.333,1.026
135.363,1.026
135.393,1.023
135.423,1.027
135.453,1.033
135.483,1.030
135.513,1.025
135.543,1.031
135.573,1.034
135.603,1.031
135.633,1.025
135.663,1.025
135.693,1.025
135.723,1.025
135.753,1.027
135.783,1.023
135.813,1.024
135.843,1.026
135.873,1.031
135.903,1.028
135.933,1.027
135.963,1.021
135.993,1.027
136.023,1.029
136.053,1.031
136.083,1.031
136.113,1.028
136.143,1.021
136.173,1.023
136.203,1.025
136.233,1.028
136.263,1.022
136.293,1.024
136.323,1.028
136.353,1.030
136.383,1.024
136.413,1.026
136.443,1.027
136.473,1.029
136.503,1.025
136.533,1.026
136.563,1.027
136.593,1.024
136.623,1.026
136.653,1.025
136.683,1.023
136.713,1.025
136.743,1.026
136.773,1.026
136.803,1.024
136.833,1.026
136.863,1.028
136.893,1.028
136.923,1.021
136.953,1.026
136.983,1.028
137.013,1.027
137.043,1.025
137.073,1.032
137.103,1.036
137.133,1.006
137.163,1.007
137.193,1.019
137.223,1.019
137.253,1.018
137.283,1.009
137.313,0.992
137.343,1.003
137.373,1.030
137.403,1.035
137.433,1.020
137.463,1.012
137.493,1.012
137.523,1.021
137.553,1.019
137.583,1.032
137.613,1.033
137.643,1.024
137.673,1.022
137.703,1.025
137.733,1.022
137.763,1.027
137.793,1.030
137.823,1.028
137.853,1.022
137.883,1.021
137.913,1.021
137.943,1.024
137.973,1.021
138.003,1.021
138.033,1.025
138.063,1.019
138.093,1.021
138.123,1.023
138.153,1.017
138.183,1.019
138.213,1.024
138.243,1.023
138.273,1.031
138.303,1.025
138.333,1.030
138.363,1.015
138.393,1.012
138.423,1.013
138.453,1.003
138.483,1.000
138.513,0.988
138.543,1.007
138.573,1.021
138.603,1.027
138.633,1.023
138.663,1.019
138.693,1.019
138.723,1.015
138.753,1.011
138.783,1.000
138.813,1.003
138.843,1.008
138.873,1.006
138.903,1.007
138.933,1.006
138.963,1.006
138.993,1.009
139.023,1.011
139.053,1.000
139.083,1.002
139.113,1.002
139.143,1.006
139.173,1.009
139.203,1.012
139.233,1.007
139.263,1.005
139.293,0.997
139.323,1.000
139.353,1.004
139.383,1.005
139.413,1.002
139.443,1.005
139.473,1.005
139.503,0.998
139.533,1.000
139.563,1.002
139.593,1.002
139.623,1.002
139.653,1.006
139.683,1.009
139.713,1.006
139.743,1.003
139.773,0.999
139.803,1.003
139.833,1.010
139.863,1.002
139.893,1.005
139.923,1.006
139.953,1.002
139.983,1.000
140.013,1.009
140.043,1.006
140.073,1.004
140.103,1.004
140.133,1.002
140.163,1.005
140.193,1.009
140.223,1.002
140.253,1.002
140.283,1.004
140.313,1.003
140.343,1.001
140.373,1.007
140.403,1.005
140.433,1.004
140.463,1.013
140.493,1.002
140.523,1.002
140.553,1.004
140.583,1.005
140.613,1.006
140.643,1.000
140.673,1.002
140.703,1.005
140.733,1.008
140.763,1.003
140.793,1.001
140.823,1.002
140.853,1.004
140.883,1.007
140.913,1.008
140.943,1.002
140.973,1.002
141.003,1.006
141.033,1.004
141.063,1.002
141.093,1.003
141.123,1.005
141.153,1.004
141.183,1.007
141.213,1.006
141.243,1.004
141.273,1.004
141.303,1.007
141.333,1.006
141.363,1.002
141.393,1.003
141.423,1.007
141.453,1.007
141.483,1.006
141.513,1.001
141.543,1.004
141.573,1.007
141.603,1.009
141.633,1.002
141.663,1.005
141.693,1.005
141.723,1.008
141.753,1.007
141.783,1.003
141.813,1.001
141.843,1.007
141.873,1.006
141.903,1.004
141.933,1.005
141.963,1.004
141.993,1.006
142.023,1.009
142.053,1.002
142.083,1.001
142.113,1.003
142.143,1.007
142.173,1.008
142.203,1.003
142.233,1.001
142.263,1.002
142.293,1.009
142.323,1.006
142.353,1.003
142.383,1.007
142.413,1.005
142.443,1.003
142.473,1.005
142.503,1.008
142.533,1.006
142.563,1.005
142.593,1.003
142.623,1.006
142.653,1.004
142.683,1.007
142.713,1.009
142.743,1.007
142.773,1.006
142.803,1.003
142.833,1.003
142.863,1.006
142.893,1.009
142.923,1.003
142.953,1.000
142.983,1.007
143.013,1.003
143.043,1.005
143.073,1.003
143.103,1.005
143.133,1.009
143.163,1.007
143.193,1.006
143.223,1.014
143.253,1.003
143.283,1.004
143.313,1.001
143.343,1.006
143.373,1.001
143.403,1.002
143.433,1.005
143.463,1.008
143.493,1.002
143.523,1.010
143.553,1.003
143.583,1.004
143.613,1.008
143.643,1.002
143.673,1.007
143.703,1.010
143.733,1.006
143.763,1.005
143.793,1.005
143.823,1.006
143.853,1.003
143.883,1.002
143.913,1.011
143.943,1.007
143.973,1.007
144.003,1.002
144.033,1.008
144.063,1.006
144.093,1.007
144.123,1.008
144.153,1.004
144.183,1.007
144.213,1.009
144.243,1.008
144.273,1.006
144.303,1.007
144.333,1.005
144.363,1.009
144.393,1.008
144.423,1.006
144.453,1.003
144.483,1.005
144.513,1.008
144.543,1.005
144.573,1.008
144.603,1.009
144.633,1.008
144.663,1.004
144.693,1.008
144.723,1.002
144.753,1.002
144.783,1.006
144.813,1.011
144.843,1.007
144.873,1.001
144.903,1.006
144.933,1.006
144.963,1.010
144.993,1.004
145.023,1.002
145.053,1.005
145.083,1.006
145.113,1.006
145.143,1.002
145.173,1.004
145.203,1.008
145.233,1.005
145.263,1.009
145.293,1.009
145.323,1.003
145.353,1.003
145.383,1.006
145.413,1.007
145.443,1.003
145.473,1.003
145.503,1.005
145.533,1.009
145.563,1.007
145.593,1.009
145.623,1.004
145.653,1.001
145.683,1.010
145.713,1.009
145.743,1.006
145.773,1.002
145.803,1.000
145.833,1.008
145.863,1.008
145.893,1.005
145.923,1.005
145.953,1.005
145.983,1.006
146.013,1.003
146.043,1.005
146.073,1.007
146.103,1.004
146.133,1.004
146.163,1.010
146.193,1.007
146.223,1.002
146.253,1.000
146.283,1.007
146.313,1.007
146.343,1.010
146.373,1.009
146.403,1.001
146.433,1.006
146.463,1.006
146.493,1.010
146.523,1.004
146.553,1.007
146.583,1.005
146.613,1.007
146.643,1.006
146.673,1.004
146.703,1.006
146.733,1.004
146.763,1.004
146.793,1.005
146.823,1.006
146.853,1.008
146.883,1.008
146.913,1.003
146.943,1.002
146.973,1.006
147.003,1.006
147.033,1.009
147.063,1.008
147.093,1.005
147.123,1.000
147.153,1.004
147.183,1.008
147.213,1.006
147.243,1.004
147.273,1.009
147.303,1.001
147.333,1.005
147.363,1.005
147.393,1.003
147.423,1.002
147.453,1.009
147.483,1.001
147.513,1.005
147.543,1.005
147.573,1.008
147.603,1.006
147.633,1.005
147.663,1.001
147.693,1.003
147.723,1.007
147.753,1.005
147.783,1.008
147.813,1.002
147.843,1.002
147.873,1.008
147.903,1.009
147.933,1.004
147.963,1.005
147.993,1.002
148.023,1.003
148.053,1.010
148.083,1.003
148.113,1.003
148.143,1.005
148.173,1.005
148.203,1.006
148.233,1.008
148.263,1.006
148.293,1.003
148.323,1.003
148.353,1.006
148.383,1.004
148.413,1.002
148.443,1.002
148.473,1.003
148.503,1.007
148.533,1.004
148.563,1.000
148.593,1.007
148.623,1.008
148.653,1.006
148.683,1.004
148.713,1.001
148.743,1.000
148.773,1.008
148.803,1.003
148.833,1.003
148.863,1.002
148.893,1.009
148.923,1.007
148.953,1.004
148.983,1.003
149.013,1.003
149.043,1.006
149.073,1.005
149.103,1.003
149.133,1.004
149.163,1.003
149.193,1.004
149.223,1.006
149.253,1.007
149.283,1.003
149.313,1.000
149.343,1.005
149.373,1.007
149.403,1.006
149.433,0.999
149.463,0.998
149.493,1.004
149.523,1.010
149.553,1.004
149.583,1.004
149.613,1.005
149.643,1.003
149.673,1.002
149.703,1.004
149.733,1.006
149.763,1.005
149.793,1.007
149.823,1.005
149.853,1.000
149.883,1.000
149.913,1.003
149.943,1.006
149.973,1.006
150.003,1.004
150.033,1.002
150.063,1.000
150.093,1.005
150.123,1.009
150.153,1.006
150.183,1.001
150.213,0.997
150.243,1.007
150.273,1.004
150.303,0.999
150.333,1.000
150.363,1.004
150.393,1.004
150.423,1.001
150.453,1.006
150.483,1.006
150.513,1.007
150.543,1.003
150.573,1.001
150.603,0.999
150.633,1.001
150.663,1.004
150.693,1.005
150.723,1.004
150.753,1.003
150.783,0.996
150.813,1.004
150.843,1.006
150.873,1.006
150.903,1.001
150.933,0.997
150.963,1.001
150.993,1.004
151.023,1.003
151.053,1.000
151.083,1.003
151.113,1.006
151.143,1.005
151.173,1.003
151.203,1.003
151.233,1.000
151.263,1.006
151.293,1.004
151.323,1.001
151.353,1.003
151.383,1.002
151.413,1.006
151.443,1.009
151.473,1.004
151.503,0.999
151.533,1.005
151.563,1.006
151.593,1.001
151.623,1.003
151.653,1.002
151.683,0.997
151.713,1.006
151.743,1.002
151.773,1.004
151.803,1.003
151.833,1.001
151.863,1.005
151.893,1.005
151.923,1.004
151.953,1.006
151.983,1.003
152.013,1.003
152.043,1.003
152.073,1.003
152.103,1.001
152.133,1.002
152.163,1.008
152.193,1.003
152.223,1.005
152.253,1.001
152.283,1.004
152.313,1.005
152.343,1.005
152.373,1.004
152.403,0.999
152.433,1.000
152.463,1.006
152.493,1.004
152.523,1.001
152.553,1.000
152.583,1.004
152.613,1.008
152.643,1.003
152.673,1.002
152.703,1.004
152.733,1.002
152.763,1.002
152.793,1.001
152.823,1.004
152.853,1.006
152.883,0.997
152.913,1.001
152.943,1.005
152.973,1.006
153.003,1.006
153.033,1.001
153.063,1.001
153.093,1.006
153.123,1.006
153.153,1.001
153.183,1.001
153.213,1.002
153.243,1.000
153.273,1.005
153.303,1.000
153.333,1.004
153.363,1.005
153.393,1.004
153.423,1.006
153.453,1.006
153.483,1.004
153.513,1.004
153.543,1.006
153.573,0.999
153.603,1.001
153.633,0.999
153.663,1.004
153.693,1.006
153.723,1.011
153.753,1.004
153.783,0.998
153.813,1.002
153.843,1.006
153.873,1.006
153.903,1.004
153.933,1.000
153.963,1.000
153.993,1.006
154.023,1.006
154.053,1.003
154.083,1.004
154.113,1.003
154.143,1.006
154.173,1.004
154.203,1.004
154.233,1.003
154.263,1.005
154.293,1.005
154.323,0.997
154.353,0.999
154.383,1.003
154.413,1.006
154.443,1.006
154.473,1.004
154.503,1.001
154.533,1.003
154.563,1.007
154.593,1.005
154.623,1.007
154.653,1.002
154.683,1.003
154.713,1.004
154.743,1.001
154.773,1.003
154.803,1.004
154.833,1.003
154.863,1.005
154.893,1.003
154.923,1.004
154.953,1.008
154.983,1.003
155.013,1.003
155.043,1.000
155.073,1.001
155.103,1.004
155.133,1.006
155.163,1.008
155.193,1.000
155.223,0.999
155.253,1.004
155.283,1.006
155.313,1.007
155.343,1.001
155.373,0.997
155.403,1.002
155.433,1.004
155.463,1.003
155.493,1.003
155.523,1.003
155.553,1.003
155.583,1.006
155.613,1.003
155.643,1.003
155.673,1.006
155.703,1.006
155.733,1.003
155.763,1.001
155.793,1.001
155.823,1.005
155.853,1.006
155.883,1.010
155.913,0.999
155.943,1.000
155.973,1.009
156.003,1.006
156.033,1.007
156.063,1.002
156.093,1.000
156.123,1.006
156.153,1.009
156.183,1.004
156.213,1.002
156.243,1.003
156.273,1.003
156.303,1.006
156.333,1.005
156.363,1.003
156.393,1.001
156.423,1.005
156.453,1.007
156.483,1.003
156.513,1.004
156.543,1.007
156.573,1.005
156.603,1.010
156.633,1.005
156.663,0.999
156.693,1.002
156.723,1.007
156.753,1.006
156.783,1.004
156.813,0.997
156.843,1.001
156.873,1.006
156.903,1.003
156.933,1.004
156.963,1.003
156.993,1.004
157.023,1.007
157.053,1.001
157.083,1.002
157.113,1.004
157.143,1.004
157.173,1.003
157.203,1.003
157.233,0.999
157.263,1.004
157.293,1.008
157.323,1.007
157.353,1.005
157.383,0.997
157.413,1.002
157.443,1.006
157.473,1.005
157.503,1.004
157.533,0.997
157.563,1.004
157.593,1.006
157.623,1.002
157.653,1.001
157.683,1.003
157.713,1.004
157.743,1.002
157.773,1.001
157.803,1.004
157.833,1.004
157.863,1.004
157.893,1.005
157.923,1.003
157.953,1.004
157.983,1.006
158.013,1.001
158.043,0.996
158.073,1.001
158.103,1.004
158.133,1.005
158.163,1.006
158.193,1.006
158.223,0.998
158.253,1.008
158.283,1.007
158.313,1.006
158.343,1.000
158.373,1.003
158.403,1.006
158.433,1.004
158.463,1.006
158.493,1.004
158.523,1.005
158.553,0.999
158.583,1.002
158.613,1.007
158.643,1.004
158.673,1.001
158.703,1.000
158.733,1.005
158.763,1.006
158.793,1.005
158.823,1.003
158.853,0.997
158.883,1.004
158.913,1.005
158.943,1.000
158.973,1.001
159.003,1.004
159.033,1.002
159.063,1.004
159.093,1.004
159.123,1.003
159.153,1.002
159.183,1.006
159.213,1.000
159.243,1.004
159.273,1.003
159.303,1.006
159.333,1.005
159.363,0.996
159.393,1.003
159.423,1.007
159.453,1.003
159.483,1.001
159.513,1.001
159.543,1.007
159.573,1.006
159.603,1.003
159.633,1.000
159.663,1.002
159.693,1.003
159.723,1.002
159.753,1.007
159.783,1.004
159.813,1.002
159.843,1.004
159.873,1.006
159.903,1.000
159.933,1.001
159.963,1.003
159.993,1.010
160.023,1.001
160.053,0.999
160.083,1.002
160.113,1.006
160.143,1.007
160.173,1.000
160.203,0.994
160.233,1.003
160.263,1.007
160.293,1.004
160.323,1.004
160.353,1.003
160.383,1.005
160.413,1.002
160.443,1.002
160.473,1.003
160.503,1.004
160.533,1.005
160.563,1.003
160.593,1.004
160.623,1.003
160.653,1.003
160.683,1.008
160.713,1.008
160.743,1.000
160.773,0.997
160.803,1.003
160.833,1.007
160.863,1.006
160.893,1.003
160.923,0.995
160.953,1.007
160.983,1.007
161.013,1.002
161.043,1.001
161.073,1.003
161.103,1.004
161.133,1.004
161.163,1.005
161.193,1.003
161.223,1.006
161.253,1.001
161.283,0.996
161.313,1.004
161.343,1.001
161.373,1.006
161.403,1.008
161.433,0.999
161.463,0.997
161.493,1.003
161.523,1.004
161.553,1.002
161.583,1.004
161.613,1.001
161.643,1.003
161.673,1.006
161.703,1.001
161.733,1.004
161.763,1.004
161.793,1.001
161.823,1.002
161.853,1.005
161.883,1.005
161.913,1.004
161.943,1.001
161.973,1.000
162.003,1.000
162.033,0.999
162.063,1.007
162.093,1.009
162.123,1.000
162.153,0.998
162.183,1.004
162.213,1.007
162.243,1.004
162.273,1.001
162.303,0.996
162.333,1.006
162.363,1.008
162.393,0.999
162.423,1.001
162.453,1.004
162.483,1.004
162.513,1.004
162.543,1.004
162.573,1.004
162.603,1.007
162.633,1.003
162.663,1.002
162.693,1.004
162.723,1.003
162.753,0.999
162.783,1.000
162.813,1.008
162.843,1.007
162.873,1.001
162.903,0.997
162.933,1.003
162.963,1.004
162.993,1.004
163.023,0.997
163.053,0.999
163.083,1.006
163.113,1.003
163.143,1.003
163.173,1.000
163.203,1.004
163.233,1.005
163.263,1.003
163.293,1.003
163.323,1.003
163.353,1.001
163.383,1.003
163.413,1.003
163.443,1.006
163.473,1.003
163.503,1.004
163.533,1.003
163.563,1.006
163.593,1.005
163.623,1.004
163.653,1.005
163.683,1.000
163.713,1.004
163.743,1.006
163.773,1.005
163.803,1.004
163.833,0.998
163.863,1.004
163.893,1.007
163.923,1.006
163.953,1.001
163.983,1.001
164.013,1.006
164.043,1.007
164.073,1.005
164.103,1.003
164.133,1.005
164.163,1.003
164.193,1.007
164.223,1.004
164.253,1.002
164.283,1.003
164.313,0.999
164.343,1.007
164.373,1.006
164.403,1.004
164.433,1.006
164.463,1.004
164.493,1.000
164.523,1.006
164.553,1.006
164.583,1.006
164.613,1.000
164.643,1.000
164.673,1.009
164.703,1.004
164.733,1.001
164.763,1.002
164.793,1.002
164.823,1.007
164.853,1.006
164.883,1.004
164.913,1.003
164.943,1.008
164.973,1.005
165.003,1.001
165.033,1.001
165.063,1.000
165.093,1.001
165.123,1.007
165.153,1.004
165.183,1.000
165.213,0.999
165.243,1.007
165.273,1.006
165.303,1.002
165.333,1.001
165.363,1.000
165.393,1.003
165.423,1.007
165.453,1.001
165.483,1.003
165.513,1.000
165.543,1.001
165.573,1.006
165.603,1.007
165.633,1.007
165.663,1.004
165.693,1.002
165.723,1.002
165.753,1.001
165.783,1.005
165.813,1.006
165.843,1.007
165.873,1.006
165.903,1.000
165.933,1.007
165.963,1.007
165.993,1.006
166.023,1.005
166.053,1.000
166.083,1.008
166.113,1.009
166.143,1.003
166.173,1.005
166.203,1.002
166.233,1.001
166.263,1.006
166.293,1.006
166.323,1.002
166.353,1.007
166.383,1.003
166.413,1.004
166.443,1.003
166.473,1.004
166.503,1.002
166.533,1.005
166.563,1.006
166.593,1.001
166.623,1.000
166.653,1.006
166.683,1.007
166.713,1.006
166.743,1.002
166.773,1.001
166.803,1.006
166.833,1.006
166.863,1.001
166.893,1.006
166.923,1.002
166.953,1.005
166.983,1.007
167.013,1.006
167.043,1.000
167.073,1.004
167.103,1.007
167.133,1.004
167.163,1.000
167.193,1.005
167.223,1.006
167.253,1.009
167.283,1.004
167.313,0.999
167.343,1.000
167.373,1.005
167.403,1.005
167.433,1.001
167.463,1.000
167.493,0.999
167.523,1.004
167.553,1.004
167.583,1.000
167.613,1.005
167.643,1.006
167.673,1.001
167.703,1.002
167.733,1.003
167.763,1.007
167.793,1.001
167.823,1.003
167.853,1.003
167.883,1.004
167.913,1.007
167.943,1.007
167.973,1.001
168.003,0.999
168.033,1.003
168.063,1.007
168.093,1.005
168.123,1.001
168.153,1.002
168.183,1.003
168.213,1.004
168.243,1.004
168.273,1.002
168.303,1.003
168.333,1.004
168.363,1.002
168.393,1.004
168.423,1.005
168.453,1.004
168.483,1.009
168.513,1.001
168.543,1.004
168.573,1.005
168.603,1.007
168.633,1.003
168.663,1.002
168.693,1.002
168.723,1.006
168.753,1.004
168.783,1.004
168.813,1.001
168.843,1.001
168.873,1.005
168.903,1.007
168.933,0.998
168.963,1.003
168.993,1.006
169.023,1.006
169.053,1.002
169.083,1.003
169.113,1.005
169.143,1.002
169.173,1.005
169.203,0.998
169.233,1.004
169.263,1.004
169.293,1.007
169.323,1.003
169.353,0.998
169.383,1.003
169.413,1.007
169.443,1.003
169.473,1.000
169.503,1.000
169.533,1.001
169.563,1.005
169.593,1.004
169.623,0.998
169.653,1.001
169.683,1.003
169.713,1.006
169.743,1.003
169.773,1.004
169.803,1.001
169.833,1.003
169.863,0.998
169.893,0.999
169.923,1.002
169.953,1.002
169.983,1.002
170.013,1.010
170.043,1.002
170.073,0.998
170.103,1.004
170.133,1.006
170.163,1.005
170.193,1.000
170.223,0.998
170.253,1.001
170.283,1.005
170.313,1.004
170.343,1.000
170.373,1.004
170.403,1.004
170.433,1.007
170.463,1.003
170.493,1.005
170.523,1.004
170.553,1.004
170.583,1.003
170.613,1.004
170.643,1.003
170.673,1.004
170.703,1.008
170.733,1.006
170.763,1.001
170.793,1.000
170.823,1.007
170.853,1.006
170.883,1.003
170.913,1.003
170.943,0.997
170.973,1.006
171.003,1.006
171.033,1.003
171.063,1.002
171.093,1.004
171.123,1.003
171.153,1.004
171.183,1.006
171.213,1.006
171.243,1.007
171.273,1.000
171.303,1.000
171.333,1.003
171.363,1.006
171.393,1.004
171.423,1.007
171.453,1.004
171.483,0.999
171.513,1.003
171.543,1.003
