df_hash,22ZHK4.S3ZK9C
465.329,1.033
465.359,1.033
465.389,1.035
465.419,1.036
465.449,1.025
465.479,1.030
465.509,1.025
465.539,1.021
465.569,1.030
465.599,1.032
465.629,1.031
465.659,1.027
465.689,1.026
465.719,1.032
465.749,1.030
465.779,1.030
465.809,1.031
465.839,1.031
465.869,1.034
465.899,1.036
465.929,1.033
465.959,1.029
465.989,1.032
466.019,1.029
466.049,1.031
466.079,1.030
466.109,1.029
466.139,1.030
466.169,1.033
466.199,1.025
466.229,1.032
466.259,1.036
466.289,1.038
466.319,1.035
466.349,1.025
466.379,1.026
466.409,1.031
466.439,1.028
466.469,1.029
466.499,1.034
466.529,1.034
466.559,1.031
466.589,1.031
466.619,1.032
466.649,1.032
466.679,1.029
466.709,1.032
466.739,1.030
466.769,1.030
466.799,1.034
466.829,1.022
466.859,1.029
466.889,1.035
466.919,1.031
466.949,1.035
466.979,1.022
467.009,1.029
467.039,1.037
467.069,1.028
467.099,1.029
467.129,1.031
467.159,1.028
467.189,1.032
467.219,1.032
467.249,1.031
467.279,1.032
467.309,1.034
467.339,1.033
467.369,1.023
467.399,1.037
467.429,1.028
467.459,1.041
467.489,1.044
467.519,1.034
467.549,1.026
467.579,1.026
467.609,1.019
467.639,1.026
467.669,1.031
467.699,1.028
467.729,1.032
467.759,1.031
467.789,1.028
467.819,1.031
467.849,1.028
467.879,1.027
467.909,1.030
467.939,1.029
467.969,1.032
467.999,1.024
468.029,1.038
468.059,1.026
468.089,1.028
468.119,1.035
468.149,1.036
468.179,1.030
468.209,1.031
468.239,1.027
468.269,1.030
468.299,1.030
468.329,1.030
468.359,1.030
468.389,1.030
468.419,1.034
468.449,1.032
468.479,1.028
468.509,1.031
468.539,1.031
468.569,1.034
468.599,1.030
468.629,1.029
468.659,1.027
468.689,1.038
468.719,1.024
468.749,1.030
468.779,1.035
468.809,1.033
468.839,1.030
468.869,1.032
468.899,1.024
468.929,1.036
468.959,1.030
468.989,1.035
469.019,1.033
469.049,1.025
469.079,1.029
469.109,1.031
469.139,1.032
469.169,1.030
469.199,1.027
469.229,1.031
469.259,1.030
469.289,1.035
469.319,1.031
469.349,1.031
469.379,1.034
469.409,1.025
469.439,1.027
469.469,1.027
469.499,1.035
469.529,1.034
469.559,1.032
469.589,1.025
469.619,1.033
469.649,1.030
469.679,1.028
469.709,1.027
469.739,1.033
469.769,1.032
469.799,1.032
469.829,1.031
469.859,1.030
469.889,1.030
469.919,1.032
469.949,1.035
469.979,1.032
470.009,1.027
470.039,1.038
470.069,1.027
470.099,1.027
470.129,1.039
470.159,1.035
470.189,1.033
470.219,1.035
470.249,1.026
470.279,1.031
470.309,1.030
470.339,1.027
470.369,1.030
470.399,1.031
470.429,1.031
470.459,1.031
470.489,1.032
470.519,1.031
470.549,1.032
470.579,1.032
470.609,1.037
470.639,1.031
470.669,1.025
470.699,1.039
470.729,1.034
470.759,1.030
470.789,1.036
470.819,1.036
470.849,1.035
470.879,1.032
470.909,1.025
470.939,1.031
470.969,1.034
470.999,1.031
471.029,1.031
471.059,1.033
471.089,1.032
471.119,1.034
471.149,1.031
471.179,1.033
471.209,1.029
471.239,1.030
471.269,1.034
471.299,1.036
471.329,1.034
471.359,1.030
471.389,1.033
471.419,1.032
471.449,1.024
471.479,1.032
471.509,1.032
471.539,1.035
471.569,1.034
471.599,1.033
471.629,1.025
471.659,1.035
471.689,1.031
471.719,1.030
471.749,1.029
471.779,1.034
471.809,1.031
471.839,1.033
471.869,1.031
471.899,1.030
471.929,1.029
471.959,1.033
471.989,1.032
472.019,1.030
472.049,1.036
472.079,1.036
472.109,1.026
472.139,1.039
472.169,1.029
472.199,1.030
472.229,1.034
472.259,1.028
472.289,1.050
472.319,1.052
472.349,1.028
472.379,1.036
472.409,1.029
472.439,1.025
472.469,1.036
472.499,1.032
472.529,1.029
472.559,1.034
472.589,1.030
472.619,1.025
472.649,1.022
472.679,1.029
472.709,1.025
472.739,1.028
472.769,1.036
472.799,1.017
472.829,1.033
472.859,1.040
472.889,1.030
472.919,1.024
472.949,1.025
472.979,1.034
473.009,1.040
473.039,1.024
473.069,1.038
473.099,1.057
473.129,1.053
473.159,1.043
473.189,1.033
473.219,1.029
473.249,1.028
473.279,1.022
473.309,1.029
473.339,1.026
473.369,1.034
473.399,1.040
473.429,1.035
473.459,1.026
473.489,1.015
473.519,1.021
473.549,1.026
473.579,1.028
473.609,1.033
473.639,1.033
473.669,1.038
473.699,1.032
473.729,1.033
473.759,1.035
473.789,1.039
473.819,1.035
473.849,1.032
473.879,1.034
473.909,1.037
473.939,1.044
473.969,1.042
473.999,1.041
474.029,1.038
474.059,1.036
474.089,1.033
474.119,1.025
474.149,1.030
474.179,1.040
474.209,1.041
474.239,1.029
474.269,1.015
474.299,1.031
474.329,1.050
474.359,1.031
474.389,1.062
474.419,1.053
474.449,1.039
474.479,1.040
474.509,1.021
474.539,1.035
474.569,1.040
474.599,1.046
474.629,1.024
474.659,1.009
474.689,1.000
474.719,1.024
474.749,1.062
474.779,1.068
474.809,1.063
474.839,1.037
474.869,1.035
474.899,1.020
474.929,1.021
474.959,1.041
474.989,1.032
475.019,1.035
475.049,1.039
475.079,1.041
475.109,1.043
475.139,1.035
475.169,1.031
475.199,1.033
475.229,1.039
475.259,1.039
475.289,1.033
475.319,1.030
475.349,1.046
475.379,1.043
475.409,1.031
475.439,1.036
475.469,1.048
475.499,1.026
475.529,1.027
475.559,1.043
475.589,1.041
475.619,1.030
475.649,1.031
475.679,1.028
475.709,1.030
475.739,1.038
475.769,1.049
475.799,1.054
475.829,1.034
475.859,1.028
475.889,1.028
475.919,1.036
475.949,1.044
475.979,1.035
476.009,1.037
476.039,1.028
476.069,1.036
476.099,1.023
476.129,1.025
476.159,1.036
476.189,1.037
476.219,1.036
476.249,1.036
476.279,1.031
476.309,1.030
476.339,1.038
476.369,1.032
476.399,1.028
476.429,1.031
476.459,1.034
476.489,1.035
476.519,1.033
476.549,1.037
476.579,1.033
476.609,1.033
476.639,1.032
476.669,1.028
476.699,1.040
476.729,1.030
476.759,1.027
476.789,1.039
476.819,1.039
476.849,1.039
476.879,1.031
476.909,1.028
476.939,1.032
476.969,1.037
476.999,1.034
477.029,1.035
477.059,1.036
477.089,1.036
477.119,1.034
477.149,1.036
477.179,1.033
477.209,1.034
477.239,1.036
477.269,1.037
477.299,1.033
477.329,1.031
477.359,1.038
477.389,1.034
477.419,1.028
477.449,1.034
477.479,1.039
477.509,1.039
477.539,1.037
477.569,1.027
477.599,1.028
477.629,1.032
477.659,1.035
477.689,1.033
477.719,1.034
477.749,1.035
477.779,1.039
477.809,1.037
477.839,1.037
477.869,1.029
477.899,1.032
477.929,1.031
477.959,1.041
477.989,1.045
478.019,1.035
478.049,1.039
478.079,1.029
478.109,1.032
478.139,1.034
478.169,1.038
478.199,1.034
478.229,1.039
478.259,1.025
478.289,1.037
478.319,1.036
478.349,1.031
478.379,1.034
478.409,1.033
478.439,1.036
478.469,1.034
478.499,1.035
478.529,1.035
478.559,1.036
478.589,1.036
478.619,1.035
478.649,1.037
478.679,1.038
478.709,1.029
478.739,1.039
478.769,1.035
478.799,1.031
478.829,1.039
478.859,1.041
478.889,1.035
478.919,1.037
478.949,1.032
478.979,1.032
479.009,1.035
479.039,1.035
479.069,1.032
479.099,1.033
479.129,1.035
479.159,1.037
479.189,1.036
479.219,1.035
479.249,1.035
479.279,1.034
479.309,1.035
479.339,1.028
479.369,1.031
479.399,1.047
479.429,1.041
479.459,1.028
479.489,1.036
479.519,1.029
479.549,1.029
479.579,1.043
479.609,1.042
479.639,1.040
479.669,1.038
479.699,1.030
479.729,1.035
479.759,1.038
479.789,1.034
479.819,1.035
479.849,1.034
479.879,1.041
479.909,1.035
479.939,1.035
479.969,1.036
479.999,1.035
480.029,1.036
480.059,1.040
480.089,1.032
480.119,1.033
480.149,1.035
480.179,1.038
480.209,1.032
480.239,1.042
480.269,1.034
480.299,1.030
480.329,1.038
480.359,1.039
480.389,1.038
480.419,1.035
480.449,1.033
480.479,1.033
480.509,1.039
480.539,1.030
480.569,1.029
480.599,1.036
480.629,1.036
480.659,1.036
480.689,1.045
480.719,1.039
480.749,1.029
480.779,1.033
480.809,1.036
480.839,1.035
480.869,1.036
480.899,1.030
480.929,1.018
480.959,1.030
480.989,1.032
481.019,1.028
481.049,1.035
481.079,1.029
481.109,1.025
481.139,1.030
481.169,1.021
481.199,1.042
481.229,1.045
481.259,1.039
481.289,1.038
481.319,1.041
481.349,1.038
481.379,1.037
481.409,1.041
481.439,1.040
481.469,1.030
481.499,1.015
481.529,1.010
481.559,1.020
481.589,1.027
481.619,1.040
481.649,1.043
481.679,1.042
481.709,1.031
481.739,1.041
481.769,1.033
481.799,1.032
481.829,1.032
481.859,1.028
481.889,1.022
481.919,1.028
481.949,1.045
481.979,1.036
482.009,1.027
482.039,1.023
482.069,1.031
482.099,1.038
482.129,1.042
482.159,1.032
482.189,1.036
482.219,1.034
482.249,1.037
482.279,1.043
482.309,1.039
482.339,1.028
482.369,1.035
482.399,1.028
482.429,1.026
482.459,1.034
482.489,1.037
482.519,1.036
482.549,1.034
482.579,1.029
482.609,1.027
482.639,1.031
482.669,1.034
482.699,1.035
482.729,1.032
482.759,1.028
482.789,1.028
482.819,1.041
482.849,1.037
482.879,1.034
482.909,1.032
482.939,1.031
482.969,1.032
482.999,1.036
483.029,1.026
483.059,1.037
483.089,1.030
483.119,1.025
483.149,1.034
483.179,1.040
483.209,1.039
483.239,1.034
483.269,1.027
483.299,1.031
483.329,1.031
483.359,1.026
483.389,1.033
483.419,1.033
483.449,1.031
483.479,1.030
483.509,1.032
483.539,1.032
483.569,1.036
483.599,1.025
483.629,1.037
483.659,1.034
483.689,1.027
483.719,1.039
483.749,1.030
483.779,1.030
483.809,1.035
483.839,1.037
483.869,1.034
483.899,1.032
483.929,1.025
483.959,1.032
483.989,1.034
484.019,1.033
484.049,1.037
484.079,1.043
484.109,1.021
484.139,1.023
484.169,1.049
484.199,1.053
484.229,1.031
484.259,1.026
484.289,1.039
484.319,1.035
484.349,1.039
484.379,1.027
484.409,1.024
484.439,1.034
484.469,1.031
484.499,1.039
484.529,1.042
484.559,1.031
484.589,1.034
484.619,1.035
484.649,1.028
484.679,1.033
484.709,1.038
484.739,1.035
484.769,1.031
484.799,1.033
484.829,1.038
484.859,1.035
484.889,1.033
484.919,1.033
484.949,1.032
484.979,1.038
485.009,1.032
485.039,1.029
485.069,1.038
485.099,1.033
485.129,1.034
485.159,1.034
485.189,1.029
485.219,1.033
485.249,1.040
485.279,1.035
485.309,1.032
485.339,1.036
485.369,1.034
485.399,1.037
485.429,1.036
485.459,1.033
485.489,1.036
485.519,1.036
485.549,1.038
485.579,1.036
485.609,1.034
485.639,1.035
485.669,1.035
485.699,1.031
485.729,1.035
485.759,1.039
485.789,1.039
485.819,1.032
485.849,1.032
485.879,1.026
485.909,1.036
485.939,1.036
485.969,1.029
485.999,1.034
486.029,1.035
486.059,1.037
486.089,1.033
486.119,1.037
486.149,1.035
486.179,1.032
486.209,1.034
486.239,1.035
486.269,1.036
486.299,1.036
486.329,1.029
486.359,1.036
486.389,1.036
486.419,1.030
486.449,1.036
486.479,1.033
486.509,1.038
486.539,1.036
486.569,1.034
486.599,1.033
486.629,1.037
486.659,1.036
486.689,1.033
486.719,1.036
486.749,1.038
486.779,1.036
486.809,1.034
486.839,1.036
486.869,1.036
486.899,1.035
486.929,1.032
486.959,1.033
486.989,1.033
487.019,1.031
487.049,1.037
487.079,1.035
487.109,1.030
487.139,1.036
487.169,1.036
487.199,1.028
487.229,1.031
487.259,1.027
487.289,1.017
487.319,1.036
487.349,1.037
487.379,1.033
487.409,1.028
487.439,1.025
487.469,1.042
487.499,1.044
487.529,1.042
487.559,1.031
487.589,1.010
487.619,1.021
487.649,1.040
487.679,1.051
487.709,1.032
487.739,1.035
487.769,1.027
487.799,1.021
487.829,1.024
487.859,1.003
487.889,1.044
487.919,1.076
487.949,1.047
487.979,1.035
488.009,1.040
488.039,1.010
488.069,1.009
488.099,1.021
488.129,1.049
488.159,1.094
488.189,1.060
488.219,1.014
488.249,1.008
488.279,1.011
488.309,1.026
488.339,1.038
488.369,1.046
488.399,1.042
488.429,1.044
488.459,1.016
488.489,1.028
488.519,1.025
488.549,1.020
488.579,1.019
488.609,1.024
488.639,1.024
488.669,1.042
488.699,1.078
488.729,1.070
488.759,1.050
488.789,1.058
488.819,0.998
488.849,0.949
488.879,0.937
488.909,1.064
488.939,1.134
488.969,1.157
488.999,1.047
489.029,0.993
489.059,0.952
489.089,0.943
489.119,0.996
489.149,1.055
489.179,1.094
489.209,1.112
489.239,1.031
489.269,0.937
489.299,0.958
489.329,1.025
489.359,1.075
489.389,1.108
489.419,1.041
489.449,0.971
489.479,0.963
489.509,0.992
489.539,1.021
489.569,1.043
489.599,1.046
489.629,1.040
489.659,1.037
489.689,1.023
489.719,1.012
489.749,1.016
489.779,1.017
489.809,1.021
489.839,1.031
489.869,1.045
489.899,1.033
489.929,1.037
489.959,1.035
489.989,1.026
490.019,1.021
490.049,1.021
490.079,1.021
490.109,1.025
490.139,1.021
490.169,1.027
490.199,1.026
490.229,1.025
490.259,1.033
490.289,1.019
490.319,1.051
490.349,1.090
490.379,1.049
490.409,1.044
490.439,1.049
490.469,1.030
490.499,1.014
490.529,1.007
490.559,1.006
490.589,0.997
490.619,1.001
490.649,1.006
490.679,1.021
490.709,1.038
490.739,1.054
490.769,1.079
490.799,1.114
490.829,1.083
490.859,1.053
490.889,0.999
490.919,0.964
490.949,0.942
490.979,0.942
491.009,0.946
491.039,0.975
491.069,0.970
491.099,0.973
491.129,1.016
491.159,1.021
491.189,1.002
491.219,0.992
491.249,1.023
491.279,1.066
491.309,1.076
491.339,1.074
491.369,1.084
491.399,1.090
491.429,1.071
491.459,1.065
491.489,1.040
491.519,1.010
491.549,0.975
491.579,0.967
491.609,0.994
491.639,1.021
491.669,1.037
491.699,1.039
491.729,1.040
491.759,1.030
491.789,1.024
491.819,1.019
491.849,1.012
491.879,1.016
491.909,1.023
491.939,1.032
491.969,1.031
491.999,1.033
492.029,1.021
492.059,1.024
492.089,1.027
492.119,1.029
492.149,1.023
492.179,1.027
492.209,1.027
492.239,1.022
492.269,1.021
492.299,1.021
492.329,1.023
492.359,1.026
492.389,1.029
492.419,1.031
492.449,1.018
492.479,1.029
492.509,1.025
492.539,1.022
492.569,1.030
492.599,1.026
492.629,1.023
492.659,1.029
492.689,1.025
492.719,1.032
492.749,1.032
492.779,1.022
492.809,1.024
492.839,1.025
492.869,1.029
492.899,1.023
492.929,1.025
492.959,1.031
492.989,1.024
493.019,1.032
493.049,1.032
493.079,1.020
493.109,1.030
493.139,1.021
493.169,1.019
493.199,1.025
493.229,1.026
493.259,1.027
493.289,1.031
493.319,1.021
493.349,1.026
493.379,1.029
493.409,1.027
493.439,1.024
493.469,1.028
493.499,1.028
493.529,1.022
493.559,1.029
493.589,1.029
493.619,1.024
493.649,1.030
493.679,1.022
493.709,1.028
493.739,1.029
493.769,1.021
493.799,1.026
493.829,1.032
493.859,1.027
493.889,1.029
493.919,1.021
493.949,1.026
493.979,1.033
494.009,1.026
494.039,1.025
494.069,1.025
494.099,1.029
494.129,1.030
494.159,1.029
494.189,1.027
494.219,1.025
494.249,1.033
494.279,1.022
494.309,1.028
494.339,1.036
494.369,1.025
494.399,1.026
494.429,1.024
494.459,1.025
494.489,1.025
494.519,1.023
494.549,1.026
494.579,1.027
494.609,1.030
494.639,1.024
494.669,1.023
494.699,1.034
494.729,1.027
494.759,1.024
494.789,1.028
494.819,1.024
494.849,1.026
494.879,1.027
494.909,1.025
494.939,1.026
494.969,1.026
494.999,1.021
495.029,1.026
495.059,1.031
495.089,1.028
495.119,1.034
495.149,1.026
495.179,1.026
495.209,1.032
495.239,1.027
495.269,1.023
495.299,1.029
495.329,1.029
495.359,1.034
495.389,1.026
495.419,1.027
495.449,1.031
495.479,1.017
495.509,1.033
495.539,1.027
495.569,1.026
495.599,1.029
495.629,1.021
495.659,1.022
495.689,1.028
495.719,1.029
495.749,1.028
495.779,1.028
495.809,1.020
495.839,1.028
495.869,1.031
495.899,1.028
495.929,1.026
495.959,1.028
495.989,1.033
496.019,1.031
496.049,1.030
496.079,1.029
496.109,1.028
496.139,1.025
496.169,1.026
496.199,1.031
496.229,1.022
496.259,1.034
496.289,1.026
496.319,1.023
496.349,1.031
496.379,1.032
496.409,1.030
496.439,1.030
496.469,1.017
496.499,1.031
496.529,1.030
496.559,1.027
496.589,1.024
496.619,1.028
496.649,1.031
496.679,1.033
496.709,1.025
496.739,1.030
496.769,1.031
496.799,1.024
496.829,1.028
496.859,1.031
496.889,1.023
496.919,1.029
496.949,1.023
496.979,1.028
497.009,1.033
497.039,1.028
497.069,1.031
497.099,1.026
497.129,1.022
497.159,1.031
497.189,1.028
497.219,1.027
497.249,1.033
497.279,1.028
497.309,1.030
497.339,1.027
497.369,1.026
497.399,1.032
497.429,1.027
497.459,1.033
497.489,1.031
497.519,1.022
497.549,1.031
497.579,1.022
497.609,1.025
497.639,1.032
497.669,1.028
497.699,1.028
497.729,1.030
497.759,1.026
497.789,1.028
497.819,1.028
497.849,1.022
497.879,1.027
497.909,1.033
497.939,1.031
497.969,1.027
497.999,1.027
498.029,1.025
498.059,1.029
498.089,1.030
498.119,1.024
498.149,1.032
498.179,1.034
498.209,1.023
498.239,1.029
498.269,1.025
498.299,1.029
498.329,1.035
498.359,1.029
498.389,1.023
498.419,1.025
498.449,1.017
498.479,1.041
498.509,1.062
498.539,1.049
498.569,1.062
498.599,1.026
498.629,1.017
498.659,1.028
498.689,1.068
498.719,1.090
498.749,1.107
498.779,1.111
498.809,1.082
498.839,1.096
498.869,1.071
498.899,1.057
498.929,1.061
498.959,1.052
498.989,1.026
499.019,1.026
499.049,1.013
499.079,0.993
499.109,0.973
499.139,0.982
499.169,0.987
499.199,1.000
499.229,0.979
499.259,0.985
499.289,0.980
499.319,1.000
499.349,0.992
499.379,1.003
499.409,1.005
499.439,1.018
499.469,1.009
499.499,1.015
499.529,0.997
499.559,0.998
499.589,1.009
499.619,1.020
499.649,1.013
499.679,1.018
499.709,1.047
499.739,1.040
499.769,1.019
499.799,1.017
499.829,1.037
499.859,1.048
499.889,1.058
499.919,1.079
499.949,1.076
499.979,1.064
500.009,1.081
500.039,1.066
500.069,1.071
500.099,1.065
500.129,1.059
500.159,1.042
500.189,1.029
500.219,1.023
500.249,1.006
500.279,0.989
500.309,0.992
500.339,0.999
500.369,1.009
500.399,1.031
500.429,1.035
500.459,1.053
500.489,1.067
500.519,1.071
500.549,1.067
500.579,1.067
500.609,1.058
500.639,1.045
500.669,1.035
500.699,1.032
500.729,1.036
500.759,1.048
500.789,1.040
500.819,1.035
500.849,1.022
500.879,1.041
500.909,1.047
500.939,1.049
500.969,1.046
500.999,1.040
501.029,1.036
501.059,1.035
501.089,1.029
501.119,1.030
501.149,1.034
501.179,1.032
501.209,1.039
501.239,1.038
501.269,1.041
501.299,1.037
501.329,1.045
501.359,1.042
501.389,1.044
501.419,1.027
501.449,1.039
501.479,1.046
501.509,1.038
501.539,1.037
501.569,1.039
501.599,1.035
501.629,1.025
501.659,1.025
501.689,1.024
501.719,1.022
501.749,1.023
501.779,1.034
501.809,1.027
501.839,1.031
501.869,1.056
501.899,1.035
501.929,1.056
501.959,1.058
501.989,1.047
502.019,1.053
502.049,1.058
502.079,1.051
502.109,1.054
502.139,1.083
502.169,1.027
502.199,1.023
502.229,0.992
502.259,0.979
502.289,0.995
502.319,0.991
502.349,0.994
502.379,1.029
502.409,1.001
502.439,1.008
502.469,0.996
502.499,0.990
502.529,1.008
502.559,1.030
502.589,1.055
502.619,1.071
502.649,1.066
502.679,1.042
502.709,1.031
502.739,1.051
502.769,1.065
502.799,1.072
502.829,1.066
502.859,1.052
502.889,1.029
502.919,1.019
502.949,1.006
502.979,1.008
503.009,0.996
503.039,0.992
503.069,1.015
503.099,1.021
503.129,1.019
503.159,1.027
503.189,1.027
503.219,1.024
503.249,1.019
503.279,1.022
503.309,1.026
503.339,1.022
503.369,1.025
503.399,1.029
503.429,1.027
503.459,1.027
503.489,1.028
503.519,1.027
503.549,1.021
503.579,1.020
503.609,1.021
503.639,1.026
503.669,1.023
503.699,1.023
503.729,1.027
503.759,1.026
503.789,1.025
503.819,1.025
503.849,1.027
503.879,1.021
503.909,1.018
503.939,1.029
503.969,1.026
503.999,1.017
504.029,1.018
504.059,1.020
504.089,1.026
504.119,1.027
504.149,1.029
504.179,1.016
504.209,1.028
504.239,1.025
504.269,1.029
504.299,1.021
504.329,1.023
504.359,1.022
504.389,1.025
504.419,1.024
504.449,1.018
504.479,1.027
504.509,1.032
504.539,1.025
504.569,1.026
504.599,1.027
504.629,1.027
504.659,1.025
504.689,1.029
504.719,1.033
504.749,1.021
504.779,1.033
504.809,1.032
504.839,1.014
504.869,1.038
504.899,1.030
504.929,1.024
504.959,1.035
504.989,1.018
505.019,1.002
505.049,1.013
505.079,1.005
505.109,1.015
505.139,1.023
505.169,1.037
505.199,1.047
505.229,1.040
505.259,1.041
505.289,1.035
505.319,1.021
505.349,1.019
505.379,1.015
505.409,1.029
505.439,1.033
505.469,1.032
505.499,1.029
505.529,1.021
505.559,1.018
505.589,1.017
505.619,1.020
505.649,1.030
505.679,1.046
505.709,1.033
505.739,1.031
505.769,1.025
505.799,1.029
505.829,1.024
505.859,1.030
505.889,1.027
505.919,1.029
505.949,1.031
505.979,1.028
506.009,1.026
506.039,1.027
506.069,1.025
506.099,1.024
506.129,1.029
506.159,1.029
506.189,1.028
506.219,1.029
506.249,1.034
506.279,1.021
506.309,1.036
506.339,1.034
506.369,1.029
506.399,1.031
506.429,1.025
506.459,1.026
506.489,1.028
506.519,1.027
506.549,1.019
506.579,1.036
506.609,1.033
506.639,1.027
506.669,1.028
506.699,1.031
506.729,1.025
506.759,1.031
506.789,1.030
506.819,1.026
506.849,1.031
506.879,1.030
506.909,1.027
506.939,1.028
506.969,1.029
506.999,1.024
507.029,1.029
507.059,1.021
507.089,1.038
507.119,1.035
507.149,1.027
507.179,1.036
507.209,1.030
507.239,1.027
507.269,1.022
507.299,1.025
507.329,1.024
507.359,1.031
507.389,1.028
507.419,1.032
507.449,1.032
507.479,1.036
507.509,1.031
507.539,1.050
507.569,1.063
507.599,1.063
507.629,1.062
507.659,1.045
507.689,1.019
507.719,1.024
507.749,1.039
507.779,1.034
507.809,1.028
507.839,1.010
507.869,1.025
507.899,1.019
507.929,1.011
507.959,1.031
507.989,0.995
508.019,1.015
508.049,1.020
508.079,1.021
508.109,1.017
508.139,1.029
508.169,1.034
508.199,1.020
508.229,1.047
508.259,1.030
508.289,1.035
508.319,1.034
508.349,1.020
508.379,1.039
508.409,1.042
508.439,1.046
508.469,1.041
508.499,1.035
508.529,1.043
508.559,1.051
508.589,1.033
508.619,1.031
508.649,1.019
508.679,1.034
508.709,1.036
508.739,1.048
508.769,1.007
508.799,1.001
508.829,1.016
508.859,0.989
508.889,1.054
508.919,1.076
508.949,1.071
508.979,1.078
509.009,0.985
509.039,0.974
509.069,1.004
509.099,0.999
509.129,0.988
509.159,1.005
509.189,1.008
509.219,1.030
509.249,1.116
509.279,1.047
509.309,1.079
509.339,1.048
509.369,1.102
509.399,1.050
509.429,1.048
509.459,0.996
509.489,0.988
509.519,1.000
509.549,1.053
509.579,1.002
509.609,1.062
509.639,1.016
509.669,1.016
509.699,1.054
509.729,1.062
509.759,1.041
509.789,1.021
509.819,1.458
509.849,1.060
509.879,1.044
509.909,1.028
509.939,1.035
509.969,1.004
509.999,1.017
510.029,1.016
510.059,1.034
510.089,1.071
510.119,1.020
510.149,1.020
510.179,1.059
510.209,1.039
510.239,1.092
510.269,1.087
510.299,1.196
510.329,1.104
510.359,0.735
510.389,1.073
510.419,0.994
510.449,1.317
510.479,1.030
510.509,1.081
510.539,1.064
510.569,1.063
510.599,1.102
510.629,1.065
510.659,0.944
510.689,1.011
510.719,1.058
510.749,1.011
510.779,1.029
510.809,1.017
510.839,1.019
510.869,1.022
510.899,1.003
510.929,1.089
510.959,1.035
510.989,1.090
511.019,1.081
511.049,1.021
511.079,1.050
511.109,1.055
511.139,1.045
511.169,1.087
511.199,1.005
511.229,0.991
511.259,1.021
511.289,1.055
511.319,0.945
511.349,1.031
511.379,1.021
511.409,1.082
511.439,1.007
511.469,1.034
511.499,1.060
511.529,1.021
511.559,1.000
511.589,1.035
511.619,1.072
511.649,1.056
511.679,1.041
511.709,1.042
511.739,0.928
511.769,0.981
511.799,1.077
511.829,1.020
511.859,0.990
511.889,1.026
511.919,1.031
511.949,1.013
511.979,1.026
512.009,1.106
512.039,1.056
512.069,1.048
512.099,1.039
512.129,1.061
512.159,1.046
512.189,1.010
512.219,1.054
512.249,1.049
512.279,1.030
512.309,1.076
512.339,1.062
512.369,1.104
512.399,1.062
512.429,1.012
512.459,0.826
512.489,1.054
512.519,1.024
512.549,0.954
512.579,1.062
512.609,1.065
512.639,1.042
512.669,1.014
512.699,1.041
512.729,1.042
512.759,0.990
512.789,1.021
512.819,1.010
512.849,1.027
512.879,1.025
512.909,1.014
512.939,1.064
512.969,1.060
512.999,1.082
513.029,1.065
513.059,1.031
513.089,1.003
513.119,1.047
513.149,1.013
513.179,1.037
513.209,1.002
513.239,1.008
513.269,0.990
513.299,1.014
513.329,1.019
513.359,1.044
513.389,1.038
513.419,1.174
513.449,1.012
513.479,1.016
513.509,1.075
513.539,1.033
513.569,1.022
513.599,1.040
513.629,1.033
513.659,1.020
513.689,1.068
513.719,0.993
513.749,1.022
513.779,1.030
513.809,1.023
513.839,1.036
513.869,1.017
513.899,1.054
513.929,1.166
513.959,1.338
513.989,1.056
514.019,1.028
514.049,1.019
514.079,0.991
514.109,1.021
514.139,1.025
514.169,1.024
514.199,1.035
514.229,1.042
514.259,1.055
514.289,1.026
514.319,1.006
514.349,1.010
514.379,1.059
514.409,1.079
514.439,1.008
514.469,1.040
514.499,1.037
514.529,1.007
514.559,1.031
514.589,1.068
514.619,1.073
514.649,1.062
514.679,1.020
514.709,1.038
514.739,1.057
514.769,1.021
514.799,0.981
514.829,0.980
514.859,1.069
514.889,1.020
514.919,1.023
514.949,1.027
514.979,1.026
515.009,1.046
515.039,1.057
515.069,1.080
515.099,1.062
515.129,1.035
515.159,1.043
515.189,0.975
515.219,1.001
515.249,1.036
515.279,1.002
515.309,1.007
515.339,1.028
515.369,1.048
515.399,1.059
515.429,1.070
515.459,1.021
515.489,1.008
515.519,1.035
515.549,1.093
515.579,0.945
515.609,1.030
515.639,0.980
515.669,1.086
515.699,1.077
515.729,0.979
515.759,1.034
515.789,1.036
515.819,1.057
515.849,1.055
515.879,1.057
515.909,1.053
515.939,1.046
515.969,1.048
515.999,1.052
516.029,1.044
516.059,1.025
516.089,1.018
516.119,1.021
516.149,1.022
516.179,1.016
516.209,1.016
516.239,1.017
516.269,1.033
516.299,1.061
516.329,1.046
516.359,1.042
516.389,1.037
516.419,1.030
516.449,1.022
516.479,1.036
516.509,1.043
516.539,1.048
516.569,1.057
516.599,1.041
516.629,1.034
516.659,1.033
516.689,1.030
516.719,1.029
516.749,1.036
516.779,1.036
516.809,1.039
516.839,1.047
516.869,1.046
516.899,1.039
516.929,1.039
516.959,1.037
516.989,1.037
517.019,1.039
517.049,1.036
517.079,1.039
517.109,1.040
517.139,1.037
517.169,1.044
517.199,1.039
517.229,1.042
517.259,1.036
517.289,1.039
517.319,1.037
517.349,1.037
517.379,1.039
517.409,1.042
517.439,1.037
517.469,1.043
517.499,1.039
517.529,1.039
517.559,1.039
517.589,1.040
517.619,1.039
517.649,1.041
517.679,1.037
517.709,1.040
