df_hash,22ZHK4.KZN26T
304.266,1.054
304.296,1.042
304.326,1.054
304.356,1.051
304.386,1.055
304.416,1.057
304.446,1.050
304.476,1.047
304.506,1.047
304.536,1.042
304.566,1.049
304.596,1.058
304.626,1.060
304.656,1.067
304.686,1.079
304.716,1.069
304.746,1.067
304.776,1.070
304.806,1.079
304.836,1.088
304.866,1.084
304.896,1.077
304.926,1.057
304.956,1.064
304.986,1.066
305.016,1.006
305.046,1.012
305.076,1.026
305.106,1.029
305.136,1.025
305.166,1.068
305.196,1.058
305.226,1.069
305.256,1.016
305.286,1.011
305.316,1.018
305.346,1.039
305.376,1.052
305.406,1.048
305.436,1.048
305.466,1.037
305.496,1.024
305.526,1.020
305.556,1.029
305.586,1.033
305.616,1.039
305.646,1.046
305.676,1.041
305.706,1.038
305.736,1.040
305.766,1.039
305.796,1.042
305.826,1.049
305.856,1.037
305.886,1.040
305.916,1.029
305.946,1.027
305.976,1.022
306.006,1.031
306.036,1.059
306.066,1.072
306.096,1.066
306.126,1.037
306.156,1.017
306.186,1.015
306.216,1.012
306.246,0.992
306.276,1.015
306.306,1.072
306.336,1.074
306.366,1.080
306.396,1.073
306.426,1.067
306.456,1.062
306.486,1.055
306.516,1.052
306.546,1.051
306.576,1.046
306.606,1.060
306.636,1.048
306.666,1.037
306.696,1.037
306.726,1.026
306.756,1.039
306.786,1.052
306.816,1.057
306.846,1.060
306.876,1.062
306.906,1.061
306.936,1.048
306.966,1.045
306.996,1.037
307.026,1.040
307.056,1.045
307.086,1.056
307.116,1.059
307.146,1.060
307.176,1.055
307.206,1.054
307.236,1.056
307.266,1.055
307.296,1.041
307.326,1.070
307.356,1.072
307.386,1.053
307.416,1.041
307.446,1.039
307.476,1.036
307.506,1.043
307.536,1.052
307.566,1.064
307.596,1.060
307.626,1.057
307.656,1.046
307.686,1.034
307.716,1.036
307.746,1.044
307.776,1.049
307.806,1.051
307.836,1.058
307.866,1.060
307.896,1.056
307.926,1.045
307.956,1.051
307.986,1.051
308.016,1.053
308.046,1.054
308.076,1.056
308.106,1.056
308.136,1.058
308.166,1.056
308.196,1.052
308.226,1.052
308.256,1.050
308.286,1.053
308.316,1.051
308.346,1.046
308.376,1.054
308.406,1.054
308.436,1.056
308.466,1.046
308.496,1.050
308.526,1.054
308.556,1.054
308.586,1.046
308.616,1.052
308.646,1.054
308.676,1.056
308.706,1.054
308.736,1.052
308.766,1.052
308.796,1.050
308.826,1.052
308.856,1.050
308.886,1.050
308.916,1.054
308.946,1.052
308.976,1.052
309.006,1.056
309.036,1.056
309.066,1.054
309.096,1.052
309.126,1.046
309.156,1.050
309.186,1.056
309.216,1.058
309.246,1.060
309.276,1.054
309.306,1.048
309.336,1.048
309.366,1.052
309.396,1.053
309.426,1.057
309.456,1.056
309.486,1.054
309.516,1.050
309.546,1.058
309.576,1.054
309.606,1.054
309.636,1.052
309.666,1.050
309.696,1.052
309.726,1.046
309.756,1.048
309.786,1.058
309.816,1.061
309.846,1.057
309.876,1.063
309.906,1.070
309.936,1.061
309.966,1.055
309.996,1.046
310.026,1.038
310.056,1.039
310.086,1.049
310.116,1.041
310.146,1.049
310.176,1.047
310.206,1.051
310.236,1.047
310.266,1.049
310.296,1.052
310.326,1.043
310.356,1.046
310.386,1.049
310.416,1.049
310.446,1.049
310.476,1.053
310.506,1.043
310.536,1.044
310.566,1.061
310.596,1.062
310.626,1.057
310.656,1.060
310.686,1.057
310.716,1.061
310.746,1.046
310.776,1.058
310.806,1.054
310.836,1.052
310.866,1.063
310.896,1.058
310.926,1.052
310.956,1.064
310.986,1.056
311.016,1.055
311.046,1.050
311.076,1.058
311.106,1.052
311.136,1.062
311.166,1.067
311.196,1.065
311.226,1.067
311.256,1.068
311.286,1.072
311.316,1.066
311.346,1.062
311.376,1.060
311.406,1.059
311.436,1.053
311.466,1.054
311.496,1.053
311.526,1.060
311.556,1.064
311.586,1.062
311.616,1.058
311.646,1.059
311.676,1.059
311.706,1.056
311.736,1.058
311.766,1.054
311.796,1.063
311.826,1.058
311.856,1.062
311.886,1.059
311.916,1.058
311.946,1.060
311.976,1.059
312.006,1.055
312.036,1.063
312.066,1.062
312.096,1.062
312.126,1.060
312.156,1.059
312.186,1.057
312.216,1.062
312.246,1.060
312.276,1.060
312.306,1.055
312.336,1.062
312.366,1.059
312.396,1.062
312.426,1.059
312.456,1.053
312.486,1.053
312.516,1.050
312.546,1.057
312.576,1.062
312.606,1.061
312.636,1.055
312.666,1.062
312.696,1.068
312.726,1.062
312.756,1.057
312.786,1.053
312.816,1.051
312.846,1.061
312.876,1.065
312.906,1.063
312.936,1.063
312.966,1.054
312.996,1.050
313.026,1.052
313.056,1.051
313.086,1.062
313.116,1.066
313.146,1.071
313.176,1.062
313.206,1.053
313.236,1.052
313.266,1.055
313.296,1.058
313.326,1.059
313.356,1.055
313.386,1.045
313.416,1.044
313.446,1.051
313.476,1.063
313.506,1.070
313.536,1.067
313.566,1.060
313.596,1.060
313.626,1.060
313.656,1.054
313.686,1.060
313.716,1.057
313.746,1.055
313.776,1.062
313.806,1.065
313.836,1.062
313.866,1.062
313.896,1.058
313.926,1.056
313.956,1.058
313.986,1.058
314.016,1.067
314.046,1.066
314.076,1.062
314.106,1.057
314.136,1.054
314.166,1.047
314.196,1.052
314.226,1.063
314.256,1.066
314.286,1.075
314.316,1.078
314.346,1.073
314.376,1.065
314.406,1.057
314.436,1.054
314.466,1.057
314.496,1.061
314.526,1.065
314.556,1.069
314.586,1.063
314.616,1.058
314.646,1.063
314.676,1.066
314.706,1.078
314.736,1.071
314.766,1.062
314.796,1.057
314.826,1.053
314.856,1.057
314.886,1.061
314.916,1.062
314.946,1.069
314.976,1.060
315.006,1.061
315.036,1.059
315.066,1.062
315.096,1.057
315.126,1.063
315.156,1.064
315.186,1.054
315.216,1.052
315.246,1.051
315.276,1.061
315.306,1.057
315.336,1.062
315.366,1.062
315.396,1.055
315.426,1.052
315.456,1.047
315.486,1.049
315.516,1.051
315.546,1.053
315.576,1.057
315.606,1.062
315.636,1.065
315.666,1.067
315.696,1.066
315.726,1.062
315.756,1.056
315.786,1.060
315.816,1.062
315.846,1.063
315.876,1.072
315.906,1.066
315.936,1.056
315.966,1.054
315.996,1.062
316.026,1.063
316.056,1.064
316.086,1.062
316.116,1.056
316.146,1.055
316.176,1.058
316.206,1.062
316.236,1.070
316.266,1.063
316.296,1.061
316.326,1.054
316.356,1.054
316.386,1.058
316.416,1.064
316.446,1.078
316.476,1.074
316.506,1.065
316.536,1.064
316.566,1.065
316.596,1.062
316.626,1.070
316.656,1.062
316.686,1.057
316.716,1.053
316.746,1.059
316.776,1.061
316.806,1.078
316.836,1.064
316.866,1.067
316.896,1.062
316.926,1.056
316.956,1.059
316.986,1.062
317.016,1.072
317.046,1.066
317.076,1.073
317.106,1.065
317.136,1.050
317.166,1.054
317.196,1.042
317.226,1.048
317.256,1.056
317.286,1.065
317.316,1.065
317.346,1.060
317.376,1.059
317.406,1.067
317.436,1.067
317.466,1.048
317.496,1.067
317.526,1.068
317.556,1.066
317.586,1.051
317.616,1.056
317.646,1.060
317.676,1.064
317.706,1.063
317.736,1.065
317.766,1.064
317.796,1.061
317.826,1.058
317.856,1.063
317.886,1.064
317.916,1.059
317.946,1.058
317.976,1.062
318.006,1.061
318.036,1.060
318.066,1.064
318.096,1.062
318.126,1.063
318.156,1.064
318.186,1.066
318.216,1.059
318.246,1.061
318.276,1.062
318.306,1.063
318.336,1.063
318.366,1.069
318.396,1.071
318.426,1.075
318.456,1.068
318.486,1.070
318.516,1.067
318.546,1.058
318.576,1.052
318.606,1.062
318.636,1.060
318.666,1.066
318.696,1.066
318.726,1.064
318.756,1.060
318.786,1.056
318.816,1.058
318.846,1.057
318.876,1.059
318.906,1.065
318.936,1.067
318.966,1.071
318.996,1.064
319.026,1.061
319.056,1.063
319.086,1.066
319.116,1.060
319.146,1.055
319.176,1.066
319.206,1.069
319.236,1.063
319.266,1.062
319.296,1.063
319.326,1.066
319.356,1.072
319.386,1.070
319.416,1.063
319.446,1.060
319.476,1.065
319.506,1.062
319.536,1.059
319.566,1.059
319.596,1.057
319.626,1.062
319.656,1.062
319.686,1.060
319.716,1.062
319.746,1.065
319.776,1.064
319.806,1.074
319.836,1.078
319.866,1.081
319.896,1.102
319.926,1.124
319.956,1.130
319.986,1.135
320.016,1.119
320.046,1.090
320.076,1.064
320.106,1.040
320.136,1.026
320.166,1.023
320.196,1.008
320.226,1.013
320.256,1.001
320.286,1.007
320.316,1.043
320.346,1.057
320.376,1.058
320.406,1.057
320.436,1.060
320.466,1.054
320.496,1.048
320.526,1.038
320.556,1.047
320.586,1.051
320.616,1.058
320.646,1.072
320.676,1.084
320.706,1.083
320.736,1.071
320.766,1.073
320.796,1.081
320.826,1.085
320.856,1.083
320.886,1.077
320.916,1.072
320.946,1.077
320.976,1.072
321.006,1.073
321.036,1.081
321.066,1.067
321.096,1.060
321.126,1.057
321.156,1.056
321.186,1.053
321.216,1.051
321.246,1.044
321.276,1.037
321.306,1.036
321.336,1.044
321.366,1.051
321.396,1.057
321.426,1.060
321.456,1.060
321.486,1.065
321.516,1.059
321.546,1.051
321.576,1.049
321.606,1.059
321.636,1.059
321.666,1.061
321.696,1.066
321.726,1.077
321.756,1.075
321.786,1.085
321.816,1.083
321.846,1.075
321.876,1.071
321.906,1.095
321.936,1.081
321.966,1.085
321.996,1.080
322.026,1.075
322.056,1.069
322.086,1.072
322.116,1.066
322.146,1.066
322.176,1.073
322.206,1.079
322.236,1.080
322.266,1.080
322.296,1.074
322.326,1.080
322.356,1.085
322.386,1.091
322.416,1.099
322.446,1.097
322.476,1.100
322.506,1.106
322.536,1.103
322.566,1.082
322.596,1.066
322.626,1.062
322.656,1.063
322.686,1.062
322.716,1.059
322.746,1.055
322.776,1.055
322.806,1.050
322.836,1.042
322.866,1.062
322.896,1.064
322.926,1.059
322.956,1.065
322.986,1.061
323.016,1.059
323.046,1.064
323.076,1.062
323.106,1.054
323.136,1.062
323.166,1.049
323.196,1.055
323.226,1.053
323.256,1.061
323.286,1.056
323.316,1.044
323.346,1.052
323.376,1.055
323.406,1.062
323.436,1.059
323.466,1.060
323.496,1.059
323.526,1.066
323.556,1.056
323.586,1.062
323.616,1.068
323.646,1.058
323.676,1.054
323.706,1.058
323.736,1.066
323.766,1.065
323.796,1.068
323.826,1.060
323.856,1.062
323.886,1.052
323.916,1.055
323.946,1.061
323.976,1.064
324.006,1.071
324.036,1.063
324.066,1.057
324.096,1.057
324.126,1.054
324.156,1.058
324.186,1.053
324.216,1.061
324.246,1.055
324.276,1.060
324.306,1.062
324.336,1.059
324.366,1.061
324.396,1.054
324.426,1.055
324.456,1.056
324.486,1.055
324.516,1.068
324.546,1.064
324.576,1.058
324.606,1.050
324.636,1.054
324.666,1.057
324.696,1.060
324.726,1.062
324.756,1.061
324.786,1.051
324.816,1.059
324.846,1.056
324.876,1.055
324.906,1.055
324.936,1.063
324.966,1.066
324.996,1.062
325.026,1.056
325.056,1.067
325.086,1.059
325.116,1.062
325.146,1.066
325.176,1.067
325.206,1.063
325.236,1.050
325.266,1.049
325.296,1.054
325.326,1.058
325.356,1.057
325.386,1.061
325.416,1.062
325.446,1.060
325.476,1.064
325.506,1.060
325.536,1.071
325.566,1.061
325.596,1.056
325.626,1.052
325.656,1.057
325.686,1.069
325.716,1.060
325.746,1.062
325.776,1.062
325.806,1.054
325.836,1.048
325.866,1.056
325.896,1.058
325.926,1.058
325.956,1.056
325.986,1.057
326.016,1.054
326.046,1.061
326.076,1.054
326.106,1.055
326.136,1.050
326.166,1.053
326.196,1.053
326.226,1.056
326.256,1.052
326.286,1.045
326.316,1.056
326.346,1.061
326.376,1.057
326.406,1.053
326.436,1.057
326.466,1.050
326.496,1.055
326.526,1.055
326.556,1.059
326.586,1.061
326.616,1.059
326.646,1.059
326.676,1.053
326.706,1.049
326.736,1.053
326.766,1.061
326.796,1.058
326.826,1.051
326.856,1.053
326.886,1.059
326.916,1.057
326.946,1.053
326.976,1.061
327.006,1.062
327.036,1.055
327.066,1.054
327.096,1.054
327.126,1.055
327.156,1.053
327.186,1.054
327.216,1.060
327.246,1.063
327.276,1.058
327.306,1.056
327.336,1.059
327.366,1.057
327.396,1.054
327.426,1.061
327.456,1.055
327.486,1.054
327.516,1.049
327.546,1.055
327.576,1.059
327.606,1.057
327.636,1.056
327.666,1.052
327.696,1.056
327.726,1.058
327.756,1.063
327.786,1.053
327.816,1.039
327.846,1.046
327.876,1.050
327.906,1.062
327.936,1.053
327.966,1.062
327.996,1.061
328.026,1.055
328.056,1.046
328.086,1.047
328.116,1.056
328.146,1.065
328.176,1.062
328.206,1.064
328.236,1.060
328.266,1.053
328.296,1.050
328.326,1.055
328.356,1.054
328.386,1.061
328.416,1.067
328.446,1.062
328.476,1.056
328.506,1.053
328.536,1.039
328.566,1.051
328.596,1.062
328.626,1.058
328.656,1.061
328.686,1.055
328.716,1.053
328.746,1.052
328.776,1.057
328.806,1.057
328.836,1.060
328.866,1.053
328.896,1.051
328.926,1.052
328.956,1.054
328.986,1.056
329.016,1.062
329.046,1.058
329.076,1.060
329.106,1.049
329.136,1.058
329.166,1.060
329.196,1.063
329.226,1.054
329.256,1.053
329.286,1.052
329.316,1.057
329.346,1.058
329.376,1.062
329.406,1.054
329.436,1.048
329.466,1.060
329.496,1.062
329.526,1.052
329.556,1.050
329.586,1.049
329.616,1.052
329.646,1.055
329.676,1.054
329.706,1.060
329.736,1.063
329.766,1.061
329.796,1.058
329.826,1.063
329.856,1.054
329.886,1.050
329.916,1.056
329.946,1.062
329.976,1.056
330.006,1.059
330.036,1.050
330.066,1.051
330.096,1.061
330.126,1.058
330.156,1.056
330.186,1.055
330.216,1.049
330.246,1.047
330.276,1.068
330.306,1.069
330.336,1.065
330.366,1.065
330.396,1.065
330.426,1.061
330.456,1.062
330.486,1.065
330.516,1.072
330.546,1.097
330.576,1.099
330.606,1.112
330.636,1.111
330.666,1.075
330.696,1.053
330.726,1.048
330.756,1.056
330.786,1.076
330.816,1.069
330.846,1.061
330.876,1.041
330.906,1.019
330.936,1.021
330.966,1.034
330.996,1.056
331.026,1.031
331.056,1.038
331.086,1.005
331.116,1.017
331.146,1.041
331.176,1.030
331.206,1.036
331.236,1.053
331.266,1.037
331.296,1.055
331.326,1.063
331.356,1.037
331.386,1.037
331.416,1.035
331.446,1.028
331.476,1.028
331.506,1.030
331.536,1.053
331.566,1.069
331.596,1.076
331.626,1.051
331.656,1.041
331.686,1.044
331.716,1.047
331.746,1.044
331.776,1.043
331.806,1.027
331.836,1.023
331.866,1.033
331.896,1.035
331.926,1.053
331.956,1.058
331.986,1.054
332.016,1.036
332.046,1.037
332.076,1.028
332.106,1.027
332.136,1.027
332.166,1.034
332.196,1.037
332.226,1.031
332.256,1.035
332.286,1.066
332.316,1.042
332.346,1.054
332.376,1.062
332.406,1.052
332.436,1.045
332.466,1.057
332.496,1.062
332.526,1.066
332.556,1.065
332.586,1.066
332.616,1.064
332.646,1.044
332.676,1.033
332.706,1.040
332.736,1.038
332.766,1.036
332.796,1.038
332.826,1.042
332.856,1.038
332.886,1.040
332.916,1.050
332.946,1.035
332.976,1.033
333.006,1.033
333.036,1.035
333.066,1.038
333.096,1.041
333.126,1.033
333.156,1.035
333.186,1.037
333.216,1.033
333.246,1.029
333.276,1.040
333.306,1.044
333.336,1.040
333.366,1.035
333.396,1.022
333.426,1.030
333.456,1.025
333.486,1.014
333.516,1.009
333.546,1.006
333.576,1.007
333.606,1.019
333.636,1.037
333.666,1.031
333.696,1.029
333.726,1.034
333.756,1.056
333.786,1.069
333.816,1.068
333.846,1.051
333.876,1.029
333.906,1.028
333.936,1.033
333.966,1.039
333.996,1.043
334.026,1.052
334.056,1.067
334.086,1.070
334.116,1.056
334.146,1.053
334.176,1.058
334.206,1.046
334.236,1.052
334.266,1.053
334.296,1.062
334.326,1.062
334.356,1.054
334.386,1.051
334.416,1.047
334.446,1.034
334.476,1.032
334.506,1.035
334.536,1.045
334.566,1.064
334.596,1.066
334.626,1.049
334.656,0.954
334.686,0.958
334.716,0.976
334.746,1.062
334.776,1.112
334.806,1.085
334.836,1.066
334.866,1.046
334.896,1.039
334.926,1.016
334.956,1.010
334.986,1.035
335.016,1.058
335.046,1.057
335.076,1.040
335.106,1.022
335.136,1.030
335.166,1.032
335.196,1.031
335.226,1.034
335.256,1.021
335.286,1.027
335.316,1.053
335.346,1.047
335.376,1.042
335.406,1.035
335.436,1.026
335.466,1.024
335.496,1.014
335.526,1.012
335.556,1.023
335.586,1.054
335.616,1.055
335.646,1.055
335.676,1.056
335.706,1.057
335.736,1.053
335.766,1.055
335.796,1.046
335.826,1.028
335.856,1.025
335.886,1.027
335.916,1.037
335.946,1.043
335.976,1.036
336.006,1.036
336.036,1.027
336.066,1.029
336.096,1.042
336.126,1.052
336.156,1.046
336.186,1.046
336.216,1.050
336.246,1.060
336.276,1.059
336.306,1.062
336.336,1.062
336.366,1.050
336.396,1.053
336.426,1.052
336.456,1.035
336.486,1.034
336.516,1.045
336.546,1.057
336.576,1.038
336.606,1.026
336.636,1.033
336.666,1.043
336.696,1.042
336.726,1.051
336.756,1.034
336.786,1.038
336.816,1.042
336.846,1.043
336.876,1.045
336.906,1.013
336.936,1.034
336.966,1.032
336.996,1.017
337.026,1.020
337.056,1.032
337.086,1.044
337.116,1.044
337.146,1.039
337.176,1.044
337.206,1.039
337.236,1.032
337.266,1.030
337.296,1.034
337.326,1.035
337.356,1.042
337.386,1.041
337.416,1.035
337.446,1.034
337.476,1.038
337.506,1.038
337.536,1.041
337.566,1.039
337.596,1.040
337.626,1.040
337.656,1.039
337.686,1.037
337.716,1.040
337.746,1.045
337.776,1.041
337.806,1.039
337.836,1.037
337.866,1.038
337.896,1.040
337.926,1.038
337.956,1.039
337.986,1.041
338.016,1.044
338.046,1.042
338.076,1.045
338.106,1.045
338.136,1.046
338.166,1.043
338.196,1.045
338.226,1.049
338.256,1.046
338.286,1.040
338.316,1.041
338.346,1.042
338.376,1.046
338.406,1.045
338.436,1.042
338.466,1.045
338.496,1.042
338.526,1.042
338.556,1.045
338.586,1.040
338.616,1.040
338.646,1.048
338.676,1.049
338.706,1.038
338.736,1.040
338.766,1.044
338.796,1.040
338.826,1.045
338.856,1.049
338.886,1.052
338.916,1.051
338.946,1.045
338.976,1.044
339.006,1.043
339.036,1.046
339.066,1.043
339.096,1.049
339.126,1.060
339.156,1.062
339.186,1.061
339.216,1.055
339.246,1.050
339.276,1.046
339.306,1.040
339.336,1.031
339.366,1.030
339.396,1.037
339.426,1.039
339.456,1.041
339.486,1.048
339.516,1.048
339.546,1.042
339.576,1.044
339.606,1.045
339.636,1.050
339.666,1.049
339.696,1.046
339.726,1.033
339.756,1.028
339.786,1.023
339.816,1.028
339.846,1.019
339.876,1.023
339.906,1.037
339.936,1.026
339.966,1.021
339.996,1.024
340.026,1.023
340.056,1.009
340.086,1.004
340.116,1.010
340.146,1.026
340.176,1.032
340.206,1.033
340.236,1.036
340.266,1.039
340.296,1.036
340.326,1.032
340.356,1.049
340.386,1.054
340.416,1.043
340.446,1.052
340.476,1.062
340.506,1.066
340.536,1.057
340.566,1.071
340.596,1.071
340.626,1.071
340.656,1.045
340.686,1.027
340.716,1.035
340.746,1.026
340.776,1.029
340.806,1.036
340.836,1.061
340.866,1.043
340.896,1.052
340.926,1.056
340.956,1.034
340.986,1.029
341.016,1.030
341.046,1.048
341.076,1.052
341.106,1.051
341.136,1.062
341.166,1.062
341.196,1.042
341.226,1.042
341.256,1.031
341.286,1.032
341.316,1.029
341.346,1.021
341.376,1.023
341.406,1.000
341.436,0.993
341.466,1.007
341.496,1.018
341.526,1.022
341.556,1.038
341.586,1.034
341.616,1.034
341.646,1.029
341.676,1.016
341.706,1.030
341.736,1.025
341.766,1.018
341.796,1.036
341.826,1.037
341.856,1.040
341.886,1.035
341.916,1.028
341.946,1.038
341.976,1.029
342.006,1.032
342.036,1.034
342.066,1.042
342.096,1.042
342.126,1.033
342.156,1.036
342.186,1.041
342.216,1.045
342.246,1.037
342.276,1.035
342.306,1.032
342.336,1.037
342.366,1.036
342.396,1.026
342.426,1.024
342.456,1.031
342.486,1.033
342.516,1.034
342.546,1.025
342.576,1.023
342.606,1.030
342.636,1.030
342.666,1.031
342.696,1.026
342.726,1.025
342.756,1.031
342.786,1.033
342.816,1.030
342.846,1.027
342.876,1.025
342.906,1.040
342.936,1.039
342.966,1.036
342.996,1.032
343.026,1.032
343.056,1.036
343.086,1.036
343.116,1.032
343.146,1.036
343.176,1.037
343.206,1.033
343.236,1.031
343.266,1.031
343.296,1.040
343.326,1.032
343.356,1.032
343.386,1.033
343.416,1.038
343.446,1.033
343.476,1.038
343.506,1.032
343.536,1.025
343.566,1.037
343.596,1.034
343.626,1.038
343.656,1.037
343.686,1.037
343.716,1.032
343.746,1.033
343.776,1.038
343.806,1.045
343.836,1.052
343.866,1.052
343.896,1.055
343.926,1.052
343.956,1.054
343.986,1.062
344.016,1.059
344.046,1.052
344.076,1.051
344.106,1.052
344.136,1.054
344.166,1.052
344.196,1.057
344.226,1.050
344.256,1.050
344.286,1.041
344.316,1.037
344.346,1.024
344.376,1.021
344.406,1.041
344.436,1.048
344.466,1.043
344.496,1.035
344.526,1.030
344.556,1.032
344.586,1.027
344.616,1.029
344.646,1.033
344.676,1.023
344.706,1.017
344.736,1.021
344.766,1.029
344.796,1.024
344.826,1.022
344.856,1.025
344.886,1.021
344.916,1.025
344.946,1.046
344.976,1.049
345.006,1.048
345.036,1.039
345.066,1.044
345.096,1.023
345.126,1.020
345.156,1.034
345.186,1.036
345.216,1.025
345.246,1.036
345.276,1.033
345.306,1.041
345.336,1.030
345.366,1.036
345.396,1.051
345.426,1.060
345.456,1.074
345.486,1.062
345.516,1.058
345.546,1.060
345.576,1.052
345.606,1.031
345.636,1.041
345.666,1.031
345.696,1.018
345.726,1.032
345.756,1.059
345.786,1.055
345.816,1.048
345.846,1.050
345.876,1.052
345.906,1.051
345.936,1.044
345.966,1.039
345.996,1.019
346.026,1.030
346.056,1.044
346.086,1.037
346.116,1.035
346.146,1.048
346.176,1.067
346.206,1.062
346.236,1.038
346.266,1.049
346.296,1.042
346.326,1.041
346.356,1.044
346.386,1.036
346.416,1.038
346.446,1.039
346.476,1.047
346.506,1.035
346.536,1.034
346.566,1.032
346.596,1.033
346.626,1.030
346.656,1.033
346.686,1.049
346.716,1.049
346.746,1.045
346.776,1.045
346.806,1.040
346.836,1.043
346.866,1.036
346.896,1.036
346.926,1.034
346.956,1.044
346.986,1.043
347.016,1.042
347.046,1.039
347.076,1.040
347.106,1.042
347.136,1.047
347.166,1.045
347.196,1.038
347.226,1.042
347.256,1.039
347.286,1.039
347.316,1.045
347.346,1.054
347.376,1.056
347.406,1.045
347.436,1.041
347.466,1.048
347.496,1.044
347.526,1.037
347.556,1.036
347.586,1.050
347.616,1.048
347.646,1.049
347.676,1.035
347.706,1.038
347.736,1.041
347.766,1.033
347.796,1.028
347.826,1.024
347.856,1.021
347.886,1.032
347.916,1.038
347.946,1.032
347.976,1.037
348.006,1.034
348.036,1.027
348.066,1.028
348.096,1.031
348.126,1.044
348.156,1.040
348.186,1.031
348.216,1.029
348.246,1.025
348.276,1.028
348.306,1.044
348.336,1.048
348.366,1.039
348.396,1.041
348.426,1.050
348.456,1.052
348.486,1.047
348.516,1.041
348.546,1.049
348.576,1.043
348.606,1.037
348.636,1.037
348.666,1.037
348.696,1.039
348.726,1.032
348.756,1.031
348.786,1.034
348.816,1.034
348.846,1.032
348.876,1.039
348.906,1.037
348.936,1.035
348.966,1.032
348.996,1.019
349.026,1.041
349.056,1.056
349.086,1.052
349.116,1.047
349.146,1.053
349.176,1.052
349.206,1.051
349.236,1.044
349.266,1.054
349.296,1.051
349.326,1.049
349.356,1.045
349.386,1.041
349.416,1.054
349.446,1.052
349.476,1.050
349.506,1.045
349.536,1.039
349.566,1.039
349.596,1.046
349.626,1.050
349.656,1.047
349.686,1.050
349.716,1.044
349.746,1.053
349.776,1.062
349.806,1.052
349.836,1.054
349.866,1.047
349.896,1.040
349.926,1.032
349.956,1.020
349.986,1.024
350.016,1.038
350.046,1.043
350.076,1.040
350.106,1.045
350.136,1.040
350.166,1.010
350.196,0.977
350.226,0.986
350.256,1.031
350.286,1.048
350.316,1.050
350.346,1.047
350.376,1.044
350.406,1.035
350.436,1.044
350.466,1.045
350.496,1.044
350.526,1.045
350.556,1.041
350.586,1.027
350.616,1.019
350.646,1.023
350.676,1.020
350.706,1.023
350.736,1.037
350.766,1.034
350.796,1.044
350.826,1.039
350.856,1.037
350.886,1.038
350.916,1.035
350.946,1.032
350.976,1.028
351.006,1.021
351.036,1.013
351.066,1.021
351.096,1.025
351.126,1.032
351.156,1.028
351.186,1.019
351.216,1.017
351.246,1.013
351.276,1.021
351.306,1.034
351.336,1.050
351.366,1.047
351.396,1.045
351.426,1.047
351.456,1.037
351.486,1.034
351.516,1.051
351.546,1.062
351.576,1.058
351.606,1.057
351.636,1.053
351.666,1.042
351.696,1.035
351.726,1.034
351.756,1.042
351.786,1.061
351.816,1.063
351.846,1.049
351.876,1.033
351.906,1.034
351.936,1.027
351.966,1.034
351.996,1.033
352.026,1.033
352.056,1.036
352.086,1.040
352.116,1.039
352.146,1.041
352.176,1.043
352.206,1.043
352.236,1.041
352.266,1.035
352.296,1.034
352.326,1.035
352.356,1.029
352.386,1.031
352.416,1.033
352.446,1.046
352.476,1.045
352.506,1.040
352.536,1.039
352.566,1.035
352.596,1.035
352.626,1.037
352.656,1.038
352.686,1.037
352.716,1.037
352.746,1.037
352.776,1.041
352.806,1.045
352.836,1.040
352.866,1.039
352.896,1.036
352.926,1.036
352.956,1.035
352.986,1.043
353.016,1.037
353.046,1.043
353.076,1.045
353.106,1.033
353.136,1.032
353.166,1.034
353.196,1.034
353.226,1.037
353.256,1.037
353.286,1.044
353.316,1.050
353.346,1.046
353.376,1.036
353.406,1.038
353.436,1.038
353.466,1.032
353.496,1.032
353.526,1.037
353.556,1.040
353.586,1.040
353.616,1.038
353.646,1.042
353.676,1.032
353.706,1.040
353.736,1.041
353.766,1.038
353.796,1.039
353.826,1.041
353.856,1.036
353.886,1.038
353.916,1.036
353.946,1.037
353.976,1.034
354.006,1.036
354.036,1.029
354.066,1.035
354.096,1.043
354.126,1.043
354.156,1.036
354.186,1.032
354.216,1.034
354.246,1.038
354.276,1.040
354.306,1.040
354.336,1.031
354.366,1.036
354.396,1.037
354.426,1.033
354.456,1.035
354.486,1.045
354.516,1.039
354.546,1.040
354.576,1.036
354.606,1.035
354.636,1.032
354.666,1.040
354.696,1.041
354.726,1.043
354.756,1.045
354.786,1.039
354.816,1.039
354.846,1.043
354.876,1.042
354.906,1.034
354.936,1.036
354.966,1.036
354.996,1.033
355.026,1.039
355.056,1.039
355.086,1.032
355.116,1.043
355.146,1.048
355.176,1.040
355.206,1.038
355.236,1.041
355.266,1.032
355.296,1.036
355.326,1.034
355.356,1.032
355.386,1.031
355.416,1.030
355.446,1.037
355.476,1.043
355.506,1.046
355.536,1.044
355.566,1.034
355.596,1.031
355.626,1.034
355.656,1.045
355.686,1.038
355.716,1.037
355.746,1.049
355.776,1.041
355.806,1.044
355.836,1.043
355.866,1.042
355.896,1.044
355.926,1.043
355.956,1.035
355.986,1.033
356.016,1.037
356.046,1.037
356.076,1.035
356.106,1.040
356.136,1.040
356.166,1.038
356.196,1.040
356.226,1.044
356.256,1.045
356.286,1.048
356.316,1.040
356.346,1.036
356.376,1.039
356.406,1.039
356.436,1.038
356.466,1.039
356.496,1.046
356.526,1.043
356.556,1.041
356.586,1.044
356.616,1.031
356.646,1.037
