df_hash,22ZHK4.UNGTKH
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.7KWE
person_label,V152
date_time_start,2026-06-08_18-35-23.944000_+03
date_time_start_unix,1780925723.944
date_time_end,2026-06-08_18-48-41.887000_+03
length_difference_noticed,no

time,acc_mag
621.623,1.033
621.653,1.052
621.683,1.027
621.713,1.050
621.743,1.051
621.773,1.030
621.803,1.064
621.833,1.039
621.863,1.000
621.893,1.010
621.923,1.008
621.953,1.016
621.983,0.958
622.013,1.007
622.043,1.038
622.073,1.019
622.103,1.004
622.133,1.004
622.163,1.027
622.193,1.022
622.223,1.035
622.253,1.061
622.283,1.045
622.313,1.007
622.343,1.048
622.373,1.091
622.403,1.024
622.433,0.995
622.463,1.126
622.493,0.990
622.523,1.034
622.553,1.146
622.583,1.124
622.613,1.050
622.643,1.028
622.673,1.064
622.703,1.008
622.733,1.048
622.763,1.048
622.793,1.053
622.823,1.029
622.853,1.053
622.883,1.023
622.913,1.031
622.943,1.067
622.973,1.061
623.003,1.074
623.033,1.075
623.063,1.076
623.093,1.069
623.123,1.053
623.153,1.034
623.183,1.029
623.213,1.062
623.243,1.064
623.273,1.087
623.303,1.062
623.333,1.047
623.363,1.049
623.393,1.047
623.423,1.042
623.453,1.057
623.483,1.069
623.513,1.086
623.543,1.088
623.573,1.081
623.603,1.053
623.633,1.039
623.663,1.036
623.693,1.057
623.723,1.054
623.753,1.049
623.783,1.058
623.813,1.063
623.843,1.060
623.873,1.060
623.903,1.067
623.933,1.068
623.963,1.052
623.993,1.056
624.023,1.068
624.053,1.062
624.083,1.051
624.113,1.068
624.143,1.067
624.173,1.070
624.203,1.051
624.233,1.053
624.263,1.062
624.293,1.070
624.323,1.059
624.353,1.044
624.383,1.060
624.413,1.064
624.443,1.057
624.473,1.058
624.503,1.060
624.533,1.055
624.563,1.062
624.593,1.059
624.623,1.072
624.653,1.069
624.683,1.053
624.713,1.062
624.743,1.070
624.773,1.052
624.803,1.058
624.833,1.053
624.863,1.072
624.893,1.067
624.923,1.044
624.953,1.063
624.983,1.065
625.013,1.053
625.043,1.059
625.073,1.060
625.103,1.071
625.133,1.073
625.163,1.058
625.193,1.063
625.223,1.062
625.253,1.064
625.283,1.055
625.313,1.058
625.343,1.059
625.373,1.054
625.403,1.061
625.433,1.053
625.463,1.056
625.493,1.063
625.523,1.058
625.553,1.055
625.583,1.062
625.613,1.061
625.643,1.064
625.673,1.059
625.703,1.066
625.733,1.066
625.763,1.062
625.793,1.054
625.823,1.054
625.853,1.060
625.883,1.063
625.913,1.062
625.943,1.063
625.973,1.063
626.003,1.063
626.033,1.061
626.063,1.061
626.093,1.057
626.123,1.054
626.153,1.054
626.183,1.055
626.213,1.062
626.243,1.060
626.273,1.061
626.303,1.063
626.333,1.062
626.363,1.062
626.393,1.062
626.423,1.058
626.453,1.053
626.483,1.062
626.513,1.071
626.543,1.049
626.573,1.061
626.603,1.062
626.633,1.053
626.663,1.068
626.693,1.066
626.723,1.055
626.753,1.060
626.783,1.065
626.813,1.063
626.843,1.059
626.873,1.066
626.903,1.066
626.933,1.067
626.963,1.060
626.993,1.056
627.023,1.046
627.053,1.051
627.083,1.084
627.113,1.095
627.143,1.066
627.173,1.026
627.203,0.991
627.233,0.979
627.263,1.027
627.293,1.049
627.323,1.096
627.353,1.070
627.383,1.077
627.413,1.119
627.443,1.110
627.473,1.068
627.503,1.016
627.533,1.084
627.563,1.127
627.593,1.087
627.623,1.032
627.653,1.033
627.683,1.033
627.713,1.036
627.743,1.075
627.773,1.066
627.803,1.078
627.833,1.075
627.863,1.064
627.893,1.083
627.923,1.078
627.953,1.073
627.983,1.067
628.013,1.057
628.043,1.053
628.073,1.046
628.103,1.060
628.133,1.065
628.163,1.056
628.193,1.060
628.223,1.062
628.253,1.056
628.283,1.066
628.313,1.074
628.343,1.065
628.373,1.055
628.403,1.064
628.433,1.068
628.463,1.073
628.493,1.065
628.523,1.059
628.553,1.060
628.583,1.052
628.613,1.064
628.643,1.067
628.673,1.066
628.703,1.064
628.733,1.061
628.763,1.059
628.793,1.057
628.823,1.055
628.853,1.062
628.883,1.064
628.913,1.060
628.943,1.059
628.973,1.059
629.003,1.058
629.033,1.059
629.063,1.058
629.093,1.062
629.123,1.090
629.153,1.081
629.183,1.067
629.213,1.062
629.243,1.061
629.273,1.040
629.303,1.043
629.333,1.055
629.363,1.063
629.393,1.071
629.423,1.064
629.453,1.057
629.483,1.056
629.513,1.057
629.543,1.049
629.573,1.069
629.603,1.049
629.633,1.051
629.663,1.070
629.693,1.061
629.723,1.065
629.753,1.075
629.783,1.048
629.813,1.071
629.843,1.060
629.873,1.053
629.903,1.067
629.933,1.061
629.963,1.051
629.993,1.069
630.023,1.058
630.053,1.061
630.083,1.055
630.113,1.035
630.143,1.075
630.173,1.092
630.203,1.083
630.233,1.057
630.263,1.070
630.293,1.104
630.323,1.092
630.353,1.023
630.383,1.050
630.413,1.037
630.443,1.036
630.473,1.068
630.503,1.061
630.533,1.030
630.563,1.049
630.593,1.050
630.623,1.071
630.653,1.013
630.683,1.047
630.713,1.042
630.743,0.970
630.773,0.958
630.803,1.026
630.833,1.018
630.863,1.027
630.893,1.085
630.923,1.074
630.953,1.070
630.983,1.072
631.013,1.074
631.043,1.068
631.073,1.049
631.103,1.082
631.133,1.087
631.163,1.039
631.193,1.085
631.223,1.107
631.253,1.100
631.283,1.098
631.313,1.105
631.343,1.089
631.373,1.090
631.403,1.074
631.433,1.071
631.463,1.087
631.493,1.098
631.523,1.063
631.553,1.043
631.583,1.064
631.613,1.067
631.643,1.074
631.673,1.070
631.703,1.071
631.733,1.080
631.763,1.077
631.793,1.056
631.823,1.060
631.853,1.070
631.883,1.053
631.913,1.047
631.943,1.069
631.973,1.076
632.003,1.068
632.033,1.070
632.063,1.070
632.093,1.070
632.123,1.070
632.153,1.071
632.183,1.073
632.213,1.066
632.243,1.069
632.273,1.066
632.303,1.062
632.333,1.073
632.363,1.070
632.393,1.083
632.423,1.062
632.453,1.071
632.483,1.079
632.513,1.076
632.543,1.063
632.573,1.064
632.603,1.083
632.633,1.071
632.663,1.058
632.693,1.073
632.723,1.071
632.753,1.047
632.783,1.062
632.813,1.083
632.843,1.078
632.873,1.056
632.903,1.064
632.933,1.081
632.963,1.067
632.993,1.063
633.023,1.080
633.053,1.080
633.083,1.063
633.113,1.053
633.143,1.058
633.173,1.060
633.203,1.066
633.233,1.059
633.263,1.079
633.293,1.086
633.323,1.063
633.353,1.078
633.383,1.066
633.413,1.059
633.443,1.061
633.473,1.069
633.503,1.079
633.533,1.069
633.563,1.068
633.593,1.080
633.623,1.081
633.653,1.060
633.683,1.064
633.713,1.080
633.743,1.071
633.773,1.062
633.803,1.073
633.833,1.082
633.863,1.066
633.893,1.076
633.923,1.083
633.953,1.068
633.983,1.065
634.013,1.070
634.043,1.062
634.073,1.069
634.103,1.067
634.133,1.067
634.163,1.066
634.193,1.063
634.223,1.068
634.253,1.062
634.283,1.062
634.313,1.058
634.343,1.071
634.373,1.069
634.403,1.062
634.433,1.068
634.463,1.071
634.493,1.070
634.523,1.062
634.553,1.059
634.583,1.083
634.613,1.093
634.643,1.070
634.673,1.050
634.703,1.063
634.733,1.081
634.763,1.066
634.793,1.057
634.823,1.067
634.853,1.063
634.883,1.069
634.913,1.063
634.943,1.067
634.973,1.080
635.003,1.073
635.033,1.066
635.063,1.067
635.093,1.062
635.123,1.073
635.153,1.061
635.183,1.059
635.213,1.063
635.243,1.063
635.273,1.074
635.303,1.091
635.333,1.074
635.363,1.058
635.393,1.077
635.423,1.072
635.453,1.059
635.483,1.052
635.513,1.062
635.543,1.074
635.573,1.068
635.603,1.062
635.633,1.070
635.663,1.074
635.693,1.071
635.723,1.056
635.753,1.081
635.783,1.076
635.813,1.057
635.843,1.055
635.873,1.062
635.903,1.071
635.933,1.062
635.963,1.062
635.993,1.082
636.023,1.079
636.053,1.060
636.083,1.066
636.113,1.071
636.143,1.066
636.173,1.055
636.203,1.062
636.233,1.071
636.263,1.069
636.293,1.065
636.323,1.074
636.353,1.076
636.383,1.060
636.413,1.059
636.443,1.071
636.473,1.074
636.503,1.070
636.533,1.062
636.563,1.062
636.593,1.073
636.623,1.077
636.653,1.076
636.683,1.074
636.713,1.075
636.743,1.062
636.773,1.054
636.803,1.064
636.833,1.067
636.863,1.068
636.893,1.066
636.923,1.069
636.953,1.074
636.983,1.072
637.013,1.071
637.043,1.065
637.073,1.068
637.103,1.077
637.133,1.074
637.163,1.068
637.193,1.068
637.223,1.088
637.253,1.075
637.283,1.104
637.313,1.124
637.343,1.205
637.373,1.195
637.403,1.146
637.433,1.133
637.463,1.116
637.493,1.088
637.523,1.086
637.553,1.064
637.583,1.041
637.613,1.023
637.643,1.025
637.673,1.021
637.703,0.991
637.733,0.999
637.763,1.016
637.793,1.031
637.823,1.038
637.853,1.021
637.883,1.029
637.913,1.028
637.943,1.032
637.973,1.045
638.003,1.048
638.033,1.023
638.063,1.027
638.093,1.041
638.123,1.040
638.153,1.027
638.183,1.060
638.213,1.076
638.243,1.043
638.273,1.056
638.303,1.016
638.333,1.051
638.363,1.078
638.393,1.092
638.423,1.115
638.453,1.098
638.483,1.068
638.513,1.060
638.543,1.057
638.573,1.061
638.603,1.029
638.633,1.008
638.663,1.029
638.693,1.032
638.723,1.036
638.753,1.053
638.783,1.038
638.813,1.045
638.843,1.070
638.873,1.044
638.903,1.037
638.933,1.038
638.963,1.030
638.993,1.021
639.023,1.039
639.053,1.086
639.083,1.092
639.113,1.078
639.143,1.063
639.173,1.089
639.203,1.100
639.233,1.117
639.263,1.092
639.293,1.090
639.323,1.085
639.353,1.066
639.383,1.043
639.413,1.070
639.443,1.089
639.473,1.142
639.503,1.141
639.533,1.219
639.563,1.316
639.593,1.281
639.623,1.234
639.653,1.146
639.683,1.088
639.713,1.105
639.743,1.141
639.773,1.138
639.803,1.116
639.833,1.014
639.863,0.832
639.893,0.873
639.923,0.954
639.953,1.038
639.983,1.095
640.013,1.140
640.043,1.082
640.073,0.995
640.103,0.978
640.133,0.894
640.163,0.881
640.193,0.978
640.223,1.053
640.253,1.062
640.283,1.005
640.313,1.025
640.343,1.058
640.373,1.071
640.403,1.062
640.433,1.046
640.463,1.046
640.493,1.039
640.523,1.022
640.553,1.041
640.583,1.040
640.613,1.032
640.643,1.007
640.673,0.998
640.703,1.025
640.733,1.047
640.763,1.067
640.793,1.059
640.823,1.064
640.853,1.078
640.883,1.074
640.913,1.041
640.943,0.978
640.973,0.980
641.003,0.951
641.033,0.935
641.063,0.962
641.093,1.018
641.123,1.039
641.153,1.051
641.183,1.065
641.213,1.095
641.243,1.114
641.273,1.139
641.303,1.121
641.333,1.104
641.363,1.083
641.393,1.065
641.423,1.076
641.453,1.068
641.483,1.062
641.513,1.045
641.543,1.073
641.573,1.100
641.603,1.117
641.633,1.135
641.663,1.152
641.693,1.147
641.723,1.128
641.753,1.121
641.783,1.100
641.813,1.102
641.843,1.100
641.873,1.099
641.903,1.097
641.933,1.084
641.963,1.082
641.993,1.082
642.023,1.060
642.053,1.041
642.083,1.043
642.113,1.059
642.143,1.065
642.173,1.056
642.203,1.038
642.233,1.039
642.263,1.037
642.293,1.028
642.323,1.042
642.353,1.035
642.383,1.048
642.413,1.044
642.443,1.043
642.473,1.050
642.503,1.050
642.533,1.051
642.563,1.044
642.593,1.037
642.623,1.013
642.653,1.021
642.683,1.040
642.713,1.006
642.743,1.008
642.773,1.097
642.803,1.091
642.833,1.118
642.863,1.146
642.893,1.072
642.923,1.046
642.953,1.096
642.983,1.079
643.013,1.072
643.043,1.050
643.073,1.042
643.103,1.026
643.133,1.067
643.163,1.037
643.193,1.042
643.223,1.086
643.253,1.080
643.283,1.060
643.313,1.069
643.343,1.077
643.373,1.064
643.403,1.059
643.433,1.063
643.463,1.079
643.493,1.094
643.523,1.099
643.553,1.096
643.583,1.069
643.613,1.062
643.643,1.064
643.673,1.055
643.703,1.054
643.733,1.107
643.763,1.100
643.793,1.086
643.823,1.087
643.853,1.062
643.883,1.041
643.913,1.057
643.943,1.088
643.973,1.071
644.003,1.071
644.033,1.086
644.063,1.053
644.093,1.103
644.123,1.092
644.153,1.066
644.183,1.070
644.213,1.066
644.243,1.037
644.273,1.048
644.303,1.018
644.333,1.013
644.363,1.062
644.393,1.083
644.423,1.092
644.453,1.079
644.483,1.073
644.513,1.079
644.543,1.047
644.573,1.032
644.603,0.978
644.633,0.938
644.663,1.030
644.693,1.072
644.723,1.042
644.753,1.024
644.783,1.024
644.813,1.036
644.843,1.027
644.873,1.014
644.903,1.029
644.933,0.990
644.963,0.990
644.993,1.012
645.023,1.030
645.053,1.011
645.083,1.041
645.113,1.062
645.143,1.042
645.173,1.061
645.203,1.088
645.233,1.155
645.263,1.149
645.293,1.035
645.323,0.887
645.353,0.872
645.383,0.880
645.413,1.063
645.443,1.190
645.473,1.168
645.503,1.109
645.533,1.055
645.563,1.080
645.593,1.102
645.623,1.109
645.653,1.084
645.683,1.011
645.713,0.999
645.743,1.010
645.773,0.968
645.803,1.013
645.833,1.040
645.863,1.046
645.893,1.072
645.923,1.096
645.953,1.098
645.983,1.126
646.013,1.041
646.043,1.110
646.073,1.117
646.103,0.982
646.133,0.981
646.163,1.057
646.193,1.069
646.223,1.022
646.253,1.109
646.283,1.099
646.313,1.001
646.343,1.032
646.373,1.036
646.403,1.029
646.433,1.005
646.463,1.004
646.493,1.090
646.523,1.039
646.553,0.955
646.583,1.025
646.613,1.095
646.643,1.189
646.673,1.065
646.703,1.116
646.733,1.122
646.763,1.113
646.793,1.059
646.823,1.045
646.853,1.023
646.883,1.000
646.913,1.015
646.943,1.042
646.973,1.052
647.003,1.065
647.033,1.062
647.063,1.062
647.093,1.034
647.123,1.033
647.153,1.027
647.183,1.001
647.213,0.942
647.243,0.880
647.273,0.892
647.303,0.985
647.333,1.055
647.363,1.140
647.393,1.217
647.423,1.252
647.453,1.237
647.483,1.114
647.513,0.987
647.543,0.941
647.573,0.945
647.603,0.985
647.633,0.984
647.663,1.048
647.693,1.030
647.723,1.016
647.753,0.980
647.783,0.984
647.813,1.009
647.843,1.055
647.873,0.984
647.903,0.965
647.933,0.980
647.963,1.012
647.993,0.981
648.023,1.012
648.053,1.034
648.083,1.017
648.113,1.035
648.143,1.113
648.173,1.095
648.203,1.057
648.233,1.008
648.263,1.088
648.293,1.064
648.323,0.986
648.353,0.978
648.383,1.041
648.413,1.011
648.443,1.020
648.473,1.039
648.503,1.032
648.533,1.052
648.563,1.095
648.593,1.059
648.623,1.043
648.653,1.077
648.683,1.056
648.713,0.985
648.743,1.029
648.773,1.044
648.803,0.976
648.833,1.021
648.863,1.057
648.893,1.000
648.923,1.029
648.953,1.089
648.983,1.072
649.013,1.077
649.043,1.062
649.073,1.104
649.103,1.085
649.133,1.025
649.163,1.082
649.193,1.093
649.223,1.087
649.253,1.136
649.283,1.093
649.313,1.096
649.343,1.100
649.373,1.115
649.403,1.108
649.433,1.146
649.463,1.110
649.493,1.157
649.523,1.125
649.553,1.061
649.583,1.079
649.613,1.046
649.643,1.021
649.673,1.054
649.703,1.035
649.733,1.015
649.763,1.076
649.793,1.088
649.823,1.003
649.853,1.033
649.883,1.070
649.913,1.037
649.943,1.043
649.973,1.085
650.003,1.075
650.033,1.054
650.063,1.024
650.093,1.057
650.123,1.087
650.153,0.924
650.183,1.128
650.213,1.016
650.243,0.969
650.273,1.027
650.303,1.100
650.333,1.068
650.363,1.080
650.393,1.050
650.423,1.029
650.453,1.096
650.483,1.053
650.513,1.067
650.543,1.071
650.573,1.045
650.603,1.059
650.633,1.040
650.663,1.073
650.693,1.057
650.723,1.107
650.753,1.067
650.783,1.032
650.813,1.031
650.843,1.058
650.873,1.031
650.903,0.971
650.933,1.089
650.963,1.043
650.993,1.063
651.023,1.115
651.053,1.134
651.083,1.118
651.113,1.120
651.143,1.091
651.173,1.043
651.203,1.002
651.233,0.940
651.263,1.001
651.293,1.008
651.323,1.049
651.353,1.027
651.383,1.059
651.413,1.014
651.443,0.993
651.473,0.994
651.503,1.026
651.533,1.021
651.563,1.039
651.593,1.040
651.623,1.007
651.653,1.005
651.683,1.016
651.713,0.952
651.743,1.163
651.773,1.253
651.803,1.193
651.833,1.121
651.863,1.051
651.893,1.005
651.923,1.025
651.953,1.014
651.983,0.938
652.013,0.960
652.043,0.928
652.073,0.989
652.103,0.994
652.133,1.005
652.163,1.044
652.193,0.967
652.223,0.969
652.253,1.053
652.283,1.056
652.313,1.068
652.343,1.098
652.373,1.009
652.403,1.028
652.433,1.046
652.463,1.032
652.493,1.050
652.523,1.067
652.553,1.036
652.583,1.020
652.613,1.007
652.643,0.990
652.673,1.014
652.703,1.018
652.733,1.053
652.763,1.053
652.793,1.063
652.823,1.099
652.853,1.082
652.883,1.052
652.913,1.027
652.943,1.030
652.973,1.030
653.003,1.037
653.033,1.021
653.063,1.001
653.093,0.989
653.123,0.965
653.153,0.956
653.183,0.992
653.213,0.932
653.243,0.999
653.273,0.972
653.303,1.051
653.333,1.186
653.363,1.103
653.393,1.093
653.423,1.045
653.453,0.981
653.483,0.963
653.513,1.006
653.543,1.038
653.573,1.016
653.603,1.126
653.633,1.160
653.663,0.973
653.693,1.100
653.723,1.108
653.753,1.036
653.783,1.030
653.813,1.031
653.843,1.081
653.873,1.076
653.903,1.025
653.933,1.003
653.963,1.026
653.993,1.025
654.023,1.031
654.053,1.041
654.083,1.045
654.113,1.091
654.143,1.097
654.173,1.056
654.203,1.045
654.233,1.054
654.263,1.061
654.293,1.037
654.323,1.057
654.353,1.088
654.383,1.082
654.413,1.072
654.443,1.081
654.473,1.056
654.503,1.076
654.533,1.101
654.563,1.101
654.593,1.084
654.623,1.081
654.653,1.102
654.683,1.103
654.713,1.088
654.743,1.092
654.773,1.086
654.803,1.067
654.833,1.067
654.863,1.074
654.893,1.076
654.923,1.082
654.953,1.073
654.983,1.074
655.013,1.068
655.043,1.065
655.073,1.078
655.103,1.073
655.133,1.055
655.163,1.077
655.193,1.071
655.223,1.076
655.253,1.086
655.283,1.101
655.313,1.130
655.343,1.137
655.373,1.143
655.403,1.145
655.433,1.151
655.463,1.157
655.493,1.112
655.523,1.061
655.553,1.033
655.583,1.018
655.613,0.998
655.643,1.002
655.673,0.968
655.703,0.962
655.733,1.013
655.763,1.033
655.793,0.980
655.823,0.995
655.853,1.045
655.883,1.045
655.913,1.075
655.943,1.063
655.973,1.020
656.003,0.945
656.033,0.951
656.063,1.029
656.093,1.024
656.123,1.022
656.153,1.047
656.183,1.043
656.213,1.035
656.243,1.042
656.273,1.035
656.303,1.021
656.333,1.022
656.363,0.994
656.393,1.008
656.423,1.032
656.453,1.024
656.483,1.023
656.513,1.033
656.543,1.037
656.573,1.029
656.603,1.077
656.633,1.073
656.663,1.061
656.693,1.067
656.723,1.042
656.753,1.037
656.783,1.046
656.813,0.980
656.843,0.917
656.873,0.921
656.903,1.112
656.933,1.013
656.963,0.972
656.993,0.956
657.023,0.918
657.053,0.926
657.083,0.920
657.113,0.944
657.143,1.036
657.173,1.176
657.203,1.279
657.233,1.227
657.263,1.142
657.293,1.038
657.323,1.157
657.353,1.146
657.383,1.156
657.413,1.223
657.443,1.125
657.473,1.041
657.503,1.021
657.533,0.987
657.563,0.972
657.593,1.027
657.623,1.112
657.653,1.055
657.683,1.065
657.713,1.014
657.743,0.987
657.773,0.993
657.803,1.030
657.833,1.002
657.863,1.038
657.893,0.990
657.923,1.025
657.953,1.064
657.983,1.103
658.013,1.172
658.043,1.109
658.073,1.056
658.103,1.065
658.133,1.021
658.163,1.018
658.193,1.018
658.223,1.054
658.253,1.060
658.283,1.050
658.313,1.065
658.343,1.022
658.373,1.040
658.403,1.064
658.433,1.062
658.463,1.090
658.493,1.137
658.523,1.116
658.553,1.059
658.583,1.051
658.613,1.083
658.643,1.089
658.673,1.077
658.703,1.074
658.733,1.084
658.763,1.067
658.793,1.043
658.823,1.083
658.853,1.074
658.883,1.064
658.913,1.067
658.943,1.104
658.973,1.076
659.003,1.052
659.033,1.088
659.063,1.078
659.093,1.043
659.123,1.047
659.153,1.079
659.183,1.060
659.213,1.071
659.243,1.069
659.273,1.068
659.303,1.070
659.333,1.063
659.363,1.067
659.393,1.053
659.423,1.046
659.453,1.065
659.483,1.071
659.513,1.066
659.543,1.062
659.573,1.069
659.603,1.071
659.633,1.064
659.663,1.058
659.693,1.054
659.723,1.054
659.753,1.070
659.783,1.070
659.813,1.057
659.843,1.056
659.873,1.073
659.903,1.063
659.933,1.054
659.963,1.064
659.993,1.065
660.023,1.070
660.053,1.071
660.083,1.079
660.113,1.062
660.143,1.070
660.173,1.085
660.203,1.085
660.233,1.084
660.263,1.080
660.293,1.064
660.323,1.066
660.353,1.072
660.383,1.040
660.413,1.013
660.443,1.036
660.473,1.045
660.503,1.023
660.533,1.041
660.563,1.054
660.593,1.044
660.623,1.058
660.653,1.080
660.683,1.078
660.713,1.074
660.743,1.065
660.773,1.066
660.803,1.064
660.833,1.071
660.863,1.060
660.893,1.061
660.923,1.052
660.953,1.057
660.983,1.050
661.013,1.072
661.043,1.072
661.073,1.069
661.103,1.069
661.133,1.066
661.163,1.062
661.193,1.052
661.223,1.062
661.253,1.062
661.283,1.067
661.313,1.071
661.343,1.073
661.373,1.059
661.403,1.061
661.433,1.062
661.463,1.063
661.493,1.049
661.523,1.057
661.553,1.070
661.583,1.063
661.613,1.059
661.643,1.064
661.673,1.063
661.703,1.060
661.733,1.067
661.763,1.063
661.793,1.059
661.823,1.042
661.853,1.042
661.883,1.048
661.913,1.043
661.943,1.037
661.973,1.048
662.003,1.054
662.033,1.045
662.063,1.078
662.093,1.077
662.123,1.056
662.153,1.038
662.183,1.062
662.213,1.065
662.243,1.061
662.273,1.050
662.303,1.071
662.333,1.054
662.363,1.050
662.393,1.021
662.423,1.032
662.453,1.007
662.483,1.001
662.513,1.011
662.543,0.998
662.573,1.038
662.603,1.085
662.633,1.059
662.663,1.054
662.693,1.079
662.723,1.070
662.753,1.083
662.783,1.064
662.813,1.100
662.843,1.093
662.873,1.101
662.903,1.089
662.933,1.088
662.963,1.072
662.993,1.083
663.023,1.100
663.053,1.077
663.083,1.094
663.113,1.085
663.143,1.085
663.173,1.098
663.203,1.080
663.233,1.069
663.263,1.064
663.293,1.049
663.323,1.055
663.353,1.059
663.383,1.063
663.413,1.053
663.443,1.065
663.473,1.070
663.503,1.049
663.533,1.066
663.563,1.068
663.593,1.051
663.623,1.052
663.653,1.060
663.683,1.070
663.713,1.116
663.743,1.088
663.773,1.062
663.803,1.069
663.833,1.059
663.863,1.055
663.893,1.049
663.923,1.032
663.953,1.042
663.983,1.025
664.013,1.077
664.043,1.062
664.073,1.060
664.103,1.079
664.133,1.081
664.163,1.075
664.193,1.077
664.223,1.074
664.253,1.067
664.283,1.075
664.313,1.095
664.343,1.104
664.373,1.077
664.403,1.066
664.433,1.086
664.463,1.084
664.493,1.067
664.523,1.011
664.553,1.055
664.583,1.070
664.613,1.048
664.643,1.053
664.673,1.063
664.703,1.037
664.733,1.055
664.763,1.051
664.793,1.051
664.823,1.061
664.853,1.072
664.883,1.109
664.913,1.126
664.943,1.087
664.973,1.071
665.003,1.098
665.033,1.099
665.063,1.065
665.093,1.060
665.123,1.108
665.153,1.111
665.183,0.988
665.213,1.062
665.243,1.032
665.273,1.004
665.303,1.008
665.333,1.042
665.363,1.054
665.393,1.109
665.423,1.084
665.453,1.109
665.483,1.034
665.513,1.027
665.543,1.031
665.573,1.036
665.603,1.073
665.633,1.069
665.663,1.037
665.693,0.965
665.723,0.897
665.753,0.966
665.783,0.919
665.813,1.034
665.843,1.013
665.873,1.036
665.903,1.079
665.933,1.115
665.963,1.104
665.993,1.041
666.023,1.043
666.053,1.033
666.083,1.001
666.113,0.994
666.143,1.009
666.173,0.973
666.203,1.008
666.233,1.003
666.263,1.018
666.293,1.060
666.323,1.124
666.353,1.114
666.383,1.047
666.413,1.043
666.443,1.050
666.473,1.049
666.503,1.043
666.533,1.005
666.563,0.976
666.593,0.997
666.623,1.037
666.653,1.097
666.683,1.100
666.713,1.046
666.743,1.053
666.773,1.074
666.803,1.064
666.833,1.047
666.863,1.055
666.893,1.052
666.923,1.040
666.953,1.030
666.983,1.053
667.013,1.083
667.043,1.086
667.073,1.072
667.103,1.092
667.133,1.101
667.163,1.092
667.193,1.074
667.223,1.071
667.253,1.065
667.283,1.065
667.313,1.076
667.343,1.081
667.373,1.089
667.403,1.087
667.433,1.082
667.463,1.065
667.493,1.059
667.523,1.062
667.553,1.045
667.583,1.053
667.613,1.057
667.643,1.056
667.673,1.060
667.703,1.043
667.733,1.054
667.763,1.059
667.793,1.050
667.823,1.056
667.853,1.051
667.883,1.054
667.913,1.049
667.943,1.048
667.973,1.061
668.003,1.066
668.033,1.063
668.063,1.050
668.093,1.053
668.123,1.068
668.153,1.046
668.183,1.054
668.213,1.059
668.243,1.064
668.273,1.049
668.303,1.060
668.333,1.068
668.363,1.063
668.393,1.032
668.423,1.056
668.453,1.062
668.483,1.071
668.513,1.064
668.543,1.069
668.573,1.063
668.603,1.063
668.633,1.069
668.663,1.055
668.693,1.056
668.723,1.064
668.753,1.063
668.783,1.055
668.813,1.066
668.843,1.059
668.873,1.041
668.903,1.044
668.933,1.061
668.963,1.053
668.993,1.045
669.023,1.054
669.053,1.062
669.083,1.055
669.113,1.048
669.143,1.054
669.173,1.047
669.203,1.062
669.233,1.065
669.263,1.078
669.293,1.074
669.323,1.054
669.353,1.042
669.383,1.051
669.413,1.049
669.443,1.051
669.473,1.073
669.503,1.079
669.533,1.075
669.563,1.070
669.593,1.063
669.623,1.062
669.653,1.060
669.683,1.058
669.713,1.052
669.743,1.052
669.773,1.052
669.803,1.049
669.833,1.061
669.863,1.062
669.893,1.060
669.923,1.046
669.953,1.056
669.983,1.064
670.013,1.063
670.043,1.065
670.073,1.067
670.103,1.056
670.133,1.045
670.163,1.047
670.193,1.063
670.223,1.059
670.253,1.060
670.283,1.062
670.313,1.057
670.343,1.062
670.373,1.061
670.403,1.068
670.433,1.067
670.463,1.053
670.493,1.058
670.523,1.052
670.553,1.061
670.583,1.069
670.613,1.078
670.643,1.069
670.673,1.060
670.703,1.065
670.733,1.056
670.763,1.049
670.793,1.051
670.823,1.056
670.853,1.060
670.883,1.063
670.913,1.064
670.943,1.058
670.973,1.061
671.003,1.068
671.033,1.069
671.063,1.058
671.093,1.052
671.123,1.058
671.153,1.065
671.183,1.069
671.213,1.062
671.243,1.053
671.273,1.053
671.303,1.063
671.333,1.055
671.363,1.049
671.393,1.044
671.423,1.056
671.453,1.069
671.483,1.063
671.513,1.055
671.543,1.062
671.573,1.066
671.603,1.063
671.633,1.068
671.663,1.070
671.693,1.072
671.723,1.074
671.753,1.060
671.783,1.051
671.813,1.066
671.843,1.071
671.873,1.066
671.903,1.060
671.933,1.061
671.963,1.056
671.993,1.052
672.023,1.051
672.053,1.065
672.083,1.068
672.113,1.061
672.143,1.068
672.173,1.063
672.203,1.053
672.233,1.062
672.263,1.070
672.293,1.062
672.323,1.049
672.353,1.051
672.383,1.054
672.413,1.054
672.443,1.051
672.473,1.065
672.503,1.081
672.533,1.069
672.563,1.058
672.593,1.048
672.623,1.073
672.653,1.095
672.683,1.100
672.713,1.111
672.743,1.101
672.773,1.103
672.803,1.110
672.833,1.105
672.863,1.086
672.893,1.065
672.923,1.043
672.953,1.042
672.983,1.039
673.013,1.034
673.043,1.024
673.073,1.010
673.103,1.017
673.133,1.019
673.163,1.021
673.193,1.040
673.223,1.055
673.253,1.066
673.283,1.071
673.313,1.071
673.343,1.072
673.373,1.053
673.403,1.050
673.433,1.059
673.463,1.074
673.493,1.062
