df_hash,22ZHK4.2MRVKE
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.YH8G
person_label,V146
date_time_start,2026-06-08_16-56-17.756000_+03
date_time_start_unix,1780919777.756
date_time_end,2026-06-08_17-07-00.377000_+03
length_difference_noticed,no

time,ppg_med
304.526,881
304.551,968
304.576,1053
304.601,1187
304.626,1428
304.651,1732
304.676,1959
304.701,2021
304.726,1993
304.751,2022
304.776,2147
304.801,2246
304.826,2205
304.851,2088
304.876,2069
304.901,2188
304.926,2275
304.951,2160
304.976,1914
305.001,1761
305.026,1780
305.051,1776
305.076,1536
305.101,1130
305.126,852
305.151,830
305.176,848
305.201,627
305.226,203
305.251,-125
305.276,-244
305.301,-426
305.326,-965
305.351,-1711
305.376,-2195
305.401,-2264
305.426,-2373
305.451,-3043
305.476,-4121
305.501,-4883
305.526,-5000
305.551,-5153
305.576,-6373
305.601,-8750
305.626,-11142
305.651,-12401
305.676,-12691
305.701,-13209
305.726,-14473
305.751,-15237
305.776,-13548
305.801,-8967
305.826,-3518
305.851,-212
305.876,-613
305.901,-3824
305.926,-7569
305.951,-10005
305.976,-10571
306.001,-9695
306.026,-8156
306.051,-6631
306.076,-5220
306.101,-3027
306.126,1528
306.151,9377
306.176,19486
306.201,29114
306.226,32767
306.251,32767
306.276,32767
306.301,32767
306.326,32767
306.351,28342
306.376,22310
306.401,17618
306.426,15591
306.451,15647
306.476,16190
306.501,16426
306.526,16844
306.551,17960
306.576,19251
306.601,19851
306.626,19986
306.651,20821
306.676,22471
306.701,22634
306.726,18043
306.751,7549
306.776,-6619
306.801,-20921
306.826,-32768
306.851,-32768
306.876,-32768
306.901,-32768
306.926,-32768
306.951,-32768
306.976,-32768
307.001,-32768
307.026,-32768
307.051,-32768
307.076,-32571
307.101,-28451
307.126,-26879
307.151,-26193
307.176,-23381
307.201,-17003
307.226,-8654
307.251,-1028
307.276,5206
307.301,11902
307.326,20592
307.351,29735
307.376,32767
307.401,32767
307.426,31409
307.451,26920
307.476,24748
307.501,24315
307.526,23417
307.551,21138
307.576,18847
307.601,18565
307.626,20817
307.651,24180
307.676,26536
307.701,26513
307.726,23973
307.751,19732
307.776,15102
307.801,11366
307.826,9127
307.851,7872
307.876,6366
307.901,3738
307.926,289
307.951,-2809
307.976,-4617
308.001,-5151
308.026,-5112
308.051,-5090
308.076,-5167
308.101,-5177
308.126,-5106
308.151,-5118
308.176,-5356
308.201,-5881
308.226,-6789
308.251,-8184
308.276,-9887
308.301,-11316
308.326,-11859
308.351,-11467
308.376,-10744
308.401,-10358
308.426,-10376
308.451,-10261
308.476,-9524
308.501,-8250
308.526,-6925
308.551,-5816
308.576,-4667
308.601,-3047
308.626,-912
308.651,1265
308.676,2892
308.701,3691
308.726,3724
308.751,3100
308.776,1785
308.801,-246
308.826,-2733
308.851,-5101
308.876,-6769
308.901,-7539
308.926,-7709
308.951,-7807
308.976,-8155
309.001,-8627
309.026,-8802
309.051,-8380
309.076,-7471
309.101,-6480
309.126,-5729
309.151,-5245
309.176,-4971
309.201,-5082
309.226,-5858
309.251,-7056
309.276,-7455
309.301,-5341
309.326,192
309.351,8249
309.376,16461
309.401,22508
309.426,25525
309.451,26250
309.476,26023
309.501,25718
309.526,25497
309.551,25218
309.576,24768
309.601,23983
309.626,22490
309.651,19880
309.676,16092
309.701,11547
309.726,6866
309.751,2508
309.776,-1329
309.801,-4598
309.826,-7304
309.851,-9530
309.876,-11381
309.901,-12852
309.926,-13817
309.951,-14242
309.976,-14369
310.001,-14545
310.026,-14840
310.051,-14941
310.076,-14553
310.101,-13837
310.126,-13280
310.151,-13099
310.176,-12934
310.201,-12294
310.226,-11213
310.251,-10252
310.276,-9796
310.301,-9543
310.326,-8864
310.351,-7542
310.376,-5893
310.401,-4160
310.426,-2174
310.451,89
310.476,1859
310.501,2135
310.526,1193
310.551,1068
310.576,3718
310.601,8436
310.626,11694
310.651,10425
310.676,5739
310.701,2861
310.726,6658
310.751,16922
310.776,28139
310.801,32767
310.826,32767
310.851,27156
310.876,21479
310.901,17645
310.926,14595
310.951,10610
310.976,5390
311.001,-52
311.026,-4807
311.051,-8814
311.076,-12327
311.101,-15163
311.126,-16759
311.151,-16759
311.176,-15293
311.201,-12715
311.226,-9368
311.251,-5754
311.276,-2719
311.301,-1144
311.326,-1324
311.351,-2725
311.376,-4416
311.401,-5722
311.426,-6453
311.451,-6660
311.476,-6336
311.501,-5336
311.526,-3438
311.551,-417
311.576,3717
311.601,8306
311.626,11883
311.651,12806
311.676,10468
311.701,6004
311.726,1615
311.751,-1061
311.776,-2013
311.801,-2299
311.826,-2540
311.851,-2105
311.876,84
311.901,4023
311.926,8026
311.951,9845
311.976,8459
312.001,4855
312.026,1112
312.051,-1282
312.076,-2346
312.101,-3021
312.126,-3861
312.151,-4343
312.176,-3463
312.201,-997
312.226,1862
312.251,3221
312.276,1946
312.301,-1433
312.326,-5204
312.351,-7852
312.376,-9049
312.401,-9440
312.426,-9642
312.451,-9576
312.476,-8755
312.501,-7073
312.526,-5155
312.551,-3917
312.576,-3841
312.601,-4698
312.626,-5867
312.651,-6809
312.676,-7214
312.701,-6879
312.726,-5655
312.751,-3618
312.776,-1224
312.801,841
312.826,2090
312.851,2587
312.876,2912
312.901,3738
312.926,5341
312.951,7375
312.976,9096
313.001,9864
313.026,9588
313.051,8765
313.076,8069
313.101,7843
313.126,7914
313.151,7860
313.176,7447
313.201,6777
313.226,6072
313.251,5392
313.276,4648
313.301,3863
313.326,3287
313.351,3160
313.376,3374
313.401,3481
313.426,3082
313.451,2220
313.476,1334
313.501,822
313.526,692
313.551,640
313.576,423
313.601,89
313.626,-171
313.651,-314
313.676,-505
313.701,-897
313.726,-1406
313.751,-1772
313.776,-1828
313.801,-1666
313.826,-1528
313.851,-1561
313.876,-1729
313.901,-1940
313.926,-2186
313.951,-2511
313.976,-2850
314.001,-2984
314.026,-2709
314.051,-2054
314.076,-1313
314.101,-812
314.126,-655
314.151,-676
314.176,-640
314.201,-458
314.226,-219
314.251,-50
314.276,30
314.301,97
314.326,206
314.351,320
314.376,354
314.401,267
314.426,85
314.451,-144
314.476,-407
314.501,-690
314.526,-917
314.551,-951
314.576,-696
314.601,-204
314.626,336
314.651,736
314.676,937
314.701,1022
314.726,1097
314.751,1172
314.776,1162
314.801,1000
314.826,721
314.851,447
314.876,280
314.901,221
314.926,197
314.951,146
314.976,65
315.001,-16
315.026,-93
315.051,-191
315.076,-318
315.101,-424
315.126,-430
315.151,-295
315.176,-59
315.201,188
315.226,381
315.251,520
315.276,636
315.301,736
315.326,784
315.351,743
315.376,629
315.401,507
315.426,437
315.451,422
315.476,411
315.501,353
315.526,242
315.551,112
315.576,-12
315.601,-137
315.626,-282
315.651,-433
315.676,-531
315.701,-508
315.726,-343
315.751,-78
315.776,203
315.801,428
315.826,560
315.851,596
315.876,536
315.901,375
315.926,108
315.951,-231
315.976,-567
316.001,-796
316.026,-849
316.051,-732
316.076,-517
316.101,-279
316.126,-43
316.151,204
316.176,460
316.201,673
316.226,786
316.251,816
316.276,863
316.301,1027
316.326,1313
316.351,1626
316.376,1871
316.401,2031
316.426,2158
316.451,2279
316.476,2358
316.501,2344
316.526,2234
316.551,2062
316.576,1836
316.601,1526
316.626,1151
316.651,832
316.676,712
316.701,788
316.726,854
316.751,671
316.776,211
316.801,-288
316.826,-537
316.851,-458
316.876,-244
316.901,-162
316.926,-336
316.951,-717
316.976,-1194
317.001,-1675
317.026,-2064
317.051,-2229
317.076,-2089
317.101,-1736
317.126,-1412
317.151,-1293
317.176,-1307
317.201,-1196
317.226,-787
317.251,-194
317.276,269
317.301,376
317.326,167
317.351,-114
317.376,-242
317.401,-145
317.426,111
317.451,409
317.476,617
317.501,622
317.526,387
317.551,14
317.576,-296
317.601,-412
317.626,-384
317.651,-374
317.676,-455
317.701,-501
317.726,-317
317.751,112
317.776,566
317.801,782
317.826,725
317.851,611
317.876,652
317.901,811
317.926,844
317.951,604
317.976,258
318.001,162
318.026,510
318.051,1118
318.076,1585
318.101,1660
318.126,1443
318.151,1230
318.176,1186
318.201,1203
318.226,1067
318.251,728
318.276,365
318.301,190
318.326,222
318.351,279
318.376,183
318.401,-48
318.426,-245
318.451,-270
318.476,-155
318.501,-36
318.526,6
318.551,17
318.576,86
318.601,221
318.626,349
318.651,409
318.676,433
318.701,506
318.726,658
318.751,829
318.776,932
318.801,947
318.826,924
318.851,902
318.876,852
318.901,711
318.926,477
318.951,249
318.976,157
319.001,250
319.026,458
319.051,653
319.076,748
319.101,736
319.126,647
319.151,505
319.176,317
319.201,105
319.226,-86
319.251,-221
319.276,-303
319.301,-360
319.326,-400
319.351,-405
319.376,-370
319.401,-342
319.426,-392
319.451,-529
319.476,-657
319.501,-637
319.526,-411
319.551,-63
319.576,244
319.601,407
319.626,437
319.651,419
319.676,406
319.701,385
319.726,327
319.751,235
319.776,143
319.801,72
319.826,11
319.851,-54
319.876,-119
319.901,-180
319.926,-269
319.951,-435
319.976,-668
320.001,-868
320.026,-908
320.051,-742
320.076,-450
320.101,-154
320.126,90
320.151,321
320.176,587
320.201,862
320.226,1064
320.251,1142
320.276,1131
320.301,1106
320.326,1099
320.351,1076
320.376,993
320.401,855
320.426,698
320.451,535
320.476,346
320.501,136
320.526,-24
320.551,-35
320.576,130
320.601,386
320.626,592
320.651,667
320.676,637
320.701,578
320.726,534
320.751,494
320.776,440
320.801,388
320.826,365
320.851,376
320.876,388
320.901,373
320.926,331
320.951,274
320.976,188
321.001,40
321.026,-162
321.051,-336
321.076,-370
321.101,-215
321.126,59
321.151,320
321.176,469
321.201,506
321.226,489
321.251,454
321.276,396
321.301,300
321.326,190
321.351,114
321.376,91
321.401,81
321.426,30
321.451,-80
321.476,-218
321.501,-351
321.526,-487
321.551,-651
321.576,-824
321.601,-914
321.626,-815
321.651,-507
321.676,-93
321.701,267
321.726,470
321.751,518
321.776,489
321.801,456
321.826,448
321.851,467
321.876,516
321.901,603
321.926,715
321.951,814
321.976,864
322.001,857
322.026,803
322.051,698
322.076,524
322.101,287
322.126,64
322.151,-29
322.176,72
322.201,325
322.226,594
322.251,762
322.276,807
322.301,792
322.326,771
322.351,736
322.376,646
322.401,500
322.426,355
322.451,264
322.476,217
322.501,149
322.526,16
322.551,-148
322.576,-278
322.601,-350
322.626,-414
322.651,-523
322.676,-647
322.701,-678
322.726,-528
322.751,-228
322.776,89
322.801,296
322.826,367
322.851,369
322.876,368
322.901,368
322.926,332
322.951,250
322.976,161
323.001,114
323.026,111
323.051,110
323.076,79
323.101,29
323.126,-8
323.151,-28
323.176,-61
323.201,-126
323.226,-179
323.251,-137
323.276,52
323.301,353
323.326,652
323.351,845
323.376,891
323.401,822
323.426,689
323.451,537
323.476,403
323.501,323
323.526,318
323.551,367
323.576,412
323.601,401
323.626,334
323.651,255
323.676,201
323.701,160
323.726,86
323.751,-28
323.776,-117
323.801,-85
323.826,104
323.851,391
323.876,652
323.901,798
323.926,819
323.951,763
323.976,674
324.001,570
324.026,453
324.051,349
324.076,288
324.101,277
324.126,286
324.151,276
324.176,237
324.201,188
324.226,141
324.251,74
324.276,-39
324.301,-179
324.326,-265
324.351,-214
324.376,-17
324.401,238
324.426,437
324.451,516
324.476,496
324.501,436
324.526,368
324.551,288
324.576,193
324.601,113
324.626,87
324.651,114
324.676,149
324.701,141
324.726,90
324.751,37
324.776,6
324.801,-30
324.826,-114
324.851,-226
324.876,-272
324.901,-163
324.926,91
324.951,367
324.976,527
325.001,530
325.026,441
325.051,354
325.076,302
325.101,259
325.126,203
325.151,149
325.176,129
325.201,136
325.226,132
325.251,92
325.276,33
325.301,-17
325.326,-69
325.351,-155
325.376,-265
325.401,-319
325.426,-217
325.451,45
325.476,353
325.501,551
325.526,580
325.551,514
325.576,485
325.601,559
325.626,706
325.651,845
325.676,922
325.701,932
325.726,897
325.751,835
325.776,756
325.801,650
325.826,493
325.851,265
325.876,-11
325.901,-246
325.926,-325
325.951,-198
325.976,63
326.001,319
326.026,464
326.051,494
326.076,467
326.101,427
326.126,371
326.151,283
326.176,185
326.201,118
326.226,98
326.251,93
326.276,64
326.301,5
326.326,-64
326.351,-145
326.376,-258
326.401,-397
326.426,-492
326.451,-445
326.476,-224
326.501,91
326.526,364
326.551,510
326.576,548
326.601,545
326.626,534
326.651,496
326.676,414
326.701,317
326.726,258
326.751,257
326.776,275
326.801,264
326.826,218
326.851,164
326.876,113
326.901,37
326.926,-89
326.951,-230
326.976,-285
327.001,-171
327.026,93
327.051,395
327.076,609
327.101,694
327.126,692
327.151,663
327.176,621
327.201,543
327.226,424
327.251,310
327.276,259
327.301,282
327.326,328
327.351,334
327.376,284
327.401,212
327.426,150
327.451,86
327.476,-22
327.501,-177
327.526,-309
327.551,-315
327.576,-148
327.601,133
327.626,408
327.651,579
327.676,631
327.701,615
327.726,588
327.751,561
327.776,519
327.801,452
327.826,385
327.851,348
327.876,350
327.901,358
327.926,329
327.951,245
327.976,134
328.001,35
328.026,-39
328.051,-119
328.076,-238
328.101,-379
328.126,-466
328.151,-408
328.176,-178
328.201,151
328.226,458
328.251,645
328.276,704
328.301,694
328.326,673
328.351,655
328.376,614
328.401,539
328.426,455
328.451,405
328.476,401
328.501,412
328.526,389
328.551,314
328.576,213
328.601,122
328.626,45
328.651,-53
328.676,-199
328.701,-360
328.726,-446
328.751,-372
328.776,-139
328.801,160
328.826,405
328.851,530
328.876,557
328.901,550
328.926,541
328.951,518
328.976,458
329.001,374
329.026,314
329.051,311
329.076,345
329.101,360
329.126,317
329.151,230
329.176,142
329.201,74
329.226,1
329.251,-109
329.276,-249
329.301,-343
329.326,-308
329.351,-118
329.376,162
329.401,426
329.426,591
329.451,645
329.476,631
329.501,589
329.526,525
329.551,434
329.576,325
329.601,234
329.626,193
329.651,193
329.676,189
329.701,141
329.726,50
329.751,-47
329.776,-125
329.801,-199
329.826,-302
329.851,-438
329.876,-551
329.901,-551
329.926,-388
329.951,-90
329.976,239
330.001,500
330.026,648
330.051,714
330.076,751
330.101,782
330.126,786
330.151,739
330.176,659
330.201,600
330.226,602
330.251,642
330.276,648
330.301,573
330.326,442
330.351,321
330.376,244
330.401,175
330.426,57
330.451,-106
330.476,-226
330.501,-203
330.526,-18
330.551,243
330.576,469
330.601,602
330.626,661
330.651,688
330.676,693
330.701,655
330.726,564
330.751,439
330.776,318
330.801,218
330.826,130
330.851,36
330.876,-70
330.901,-174
330.926,-256
330.951,-299
330.976,-308
331.001,-309
331.026,-340
331.051,-418
331.076,-512
331.101,-540
331.126,-430
331.151,-179
331.176,130
331.201,383
331.226,511
331.251,527
331.276,496
331.301,467
331.326,444
331.351,408
331.376,354
331.401,303
331.426,279
331.451,285
331.476,300
331.501,304
331.526,296
331.551,294
331.576,298
331.601,277
331.626,183
331.651,7
331.676,-194
331.701,-311
331.726,-246
331.751,13
331.776,383
331.801,738
331.826,984
331.851,1098
331.876,1106
331.901,1036
331.926,902
331.951,718
331.976,520
332.001,361
332.026,280
332.051,272
332.076,294
332.101,297
332.126,260
332.151,194
332.176,120
332.201,40
332.226,-64
332.251,-206
332.276,-355
332.301,-444
332.326,-407
332.351,-241
332.376,-13
332.401,185
332.426,304
332.451,363
332.476,409
332.501,455
332.526,470
332.551,420
332.576,323
332.601,240
332.626,215
332.651,232
332.676,230
332.701,166
332.726,55
332.751,-59
332.776,-162
332.801,-276
332.826,-414
332.851,-526
332.876,-523
332.901,-356
332.926,-78
332.951,191
332.976,356
333.001,415
333.026,439
333.051,484
333.076,544
333.101,569
333.126,537
333.151,484
333.176,458
333.201,470
333.226,487
333.251,471
333.276,427
333.301,382
333.326,338
333.351,264
333.376,140
333.401,8
333.426,-31
333.451,92
333.476,351
333.501,628
333.526,810
333.551,870
333.576,858
333.601,831
333.626,792
333.651,704
333.676,553
333.701,380
333.726,241
333.751,151
333.776,81
333.801,-1
333.826,-91
333.851,-161
333.876,-208
333.901,-271
333.926,-386
333.951,-520
333.976,-582
334.001,-494
334.026,-268
334.051,-3
334.076,196
334.101,302
334.126,353
334.151,394
334.176,422
334.201,403
334.226,335
334.251,266
334.276,247
334.301,282
334.326,317
334.351,303
334.376,243
334.401,176
334.426,122
334.451,53
334.476,-59
334.501,-186
334.526,-231
334.551,-111
334.576,153
334.601,447
334.626,643
334.651,701
334.676,674
334.701,638
334.726,618
334.751,587
334.776,524
334.801,448
334.826,397
334.851,377
334.876,354
334.901,292
334.926,205
334.951,137
334.976,105
335.001,68
335.026,-30
335.051,-183
335.076,-294
335.101,-255
335.126,-43
335.151,241
335.176,462
335.201,554
335.226,555
335.251,545
335.276,547
335.301,525
335.326,445
335.351,337
335.376,270
335.401,275
335.426,311
335.451,309
335.476,252
335.501,179
335.526,121
335.551,50
335.576,-90
335.601,-302
335.626,-488
335.651,-530
335.676,-395
335.701,-168
335.726,23
335.751,118
335.776,147
335.801,174
335.826,222
335.851,279
335.876,338
335.901,425
335.926,560
335.951,715
335.976,823
336.001,832
336.026,748
336.051,606
336.076,430
336.101,221
336.126,1
336.151,-156
336.176,-169
336.201,-12
336.226,242
336.251,485
336.276,651
336.301,748
336.326,812
336.351,842
336.376,798
336.401,660
336.426,469
336.451,302
336.476,203
336.501,150
336.526,90
336.551,-1
336.576,-103
336.601,-186
336.626,-257
336.651,-357
336.676,-507
336.701,-663
336.726,-738
336.751,-662
336.776,-436
336.801,-128
336.826,164
336.851,377
336.876,487
336.901,507
336.926,461
336.951,371
336.976,257
337.001,155
337.026,109
337.051,141
337.076,229
337.101,308
337.126,312
337.151,232
337.176,119
337.201,30
337.226,-35
337.251,-132
337.276,-297
337.301,-478
337.326,-551
337.351,-423
337.376,-117
337.401,244
337.426,539
337.451,729
337.476,850
337.501,941
337.526,993
337.551,984
337.576,922
337.601,856
337.626,825
337.651,824
337.676,816
337.701,778
337.726,715
337.751,636
337.776,536
337.801,406
337.826,255
337.851,101
337.876,-55
337.901,-231
337.926,-411
337.951,-525
337.976,-478
338.001,-244
338.026,93
338.051,394
338.076,573
338.101,642
338.126,666
338.151,679
338.176,663
338.201,598
338.226,506
338.251,434
338.276,400
338.301,378
338.326,332
338.351,258
338.376,176
338.401,94
338.426,5
338.451,-90
338.476,-172
338.501,-230
338.526,-292
338.551,-404
338.576,-560
338.601,-668
338.626,-612
338.651,-355
338.676,11
338.701,340
338.726,538
338.751,615
338.776,637
338.801,641
338.826,614
338.851,539
338.876,436
338.901,354
338.926,327
338.951,344
338.976,364
339.001,353
339.026,310
339.051,254
339.076,209
339.101,174
339.126,123
339.151,21
339.176,-133
339.201,-284
339.226,-333
339.251,-213
339.276,53
339.301,358
339.326,584
339.351,685
339.376,695
339.401,672
339.426,637
339.451,578
339.476,495
339.501,419
339.526,382
339.551,371
339.576,331
339.601,223
339.626,71
339.651,-62
339.676,-144
339.701,-205
339.726,-308
339.751,-463
339.776,-596
339.801,-594
339.826,-399
339.851,-63
339.876,286
339.901,535
339.926,647
339.951,659
339.976,629
340.001,583
340.026,519
340.051,433
340.076,351
340.101,307
340.126,307
340.151,317
340.176,289
340.201,209
340.226,102
340.251,2
340.276,-93
340.301,-220
340.326,-393
340.351,-561
340.376,-623
340.401,-501
340.426,-210
340.451,143
340.476,433
340.501,595
340.526,647
340.551,652
340.576,652
340.601,646
340.626,613
340.651,550
340.676,482
340.701,435
340.726,408
340.751,374
340.776,315
340.801,241
340.826,180
340.851,141
340.876,91
340.901,-12
340.926,-169
340.951,-313
340.976,-344
341.001,-202
341.026,86
341.051,430
341.076,735
341.101,954
341.126,1095
341.151,1188
341.176,1246
341.201,1258
341.226,1204
341.251,1079
341.276,911
341.301,741
341.326,594
341.351,456
341.376,295
341.401,100
341.426,-96
341.451,-246
341.476,-343
341.501,-443
341.526,-616
341.551,-853
341.576,-1048
341.601,-1066
341.626,-856
341.651,-495
341.676,-123
341.701,154
341.726,316
341.751,396
341.776,428
341.801,431
341.826,423
341.851,428
341.876,459
341.901,508
341.926,557
341.951,599
341.976,638
342.001,666
342.026,659
342.051,601
342.076,515
342.101,437
342.126,371
342.151,280
342.176,139
342.201,-9
342.226,-64
342.251,45
342.276,293
342.301,569
342.326,765
342.351,840
342.376,810
342.401,696
342.426,505
342.451,255
342.476,-3
342.501,-214
342.526,-360
342.551,-463
342.576,-552
342.601,-620
342.626,-632
342.651,-564
342.676,-425
342.701,-242
342.726,-59
342.751,67
342.776,71
342.801,-82
342.826,-339
342.851,-566
342.876,-639
342.901,-545
342.926,-389
342.951,-292
342.976,-279
343.001,-272
343.026,-186
343.051,-18
343.076,154
343.101,266
343.126,324
343.151,386
343.176,481
343.201,573
343.226,602
343.251,553
343.276,482
343.301,462
343.326,513
343.351,583
343.376,598
343.401,533
343.426,441
343.451,419
343.476,530
343.501,756
343.526,1009
343.551,1191
343.576,1253
343.601,1216
343.626,1133
343.651,1042
343.676,952
343.701,859
343.726,772
343.751,708
343.776,668
343.801,626
343.826,553
343.851,450
343.876,345
343.901,269
343.926,208
343.951,119
343.976,-28
344.001,-206
344.026,-332
344.051,-326
344.076,-173
344.101,66
344.126,291
344.151,427
344.176,453
344.201,403
344.226,323
344.251,243
344.276,168
344.301,92
344.326,22
344.351,-22
344.376,-34
344.401,-36
344.426,-70
344.451,-159
344.476,-281
344.501,-389
344.526,-463
344.551,-536
344.576,-650
344.601,-794
344.626,-882
344.651,-821
344.676,-606
344.701,-338
344.726,-140
344.751,-62
344.776,-49
344.801,-18
344.826,56
344.851,138
344.876,188
344.901,210
344.926,242
344.951,302
344.976,368
345.001,413
345.026,443
345.051,482
345.076,528
345.101,537
345.126,474
345.151,369
345.176,313
345.201,389
345.226,594
345.251,836
345.276,1009
345.301,1059
345.326,1001
345.351,880
345.376,728
345.401,558
345.426,386
345.451,238
345.476,139
345.501,89
345.526,65
345.551,45
345.576,28
345.601,31
345.626,57
345.651,80
345.676,55
345.701,-22
345.726,-87
345.751,-30
345.776,212
345.801,594
345.826,971
345.851,1201
345.876,1241
345.901,1151
345.926,1024
345.951,893
345.976,736
346.001,532
346.026,309
346.051,127
346.076,10
346.101,-72
346.126,-173
346.151,-302
346.176,-427
346.201,-523
346.226,-613
346.251,-742
346.276,-903
346.301,-1010
346.326,-957
346.351,-711
346.376,-357
346.401,-33
346.426,165
346.451,240
346.476,253
346.501,252
346.526,241
346.551,207
346.576,163
346.601,150
346.626,192
346.651,266
346.676,312
346.701,291
346.726,220
346.751,146
346.776,96
346.801,44
346.826,-50
346.851,-183
346.876,-275
346.901,-229
346.926,-6
346.951,322
346.976,629
347.001,814
347.026,866
347.051,846
347.076,813
347.101,777
347.126,716
347.151,627
347.176,546
347.201,513
347.226,523
347.251,522
347.276,463
347.301,352
347.326,244
347.351,179
347.376,133
347.401,42
347.426,-121
347.451,-296
347.476,-362
347.501,-241
347.526,35
347.551,346
347.576,567
347.601,659
347.626,661
347.651,631
347.676,589
347.701,525
347.726,437
347.751,356
347.776,319
347.801,330
347.826,347
347.851,323
347.876,247
347.901,155
347.926,83
347.951,28
347.976,-46
348.001,-165
348.026,-299
348.051,-366
348.076,-288
348.101,-50
348.126,277
348.151,578
348.176,765
348.201,818
348.226,787
348.251,732
348.276,682
348.301,624
348.326,542
348.351,454
348.376,395
348.401,383
348.426,388
348.451,359
348.476,276
348.501,172
348.526,89
348.551,29
348.576,-55
348.601,-191
348.626,-326
348.651,-358
348.676,-224
348.701,24
348.726,253
348.751,358
348.776,338
348.801,271
348.826,222
348.851,187
348.876,128
348.901,36
348.926,-46
348.951,-78
348.976,-67
349.001,-69
349.026,-129
349.051,-233
349.076,-320
349.101,-343
349.126,-307
349.151,-263
349.176,-254
349.201,-262
349.226,-210
349.251,-12
349.276,343
349.301,758
349.326,1065
349.351,1143
349.376,1007
349.401,797
349.426,658
349.451,628
349.476,621
349.501,526
349.526,315
349.551,54
349.576,-171
349.601,-330
349.626,-440
349.651,-522
349.676,-575
349.701,-602
349.726,-632
349.751,-685
349.776,-722
349.801,-652
349.826,-411
349.851,-47
349.876,306
349.901,532
349.926,613
349.951,613
349.976,594
350.001,559
350.026,488
350.051,395
350.076,334
350.101,334
350.126,365
350.151,369
350.176,327
350.201,270
350.226,229
350.251,179
350.276,70
350.301,-99
350.326,-243
350.351,-248
350.376,-75
350.401,197
350.426,439
350.451,565
350.476,583
350.501,557
350.526,545
350.551,567
350.576,618
350.601,694
350.626,795
350.651,915
350.676,1037
350.701,1137
350.726,1188
350.751,1163
350.776,1043
350.801,835
350.826,581
350.851,346
350.876,194
350.901,170
350.926,279
350.951,490
350.976,733
351.001,920
351.026,982
351.051,908
351.076,746
351.101,560
351.126,383
351.151,216
351.176,51
351.201,-101
351.226,-224
351.251,-323
351.276,-421
351.301,-527
351.326,-620
351.351,-671
351.376,-689
351.401,-726
351.426,-813
351.451,-903
351.476,-892
351.501,-719
351.526,-433
351.551,-162
351.576,-2
351.601,54
351.626,79
351.651,118
351.676,152
351.701,146
351.726,119
351.751,136
351.776,230
351.801,349
351.826,402
351.851,345
351.876,229
351.901,136
351.926,93
351.951,48
351.976,-53
352.001,-189
352.026,-253
352.051,-150
352.076,115
352.101,440
352.126,697
352.151,823
352.176,843
352.201,814
352.226,771
352.251,709
352.276,618
352.301,513
352.326,431
352.351,395
352.376,386
352.401,361
352.426,292
352.451,192
352.476,99
352.501,34
352.526,-23
352.551,-107
352.576,-208
352.601,-261
352.626,-186
352.651,30
352.676,312
352.701,546
352.726,663
352.751,679
352.776,653
352.801,624
352.826,575
352.851,481
352.876,356
352.901,251
352.926,207
352.951,210
352.976,201
353.001,137
353.026,28
353.051,-82
353.076,-169
353.101,-253
353.126,-370
353.151,-513
353.176,-617
353.201,-593
353.226,-403
353.251,-99
353.276,202
353.301,407
353.326,493
353.351,508
353.376,515
353.401,528
353.426,519
353.451,465
353.476,393
353.501,364
353.526,410
353.551,490
353.576,522
353.601,456
353.626,316
353.651,166
353.676,42
353.701,-81
353.726,-243
353.751,-419
353.776,-517
353.801,-440
353.826,-180
353.851,165
353.876,463
353.901,628
353.926,668
353.951,647
353.976,615
354.001,581
354.026,528
354.051,449
354.076,373
354.101,335
354.126,348
354.151,380
354.176,384
354.201,333
354.226,246
354.251,165
354.276,107
354.301,44
354.326,-63
354.351,-207
354.376,-314
354.401,-291
354.426,-105
354.451,177
354.476,441
354.501,600
354.526,648
354.551,636
354.576,611
354.601,578
354.626,520
354.651,439
354.676,364
354.701,326
354.726,324
354.751,320
354.776,277
354.801,188
354.826,85
354.851,2
354.876,-59
354.901,-134
354.926,-251
354.951,-388
354.976,-472
355.001,-426
355.026,-228
355.051,58
355.076,330
355.101,504
355.126,568
355.151,563
355.176,534
355.201,498
355.226,448
355.251,384
355.276,328
355.301,301
355.326,303
355.351,305
355.376,273
355.401,201
355.426,116
355.451,44
355.476,-10
355.501,-76
355.526,-182
355.551,-312
355.576,-401
355.601,-370
355.626,-190
355.651,87
355.676,361
355.701,544
355.726,612
355.751,605
355.776,571
355.801,531
355.826,475
355.851,401
355.876,332
355.901,300
355.926,307
355.951,315
355.976,281
356.001,195
356.026,90
356.051,2
356.076,-68
356.101,-158
356.126,-286
356.151,-419
356.176,-473
356.201,-377
356.226,-132
356.251,177
356.276,439
356.301,587
356.326,628
356.351,617
356.376,594
356.401,558
356.426,493
356.451,403
356.476,324
356.501,286
356.526,283
356.551,270
356.576,210
356.601,113
356.626,16
356.651,-55
356.676,-123
356.701,-226
356.726,-359
356.751,-455
356.776,-424
356.801,-229
356.826,74
356.851,378
356.876,587
356.901,679
356.926,692
356.951,672
356.976,641
357.001,595
357.026,538
357.051,491
357.076,478
357.101,496
357.126,509
357.151,478
357.176,397
357.201,298
357.226,217
357.251,155
357.276,77
357.301,-42
357.326,-176
357.351,-244
357.376,-169
