df_hash,22ZHK4.2MRVKE
162.131,1.022
162.161,1.021
162.191,1.023
162.221,1.020
162.251,1.020
162.281,1.024
162.311,1.017
162.341,1.018
162.371,1.021
162.401,1.022
162.431,1.026
162.461,1.021
162.491,1.025
162.521,1.021
162.551,1.018
162.581,1.021
162.611,1.023
162.641,1.025
162.671,1.023
162.701,1.016
162.731,1.017
162.761,1.023
162.791,1.022
162.821,1.017
162.851,1.021
162.881,1.025
162.911,1.020
162.941,1.021
162.971,1.019
163.001,1.021
163.031,1.021
163.061,1.018
163.091,1.024
163.121,1.026
163.151,1.018
163.181,1.018
163.211,1.022
163.241,1.024
163.271,1.023
163.301,1.023
163.331,1.019
163.361,1.022
163.391,1.024
163.421,1.019
163.451,1.025
163.481,1.020
163.511,1.017
163.541,1.018
163.571,1.022
163.601,1.028
163.631,1.020
163.661,1.021
163.691,1.022
163.721,1.020
163.751,1.019
163.781,1.022
163.811,1.022
163.841,1.021
163.871,1.021
163.901,1.025
163.931,1.026
163.961,1.023
163.991,1.020
164.021,1.024
164.051,1.022
164.081,1.017
164.111,1.018
164.141,1.024
164.171,1.019
164.201,1.025
164.231,1.018
164.261,1.024
164.291,1.021
164.321,1.020
164.351,1.022
164.381,1.021
164.411,1.026
164.441,1.021
164.471,1.019
164.501,1.021
164.531,1.020
164.561,1.022
164.591,1.021
164.621,1.028
164.651,1.022
164.681,1.018
164.711,1.021
164.741,1.019
164.771,1.024
164.801,1.002
164.831,1.014
164.861,1.011
164.891,1.022
164.921,1.010
164.951,1.016
164.981,1.024
165.011,0.999
165.041,1.023
165.071,1.017
165.101,1.002
165.131,1.027
165.161,1.022
165.191,1.028
165.221,1.022
165.251,1.020
165.281,1.018
165.311,1.025
165.341,1.020
165.371,1.004
165.401,1.000
165.431,1.012
165.461,1.012
165.491,1.012
165.521,1.007
165.551,1.027
165.581,1.029
165.611,1.042
165.641,1.035
165.671,1.026
165.701,1.028
165.731,1.035
165.761,1.026
165.791,1.000
165.821,1.012
165.851,0.985
165.881,1.000
165.911,1.019
165.941,1.024
165.971,1.022
166.001,1.028
166.031,1.026
166.061,1.033
166.091,1.041
166.121,1.027
166.151,1.021
166.181,1.032
166.211,1.009
166.241,1.017
166.271,1.006
166.301,1.022
166.331,1.034
166.361,0.995
166.391,1.022
166.421,1.030
166.451,1.008
166.481,1.004
166.511,1.022
166.541,1.006
166.571,1.021
166.601,1.031
166.631,0.992
166.661,0.989
166.691,1.007
166.721,1.028
166.751,1.033
166.781,1.013
166.811,1.013
166.841,1.014
166.871,1.024
166.901,1.015
166.931,1.009
166.961,1.015
166.991,1.015
167.021,1.018
167.051,1.008
167.081,1.012
167.111,1.015
167.141,1.011
167.171,1.013
167.201,1.013
167.231,1.016
167.261,1.014
167.291,1.016
167.321,1.019
167.351,1.020
167.381,1.013
167.411,1.022
167.441,1.015
167.471,1.011
167.501,1.012
167.531,1.018
167.561,1.012
167.591,1.015
167.621,1.013
167.651,1.018
167.681,1.020
167.711,1.017
167.741,1.023
167.771,1.017
167.801,1.016
167.831,1.013
167.861,1.010
167.891,1.014
167.921,1.017
167.951,1.010
167.981,1.024
168.011,1.016
168.041,1.009
168.071,1.016
168.101,1.017
168.131,1.008
168.161,1.015
168.191,1.012
168.221,1.019
168.251,1.015
168.281,1.017
168.311,1.021
168.341,1.017
168.371,1.014
168.401,1.018
168.431,1.014
168.461,1.014
168.491,1.015
168.521,1.011
168.551,1.016
168.581,1.022
168.611,1.016
168.641,1.015
168.671,1.015
168.701,1.017
168.731,1.023
168.761,1.011
168.791,1.020
168.821,1.020
168.851,1.013
168.881,1.014
168.911,1.019
168.941,1.013
168.971,1.019
169.001,1.016
169.031,1.018
169.061,1.014
169.091,1.018
169.121,1.016
169.151,1.021
169.181,1.023
169.211,1.019
169.241,1.013
169.271,1.013
169.301,1.018
169.331,1.026
169.361,1.014
169.391,1.021
169.421,1.020
169.451,1.018
169.481,1.015
169.511,1.021
169.541,1.016
169.571,1.015
169.601,1.019
169.631,1.017
169.661,1.016
169.691,1.017
169.721,1.018
169.751,1.021
169.781,1.019
169.811,1.015
169.841,1.015
169.871,1.016
169.901,1.012
169.931,1.025
169.961,1.021
169.991,1.015
170.021,1.021
170.051,1.015
170.081,1.013
170.111,1.020
170.141,1.016
170.171,1.019
170.201,1.020
170.231,1.015
170.261,1.020
170.291,1.021
170.321,1.024
170.351,1.015
170.381,1.021
170.411,1.021
170.441,1.014
170.471,1.015
170.501,1.014
170.531,1.015
170.561,1.021
170.591,1.019
170.621,1.024
170.651,1.015
170.681,1.015
170.711,1.019
170.741,1.019
170.771,1.018
170.801,1.015
170.831,1.021
170.861,1.021
170.891,1.022
170.921,1.024
170.951,1.013
170.981,1.025
171.011,1.020
171.041,1.018
171.071,1.013
171.101,1.017
171.131,1.018
171.161,1.021
171.191,1.017
171.221,1.023
171.251,1.019
171.281,1.017
171.311,1.016
171.341,1.018
171.371,1.019
171.401,1.021
171.431,1.018
171.461,1.016
171.491,1.018
171.521,1.018
171.551,1.017
171.581,1.024
171.611,1.019
171.641,1.014
171.671,1.015
171.701,1.017
171.731,1.025
171.761,1.016
171.791,1.017
171.821,1.021
171.851,1.020
171.881,1.016
171.911,1.018
171.941,1.019
171.971,1.021
172.001,1.020
172.031,1.018
172.061,1.021
172.091,1.023
172.121,1.014
172.151,1.024
172.181,1.022
172.211,1.017
172.241,1.014
172.271,1.017
172.301,1.020
172.331,1.025
172.361,1.020
172.391,1.024
172.421,1.017
172.451,1.018
172.481,1.019
172.511,1.019
172.541,1.021
172.571,1.020
172.601,1.020
172.631,1.020
172.661,1.021
172.691,1.013
172.721,1.024
172.751,1.025
172.781,1.018
172.811,1.019
172.841,1.016
172.871,1.017
172.901,1.023
172.931,1.020
172.961,1.024
172.991,1.020
173.021,1.020
173.051,1.020
173.081,1.020
173.111,1.019
173.141,1.020
173.171,1.020
173.201,1.021
173.231,1.017
173.261,1.018
173.291,1.019
173.321,1.028
173.351,1.016
173.381,1.012
173.411,1.015
173.441,1.019
173.471,1.026
173.501,1.017
173.531,1.023
173.561,1.018
173.591,1.016
173.621,1.017
173.651,1.019
173.681,1.022
173.711,1.019
173.741,1.021
173.771,1.018
173.801,1.020
173.831,1.021
173.861,1.018
173.891,1.027
173.921,1.019
173.951,1.018
173.981,1.016
174.011,1.020
174.041,1.021
174.071,1.016
174.101,1.020
174.131,1.022
174.161,1.016
174.191,1.016
174.221,1.019
174.251,1.021
174.281,1.020
174.311,1.021
174.341,1.020
174.371,1.023
174.401,1.017
174.431,1.014
174.461,1.022
174.491,1.023
174.521,1.016
174.551,1.015
174.581,1.021
174.611,1.021
174.641,1.022
174.671,1.020
174.701,1.022
174.731,1.019
174.761,1.018
174.791,1.020
174.821,1.019
174.851,1.020
174.881,1.021
174.911,1.021
174.941,1.018
174.971,1.021
175.001,1.010
175.031,1.026
175.061,1.020
175.091,1.015
175.121,1.016
175.151,1.018
175.181,1.022
175.211,1.020
175.241,1.020
175.271,1.024
175.301,1.017
175.331,1.016
175.361,1.020
175.391,1.019
175.421,1.017
175.451,1.018
175.481,1.022
175.511,1.022
175.541,1.021
175.571,1.012
175.601,1.025
175.631,1.023
175.661,1.016
175.691,1.020
175.721,1.019
175.751,1.019
175.781,1.023
175.811,1.016
175.841,1.021
175.871,1.019
175.901,1.020
175.931,1.017
175.961,1.023
175.991,1.018
176.021,1.019
176.051,1.017
176.081,1.021
176.111,1.021
176.141,1.016
176.171,1.020
176.201,1.027
176.231,1.017
176.261,1.015
176.291,1.017
176.321,1.021
176.351,1.025
176.381,1.019
176.411,1.024
176.441,1.021
176.471,1.016
176.501,1.016
176.531,1.020
176.561,1.021
176.591,1.020
176.621,1.022
176.651,1.017
176.681,1.020
176.711,1.017
176.741,1.016
176.771,1.027
176.801,1.021
176.831,1.016
176.861,1.017
176.891,1.020
176.921,1.025
176.951,1.023
176.981,1.022
177.011,1.025
177.041,1.014
177.071,1.017
177.101,1.021
177.131,1.020
177.161,1.021
177.191,1.022
177.221,1.022
177.251,1.026
177.281,1.021
177.311,1.019
177.341,1.025
177.371,1.025
177.401,1.019
177.431,1.017
177.461,1.021
177.491,1.018
177.521,1.025
177.551,1.022
177.581,1.022
177.611,1.018
177.641,1.018
177.671,1.019
177.701,1.020
177.731,1.021
177.761,1.019
177.791,1.021
177.821,1.019
177.851,1.019
177.881,1.021
177.911,1.021
177.941,1.024
177.971,1.016
178.001,1.011
178.031,1.019
178.061,1.021
178.091,1.025
178.121,1.021
178.151,1.028
178.181,1.020
178.211,1.021
178.241,1.021
178.271,1.022
178.301,1.019
178.331,1.021
178.361,1.020
178.391,1.023
178.421,1.018
178.451,1.019
178.481,1.022
178.511,1.031
178.541,1.020
178.571,1.006
178.601,1.040
178.631,1.030
178.661,1.026
178.691,1.006
178.721,1.003
178.751,1.007
178.781,1.011
178.811,1.027
178.841,1.032
178.871,1.045
178.901,1.039
178.931,1.033
178.961,1.028
178.991,1.021
179.021,1.015
179.051,1.011
179.081,1.015
179.111,1.015
179.141,1.019
179.171,1.023
179.201,1.028
179.231,1.023
179.261,1.033
179.291,1.024
179.321,1.018
179.351,1.023
179.381,1.027
179.411,1.025
179.441,1.026
179.471,1.007
179.501,1.021
179.531,1.022
179.561,1.019
179.591,1.021
179.621,1.026
179.651,1.028
179.681,1.021
179.711,1.026
179.741,1.028
179.771,1.021
179.801,1.026
179.831,1.021
179.861,1.023
179.891,1.031
179.921,1.027
179.951,1.033
179.981,1.028
180.011,1.017
180.041,1.024
180.071,1.029
180.101,1.034
180.131,1.028
180.161,1.021
180.191,1.030
180.221,1.029
180.251,1.009
180.281,1.018
180.311,1.021
180.341,1.019
180.371,1.021
180.401,1.020
180.431,1.026
180.461,1.030
180.491,1.021
180.521,1.022
180.551,1.035
180.581,1.030
180.611,1.016
180.641,1.025
180.671,1.025
180.701,1.049
180.731,1.006
180.761,1.017
180.791,1.027
180.821,1.056
180.851,1.014
180.881,1.046
180.911,1.058
180.941,0.997
180.971,1.012
181.001,1.003
181.031,1.043
181.061,1.015
181.091,0.998
181.121,1.046
181.151,1.037
181.181,0.979
181.211,1.056
181.241,0.994
181.271,1.047
181.301,0.996
181.331,1.062
181.361,1.044
181.391,1.011
181.421,1.062
181.451,1.018
181.481,1.021
181.511,1.037
181.541,1.022
181.571,1.021
181.601,1.019
181.631,1.050
181.661,1.030
181.691,1.046
181.721,1.005
181.751,1.038
181.781,1.072
181.811,1.025
181.841,1.141
181.871,1.041
181.901,0.954
181.931,1.022
181.961,1.062
181.991,1.073
182.021,1.058
182.051,0.985
182.081,1.008
182.111,1.015
182.141,1.039
182.171,0.998
182.201,1.018
182.231,1.007
182.261,1.015
182.291,1.008
182.321,1.021
182.351,1.020
182.381,1.031
182.411,1.004
182.441,1.065
182.471,1.008
182.501,0.998
182.531,0.739
182.561,0.998
182.591,1.043
182.621,1.047
182.651,1.037
182.681,1.032
182.711,1.025
182.741,1.024
182.771,1.022
182.801,1.027
182.831,1.028
182.861,1.023
182.891,1.037
182.921,1.027
182.951,1.022
182.981,1.026
183.011,1.044
183.041,1.024
183.071,1.039
183.101,1.018
183.131,1.018
183.161,1.035
183.191,1.033
183.221,1.042
183.251,1.048
183.281,1.006
183.311,1.023
183.341,1.030
183.371,1.029
183.401,1.081
183.431,0.994
183.461,1.023
183.491,1.026
183.521,1.024
183.551,1.026
183.581,1.021
183.611,1.026
183.641,1.033
183.671,1.030
183.701,1.029
183.731,1.029
183.761,1.027
183.791,1.032
183.821,1.034
183.851,1.023
183.881,1.021
183.911,1.038
183.941,1.025
183.971,1.015
184.001,1.032
184.031,1.028
184.061,1.013
184.091,1.030
184.121,1.024
184.151,1.029
184.181,1.024
184.211,1.032
184.241,1.026
184.271,1.038
184.301,1.036
184.331,1.036
184.361,1.026
184.391,1.020
184.421,1.022
184.451,1.028
184.481,1.027
184.511,1.021
184.541,1.015
184.571,1.023
184.601,1.021
184.631,1.021
184.661,1.025
184.691,1.030
184.721,1.034
184.751,1.033
184.781,1.022
184.811,1.021
184.841,1.027
184.871,1.027
184.901,1.026
184.931,1.027
184.961,1.037
184.991,1.039
185.021,1.026
185.051,1.019
185.081,1.019
185.111,1.017
185.141,1.020
185.171,1.018
185.201,1.026
185.231,1.029
185.261,1.031
185.291,1.030
185.321,1.027
185.351,1.028
185.381,1.021
185.411,1.024
185.441,1.021
185.471,1.018
185.501,1.016
185.531,1.024
185.561,1.025
185.591,1.034
185.621,1.025
185.651,1.028
185.681,1.030
185.711,1.021
185.741,1.021
185.771,1.020
185.801,1.020
185.831,1.020
185.861,1.019
185.891,1.023
185.921,1.026
185.951,1.025
185.981,1.019
186.011,1.028
186.041,1.028
186.071,1.019
186.101,1.020
186.131,1.020
186.161,1.019
186.191,1.025
186.221,1.021
186.251,1.027
186.281,1.025
186.311,1.020
186.341,1.013
186.371,1.020
186.401,1.025
186.431,1.022
186.461,1.021
186.491,1.020
186.521,1.022
186.551,1.021
186.581,1.016
186.611,1.023
186.641,1.023
186.671,1.019
186.701,1.020
186.731,1.021
186.761,1.019
186.791,1.026
186.821,1.025
186.851,1.028
186.881,1.020
186.911,1.019
186.941,1.018
186.971,1.022
187.001,1.021
187.031,1.022
187.061,1.021
187.091,1.022
187.121,1.018
187.151,1.022
187.181,1.021
187.211,1.022
187.241,1.018
187.271,1.017
187.301,1.018
187.331,1.026
187.361,1.025
187.391,1.021
187.421,1.022
187.451,1.024
187.481,1.020
187.511,1.021
187.541,1.022
187.571,1.021
187.601,1.018
187.631,1.021
187.661,1.023
187.691,1.021
187.721,1.019
187.751,1.023
187.781,1.026
187.811,1.020
187.841,1.018
187.871,1.021
187.901,1.022
187.931,1.025
187.961,1.018
187.991,1.025
188.021,1.025
188.051,1.021
188.081,1.018
188.111,1.021
188.141,1.021
188.171,1.021
188.201,1.021
188.231,1.019
188.261,1.022
188.291,1.022
188.321,1.021
188.351,1.028
188.381,1.021
188.411,1.018
188.441,1.019
188.471,1.021
188.501,1.023
188.531,1.018
188.561,1.025
188.591,1.026
188.621,1.017
188.651,1.019
188.681,1.018
188.711,1.021
188.741,1.021
188.771,1.025
188.801,1.021
188.831,1.022
188.861,1.023
188.891,1.020
188.921,1.021
188.951,1.025
188.981,1.021
189.011,1.018
189.041,1.021
189.071,1.020
189.101,1.026
189.131,1.020
189.161,1.024
189.191,1.024
189.221,1.020
189.251,1.019
189.281,1.022
189.311,1.024
189.341,1.024
189.371,1.023
189.401,1.020
189.431,1.024
189.461,1.018
189.491,1.021
189.521,1.021
189.551,1.025
189.581,1.020
189.611,1.017
189.641,1.021
189.671,1.022
189.701,1.026
189.731,1.022
189.761,1.025
189.791,1.023
189.821,1.020
189.851,1.021
189.881,1.023
189.911,1.025
189.941,1.022
189.971,1.023
190.001,1.022
190.031,1.026
190.061,1.020
190.091,1.021
190.121,1.027
190.151,1.023
190.181,1.019
190.211,1.021
190.241,1.022
190.271,1.022
190.301,1.029
190.331,1.022
190.361,1.028
190.391,1.021
190.421,1.018
190.451,1.019
190.481,1.021
190.511,1.020
190.541,1.024
190.571,1.021
190.601,1.022
190.631,1.019
190.661,1.021
190.691,1.022
190.721,1.025
190.751,1.022
190.781,1.019
190.811,1.017
190.841,1.023
190.871,1.022
190.901,1.019
190.931,1.022
190.961,1.023
190.991,1.018
191.021,1.022
191.051,1.022
191.081,1.022
191.111,1.019
191.141,1.024
191.171,1.021
191.201,1.022
191.231,1.017
191.261,1.022
191.291,1.029
191.321,1.021
191.351,1.016
191.381,1.020
191.411,1.025
191.441,1.025
191.471,1.017
191.501,1.026
191.531,1.024
191.561,1.021
191.591,1.020
191.621,1.024
191.651,1.023
191.681,1.023
191.711,1.023
191.741,1.022
191.771,1.021
191.801,1.025
191.831,1.021
191.861,1.034
191.891,1.024
191.921,1.018
191.951,1.019
191.981,1.021
192.011,1.028
192.041,1.029
192.071,1.028
192.101,1.029
192.131,1.035
192.161,1.023
192.191,1.011
192.221,1.016
192.251,1.020
192.281,1.017
192.311,1.018
192.341,1.018
192.371,1.015
192.401,1.018
192.431,1.035
192.461,1.035
192.491,1.033
192.521,1.026
192.551,1.029
192.581,1.028
192.611,1.027
192.641,1.027
192.671,1.022
192.701,1.021
192.731,1.012
192.761,1.013
192.791,1.018
192.821,1.026
192.851,1.028
192.881,1.026
192.911,1.028
192.941,1.023
192.971,1.024
193.001,1.023
193.031,1.030
193.061,1.025
193.091,1.022
193.121,1.022
193.151,1.025
193.181,1.031
193.211,1.019
193.241,1.022
193.271,1.028
193.301,1.006
193.331,1.011
193.361,1.021
193.391,1.028
193.421,1.029
193.451,1.002
193.481,1.027
193.511,1.031
193.541,1.028
193.571,1.026
193.601,1.027
193.631,1.025
193.661,1.017
193.691,1.020
193.721,1.020
193.751,1.021
193.781,1.028
193.811,1.028
193.841,1.022
193.871,1.029
193.901,1.023
193.931,1.021
193.961,1.027
193.991,1.030
194.021,1.026
194.051,1.027
194.081,1.024
194.111,1.021
194.141,1.028
194.171,1.025
194.201,1.033
194.231,1.024
194.261,1.021
194.291,1.021
194.321,1.026
194.351,1.031
194.381,1.024
194.411,1.025
194.441,1.028
194.471,1.021
194.501,1.026
194.531,1.030
194.561,1.029
194.591,1.026
194.621,1.026
194.651,1.026
194.681,1.024
194.711,1.022
194.741,1.023
194.771,1.034
194.801,1.027
194.831,1.021
194.861,1.026
194.891,1.032
194.921,1.029
194.951,1.025
194.981,1.026
195.011,1.025
195.041,1.025
195.071,1.025
195.101,1.026
195.131,1.029
195.161,1.029
195.191,1.024
195.221,1.029
195.251,1.026
195.281,1.023
195.311,1.026
195.341,1.027
195.371,1.023
195.401,1.026
195.431,1.028
195.461,1.024
195.491,1.031
195.521,1.021
195.551,1.026
195.581,1.030
195.611,1.025
195.641,1.021
195.671,1.027
195.701,1.025
195.731,1.027
195.761,1.029
195.791,1.027
195.821,1.025
195.851,1.020
195.881,1.032
195.911,1.033
195.941,1.023
195.971,1.020
196.001,1.023
196.031,1.028
196.061,1.029
196.091,1.030
196.121,1.028
196.151,1.025
196.181,1.024
196.211,1.025
196.241,1.025
196.271,1.027
196.301,1.029
196.331,1.026
196.361,1.024
196.391,1.024
196.421,1.024
196.451,1.026
196.481,1.031
196.511,1.023
196.541,1.025
196.571,1.028
196.601,1.030
196.631,1.027
196.661,1.021
196.691,1.027
196.721,1.028
196.751,1.018
196.781,1.023
196.811,1.027
196.841,1.027
196.871,1.026
196.901,1.027
196.931,1.021
196.961,1.028
196.991,1.028
197.021,1.020
197.051,1.029
197.081,1.023
197.111,1.016
197.141,1.014
197.171,1.029
197.201,1.029
197.231,1.025
197.261,1.024
197.291,1.032
197.321,1.026
197.351,1.022
197.381,1.028
197.411,1.028
197.441,1.024
197.471,1.024
197.501,1.028
197.531,1.028
197.561,1.025
197.591,1.026
197.621,1.031
197.651,1.028
197.681,1.020
197.711,1.029
197.741,1.030
197.771,1.029
197.801,1.025
197.831,1.024
197.861,1.031
197.891,1.027
197.921,1.023
197.951,1.025
197.981,1.026
198.011,1.024
198.041,1.024
198.071,1.024
198.101,1.024
198.131,1.026
198.161,1.026
198.191,1.031
198.221,1.023
198.251,1.023
198.281,1.021
198.311,1.025
198.341,1.033
198.371,1.025
198.401,1.024
198.431,1.027
198.461,1.025
198.491,1.027
198.521,1.025
198.551,1.025
198.581,1.026
198.611,1.030
198.641,1.025
198.671,1.023
198.701,1.023
198.731,1.027
198.761,1.030
198.791,1.027
198.821,1.020
198.851,1.024
198.881,1.024
198.911,1.023
198.941,1.031
198.971,1.022
199.001,1.031
199.031,1.025
199.061,1.024
199.091,1.023
199.121,1.028
199.151,1.029
199.181,1.026
199.211,1.022
199.241,1.023
199.271,1.023
199.301,1.022
199.331,1.024
199.361,1.032
199.391,1.025
199.421,1.021
199.451,1.025
199.481,1.027
199.511,1.027
199.541,1.024
199.571,1.027
199.601,1.028
199.631,1.022
199.661,1.021
199.691,1.025
199.721,1.028
199.751,1.025
199.781,1.027
199.811,1.024
199.841,1.027
199.871,1.025
199.901,1.027
199.931,1.026
199.961,1.024
199.991,1.022
200.021,1.022
200.051,1.026
200.081,1.021
200.111,1.027
200.141,1.023
200.171,1.029
200.201,1.025
200.231,1.025
200.261,1.025
200.291,1.026
200.321,1.025
200.351,1.025
200.381,1.024
200.411,1.027
200.441,1.023
200.471,1.027
200.501,1.030
200.531,1.024
200.561,1.024
200.591,1.025
200.621,1.025
200.651,1.025
200.681,1.025
200.711,1.028
200.741,1.028
200.771,1.027
200.801,1.022
200.831,1.024
200.861,1.025
200.891,1.021
200.921,1.028
200.951,1.024
200.981,1.023
201.011,1.026
201.041,1.021
201.071,1.032
201.101,1.029
201.131,1.021
201.161,1.024
201.191,1.025
201.221,1.019
201.251,1.025
201.281,1.030
201.311,1.029
201.341,1.028
201.371,1.029
201.401,1.029
201.431,1.031
201.461,1.023
201.491,1.022
201.521,1.024
201.551,1.028
201.581,1.022
201.611,1.019
201.641,1.026
201.671,1.021
201.701,1.021
201.731,1.024
201.761,1.029
201.791,1.037
201.821,1.029
201.851,1.015
201.881,1.021
201.911,1.033
201.941,1.040
201.971,1.032
202.001,1.023
202.031,1.025
202.061,1.027
202.091,1.021
202.121,1.004
202.151,1.014
202.181,1.006
202.211,1.010
202.241,1.026
202.271,1.020
202.301,1.032
202.331,1.030
202.361,1.035
202.391,1.034
202.421,1.026
202.451,1.032
202.481,1.027
202.511,1.009
202.541,1.024
202.571,1.034
202.601,1.038
202.631,1.035
202.661,1.028
202.691,1.017
202.721,1.012
202.751,1.015
202.781,1.024
202.811,1.027
202.841,1.022
202.871,1.000
202.901,1.024
202.931,1.021
202.961,1.028
202.991,1.042
203.021,1.024
203.051,1.028
203.081,1.031
203.111,1.016
203.141,1.023
203.171,1.023
203.201,1.019
203.231,1.020
203.261,1.021
203.291,1.027
203.321,1.026
203.351,1.027
203.381,1.026
203.411,1.030
203.441,1.021
203.471,1.011
203.501,1.022
203.531,1.021
203.561,1.031
203.591,1.035
203.621,1.033
203.651,1.003
203.681,1.036
203.711,1.042
203.741,1.029
203.771,1.015
203.801,1.005
203.831,1.040
203.861,1.082
203.891,1.032
203.921,1.011
203.951,1.034
203.981,1.036
204.011,1.103
204.041,1.048
204.071,1.019
204.101,0.975
204.131,1.047
204.161,1.035
204.191,1.021
204.221,1.019
204.251,1.022
204.281,1.037
204.311,1.054
204.341,1.041
204.371,1.027
204.401,1.006
204.431,1.033
204.461,1.022
204.491,1.033
204.521,1.036
204.551,1.011
204.581,1.025
204.611,1.049
204.641,1.061
204.671,1.022
204.701,1.059
204.731,1.055
204.761,1.044
204.791,1.037
204.821,1.002
204.851,1.020
204.881,1.039
204.911,1.046
204.941,1.017
204.971,1.024
205.001,1.032
205.031,1.041
205.061,1.086
205.091,0.996
205.121,1.001
205.151,1.002
205.181,1.037
205.211,1.020
205.241,0.985
205.271,1.070
205.301,1.036
205.331,1.000
205.361,1.040
205.391,1.046
205.421,1.062
205.451,1.027
205.481,1.039
205.511,0.999
205.541,0.987
205.571,1.043
205.601,1.036
205.631,1.052
205.661,1.030
205.691,1.019
205.721,1.039
205.751,1.115
205.781,1.028
205.811,1.033
205.841,1.023
205.871,0.993
205.901,1.041
205.931,1.022
205.961,1.013
205.991,1.058
206.021,1.030
206.051,1.037
206.081,1.059
206.111,1.024
206.141,1.048
206.171,1.026
206.201,1.023
206.231,1.034
206.261,1.087
206.291,0.983
206.321,1.054
206.351,1.024
206.381,1.007
206.411,0.984
206.441,1.012
206.471,1.020
206.501,1.032
206.531,1.025
206.561,1.034
206.591,1.033
206.621,1.016
206.651,1.052
206.681,1.014
206.711,1.004
206.741,1.013
206.771,1.016
206.801,1.056
206.831,1.040
206.861,0.983
206.891,1.010
206.921,1.039
206.951,1.029
206.981,1.034
207.011,1.088
207.041,1.101
207.071,0.863
207.101,1.009
207.131,1.036
207.161,1.022
207.191,1.022
207.221,1.025
207.251,1.022
207.281,1.028
207.311,1.029
207.341,1.021
207.371,1.026
207.401,1.029
207.431,1.029
207.461,1.028
207.491,1.032
207.521,1.030
207.551,1.029
207.581,1.023
207.611,1.027
207.641,1.028
207.671,1.016
207.701,1.022
207.731,1.030
207.761,1.034
207.791,0.973
207.821,1.034
207.851,1.063
207.881,1.015
207.911,1.035
207.941,1.018
207.971,1.029
208.001,1.042
208.031,1.035
208.061,1.000
208.091,1.019
208.121,1.046
208.151,1.039
208.181,1.059
208.211,1.023
208.241,0.996
208.271,0.981
208.301,0.982
208.331,0.979
208.361,1.060
208.391,1.023
208.421,1.069
208.451,1.052
208.481,1.064
208.511,1.072
208.541,0.982
208.571,0.982
208.601,1.014
208.631,0.974
208.661,1.027
208.691,1.087
208.721,1.068
208.751,1.021
208.781,1.012
208.811,1.015
208.841,1.029
208.871,1.015
208.901,1.060
208.931,1.015
208.961,1.049
208.991,1.052
209.021,1.015
209.051,1.031
209.081,1.026
209.111,1.057
209.141,1.014
209.171,1.018
209.201,1.032
209.231,1.039
209.261,0.994
209.291,1.062
209.321,1.074
209.351,1.014
209.381,0.898
209.411,1.045
209.441,1.021
209.471,1.030
209.501,1.029
209.531,1.029
209.561,1.021
209.591,1.021
209.621,1.028
209.651,1.033
209.681,1.030
209.711,1.018
209.741,1.030
209.771,1.042
209.801,1.043
209.831,1.043
209.861,1.025
209.891,1.021
209.921,1.016
209.951,1.010
209.981,1.022
210.011,1.021
210.041,1.012
210.071,1.027
210.101,1.021
210.131,1.029
210.161,1.052
210.191,1.041
210.221,1.046
210.251,1.043
210.281,1.000
210.311,1.003
210.341,1.019
210.371,1.030
210.401,1.020
210.431,1.017
210.461,1.039
210.491,1.031
210.521,1.018
210.551,1.027
210.581,1.036
210.611,1.033
210.641,1.033
210.671,1.029
210.701,1.021
210.731,1.016
210.761,1.015
210.791,1.020
210.821,1.027
210.851,1.030
210.881,1.028
210.911,1.034
210.941,1.030
210.971,1.019
211.001,1.021
211.031,1.021
211.061,1.027
211.091,1.024
211.121,1.032
211.151,1.029
211.181,1.021
211.211,1.025
211.241,1.025
211.271,1.025
211.301,1.026
211.331,1.030
211.361,1.031
211.391,1.027
211.421,1.017
211.451,1.017
211.481,1.026
211.511,1.022
211.541,1.016
211.571,1.021
211.601,1.034
211.631,1.034
211.661,1.027
211.691,1.022
211.721,1.028
211.751,1.023
211.781,1.023
211.811,1.034
211.841,1.023
211.871,1.025
211.901,1.000
211.931,1.009
211.961,1.015
211.991,1.024
212.021,1.032
212.051,1.021
212.081,1.023
212.111,1.028
212.141,1.021
212.171,1.022
212.201,1.026
212.231,1.027
212.261,1.033
212.291,1.022
212.321,1.019
212.351,1.034
212.381,1.027
212.411,1.021
212.441,1.025
212.471,1.028
212.501,1.020
212.531,1.011
212.561,1.021
212.591,1.021
212.621,1.031
212.651,1.026
212.681,1.032
212.711,1.031
212.741,1.028
212.771,1.027
212.801,1.027
212.831,1.022
212.861,1.020
212.891,1.023
212.921,1.024
212.951,1.026
212.981,1.024
213.011,1.035
213.041,1.028
213.071,1.021
213.101,1.023
213.131,1.029
213.161,1.028
213.191,1.021
213.221,1.030
213.251,1.030
213.281,1.021
213.311,1.022
213.341,1.024
213.371,1.023
213.401,1.024
213.431,1.025
213.461,1.028
213.491,1.027
213.521,1.020
213.551,1.036
213.581,1.030
213.611,1.018
213.641,1.020
213.671,1.027
213.701,1.020
213.731,1.025
213.761,1.023
213.791,1.031
213.821,1.023
213.851,1.025
213.881,1.024
213.911,1.022
213.941,1.029
213.971,1.027
214.001,1.025
214.031,1.028
214.061,1.028
214.091,1.020
214.121,1.025
214.151,1.030
214.181,1.020
214.211,1.023
214.241,1.023
214.271,1.023
214.301,1.031
214.331,1.021
214.361,1.027
214.391,1.026
214.421,1.026
214.451,1.023
214.481,1.024
214.511,1.025
