df_hash,22ZHK4.UJ02M7
109.435,1.053
109.465,1.061
109.495,1.056
109.525,1.055
109.555,1.054
109.585,1.058
109.615,1.054
109.645,1.056
109.675,1.059
109.705,1.058
109.735,1.061
109.765,1.064
109.795,1.058
109.825,1.059
109.855,1.059
109.885,1.057
109.915,1.054
109.945,1.050
109.975,1.059
110.005,1.056
110.035,1.057
110.065,1.058
110.095,1.055
110.125,1.055
110.155,1.055
110.185,1.057
110.215,1.055
110.245,1.057
110.275,1.061
110.305,1.052
110.335,1.053
110.365,1.058
110.395,1.056
110.425,1.053
110.455,1.056
110.485,1.060
110.515,1.053
110.545,1.052
110.575,1.060
110.605,1.053
110.635,1.058
110.665,1.056
110.695,1.059
110.725,1.056
110.755,1.050
110.785,1.056
110.815,1.059
110.845,1.052
110.875,1.052
110.905,1.052
110.935,1.060
110.965,1.062
110.995,1.055
111.025,1.051
111.055,1.055
111.085,1.054
111.115,1.052
111.145,1.053
111.175,1.047
111.205,1.052
111.235,1.054
111.265,1.053
111.295,1.062
111.325,1.057
111.355,1.055
111.385,1.051
111.415,1.055
111.445,1.054
111.475,1.052
111.505,1.056
111.535,1.051
111.565,1.062
111.595,1.056
111.625,1.053
111.655,1.054
111.685,1.053
111.715,1.053
111.745,1.055
111.775,1.055
111.805,1.056
111.835,1.064
111.865,1.051
111.895,1.052
111.925,1.053
111.955,1.058
111.985,1.060
112.015,1.051
112.045,1.053
112.075,1.058
112.105,1.051
112.135,1.054
112.165,1.055
112.195,1.056
112.225,1.058
112.255,1.056
112.285,1.053
112.315,1.056
112.345,1.056
112.375,1.057
112.405,1.056
112.435,1.053
112.465,1.054
112.495,1.054
112.525,1.059
112.555,1.054
112.585,1.052
112.615,1.057
112.645,1.058
112.675,1.055
112.705,1.053
112.735,1.052
112.765,1.052
112.795,1.055
112.825,1.059
112.855,1.051
112.885,1.059
112.915,1.055
112.945,1.055
112.975,1.054
113.005,1.062
113.035,1.056
113.065,1.057
113.095,1.055
113.125,1.054
113.155,1.060
113.185,1.061
113.215,1.050
113.245,1.056
113.275,1.053
113.305,1.062
113.335,1.056
113.365,1.054
113.395,1.054
113.425,1.056
113.455,1.053
113.485,1.057
113.515,1.053
113.545,1.059
113.575,1.059
113.605,1.049
113.635,1.055
113.665,1.056
113.695,1.057
113.725,1.059
113.755,1.055
113.785,1.054
113.815,1.061
113.845,1.052
113.875,1.056
113.905,1.052
113.935,1.062
113.965,1.054
113.995,1.056
114.025,1.058
114.055,1.055
114.085,1.052
114.115,1.059
114.145,1.057
114.175,1.054
114.205,1.061
114.235,1.055
114.265,1.054
114.295,1.059
114.325,1.055
114.355,1.056
114.385,1.057
114.415,1.054
114.445,1.057
114.475,1.058
114.505,1.058
114.535,1.055
114.565,1.059
114.595,1.059
114.625,1.053
114.655,1.053
114.685,1.056
114.715,1.055
114.745,1.060
114.775,1.056
114.805,1.051
114.835,1.059
114.865,1.058
114.895,1.055
114.925,1.056
114.955,1.056
114.985,1.056
115.015,1.059
115.045,1.057
115.075,1.056
115.105,1.056
115.135,1.060
115.165,1.056
115.195,1.055
115.225,1.055
115.255,1.059
115.285,1.057
115.315,1.053
115.345,1.051
115.375,1.055
115.405,1.055
115.435,1.058
115.465,1.058
115.495,1.055
115.525,1.059
115.555,1.054
115.585,1.054
115.615,1.055
115.645,1.056
115.675,1.058
115.705,1.054
115.735,1.058
115.765,1.056
115.795,1.051
115.825,1.062
115.855,1.056
115.885,1.057
115.915,1.062
115.945,1.059
115.975,1.052
116.005,1.053
116.035,1.055
116.065,1.055
116.095,1.057
116.125,1.065
116.155,1.048
116.185,1.041
116.215,1.051
116.245,1.045
116.275,1.052
116.305,1.061
116.335,1.065
116.365,1.064
116.395,1.062
116.425,1.061
116.455,1.062
116.485,1.061
116.515,1.052
116.545,1.056
116.575,1.062
116.605,1.053
116.635,1.046
116.665,1.047
116.695,1.054
116.725,1.051
116.755,1.056
116.785,1.064
116.815,1.055
116.845,1.062
116.875,1.055
116.905,1.052
116.935,1.055
116.965,1.056
116.995,1.059
117.025,1.057
117.055,1.058
117.085,1.057
117.115,1.055
117.145,1.054
117.175,1.051
117.205,1.064
117.235,1.056
117.265,1.057
117.295,1.056
117.325,1.059
117.355,1.058
117.385,1.051
117.415,1.057
117.445,1.052
117.475,1.060
117.505,1.054
117.535,1.055
117.565,1.054
117.595,1.054
117.625,1.054
117.655,1.057
117.685,1.056
117.715,1.055
117.745,1.060
117.775,1.055
117.805,1.053
117.835,1.055
117.865,1.055
117.895,1.057
117.925,1.051
117.955,1.054
117.985,1.052
118.015,1.052
118.045,1.059
118.075,1.060
118.105,1.056
118.135,1.043
118.165,1.053
118.195,1.059
118.225,1.055
118.255,1.054
118.285,1.056
118.315,1.053
118.345,1.054
118.375,1.060
118.405,1.059
118.435,1.056
118.465,1.053
118.495,1.062
118.525,1.056
118.555,1.052
118.585,1.055
118.615,1.057
118.645,1.053
118.675,1.056
118.705,1.062
118.735,1.053
118.765,1.057
118.795,1.054
118.825,1.058
118.855,1.053
118.885,1.050
118.915,1.060
118.945,1.056
118.975,1.056
119.005,1.051
119.035,1.058
119.065,1.058
119.095,1.054
119.125,1.061
119.155,1.059
119.185,1.056
119.215,1.049
119.245,1.058
119.275,1.053
119.305,1.055
119.335,1.060
119.365,1.051
119.395,1.062
119.425,1.052
119.455,1.055
119.485,1.060
119.515,1.055
119.545,1.055
119.575,1.057
119.605,1.055
119.635,1.052
119.665,1.057
119.695,1.060
119.725,1.054
119.755,1.060
119.785,1.059
119.815,1.054
119.845,1.054
119.875,1.055
119.905,1.057
119.935,1.060
119.965,1.059
119.995,1.052
120.025,1.061
120.055,1.055
120.085,1.057
120.115,1.056
120.145,1.058
120.175,1.058
120.205,1.056
120.235,1.060
120.265,1.052
120.295,1.058
120.325,1.055
120.355,1.054
120.385,1.062
120.415,1.056
120.445,1.053
120.475,1.055
120.505,1.056
120.535,1.056
120.565,1.053
120.595,1.063
120.625,1.053
120.655,1.059
120.685,1.055
120.715,1.055
120.745,1.057
120.775,1.055
120.805,1.056
120.835,1.058
120.865,1.056
120.895,1.058
120.925,1.062
120.955,1.056
120.985,1.056
121.015,1.051
121.045,1.060
121.075,1.054
121.105,1.051
121.135,1.056
121.165,1.055
121.195,1.053
121.225,1.055
121.255,1.056
121.285,1.056
121.315,1.056
121.345,1.052
121.375,1.054
121.405,1.056
121.435,1.054
121.465,1.055
121.495,1.058
121.525,1.056
121.555,1.054
121.585,1.062
121.615,1.055
121.645,1.055
121.675,1.054
121.705,1.062
121.735,1.055
121.765,1.056
121.795,1.054
121.825,1.054
121.855,1.057
121.885,1.061
121.915,1.048
121.945,1.059
121.975,1.056
122.005,1.055
122.035,1.058
122.065,1.053
122.095,1.060
122.125,1.056
122.155,1.056
122.185,1.056
122.215,1.059
122.245,1.059
122.275,1.053
122.305,1.054
122.335,1.049
122.365,1.062
122.395,1.058
122.425,1.054
122.455,1.057
122.485,1.058
122.515,1.057
122.545,1.054
122.575,1.061
122.605,1.058
122.635,1.059
122.665,1.053
122.695,1.050
122.725,1.060
122.755,1.054
122.785,1.055
122.815,1.054
122.845,1.058
122.875,1.057
122.905,1.062
122.935,1.058
122.965,1.054
122.995,1.057
123.025,1.063
123.055,1.060
123.085,1.051
123.115,1.052
123.145,1.053
123.175,1.057
123.205,1.055
123.235,1.056
123.265,1.059
123.295,1.061
123.325,1.056
123.355,1.055
123.385,1.058
123.415,1.056
123.445,1.056
123.475,1.059
123.505,1.055
123.535,1.059
123.565,1.056
123.595,1.057
123.625,1.061
123.655,1.062
123.685,1.053
123.715,1.055
123.745,1.053
123.775,1.056
123.805,1.059
123.835,1.065
123.865,1.057
123.895,1.051
123.925,1.051
123.955,1.055
123.985,1.054
124.015,1.058
124.045,1.056
124.075,1.061
124.105,1.054
124.135,1.058
124.165,1.059
124.195,1.054
124.225,1.054
124.255,1.057
124.285,1.059
124.315,1.055
124.345,1.057
124.375,1.057
124.405,1.056
124.435,1.056
124.465,1.059
124.495,1.048
124.525,1.057
124.555,1.054
124.585,1.050
124.615,1.055
124.645,1.059
124.675,1.056
124.705,1.054
124.735,1.054
124.765,1.054
124.795,1.055
124.825,1.054
124.855,1.058
124.885,1.062
124.915,1.059
124.945,1.054
124.975,1.054
125.005,1.055
125.035,1.054
125.065,1.054
125.095,1.058
125.125,1.049
125.155,1.056
125.185,1.058
125.215,1.055
125.245,1.056
125.275,1.056
125.305,1.055
125.335,1.057
125.365,1.053
125.395,1.053
125.425,1.057
125.455,1.057
125.485,1.055
125.515,1.062
125.545,1.056
125.575,1.055
125.605,1.058
125.635,1.056
125.665,1.060
125.695,1.056
125.725,1.062
125.755,1.052
125.785,1.060
125.815,1.053
125.845,1.053
125.875,1.056
125.905,1.057
125.935,1.058
125.965,1.054
125.995,1.056
126.025,1.057
126.055,1.053
126.085,1.062
126.115,1.062
126.145,1.060
126.175,1.054
126.205,1.050
126.235,1.052
126.265,1.053
126.295,1.057
126.325,1.062
126.355,1.053
126.385,1.068
126.415,1.055
126.445,1.054
126.475,1.054
126.505,1.057
126.535,1.055
126.565,1.055
126.595,1.055
126.625,1.062
126.655,1.057
126.685,1.057
126.715,1.060
126.745,1.065
126.775,1.057
126.805,1.055
126.835,1.053
126.865,1.053
126.895,1.057
126.925,1.059
126.955,1.053
126.985,1.058
127.015,1.054
127.045,1.060
127.075,1.056
127.105,1.053
127.135,1.055
127.165,1.054
127.195,1.050
127.225,1.042
127.255,1.044
127.285,1.043
127.315,1.047
127.345,1.062
127.375,1.062
127.405,1.059
127.435,1.056
127.465,1.056
127.495,1.053
127.525,1.054
127.555,1.056
127.585,1.028
127.615,1.051
127.645,1.059
127.675,1.047
127.705,1.048
127.735,1.048
127.765,1.045
127.795,1.046
127.825,1.043
127.855,1.052
127.885,1.049
127.915,1.041
127.945,1.041
127.975,1.050
128.005,1.030
128.035,1.016
128.065,1.022
128.095,1.040
128.125,1.058
128.155,1.071
128.185,1.073
128.215,1.045
128.245,1.030
128.275,1.030
128.305,1.017
128.335,1.028
128.365,1.035
128.395,1.079
128.425,1.077
128.455,1.073
128.485,1.088
128.515,1.067
128.545,1.066
128.575,1.065
128.605,1.088
128.635,1.064
128.665,1.041
128.695,1.028
128.725,1.044
128.755,1.032
128.785,0.998
128.815,0.987
128.845,0.999
128.875,1.028
128.905,1.008
128.935,1.014
128.965,1.001
128.995,1.048
129.025,1.043
129.055,1.024
129.085,1.038
129.115,1.031
129.145,1.044
129.175,1.058
129.205,1.056
129.235,1.030
129.265,1.042
129.295,1.029
129.325,1.028
129.355,1.078
129.385,1.096
129.415,1.090
129.445,1.106
129.475,1.099
129.505,1.067
129.535,1.070
129.565,1.038
129.595,1.023
129.625,1.023
129.655,1.037
129.685,1.059
129.715,1.069
129.745,1.060
129.775,1.065
129.805,1.052
129.835,1.046
129.865,1.037
129.895,1.018
129.925,1.009
129.955,1.044
129.985,1.050
130.015,1.064
130.045,1.082
130.075,1.070
130.105,1.071
130.135,1.064
130.165,1.054
130.195,1.056
130.225,1.055
130.255,1.048
130.285,1.058
130.315,1.059
130.345,1.068
130.375,1.060
130.405,1.026
130.435,1.029
130.465,1.035
130.495,1.044
130.525,1.043
130.555,1.042
130.585,1.052
130.615,1.049
130.645,1.054
130.675,1.049
130.705,1.045
130.735,1.047
130.765,1.052
130.795,1.049
130.825,1.048
130.855,1.044
130.885,1.052
130.915,1.045
130.945,1.053
130.975,1.044
131.005,1.046
131.035,1.047
131.065,1.048
131.095,1.055
131.125,1.051
131.155,1.047
131.185,1.049
131.215,1.056
131.245,1.058
131.275,1.048
131.305,1.051
131.335,1.044
131.365,1.044
131.395,1.044
131.425,1.059
131.455,1.050
131.485,1.008
131.515,1.072
131.545,1.055
131.575,1.069
131.605,1.065
131.635,1.042
131.665,1.047
131.695,1.047
131.725,1.061
131.755,1.050
131.785,1.041
131.815,1.039
131.845,1.046
131.875,1.046
131.905,1.045
131.935,1.045
131.965,1.047
131.995,1.053
132.025,1.051
132.055,1.052
132.085,1.056
132.115,1.050
132.145,1.050
132.175,1.062
132.205,1.043
132.235,1.036
132.265,1.036
132.295,1.044
132.325,1.042
132.355,1.033
132.385,1.056
132.415,1.060
132.445,1.063
132.475,1.049
132.505,1.048
132.535,1.049
132.565,1.045
132.595,1.050
132.625,1.038
132.655,1.056
132.685,1.051
132.715,1.048
132.745,1.058
132.775,1.047
132.805,1.052
132.835,1.048
132.865,1.045
132.895,1.048
132.925,1.047
132.955,1.053
132.985,1.048
133.015,1.053
133.045,1.050
133.075,1.045
133.105,1.041
133.135,1.050
133.165,1.048
133.195,1.044
133.225,1.049
133.255,1.052
133.285,1.045
133.315,1.042
133.345,1.056
133.375,1.052
133.405,1.049
133.435,1.049
133.465,1.044
133.495,1.057
133.525,1.048
133.555,1.047
133.585,1.051
133.615,1.050
133.645,1.052
133.675,1.047
133.705,1.047
133.735,1.047
133.765,1.048
133.795,1.043
133.825,1.039
133.855,1.049
133.885,1.049
133.915,1.046
133.945,1.059
133.975,1.053
134.005,1.049
134.035,1.046
134.065,1.048
134.095,1.048
134.125,1.049
134.155,1.047
134.185,1.046
134.215,1.054
134.245,1.048
134.275,1.045
134.305,1.048
134.335,1.054
134.365,1.050
134.395,1.049
134.425,1.046
134.455,1.051
134.485,1.054
134.515,1.051
134.545,1.043
134.575,1.053
134.605,1.047
134.635,1.041
134.665,1.041
134.695,1.047
134.725,1.051
134.755,1.051
134.785,1.054
134.815,1.043
134.845,1.053
134.875,1.049
134.905,1.046
134.935,1.051
134.965,1.050
134.995,1.047
135.025,1.050
135.055,1.054
135.085,1.046
135.115,1.049
135.145,1.048
135.175,1.051
135.205,1.061
135.235,1.048
135.265,1.045
135.295,1.051
135.325,1.053
135.355,1.051
135.385,1.049
135.415,1.052
135.445,1.046
135.475,1.053
135.505,1.051
135.535,1.046
135.565,1.054
135.595,1.063
135.625,1.052
135.655,1.044
135.685,1.046
135.715,1.048
135.745,1.043
135.775,1.054
135.805,1.060
135.835,1.052
135.865,1.042
135.895,1.048
135.925,1.057
135.955,1.048
135.985,1.051
136.015,1.051
136.045,1.046
136.075,1.060
136.105,1.058
136.135,1.050
136.165,1.050
136.195,1.055
136.225,1.050
136.255,1.049
136.285,1.055
136.315,1.051
136.345,1.050
136.375,1.055
136.405,1.062
136.435,1.047
136.465,1.045
136.495,1.052
136.525,1.053
136.555,1.051
136.585,1.052
136.615,1.049
136.645,1.049
136.675,1.053
136.705,1.047
136.735,1.046
136.765,1.056
136.795,1.055
136.825,1.049
136.855,1.052
136.885,1.057
136.915,1.051
136.945,1.047
136.975,1.060
137.005,1.053
137.035,1.045
137.065,1.051
137.095,1.052
137.125,1.057
137.155,1.053
137.185,1.051
137.215,1.047
137.245,1.057
137.275,1.052
137.305,1.048
137.335,1.051
137.365,1.054
137.395,1.055
137.425,1.049
137.455,1.057
137.485,1.050
137.515,1.050
137.545,1.050
137.575,1.060
137.605,1.053
137.635,1.046
137.665,1.050
137.695,1.054
137.725,1.054
137.755,1.053
137.785,1.056
137.815,1.051
137.845,1.056
137.875,1.049
137.905,1.049
137.935,1.051
137.965,1.048
137.995,1.052
138.025,1.051
138.055,1.054
138.085,1.052
138.115,1.050
138.145,1.048
138.175,1.059
138.205,1.053
138.235,1.050
138.265,1.049
138.295,1.057
138.325,1.051
138.355,1.050
138.385,1.050
138.415,1.051
138.445,1.054
138.475,1.054
138.505,1.050
138.535,1.049
138.565,1.057
138.595,1.056
138.625,1.052
138.655,1.048
138.685,1.058
138.715,1.055
138.745,1.053
138.775,1.052
138.805,1.055
138.835,1.052
138.865,1.049
138.895,1.051
138.925,1.052
138.955,1.052
138.985,1.052
139.015,1.047
139.045,1.055
139.075,1.056
139.105,1.054
139.135,1.054
139.165,1.053
139.195,1.051
139.225,1.052
139.255,1.052
139.285,1.054
139.315,1.055
139.345,1.056
139.375,1.052
139.405,1.051
139.435,1.058
139.465,1.055
139.495,1.053
139.525,1.055
139.555,1.054
139.585,1.054
139.615,1.056
139.645,1.058
139.675,1.051
139.705,1.056
139.735,1.049
139.765,1.049
139.795,1.053
139.825,1.056
139.855,1.054
139.885,1.053
139.915,1.051
139.945,1.053
139.975,1.056
140.005,1.051
140.035,1.048
140.065,1.058
140.095,1.059
140.125,1.056
140.155,1.054
140.185,1.046
140.215,1.051
140.245,1.053
140.275,1.055
140.305,1.056
140.335,1.056
140.365,1.052
140.395,1.051
140.425,1.054
140.455,1.055
140.485,1.056
140.515,1.055
140.545,1.056
140.575,1.055
140.605,1.057
140.635,1.054
140.665,1.056
140.695,1.056
140.725,1.054
140.755,1.050
140.785,1.054
140.815,1.055
140.845,1.053
140.875,1.052
140.905,1.059
140.935,1.052
140.965,1.059
140.995,1.052
141.025,1.050
141.055,1.054
141.085,1.055
141.115,1.053
141.145,1.055
141.175,1.052
141.205,1.053
141.235,1.059
141.265,1.056
141.295,1.054
141.325,1.055
141.355,1.059
141.385,1.050
141.415,1.053
141.445,1.053
141.475,1.056
141.505,1.054
141.535,1.053
141.565,1.051
141.595,1.058
141.625,1.055
141.655,1.051
141.685,1.053
141.715,1.059
141.745,1.059
141.775,1.053
141.805,1.053
141.835,1.053
141.865,1.051
141.895,1.053
141.925,1.056
141.955,1.055
141.985,1.052
142.015,1.055
142.045,1.059
142.075,1.051
142.105,1.053
142.135,1.055
142.165,1.053
142.195,1.052
142.225,1.055
142.255,1.054
142.285,1.053
142.315,1.057
142.345,1.053
142.375,1.050
142.405,1.058
142.435,1.057
142.465,1.052
142.495,1.055
142.525,1.057
142.555,1.052
142.585,1.055
142.615,1.059
142.645,1.053
142.675,1.053
142.705,1.052
142.735,1.058
142.765,1.052
142.795,1.053
142.825,1.051
142.855,1.053
142.885,1.055
142.915,1.060
142.945,1.050
142.975,1.059
143.005,1.053
143.035,1.053
143.065,1.054
143.095,1.056
143.125,1.054
143.155,1.055
143.185,1.055
143.215,1.053
143.245,1.055
143.275,1.058
143.305,1.058
143.335,1.051
143.365,1.049
143.395,1.057
143.425,1.061
143.455,1.050
143.485,1.053
143.515,1.057
143.545,1.056
143.575,1.054
143.605,1.054
143.635,1.050
143.665,1.060
143.695,1.056
143.725,1.054
143.755,1.051
143.785,1.057
143.815,1.056
143.845,1.052
143.875,1.057
143.905,1.054
143.935,1.054
143.965,1.055
143.995,1.055
144.025,1.054
144.055,1.063
144.085,1.052
144.115,1.051
144.145,1.056
144.175,1.056
144.205,1.053
144.235,1.056
144.265,1.055
144.295,1.054
144.325,1.059
144.355,1.052
144.385,1.056
144.415,1.057
144.445,1.056
144.475,1.054
144.505,1.053
144.535,1.056
144.565,1.055
144.595,1.054
144.625,1.059
144.655,1.055
144.685,1.052
144.715,1.059
144.745,1.054
144.775,1.054
144.805,1.053
144.835,1.054
144.865,1.055
144.895,1.053
144.925,1.062
144.955,1.052
144.985,1.059
145.015,1.057
145.045,1.048
145.075,1.057
145.105,1.054
145.135,1.053
145.165,1.054
145.195,1.053
145.225,1.055
145.255,1.060
145.285,1.059
145.315,1.054
145.345,1.052
145.375,1.063
145.405,1.054
145.435,1.052
145.465,1.053
145.495,1.056
145.525,1.055
145.555,1.053
145.585,1.058
145.615,1.055
145.645,1.058
145.675,1.055
145.705,1.053
145.735,1.056
145.765,1.057
145.795,1.056
145.825,1.056
145.855,1.058
145.885,1.057
145.915,1.060
145.945,1.050
145.975,1.052
146.005,1.057
146.035,1.062
146.065,1.054
146.095,1.050
146.125,1.058
146.155,1.056
146.185,1.058
146.215,1.057
146.245,1.052
146.275,1.062
146.305,1.059
146.335,1.054
146.365,1.059
146.395,1.058
146.425,1.056
146.455,1.060
146.485,1.054
146.515,1.053
146.545,1.057
146.575,1.053
146.605,1.057
146.635,1.061
146.665,1.056
146.695,1.052
146.725,1.053
146.755,1.059
146.785,1.058
146.815,1.057
146.845,1.058
146.875,1.050
146.905,1.059
146.935,1.052
146.965,1.054
146.995,1.055
147.025,1.057
147.055,1.058
147.085,1.057
147.115,1.055
147.145,1.059
147.175,1.055
147.205,1.054
147.235,1.053
147.265,1.062
147.295,1.053
147.325,1.052
147.355,1.058
147.385,1.055
147.415,1.052
147.445,1.056
147.475,1.059
147.505,1.058
147.535,1.059
147.565,1.054
147.595,1.054
147.625,1.059
147.655,1.054
147.685,1.057
147.715,1.057
147.745,1.054
147.775,1.055
147.805,1.059
147.835,1.054
147.865,1.054
147.895,1.060
147.925,1.058
147.955,1.055
147.985,1.055
148.015,1.055
148.045,1.054
148.075,1.056
148.105,1.062
148.135,1.051
148.165,1.057
148.195,1.057
148.225,1.054
148.255,1.057
148.285,1.055
148.315,1.057
148.345,1.056
148.375,1.056
148.405,1.056
148.435,1.058
148.465,1.057
148.495,1.057
148.525,1.054
148.555,1.064
148.585,1.055
148.615,1.056
148.645,1.055
148.675,1.059
148.705,1.052
148.735,1.057
148.765,1.061
148.795,1.054
148.825,1.061
148.855,1.054
148.885,1.053
148.915,1.059
148.945,1.058
148.975,1.058
149.005,1.058
149.035,1.054
149.065,1.062
149.095,1.054
149.125,1.051
149.155,1.060
149.185,1.063
149.215,1.054
149.245,1.053
149.275,1.054
149.305,1.054
149.335,1.053
149.365,1.056
149.395,1.060
149.425,1.059
149.455,1.056
149.485,1.054
149.515,1.053
149.545,1.057
149.575,1.058
149.605,1.057
149.635,1.056
149.665,1.056
149.695,1.059
149.725,1.051
149.755,1.053
149.785,1.062
149.815,1.055
149.845,1.051
149.875,1.057
149.905,1.057
149.935,1.058
149.965,1.060
149.995,1.064
150.025,1.052
150.055,1.056
150.085,1.058
150.115,1.054
150.145,1.055
150.175,1.054
150.205,1.060
150.235,1.056
150.265,1.055
150.295,1.056
150.325,1.053
150.355,1.052
150.385,1.058
150.415,1.064
150.445,1.058
150.475,1.054
150.505,1.058
150.535,1.057
150.565,1.057
150.595,1.062
150.625,1.065
150.655,1.050
150.685,1.053
150.715,1.045
150.745,1.045
150.775,1.051
150.805,1.055
150.835,1.055
150.865,1.059
150.895,1.059
150.925,1.060
150.955,1.062
150.985,1.060
151.015,1.059
151.045,1.062
151.075,1.055
151.105,1.054
151.135,1.058
151.165,1.055
151.195,1.052
151.225,1.056
151.255,1.058
151.285,1.053
151.315,1.059
151.345,1.055
151.375,1.051
151.405,1.053
151.435,1.057
151.465,1.053
151.495,1.061
151.525,1.054
151.555,1.059
151.585,1.053
151.615,1.056
151.645,1.059
151.675,1.061
151.705,1.049
151.735,1.051
151.765,1.057
151.795,1.056
151.825,1.058
151.855,1.057
151.885,1.051
151.915,1.062
151.945,1.058
151.975,1.051
152.005,1.054
152.035,1.058
152.065,1.057
152.095,1.057
152.125,1.055
152.155,1.054
152.185,1.058
152.215,1.056
152.245,1.058
152.275,1.061
152.305,1.054
152.335,1.056
152.365,1.055
152.395,1.057
152.425,1.055
152.455,1.056
152.485,1.056
152.515,1.056
152.545,1.059
152.575,1.055
152.605,1.051
152.635,1.059
152.665,1.057
152.695,1.057
152.725,1.053
152.755,1.061
152.785,1.054
152.815,1.058
152.845,1.059
152.875,1.058
152.905,1.052
152.935,1.056
152.965,1.054
152.995,1.057
153.025,1.058
153.055,1.060
153.085,1.050
153.115,1.058
153.145,1.058
153.175,1.053
153.205,1.055
153.235,1.058
153.265,1.055
153.295,1.057
153.325,1.057
153.355,1.056
153.385,1.059
153.415,1.056
153.445,1.055
153.475,1.061
153.505,1.056
153.535,1.054
153.565,1.057
153.595,1.060
153.625,1.051
153.655,1.058
153.685,1.057
153.715,1.051
153.745,1.061
153.775,1.060
153.805,1.056
153.835,1.057
153.865,1.059
153.895,1.054
153.925,1.054
153.955,1.054
153.985,1.056
154.015,1.061
154.045,1.054
154.075,1.054
154.105,1.057
154.135,1.062
154.165,1.054
154.195,1.057
154.225,1.056
154.255,1.054
154.285,1.054
154.315,1.059
154.345,1.053
154.375,1.061
154.405,1.057
154.435,1.053
154.465,1.056
154.495,1.061
154.525,1.056
154.555,1.058
154.585,1.054
154.615,1.056
154.645,1.055
154.675,1.059
154.705,1.055
154.735,1.059
154.765,1.062
154.795,1.059
154.825,1.055
154.855,1.055
154.885,1.060
154.915,1.055
154.945,1.055
154.975,1.064
155.005,1.052
155.035,1.066
155.065,1.056
155.095,1.050
155.125,1.056
155.155,1.060
155.185,1.056
155.215,1.057
155.245,1.056
155.275,1.056
155.305,1.058
155.335,1.056
155.365,1.064
155.395,1.069
155.425,1.054
155.455,1.053
155.485,1.052
155.515,1.058
155.545,1.058
155.575,1.058
155.605,1.062
155.635,1.055
155.665,1.061
155.695,1.054
155.725,1.055
155.755,1.055
155.785,1.056
155.815,1.057
155.845,1.055
155.875,1.055
155.905,1.063
155.935,1.055
155.965,1.056
155.995,1.062
156.025,1.068
156.055,1.059
156.085,1.059
156.115,1.055
156.145,1.057
156.175,1.054
156.205,1.056
156.235,1.056
156.265,1.060
156.295,1.056
156.325,1.052
156.355,1.060
156.385,1.058
156.415,1.057
156.445,1.059
156.475,1.061
156.505,1.054
156.535,1.064
156.565,1.062
156.595,1.055
156.625,1.060
156.655,1.062
156.685,1.062
156.715,1.059
156.745,1.060
156.775,1.059
156.805,1.061
156.835,1.059
156.865,1.061
156.895,1.063
156.925,1.060
156.955,1.060
156.985,1.060
157.015,1.062
157.045,1.061
157.075,1.060
157.105,1.059
157.135,1.062
157.165,1.066
157.195,1.065
157.225,1.058
157.255,1.059
157.285,1.063
157.315,1.059
157.345,1.059
157.375,1.061
157.405,1.059
157.435,1.061
157.465,1.064
157.495,1.064
157.525,1.062
157.555,1.062
157.585,1.061
157.615,1.059
157.645,1.058
157.675,1.061
157.705,1.059
157.735,1.063
157.765,1.062
157.795,1.062
157.825,1.060
157.855,1.058
157.885,1.061
157.915,1.066
157.945,1.061
157.975,1.059
158.005,1.054
158.035,1.060
158.065,1.059
158.095,1.062
158.125,1.059
158.155,1.058
158.185,1.065
158.215,1.062
158.245,1.061
158.275,1.058
158.305,1.059
158.335,1.060
158.365,1.061
158.395,1.060
158.425,1.062
158.455,1.061
158.485,1.060
158.515,1.063
158.545,1.056
158.575,1.056
158.605,1.062
158.635,1.060
158.665,1.059
158.695,1.062
158.725,1.067
158.755,1.061
158.785,1.062
158.815,1.061
158.845,1.059
158.875,1.058
158.905,1.062
158.935,1.062
158.965,1.062
158.995,1.062
159.025,1.062
159.055,1.062
159.085,1.060
159.115,1.061
159.145,1.071
159.175,1.059
159.205,1.060
159.235,1.058
159.265,1.061
159.295,1.058
159.325,1.061
159.355,1.061
159.385,1.064
159.415,1.064
159.445,1.062
159.475,1.058
159.505,1.063
159.535,1.064
159.565,1.061
159.595,1.062
159.625,1.061
159.655,1.062
159.685,1.062
159.715,1.061
159.745,1.056
159.775,1.066
159.805,1.062
159.835,1.059
159.865,1.056
159.895,1.061
159.925,1.062
159.955,1.062
159.985,1.064
160.015,1.059
160.045,1.063
160.075,1.062
160.105,1.059
160.135,1.063
160.165,1.065
160.195,1.061
160.225,1.061
160.255,1.062
160.285,1.062
160.315,1.062
160.345,1.062
160.375,1.062
160.405,1.066
160.435,1.058
160.465,1.053
160.495,1.057
160.525,1.062
160.555,1.060
160.585,1.063
160.615,1.060
160.645,1.062
160.675,1.065
160.705,1.060
160.735,1.059
160.765,1.062
160.795,1.065
160.825,1.060
160.855,1.060
160.885,1.061
160.915,1.064
160.945,1.059
160.975,1.062
161.005,1.065
161.035,1.059
161.065,1.058
161.095,1.060
161.125,1.062
161.155,1.062
161.185,1.061
161.215,1.062
161.245,1.059
161.275,1.060
161.305,1.061
161.335,1.060
161.365,1.059
161.395,1.061
161.425,1.061
161.455,1.058
161.485,1.061
161.515,1.062
161.545,1.062
161.575,1.061
161.605,1.068
161.635,1.058
161.665,1.058
161.695,1.061
161.725,1.060
161.755,1.058
161.785,1.059
161.815,1.063
