df_hash,22ZHK4.4XY8EU
393.103,1.051
393.133,1.070
393.163,1.064
393.193,1.059
393.223,1.062
393.253,1.049
393.283,1.037
393.313,1.038
393.343,1.051
393.373,1.062
393.403,1.053
393.433,1.041
393.463,1.051
393.493,1.050
393.523,1.054
393.553,1.044
393.583,1.062
393.613,1.074
393.643,1.085
393.673,1.091
393.703,1.103
393.733,1.108
393.763,1.071
393.793,1.070
393.823,1.055
393.853,1.055
393.883,1.062
393.913,1.055
393.943,1.062
393.973,1.081
394.003,1.086
394.033,1.087
394.063,1.070
394.093,1.072
394.123,1.087
394.153,1.083
394.183,1.068
394.213,1.083
394.243,1.085
394.273,1.084
394.303,1.076
394.333,1.076
394.363,1.069
394.393,1.073
394.423,1.071
394.453,1.067
394.483,1.072
394.513,1.076
394.543,1.068
394.573,1.069
394.603,1.075
394.633,1.068
394.663,1.069
394.693,1.079
394.723,1.071
394.753,1.069
394.783,1.076
394.813,1.077
394.843,1.068
394.873,1.061
394.903,1.064
394.933,1.071
394.963,1.069
394.993,1.074
395.023,1.077
395.053,1.066
395.083,1.068
395.113,1.070
395.143,1.071
395.173,1.057
395.203,1.074
395.233,1.070
395.263,1.069
395.293,1.068
395.323,1.072
395.353,1.078
395.383,1.077
395.413,1.070
395.443,1.073
395.473,1.066
395.503,1.066
395.533,1.076
395.563,1.071
395.593,1.064
395.623,1.071
395.653,1.075
395.683,1.066
395.713,1.067
395.743,1.069
395.773,1.070
395.803,1.075
395.833,1.086
395.863,1.078
395.893,1.053
395.923,1.059
395.953,1.072
395.983,1.082
396.013,1.073
396.043,1.076
396.073,1.077
396.103,1.071
396.133,1.071
396.163,1.063
396.193,1.062
396.223,1.063
396.253,1.061
396.283,1.068
396.313,1.070
396.343,1.077
396.373,1.086
396.403,1.078
396.433,1.068
396.463,1.067
396.493,1.073
396.523,1.065
396.553,1.063
396.583,1.077
396.613,1.082
396.643,1.070
396.673,1.066
396.703,1.068
396.733,1.065
396.763,1.085
396.793,1.080
396.823,1.060
396.853,1.059
396.883,1.074
396.913,1.077
396.943,1.065
396.973,1.075
397.003,1.074
397.033,1.078
397.063,1.074
397.093,1.062
397.123,1.075
397.153,1.078
397.183,1.070
397.213,1.068
397.243,1.065
397.273,1.068
397.303,1.072
397.333,1.073
397.363,1.078
397.393,1.074
397.423,1.066
397.453,1.067
397.483,1.066
397.513,1.074
397.543,1.078
397.573,1.062
397.603,1.074
397.633,1.081
397.663,1.069
397.693,1.074
397.723,1.079
397.753,1.072
397.783,1.066
397.813,1.068
397.843,1.068
397.873,1.072
397.903,1.071
397.933,1.063
397.963,1.072
397.993,1.071
398.023,1.074
398.053,1.076
398.083,1.070
398.113,1.074
398.143,1.075
398.173,1.072
398.203,1.069
398.233,1.074
398.263,1.076
398.293,1.071
398.323,1.067
398.353,1.062
398.383,1.082
398.413,1.085
398.443,1.094
398.473,1.105
398.503,1.092
398.533,1.097
398.563,1.096
398.593,1.102
398.623,1.088
398.653,1.074
398.683,1.064
398.713,1.067
398.743,1.054
398.773,1.049
398.803,1.050
398.833,1.047
398.863,1.030
398.893,1.057
398.923,1.066
398.953,1.057
398.983,1.079
399.013,1.074
399.043,1.072
399.073,1.073
399.103,1.084
399.133,1.085
399.163,1.074
399.193,1.081
399.223,1.077
399.253,1.081
399.283,1.083
399.313,1.070
399.343,1.076
399.373,1.080
399.403,1.087
399.433,1.088
399.463,1.086
399.493,1.082
399.523,1.085
399.553,1.083
399.583,1.078
399.613,1.082
399.643,1.079
399.673,1.081
399.703,1.074
399.733,1.089
399.763,1.080
399.793,1.073
399.823,1.084
399.853,1.080
399.883,1.075
399.913,1.074
399.943,1.076
399.973,1.081
400.003,1.084
400.033,1.083
400.063,1.078
400.093,1.078
400.123,1.084
400.153,1.082
400.183,1.077
400.213,1.066
400.243,1.068
400.273,1.089
400.303,1.090
400.333,1.084
400.363,1.075
400.393,1.077
400.423,1.079
400.453,1.084
400.483,1.081
400.513,1.081
400.543,1.080
400.573,1.076
400.603,1.079
400.633,1.080
400.663,1.077
400.693,1.072
400.723,1.074
400.753,1.076
400.783,1.080
400.813,1.076
400.843,1.076
400.873,1.071
400.903,1.096
400.933,1.091
400.963,1.080
400.993,1.087
401.023,1.084
401.053,1.081
401.083,1.078
401.113,1.077
401.143,1.062
401.173,1.065
401.203,1.074
401.233,1.079
401.263,1.079
401.293,1.080
401.323,1.086
401.353,1.081
401.383,1.085
401.413,1.074
401.443,1.076
401.473,1.079
401.503,1.075
401.533,1.084
401.563,1.081
401.593,1.082
401.623,1.078
401.653,1.078
401.683,1.079
401.713,1.082
401.743,1.083
401.773,1.078
401.803,1.068
401.833,1.077
401.863,1.085
401.893,1.066
401.923,1.065
401.953,1.084
401.983,1.084
402.013,1.090
402.043,1.079
402.073,1.070
402.103,1.080
402.133,1.076
402.163,1.064
402.193,1.081
402.223,1.082
402.253,1.082
402.283,1.086
402.313,1.088
402.343,1.078
402.373,1.081
402.403,1.079
402.433,1.073
402.463,1.078
402.493,1.089
402.523,1.080
402.553,1.085
402.583,1.081
402.613,1.075
402.643,1.077
402.673,1.089
402.703,1.088
402.733,1.087
402.763,1.077
402.793,1.085
402.823,1.085
402.853,1.082
402.883,1.090
402.913,1.091
402.943,1.074
402.973,1.078
403.003,1.079
403.033,1.079
403.063,1.092
403.093,1.089
403.123,1.080
403.153,1.085
403.183,1.077
403.213,1.079
403.243,1.093
403.273,1.100
403.303,1.084
403.333,1.094
403.363,1.092
403.393,1.111
403.423,1.124
403.453,1.128
403.483,1.173
403.513,1.214
403.543,1.167
403.573,1.057
403.603,0.995
403.633,0.972
403.663,0.981
403.693,1.036
403.723,1.047
403.753,1.037
403.783,1.017
403.813,0.998
403.843,1.021
403.873,1.051
403.903,1.065
403.933,1.076
403.963,1.066
403.993,1.067
404.023,1.073
404.053,1.065
404.083,1.076
404.113,1.087
404.143,1.079
404.173,1.095
404.203,1.103
404.233,1.106
404.263,1.090
404.293,1.076
404.323,1.076
404.353,1.024
404.383,1.034
404.413,1.048
404.443,1.057
404.473,1.057
404.503,1.045
404.533,1.018
404.563,1.015
404.593,1.021
404.623,1.047
404.653,1.047
404.683,1.059
404.713,1.048
404.743,1.045
404.773,1.070
404.803,1.064
404.833,1.060
404.863,1.066
404.893,1.057
404.923,1.064
404.953,1.067
404.983,1.052
405.013,1.059
405.043,1.062
405.073,1.052
405.103,1.050
405.133,1.055
405.163,1.053
405.193,1.053
405.223,1.057
405.253,1.060
405.283,1.054
405.313,1.058
405.343,1.059
405.373,1.055
405.403,1.051
405.433,1.049
405.463,1.043
405.493,1.047
405.523,1.058
405.553,1.056
405.583,1.055
405.613,1.060
405.643,1.062
405.673,1.052
405.703,1.052
405.733,1.046
405.763,1.060
405.793,1.055
405.823,1.055
405.853,1.055
405.883,1.062
405.913,1.061
405.943,1.056
405.973,1.055
406.003,1.057
406.033,1.054
406.063,1.054
406.093,1.051
406.123,1.062
406.153,1.059
406.183,1.057
406.213,1.057
406.243,1.048
406.273,1.049
406.303,1.053
406.333,1.049
406.363,1.047
406.393,1.049
406.423,1.052
406.453,1.061
406.483,1.060
406.513,1.060
406.543,1.061
406.573,1.052
406.603,1.048
406.633,1.051
406.663,1.051
406.693,1.059
406.723,1.068
406.753,1.058
406.783,1.053
406.813,1.059
406.843,1.056
406.873,1.054
406.903,1.048
406.933,1.051
406.963,1.057
406.993,1.044
407.023,1.032
407.053,1.031
407.083,1.042
407.113,1.061
407.143,1.079
407.173,1.105
407.203,1.103
407.233,1.075
407.263,1.070
407.293,1.068
407.323,1.061
407.353,1.045
407.383,1.035
407.413,1.017
407.443,0.998
407.473,1.003
407.503,1.007
407.533,1.031
407.563,1.055
407.593,1.062
407.623,1.073
407.653,1.104
407.683,1.139
407.713,1.125
407.743,1.101
407.773,1.092
407.803,1.070
407.833,1.094
407.863,1.110
407.893,1.109
407.923,1.072
407.953,1.052
407.983,1.073
408.013,1.105
408.043,1.114
408.073,1.110
408.103,1.041
408.133,0.978
408.163,0.948
408.193,0.908
408.223,0.922
408.253,1.009
408.283,1.172
408.313,1.220
408.343,1.109
408.373,1.027
408.403,0.971
408.433,0.962
408.463,0.954
408.493,0.950
408.523,0.997
408.553,1.130
408.583,1.171
408.613,1.096
408.643,1.052
408.673,1.028
408.703,1.010
408.733,0.968
408.763,0.934
408.793,0.949
408.823,0.970
408.853,1.020
408.883,1.042
408.913,1.046
408.943,1.022
408.973,1.016
409.003,1.029
409.033,1.035
409.063,1.031
409.093,1.014
409.123,1.019
409.153,1.036
409.183,1.035
409.213,1.035
409.243,1.027
409.273,1.048
409.303,1.036
409.333,1.033
409.363,1.024
409.393,1.022
409.423,1.021
409.453,1.019
409.483,1.018
409.513,1.018
409.543,1.030
409.573,1.046
409.603,1.042
409.633,1.048
409.663,1.042
409.693,1.036
409.723,1.023
409.753,1.024
409.783,1.034
409.813,1.043
409.843,1.041
409.873,1.036
409.903,1.037
409.933,1.039
409.963,1.030
409.993,1.030
410.023,1.036
410.053,1.034
410.083,1.033
410.113,1.025
410.143,1.022
410.173,1.046
410.203,1.047
410.233,1.042
410.263,1.030
410.293,1.019
410.323,1.030
410.353,1.029
410.383,1.027
410.413,1.031
410.443,1.028
410.473,1.029
410.503,1.033
410.533,1.029
410.563,1.022
410.593,1.020
410.623,1.029
410.653,1.037
410.683,1.025
410.713,1.011
410.743,1.012
410.773,1.015
410.803,1.019
410.833,1.017
410.863,1.037
410.893,1.040
410.923,1.021
410.953,1.005
410.983,1.011
411.013,1.019
411.043,0.993
411.073,1.005
411.103,0.975
411.133,0.978
411.163,1.050
411.193,1.156
411.223,1.145
411.253,1.108
411.283,1.031
411.313,1.021
411.343,0.999
411.373,0.863
411.403,0.959
411.433,1.120
411.463,1.127
411.493,1.058
411.523,1.054
411.553,1.054
411.583,1.042
411.613,1.031
411.643,1.068
411.673,1.044
411.703,0.976
411.733,0.995
411.763,1.056
411.793,1.076
411.823,1.036
411.853,1.109
411.883,1.040
411.913,0.914
411.943,1.013
411.973,1.103
412.003,1.081
412.033,1.060
412.063,1.041
412.093,1.022
412.123,0.957
412.153,1.029
412.183,1.080
412.213,1.076
412.243,1.113
412.273,1.128
412.303,1.139
412.333,1.065
412.363,1.001
412.393,0.973
412.423,0.902
412.453,0.880
412.483,1.015
412.513,1.108
412.543,1.120
412.573,1.025
412.603,1.018
412.633,1.048
412.663,1.042
412.693,1.053
412.723,1.054
412.753,1.061
412.783,1.050
412.813,1.024
412.843,0.983
412.873,0.977
412.903,0.992
412.933,0.938
412.963,0.971
412.993,1.022
413.023,1.061
413.053,1.138
413.083,1.176
413.113,1.132
413.143,1.090
413.173,1.059
413.203,0.998
413.233,1.002
413.263,0.969
413.293,0.925
413.323,0.988
413.353,1.048
413.383,1.097
413.413,1.189
413.443,1.151
413.473,1.068
413.503,0.980
413.533,1.013
413.563,1.026
413.593,1.041
413.623,1.062
413.653,1.067
413.683,1.088
413.713,1.074
413.743,1.063
413.773,1.035
413.803,1.015
413.833,1.065
413.863,1.062
413.893,1.043
413.923,1.065
413.953,1.108
413.983,1.084
414.013,1.031
414.043,1.047
414.073,1.059
414.103,1.038
414.133,1.053
414.163,1.041
414.193,1.007
414.223,0.987
414.253,0.944
414.283,1.013
414.313,1.114
414.343,1.198
414.373,1.219
414.403,1.080
414.433,0.981
414.463,1.016
414.493,1.097
414.523,1.085
414.553,1.031
414.583,0.988
414.613,1.020
414.643,1.035
414.673,1.037
414.703,1.034
414.733,1.032
414.763,1.018
414.793,1.012
414.823,1.008
414.853,1.019
414.883,1.018
414.913,1.011
414.943,0.996
414.973,1.015
415.003,1.038
415.033,1.035
415.063,1.027
415.093,1.027
415.123,1.008
415.153,1.005
415.183,1.005
415.213,1.018
415.243,1.033
415.273,1.032
415.303,1.030
415.333,1.063
415.363,1.113
415.393,1.111
415.423,1.073
415.453,1.038
415.483,0.991
415.513,1.032
415.543,1.026
415.573,1.068
415.603,1.052
415.633,1.029
415.663,1.026
415.693,1.003
415.723,1.033
415.753,1.129
415.783,1.147
415.813,1.063
415.843,1.017
415.873,1.021
415.903,1.021
415.933,1.091
415.963,1.145
415.993,1.165
416.023,1.039
416.053,0.914
416.083,0.993
416.113,0.971
416.143,0.899
416.173,0.871
416.203,0.878
416.233,0.872
416.263,0.972
416.293,0.984
416.323,0.996
416.353,1.014
416.383,1.118
416.413,1.099
416.443,1.063
416.473,1.078
416.503,1.065
416.533,1.024
416.563,1.004
416.593,1.016
416.623,1.048
416.653,1.014
416.683,0.990
416.713,0.994
416.743,1.031
416.773,1.042
416.803,1.014
416.833,1.046
416.863,1.042
416.893,0.985
416.923,0.990
416.953,1.027
416.983,1.000
417.013,0.976
417.043,0.963
417.073,0.993
417.103,1.019
417.133,1.024
417.163,1.029
417.193,1.078
417.223,1.071
417.253,1.037
417.283,1.036
417.313,1.046
417.343,1.029
417.373,1.004
417.403,0.968
417.433,0.969
417.463,1.005
417.493,1.021
417.523,1.109
417.553,1.131
417.583,1.158
417.613,1.145
417.643,1.053
417.673,0.986
417.703,0.933
417.733,0.922
417.763,0.976
417.793,0.999
417.823,0.999
417.853,1.030
417.883,1.092
417.913,1.081
417.943,1.053
417.973,1.053
418.003,1.069
418.033,1.040
418.063,1.045
418.093,1.087
418.123,1.118
418.153,1.091
418.183,1.061
418.213,1.062
418.243,1.023
418.273,0.989
418.303,0.979
418.333,0.999
418.363,1.027
418.393,1.046
418.423,1.037
418.453,1.047
418.483,1.060
418.513,1.051
418.543,1.041
418.573,1.049
418.603,1.028
418.633,1.019
418.663,1.036
418.693,1.050
418.723,1.062
418.753,1.047
418.783,1.050
418.813,1.044
418.843,1.046
418.873,1.038
418.903,1.042
418.933,1.031
418.963,1.017
418.993,1.028
419.023,1.051
419.053,1.058
419.083,1.057
419.113,1.049
419.143,1.044
419.173,1.031
419.203,1.016
419.233,1.024
419.263,1.047
419.293,1.049
419.323,1.050
419.353,1.055
419.383,1.052
419.413,1.045
419.443,1.039
419.473,1.047
419.503,1.055
419.533,1.056
419.563,1.049
419.593,1.031
419.623,1.023
419.653,1.021
419.683,1.029
419.713,1.038
419.743,1.042
419.773,1.042
419.803,1.043
419.833,1.041
419.863,1.043
419.893,1.045
419.923,1.044
419.953,1.039
419.983,1.044
420.013,1.033
420.043,1.038
420.073,1.033
420.103,1.028
420.133,1.023
420.163,1.026
420.193,1.026
420.223,1.038
420.253,1.049
420.283,1.053
420.313,1.055
420.343,1.050
420.373,1.029
420.403,1.029
420.433,1.027
420.463,1.009
420.493,1.021
420.523,1.029
420.553,1.065
420.583,1.057
420.613,1.056
420.643,1.046
420.673,1.036
420.703,1.040
420.733,1.040
420.763,1.041
420.793,1.032
420.823,1.037
420.853,1.033
420.883,1.032
420.913,1.031
420.943,1.032
420.973,1.032
421.003,1.033
421.033,1.036
421.063,1.037
421.093,1.034
421.123,1.032
421.153,1.039
421.183,1.035
421.213,1.035
421.243,1.032
421.273,1.032
421.303,1.036
421.333,1.038
421.363,1.030
421.393,1.036
421.423,1.039
421.453,1.037
421.483,1.037
421.513,1.032
421.543,1.034
421.573,1.035
421.603,1.036
421.633,1.028
421.663,1.031
421.693,1.032
421.723,1.040
421.753,1.032
421.783,1.035
421.813,1.041
421.843,1.035
421.873,1.027
421.903,1.033
421.933,1.035
421.963,1.041
421.993,1.042
422.023,1.049
422.053,1.012
422.083,1.041
422.113,1.069
422.143,1.056
422.173,1.052
422.203,1.025
422.233,1.041
422.263,1.043
422.293,1.020
422.323,1.025
422.353,1.036
422.383,1.018
422.413,1.047
422.443,1.034
422.473,1.029
422.503,1.026
422.533,1.030
422.563,1.028
422.593,1.030
422.623,1.042
422.653,1.055
422.683,1.054
422.713,1.046
422.743,1.043
422.773,1.034
422.803,1.028
422.833,1.030
422.863,1.027
422.893,1.032
422.923,1.030
422.953,1.041
422.983,1.057
423.013,1.053
423.043,1.033
423.073,1.031
423.103,1.036
423.133,1.044
423.163,1.035
423.193,1.035
423.223,1.036
423.253,1.034
423.283,1.031
423.313,1.036
423.343,1.040
423.373,1.034
423.403,1.037
423.433,1.045
423.463,1.041
423.493,1.015
423.523,1.035
423.553,1.028
423.583,1.038
423.613,1.028
423.643,1.029
423.673,1.043
423.703,1.035
423.733,1.051
423.763,1.054
423.793,1.044
423.823,1.040
423.853,1.041
423.883,1.037
423.913,1.048
423.943,1.044
423.973,1.038
424.003,1.030
424.033,1.041
424.063,1.050
424.093,1.057
424.123,1.061
424.153,1.085
424.183,1.029
424.213,0.901
424.243,0.894
424.273,1.011
424.303,1.073
424.333,1.084
424.363,1.109
424.393,1.081
424.423,1.034
424.453,1.019
424.483,1.039
424.513,1.048
424.543,1.041
424.573,1.034
424.603,1.015
424.633,1.006
424.663,1.003
424.693,0.999
424.723,1.002
424.753,1.005
424.783,1.020
424.813,1.017
424.843,1.047
424.873,1.038
424.903,1.028
424.933,1.025
424.963,1.028
424.993,1.025
425.023,1.020
425.053,1.021
425.083,1.026
425.113,1.021
425.143,1.024
425.173,1.023
425.203,1.009
425.233,1.003
425.263,1.008
425.293,1.020
425.323,1.027
425.353,1.034
425.383,1.034
425.413,1.026
425.443,1.026
425.473,1.020
425.503,1.025
425.533,1.022
425.563,1.019
425.593,1.027
425.623,1.032
425.653,1.025
425.683,1.023
425.713,1.019
425.743,1.031
425.773,1.043
425.803,1.052
425.833,1.044
425.863,1.037
425.893,1.031
425.923,1.026
425.953,1.021
425.983,1.017
426.013,1.023
426.043,1.021
426.073,1.028
426.103,1.037
426.133,1.021
426.163,1.032
426.193,1.042
426.223,1.041
426.253,1.035
426.283,1.033
426.313,1.035
426.343,1.031
426.373,1.037
426.403,1.032
426.433,1.036
426.463,1.035
426.493,1.032
426.523,1.029
426.553,1.025
426.583,1.041
426.613,1.028
426.643,1.037
426.673,1.052
426.703,1.047
426.733,1.035
426.763,1.028
426.793,1.028
426.823,1.029
426.853,1.049
426.883,1.039
426.913,1.053
426.943,1.027
426.973,0.999
427.003,1.014
427.033,1.028
427.063,1.051
427.093,1.059
427.123,1.064
427.153,1.070
427.183,1.062
427.213,1.036
427.243,1.028
427.273,1.070
427.303,1.065
427.333,1.046
427.363,1.027
427.393,0.990
427.423,0.994
427.453,1.023
427.483,0.989
427.513,0.958
427.543,0.987
427.573,0.975
427.603,0.932
427.633,1.066
427.663,1.107
427.693,1.107
427.723,1.064
427.753,0.970
427.783,0.992
427.813,1.048
427.843,1.063
427.873,1.061
427.903,1.057
427.933,1.029
427.963,0.988
427.993,0.937
428.023,0.943
428.053,0.967
428.083,1.006
428.113,1.016
428.143,1.023
428.173,1.012
428.203,0.982
428.233,0.986
428.263,1.007
428.293,1.023
428.323,0.992
428.353,1.006
428.383,1.015
428.413,1.006
428.443,0.978
428.473,0.979
428.503,0.986
428.533,0.996
428.563,1.028
428.593,1.122
428.623,1.077
428.653,1.005
428.683,1.014
428.713,1.025
428.743,1.013
428.773,0.990
428.803,0.992
428.833,1.006
428.863,1.008
428.893,0.990
428.923,0.991
428.953,0.982
428.983,0.999
429.013,1.010
429.043,0.997
429.073,0.992
429.103,1.034
429.133,1.089
429.163,1.106
429.193,1.104
429.223,1.077
429.253,1.070
429.283,1.014
429.313,0.993
429.343,0.961
429.373,0.933
429.403,0.975
429.433,1.011
429.463,1.022
429.493,1.045
429.523,1.041
429.553,1.030
429.583,1.029
429.613,1.017
429.643,1.012
429.673,1.007
429.703,0.982
429.733,1.030
429.763,1.059
429.793,1.041
429.823,1.025
429.853,1.013
429.883,1.012
429.913,1.018
429.943,1.030
429.973,1.039
430.003,1.036
430.033,1.039
430.063,1.041
430.093,1.022
430.123,1.019
430.153,1.023
430.183,1.026
430.213,1.032
430.243,1.026
430.273,1.022
430.303,1.035
430.333,1.030
430.363,1.020
430.393,1.021
430.423,1.029
430.453,1.037
430.483,1.038
430.513,1.034
430.543,1.033
430.573,1.025
430.603,1.036
430.633,1.034
430.663,1.026
430.693,1.029
430.723,1.025
430.753,1.030
430.783,1.029
430.813,1.032
430.843,1.028
430.873,1.030
430.903,1.029
430.933,1.034
430.963,1.037
430.993,1.038
431.023,1.035
431.053,1.027
431.083,1.030
431.113,1.044
431.143,1.035
431.173,1.036
431.203,1.045
431.233,1.037
431.263,1.033
431.293,1.034
431.323,1.031
431.353,1.034
431.383,1.023
431.413,1.026
431.443,1.034
431.473,1.038
431.503,1.035
431.533,1.030
431.563,1.028
431.593,1.027
431.623,1.028
431.653,1.025
431.683,1.029
431.713,1.043
431.743,1.027
431.773,1.026
431.803,1.042
431.833,1.044
431.863,1.033
431.893,1.027
431.923,1.036
431.953,1.034
431.983,1.029
432.013,1.029
432.043,1.035
432.073,1.035
432.103,1.036
432.133,1.033
432.163,1.031
432.193,1.031
432.223,1.034
432.253,1.033
432.283,1.029
432.313,1.034
432.343,1.035
432.373,1.039
432.403,1.030
432.433,1.031
432.463,1.036
432.493,1.031
432.523,1.033
432.553,1.034
432.583,1.035
432.613,1.037
432.643,1.036
432.673,1.043
432.703,1.027
432.733,1.024
432.763,1.028
432.793,1.028
432.823,1.034
432.853,1.033
432.883,1.033
432.913,1.029
432.943,1.036
432.973,1.039
433.003,1.041
433.033,1.042
433.063,1.032
433.093,1.036
433.123,1.033
433.153,1.035
433.183,1.048
433.213,1.037
433.243,1.024
433.273,1.020
433.303,1.028
433.333,1.037
433.363,1.028
433.393,1.025
433.423,1.026
433.453,1.030
433.483,1.039
433.513,1.040
433.543,1.036
433.573,1.037
433.603,1.034
433.633,1.028
433.663,1.031
433.693,1.033
433.723,1.035
433.753,1.040
433.783,1.035
433.813,1.039
433.843,1.032
433.873,1.032
433.903,1.035
433.933,1.032
433.963,1.029
433.993,1.037
434.023,1.039
434.053,1.034
434.083,1.031
434.113,1.025
434.143,1.037
434.173,1.041
434.203,1.035
434.233,1.029
434.263,1.033
434.293,1.035
434.323,1.032
434.353,1.032
434.383,1.039
434.413,1.037
434.443,1.035
434.473,1.043
434.503,1.029
434.533,1.039
434.563,1.041
434.593,1.037
434.623,1.040
434.653,1.044
434.683,1.046
434.713,1.055
434.743,1.052
434.773,1.033
434.803,1.037
434.833,1.051
434.863,1.056
434.893,1.031
434.923,1.021
434.953,1.025
434.983,1.044
435.013,1.035
435.043,1.032
435.073,0.992
435.103,0.989
435.133,1.012
435.163,1.235
435.193,0.949
435.223,0.909
435.253,0.947
435.283,0.907
435.313,0.927
435.343,0.992
435.373,1.038
435.403,1.064
435.433,1.074
435.463,1.085
435.493,1.052
435.523,0.986
435.553,1.021
435.583,1.038
435.613,0.992
435.643,0.985
435.673,0.997
435.703,0.989
435.733,0.950
435.763,0.962
435.793,0.991
435.823,1.015
435.853,1.002
435.883,0.997
435.913,0.972
435.943,0.965
435.973,0.967
436.003,0.967
436.033,0.969
436.063,0.980
436.093,1.001
436.123,0.989
436.153,0.979
436.183,0.957
436.213,0.971
436.243,0.963
436.273,0.975
436.303,1.007
436.333,0.977
436.363,1.032
436.393,0.936
436.423,0.936
436.453,1.038
436.483,1.040
436.513,1.042
436.543,1.034
436.573,0.990
436.603,1.022
436.633,0.915
436.663,1.050
436.693,1.155
436.723,0.910
436.753,0.983
436.783,0.980
436.813,0.975
436.843,0.986
436.873,0.992
436.903,0.991
436.933,1.000
436.963,1.022
436.993,1.008
437.023,0.975
437.053,1.007
437.083,0.952
437.113,1.027
437.143,0.957
437.173,0.961
437.203,0.955
437.233,1.045
437.263,0.958
437.293,0.958
437.323,0.990
437.353,1.025
437.383,1.025
437.413,1.003
437.443,0.997
437.473,0.995
437.503,0.993
437.533,0.989
437.563,0.981
437.593,0.971
437.623,0.978
437.653,1.007
437.683,1.009
437.713,0.982
437.743,0.990
437.773,1.000
437.803,1.012
437.833,1.017
437.863,1.025
437.893,1.037
437.923,1.015
437.953,1.004
437.983,0.992
438.013,0.986
438.043,0.985
438.073,0.993
438.103,1.002
438.133,0.999
438.163,0.986
438.193,0.996
438.223,1.005
438.253,0.998
438.283,0.994
438.313,0.986
438.343,0.972
438.373,0.992
438.403,0.991
438.433,0.996
438.463,0.999
438.493,0.995
438.523,0.983
438.553,0.990
438.583,1.055
438.613,1.060
438.643,1.021
438.673,1.027
438.703,1.028
438.733,1.005
438.763,0.975
438.793,0.974
438.823,0.971
438.853,0.979
438.883,1.004
438.913,1.005
438.943,1.017
438.973,1.023
439.003,1.016
439.033,1.026
439.063,0.980
439.093,0.984
439.123,0.998
439.153,1.012
439.183,1.054
439.213,1.055
439.243,1.035
439.273,1.009
439.303,0.988
439.333,0.992
439.363,0.978
439.393,0.960
439.423,0.959
439.453,0.960
439.483,0.981
439.513,1.005
439.543,1.020
439.573,1.069
439.603,1.066
439.633,1.033
439.663,1.011
439.693,0.993
439.723,1.012
439.753,0.984
439.783,0.968
439.813,0.954
439.843,0.966
439.873,0.960
439.903,1.019
439.933,1.033
439.963,1.023
439.993,1.015
440.023,1.007
440.053,1.018
440.083,0.991
440.113,0.996
440.143,1.021
440.173,0.999
440.203,0.998
440.233,1.003
440.263,1.009
440.293,1.020
440.323,1.000
440.353,1.016
440.383,1.019
440.413,1.009
440.443,1.007
440.473,1.020
440.503,1.016
440.533,1.011
440.563,1.012
440.593,0.999
440.623,1.000
440.653,1.009
440.683,1.012
440.713,1.019
440.743,0.992
440.773,1.015
440.803,1.017
440.833,1.009
440.863,1.015
440.893,1.006
440.923,1.008
440.953,0.997
440.983,1.014
441.013,0.997
441.043,1.011
441.073,1.007
441.103,1.008
441.133,1.004
441.163,1.002
441.193,1.002
441.223,1.000
441.253,1.008
441.283,1.019
441.313,1.020
441.343,1.010
441.373,1.009
441.403,0.998
441.433,1.007
441.463,1.010
441.493,1.014
441.523,1.020
441.553,1.005
441.583,0.995
441.613,1.009
441.643,1.016
441.673,1.011
441.703,1.016
441.733,1.014
441.763,1.010
441.793,1.009
441.823,1.015
441.853,0.999
441.883,1.010
441.913,1.014
441.943,1.002
441.973,1.004
442.003,1.007
442.033,1.008
442.063,1.002
442.093,1.004
442.123,1.001
442.153,1.007
442.183,1.005
442.213,1.017
442.243,1.006
442.273,1.007
442.303,1.005
442.333,1.001
442.363,0.998
442.393,1.002
442.423,0.995
442.453,1.000
442.483,0.996
442.513,0.995
442.543,1.007
442.573,1.008
442.603,1.012
442.633,1.013
442.663,1.002
442.693,1.000
442.723,0.999
442.753,1.015
442.783,1.026
442.813,1.028
442.843,1.010
442.873,1.010
442.903,0.996
442.933,1.005
442.963,1.011
442.993,1.035
443.023,1.036
443.053,1.005
443.083,0.987
443.113,0.981
443.143,0.988
443.173,0.997
443.203,0.994
443.233,1.000
443.263,1.000
443.293,1.014
443.323,1.025
443.353,1.021
443.383,1.012
443.413,1.012
443.443,1.016
443.473,1.003
443.503,0.998
443.533,1.005
443.563,1.014
443.593,1.021
443.623,1.003
443.653,1.000
443.683,1.005
443.713,1.009
443.743,1.012
443.773,1.011
443.803,1.006
443.833,1.002
443.863,1.006
443.893,1.000
443.923,1.005
443.953,1.021
443.983,1.018
444.013,1.008
444.043,1.008
444.073,1.010
444.103,1.008
444.133,1.003
444.163,1.001
444.193,1.009
444.223,1.007
444.253,1.010
444.283,1.021
444.313,1.015
444.343,1.011
444.373,0.999
444.403,0.993
444.433,0.995
444.463,0.991
444.493,0.996
444.523,0.999
444.553,1.016
444.583,1.028
444.613,1.011
444.643,1.011
444.673,1.006
444.703,1.002
444.733,0.999
444.763,0.998
444.793,0.997
444.823,0.999
444.853,0.994
444.883,1.000
444.913,1.006
444.943,1.012
444.973,1.010
445.003,1.010
445.033,1.017
445.063,1.005
445.093,1.001
445.123,1.007
445.153,0.997
445.183,1.000
445.213,1.002
445.243,1.008
445.273,1.006
445.303,1.014
445.333,1.015
445.363,1.008
445.393,1.007
445.423,1.027
445.453,0.938
445.483,0.934
