df_hash,22ZHK4.SWSTG1
244.176,1.032
244.206,1.042
244.236,1.032
244.266,1.032
244.296,1.038
244.326,1.038
244.356,1.035
244.386,1.034
244.416,1.034
244.446,1.032
244.476,1.036
244.506,1.034
244.536,1.039
244.566,1.036
244.596,1.031
244.626,1.036
244.656,1.035
244.686,1.035
244.716,1.036
244.746,1.036
244.776,1.035
244.806,1.033
244.836,1.035
244.866,1.034
244.896,1.036
244.926,1.032
244.956,1.040
244.986,1.034
245.016,1.034
245.046,1.035
245.076,1.037
245.106,1.034
245.136,1.038
245.166,1.038
245.196,1.036
245.226,1.039
245.256,1.031
245.286,1.035
245.316,1.035
245.346,1.032
245.376,1.036
245.406,1.032
245.436,1.035
245.466,1.036
245.496,1.033
245.526,1.030
245.556,1.033
245.586,1.038
245.616,1.035
245.646,1.032
245.676,1.038
245.706,1.039
245.736,1.026
245.766,1.039
245.796,1.034
245.826,1.035
245.856,1.035
245.886,1.033
245.916,1.033
245.946,1.036
245.976,1.035
246.006,1.032
246.036,1.038
246.066,1.033
246.096,1.043
246.126,1.032
246.156,1.028
246.186,1.033
246.216,1.035
246.246,1.033
246.276,1.032
246.306,1.032
246.336,1.031
246.366,1.040
246.396,1.035
246.426,1.031
246.456,1.036
246.486,1.036
246.516,1.036
246.546,1.035
246.576,1.033
246.606,1.030
246.636,1.035
246.666,1.036
246.696,1.036
246.726,1.037
246.756,1.030
246.786,1.036
246.816,1.039
246.846,1.035
246.876,1.035
246.906,1.035
246.936,1.035
246.966,1.036
246.996,1.035
247.026,1.033
247.056,1.033
247.086,1.036
247.116,1.032
247.146,1.036
247.176,1.038
247.206,1.033
247.236,1.036
247.266,1.040
247.296,1.032
247.326,1.035
247.356,1.032
247.386,1.036
247.416,1.030
247.446,1.027
247.476,1.035
247.506,1.037
247.536,1.033
247.566,1.033
247.596,1.035
247.626,1.035
247.656,1.037
247.686,1.035
247.716,1.036
247.746,1.036
247.776,1.030
247.806,1.036
247.836,1.035
247.866,1.037
247.896,1.030
247.926,1.034
247.956,1.030
247.986,1.036
248.016,1.036
248.046,1.033
248.076,1.036
248.106,1.034
248.136,1.033
248.166,1.029
248.196,1.035
248.226,1.035
248.256,1.036
248.286,1.032
248.316,1.033
248.346,1.033
248.376,1.033
248.406,1.032
248.436,1.037
248.466,1.036
248.496,1.035
248.526,1.035
248.556,1.038
248.586,1.033
248.616,1.037
248.646,1.037
248.676,1.040
248.706,1.029
248.736,1.040
248.766,1.033
248.796,1.033
248.826,1.039
248.856,1.036
248.886,1.035
248.916,1.036
248.946,1.033
248.976,1.033
249.006,1.040
249.036,1.034
249.066,1.037
249.096,1.033
249.126,1.033
249.156,1.033
249.186,1.035
249.216,1.036
249.246,1.036
249.276,1.035
249.306,1.035
249.336,1.034
249.366,1.037
249.396,1.037
249.426,1.037
249.456,1.036
249.486,1.032
249.516,1.043
249.546,1.039
249.576,1.030
249.606,1.036
249.636,1.033
249.666,1.033
249.696,1.037
249.726,1.036
249.756,1.032
249.786,1.040
249.816,1.034
249.846,1.032
249.876,1.037
249.906,1.029
249.936,1.034
249.966,1.034
249.996,1.036
250.026,1.036
250.056,1.033
250.086,1.033
250.116,1.037
250.146,1.043
250.176,1.033
250.206,1.040
250.236,1.030
250.266,1.035
250.296,1.039
250.326,1.036
250.356,1.035
250.386,1.039
250.416,1.040
250.446,1.035
250.476,1.037
250.506,1.030
250.536,1.035
250.566,1.036
250.596,1.033
250.626,1.032
250.656,1.035
250.686,1.035
250.716,1.033
250.746,1.032
250.776,1.033
250.806,1.033
250.836,1.040
250.866,1.037
250.896,1.032
250.926,1.035
250.956,1.032
250.986,1.035
251.016,1.036
251.046,1.030
251.076,1.033
251.106,1.036
251.136,1.033
251.166,1.034
251.196,1.033
251.226,1.029
251.256,1.036
251.286,1.035
251.316,1.033
251.346,1.032
251.376,1.036
251.406,1.032
251.436,1.035
251.466,1.035
251.496,1.035
251.526,1.030
251.556,1.036
251.586,1.036
251.616,1.035
251.646,1.033
251.676,1.038
251.706,1.028
251.736,1.040
251.766,1.033
251.796,1.036
251.826,1.035
251.856,1.036
251.886,1.032
251.916,1.033
251.946,1.035
251.976,1.035
252.006,1.040
252.036,1.032
252.066,1.038
252.096,1.036
252.126,1.033
252.156,1.035
252.186,1.033
252.216,1.033
252.246,1.038
252.276,1.038
252.306,1.038
252.336,1.033
252.366,1.035
252.396,1.036
252.426,1.032
252.456,1.033
252.486,1.038
252.516,1.029
252.546,1.033
252.576,1.036
252.606,1.032
252.636,1.035
252.666,1.033
252.696,1.035
252.726,1.033
252.756,1.030
252.786,1.035
252.816,1.026
252.846,1.035
252.876,1.037
252.906,1.036
252.936,1.029
252.966,1.030
252.996,1.033
253.026,1.036
253.056,1.036
253.086,1.035
253.116,1.033
253.146,1.032
253.176,1.036
253.206,1.035
253.236,1.035
253.266,1.032
253.296,1.039
253.326,1.033
253.356,1.036
253.386,1.036
253.416,1.035
253.446,1.033
253.476,1.035
253.506,1.036
253.536,1.033
253.566,1.040
253.596,1.033
253.626,1.036
253.656,1.035
253.686,1.032
253.716,1.030
253.746,1.035
253.776,1.033
253.806,1.033
253.836,1.033
253.866,1.038
253.896,1.032
253.926,1.038
253.956,1.038
253.986,1.029
254.016,1.039
254.046,1.035
254.076,1.036
254.106,1.035
254.136,1.033
254.166,1.035
254.196,1.035
254.226,1.035
254.256,1.032
254.286,1.036
254.316,1.038
254.346,1.037
254.376,1.032
254.406,1.032
254.436,1.036
254.466,1.035
254.496,1.033
254.526,1.033
254.556,1.033
254.586,1.035
254.616,1.033
254.646,1.035
254.676,1.036
254.706,1.035
254.736,1.029
254.766,1.040
254.796,1.033
254.826,1.036
254.856,1.035
254.886,1.035
254.916,1.032
254.946,1.036
254.976,1.033
255.006,1.035
255.036,1.042
255.066,1.035
255.096,1.039
255.126,1.032
255.156,1.029
255.186,1.031
255.216,1.031
255.246,1.036
255.276,1.036
255.306,1.035
255.336,1.032
255.366,1.034
255.396,1.039
255.426,1.035
255.456,1.033
255.486,1.035
255.516,1.041
255.546,1.032
255.576,1.039
255.606,1.031
255.636,1.032
255.666,1.039
255.696,1.035
255.726,1.032
255.756,1.035
255.786,1.032
255.816,1.035
255.846,1.037
255.876,1.033
255.906,1.039
255.936,1.035
255.966,1.029
255.996,1.036
256.026,1.033
256.056,1.035
256.086,1.035
256.116,1.035
256.146,1.036
256.176,1.036
256.206,1.035
256.236,1.035
256.266,1.033
256.296,1.032
256.326,1.030
256.356,1.042
256.386,1.038
256.416,1.032
256.446,1.035
256.476,1.028
256.506,1.033
256.536,1.036
256.566,1.033
256.596,1.033
256.626,1.039
256.656,1.032
256.686,1.036
256.716,1.035
256.746,1.032
256.776,1.033
256.806,1.032
256.836,1.035
256.866,1.035
256.896,1.035
256.926,1.032
256.956,1.033
256.986,1.038
257.016,1.031
257.046,1.033
257.076,1.033
257.106,1.031
257.136,1.037
257.166,1.033
257.196,1.030
257.226,1.032
257.256,1.030
257.286,1.033
257.316,1.036
257.346,1.031
257.376,1.033
257.406,1.033
257.436,1.031
257.466,1.033
257.496,1.035
257.526,1.038
257.556,1.036
257.586,1.035
257.616,1.033
257.646,1.033
257.676,1.036
257.706,1.035
257.736,1.028
257.766,1.039
257.796,1.029
257.826,1.032
257.856,1.036
257.886,1.037
257.916,1.033
257.946,1.036
257.976,1.032
258.006,1.039
258.036,1.036
258.066,1.032
258.096,1.042
258.126,1.033
258.156,1.034
258.186,1.034
258.216,1.035
258.246,1.038
258.276,1.035
258.306,1.035
258.336,1.035
258.366,1.032
258.396,1.035
258.426,1.036
258.456,1.036
258.486,1.026
258.516,1.036
258.546,1.031
258.576,1.035
258.606,1.038
258.636,1.033
258.666,1.029
258.696,1.035
258.726,1.035
258.756,1.031
258.786,1.037
258.816,1.033
258.846,1.036
258.876,1.035
258.906,1.032
258.936,1.032
258.966,1.029
258.996,1.036
259.026,1.036
259.056,1.035
259.086,1.033
259.116,1.033
259.146,1.033
259.176,1.035
259.206,1.035
259.236,1.033
259.266,1.028
259.296,1.036
259.326,1.035
259.356,1.033
259.386,1.036
259.416,1.034
259.446,1.035
259.476,1.036
259.506,1.036
259.536,1.025
259.566,1.036
259.596,1.034
259.626,1.040
259.656,1.032
259.686,1.030
259.716,1.033
259.746,1.033
259.776,1.036
259.806,1.035
259.836,1.033
259.866,1.036
259.896,1.035
259.926,1.038
259.956,1.032
259.986,1.040
260.016,1.035
260.046,1.033
260.076,1.035
260.106,1.033
260.136,1.032
260.166,1.038
260.196,1.036
260.226,1.029
260.256,1.038
260.286,1.035
260.316,1.033
260.346,1.032
260.376,1.032
260.406,1.032
260.436,1.032
260.466,1.035
260.496,1.036
260.526,1.032
260.556,1.035
260.586,1.036
260.616,1.043
260.646,1.031
260.676,1.038
260.706,1.032
260.736,1.031
260.766,1.036
260.796,1.036
260.826,1.029
260.856,1.034
260.886,1.035
260.916,1.036
260.946,1.039
260.976,1.031
261.006,1.038
261.036,1.035
261.066,1.034
261.096,1.034
261.126,1.034
261.156,1.034
261.186,1.037
261.216,1.032
261.246,1.032
261.276,1.036
261.306,1.034
261.336,1.038
261.366,1.034
261.396,1.041
261.426,1.029
261.456,1.038
261.486,1.031
261.516,1.035
261.546,1.039
261.576,1.031
261.606,1.035
261.636,1.036
261.666,1.031
261.696,1.034
261.726,1.038
261.756,1.037
261.786,1.036
261.816,1.036
261.846,1.035
261.876,1.034
261.906,1.031
261.936,1.037
261.966,1.038
261.996,1.035
262.026,1.032
262.056,1.034
262.086,1.035
262.116,1.034
262.146,1.034
262.176,1.034
262.206,1.035
262.236,1.037
262.266,1.028
262.296,1.041
262.326,1.031
262.356,1.037
262.386,1.038
262.416,1.036
262.446,1.032
262.476,1.035
262.506,1.035
262.536,1.032
262.566,1.036
262.596,1.029
262.626,1.036
262.656,1.038
262.686,1.034
262.716,1.031
262.746,1.035
262.776,1.035
262.806,1.035
262.836,1.036
262.866,1.034
262.896,1.034
262.926,1.035
262.956,1.035
262.986,1.034
263.016,1.035
263.046,1.034
263.076,1.029
263.106,1.039
263.136,1.036
263.166,1.034
263.196,1.035
263.226,1.034
263.256,1.034
263.286,1.035
263.316,1.034
263.346,1.035
263.376,1.040
263.406,1.031
263.436,1.038
263.466,1.034
263.496,1.029
263.526,1.033
263.556,1.032
263.586,1.035
263.616,1.029
263.646,1.034
263.676,1.032
263.706,1.039
263.736,1.037
263.766,1.032
263.796,1.031
263.826,1.035
263.856,1.032
263.886,1.035
263.916,1.034
263.946,1.034
263.976,1.035
264.006,1.035
264.036,1.035
264.066,1.029
264.096,1.035
264.126,1.031
264.156,1.034
264.186,1.034
264.216,1.031
264.246,1.032
264.276,1.032
264.306,1.035
264.336,1.032
264.366,1.032
264.396,1.032
264.426,1.032
264.456,1.042
264.486,1.028
264.516,1.042
264.546,1.035
264.576,1.034
264.606,1.035
264.636,1.035
264.666,1.034
264.696,1.034
264.726,1.035
264.756,1.039
264.786,1.039
264.816,1.035
264.846,1.034
264.876,1.036
264.906,1.031
264.936,1.032
264.966,1.037
264.996,1.037
265.026,1.035
265.056,1.035
265.086,1.038
265.116,1.032
265.146,1.035
265.176,1.032
265.206,1.038
265.236,1.028
265.266,1.038
265.296,1.031
265.326,1.034
265.356,1.034
265.386,1.034
265.416,1.035
265.446,1.035
265.476,1.031
265.506,1.037
265.536,1.041
265.566,1.034
265.596,1.034
265.626,1.037
265.656,1.031
265.686,1.032
265.716,1.034
265.746,1.035
265.776,1.035
265.806,1.037
265.836,1.032
265.866,1.034
265.896,1.032
265.926,1.033
265.956,1.033
265.986,1.034
266.016,1.037
266.046,1.032
266.076,1.039
266.106,1.034
266.136,1.034
266.166,1.034
266.196,1.034
266.226,1.034
266.256,1.035
266.286,1.032
266.316,1.035
266.346,1.039
266.376,1.028
266.406,1.034
266.436,1.035
266.466,1.032
266.496,1.031
266.526,1.029
266.556,1.031
266.586,1.035
266.616,1.037
266.646,1.034
266.676,1.039
266.706,1.034
266.736,1.037
266.766,1.035
266.796,1.035
266.826,1.035
266.856,1.042
266.886,1.034
266.916,1.034
266.946,1.035
266.976,1.031
267.006,1.031
267.036,1.038
267.066,1.035
267.096,1.032
267.126,1.039
267.156,1.036
267.186,1.035
267.216,1.031
267.246,1.029
267.276,1.034
267.306,1.038
267.336,1.035
267.366,1.036
267.396,1.035
267.426,1.032
267.456,1.035
267.486,1.041
267.516,1.028
267.546,1.035
267.576,1.032
267.606,1.031
267.636,1.035
267.666,1.034
267.696,1.034
267.726,1.036
267.756,1.035
267.786,1.035
267.816,1.039
267.846,1.032
267.876,1.037
267.906,1.037
267.936,1.034
267.966,1.031
267.996,1.031
268.026,1.034
268.056,1.037
268.086,1.034
268.116,1.032
268.146,1.032
268.176,1.037
268.206,1.040
268.236,1.027
268.266,1.038
268.296,1.034
268.326,1.035
268.356,1.035
268.386,1.037
268.416,1.030
268.446,1.034
268.476,1.037
268.506,1.035
268.536,1.037
268.566,1.028
268.596,1.035
268.626,1.034
268.656,1.031
268.686,1.034
268.716,1.038
268.746,1.035
268.776,1.035
268.806,1.034
268.836,1.035
268.866,1.032
268.896,1.034
268.926,1.031
268.956,1.034
268.986,1.037
269.016,1.038
269.046,1.031
269.076,1.037
269.106,1.035
269.136,1.034
269.166,1.035
269.196,1.031
269.226,1.034
269.256,1.032
269.286,1.033
269.316,1.027
269.346,1.032
269.376,1.032
269.406,1.034
269.436,1.031
269.466,1.031
269.496,1.035
269.526,1.034
269.556,1.035
269.586,1.035
269.616,1.037
269.646,1.029
269.676,1.032
269.706,1.033
269.736,1.035
269.766,1.032
269.796,1.037
269.826,1.035
269.856,1.037
269.886,1.031
269.916,1.041
269.946,1.031
269.976,1.032
270.006,1.038
270.036,1.031
270.066,1.034
270.096,1.034
270.126,1.035
270.156,1.030
270.186,1.035
270.216,1.031
270.246,1.037
270.276,1.035
270.306,1.027
270.336,1.034
270.366,1.031
270.396,1.031
270.426,1.034
270.456,1.035
270.486,1.034
270.516,1.037
270.546,1.035
270.576,1.040
270.606,1.034
270.636,1.029
270.666,1.027
270.696,1.036
270.726,1.031
270.756,1.034
270.786,1.032
270.816,1.032
270.846,1.031
270.876,1.037
270.906,1.032
270.936,1.027
270.966,1.036
270.996,1.031
271.026,1.034
271.056,1.034
271.086,1.031
271.116,1.035
271.146,1.033
271.176,1.035
271.206,1.037
271.236,1.037
271.266,1.034
271.296,1.031
271.326,1.033
271.356,1.038
271.386,1.028
271.416,1.035
271.446,1.034
271.476,1.034
271.506,1.036
271.536,1.036
271.566,1.031
271.596,1.034
271.626,1.037
271.656,1.035
271.686,1.030
271.716,1.030
271.746,1.035
271.776,1.035
271.806,1.031
271.836,1.034
271.866,1.033
271.896,1.037
271.926,1.034
271.956,1.034
271.986,1.034
272.016,1.035
272.046,1.033
272.076,1.034
272.106,1.034
272.136,1.036
272.166,1.040
272.196,1.027
272.226,1.038
272.256,1.033
272.286,1.037
272.316,1.039
272.346,1.031
272.376,1.030
272.406,1.036
272.436,1.036
272.466,1.037
272.496,1.041
272.526,1.034
272.556,1.037
272.586,1.034
272.616,1.036
272.646,1.034
272.676,1.036
272.706,1.034
272.736,1.034
272.766,1.033
272.796,1.030
272.826,1.034
272.856,1.033
272.886,1.034
272.916,1.034
272.946,1.031
272.976,1.037
273.006,1.036
273.036,1.028
273.066,1.041
273.096,1.033
273.126,1.034
273.156,1.036
273.186,1.037
273.216,1.030
273.246,1.034
273.276,1.036
273.306,1.034
273.336,1.036
273.366,1.033
273.396,1.036
273.426,1.037
273.456,1.030
273.486,1.032
273.516,1.032
273.546,1.031
273.576,1.034
273.606,1.037
273.636,1.035
273.666,1.035
273.696,1.034
273.726,1.037
273.756,1.034
273.786,1.032
273.816,1.031
273.846,1.034
273.876,1.039
273.906,1.031
273.936,1.035
273.966,1.029
273.996,1.032
274.026,1.038
274.056,1.032
274.086,1.035
274.116,1.035
274.146,1.035
274.176,1.031
274.206,1.028
274.236,1.028
274.266,1.027
274.296,1.030
274.326,1.027
274.356,1.027
274.386,1.028
274.416,1.034
274.446,1.028
274.476,1.033
274.506,1.025
274.536,1.033
274.566,1.034
274.596,1.030
274.626,1.030
274.656,1.029
274.686,1.033
274.716,1.031
274.746,1.034
274.776,1.024
274.806,1.029
274.836,1.033
274.866,1.032
274.896,1.021
274.926,1.025
274.956,1.031
274.986,1.030
275.016,1.033
275.046,1.033
275.076,1.032
275.106,1.030
275.136,1.040
275.166,1.038
275.196,1.034
275.226,1.030
275.256,1.031
275.286,1.032
275.316,1.038
275.346,1.042
275.376,1.018
275.406,1.041
275.436,1.032
275.466,1.041
275.496,1.036
275.526,1.034
275.556,1.040
275.586,1.023
275.616,1.024
275.646,1.027
275.676,1.024
275.706,1.026
275.736,1.021
275.766,1.013
275.796,1.010
275.826,1.030
275.856,1.037
275.886,1.042
275.916,1.036
275.946,1.046
275.976,1.037
276.006,1.029
276.036,1.029
276.066,1.031
276.096,1.025
276.126,1.037
276.156,1.037
276.186,1.036
276.216,1.033
276.246,1.031
276.276,1.024
276.306,1.019
276.336,1.017
276.366,1.041
276.396,1.047
276.426,1.054
276.456,1.059
276.486,1.050
276.516,1.047
276.546,1.040
276.576,1.022
276.606,1.028
276.636,1.021
276.666,1.028
276.696,1.037
276.726,1.041
276.756,1.033
276.786,1.032
276.816,1.026
276.846,1.027
276.876,1.032
276.906,1.030
276.936,1.034
276.966,1.032
276.996,1.023
277.026,1.035
277.056,1.037
277.086,1.032
277.116,1.032
277.146,1.030
277.176,1.028
277.206,1.035
277.236,1.038
277.266,1.036
277.296,1.026
277.326,1.030
277.356,1.034
277.386,1.033
277.416,1.030
277.446,1.031
277.476,1.035
277.506,1.035
277.536,1.030
277.566,1.035
277.596,1.034
277.626,1.035
277.656,1.032
277.686,1.032
277.716,1.032
277.746,1.030
277.776,1.032
277.806,1.036
277.836,1.036
277.866,1.025
277.896,1.038
277.926,1.026
277.956,1.029
277.986,1.035
278.016,1.031
278.046,1.034
278.076,1.028
278.106,1.033
278.136,1.035
278.166,1.029
278.196,1.033
278.226,1.034
278.256,1.033
278.286,1.031
278.316,1.033
278.346,1.029
278.376,1.035
278.406,1.035
278.436,1.037
278.466,1.031
278.496,1.030
278.526,1.030
278.556,1.033
278.586,1.029
278.616,1.032
278.646,1.033
278.676,1.036
278.706,1.033
278.736,1.027
278.766,1.035
278.796,1.036
278.826,1.032
278.856,1.034
278.886,1.033
278.916,1.032
278.946,1.031
278.976,1.033
279.006,1.030
279.036,1.037
279.066,1.033
279.096,1.036
279.126,1.032
279.156,1.035
279.186,1.030
279.216,1.032
279.246,1.034
279.276,1.035
279.306,1.031
279.336,1.035
279.366,1.033
279.396,1.032
279.426,1.030
279.456,1.030
279.486,1.032
279.516,1.030
279.546,1.032
279.576,1.036
279.606,1.035
279.636,1.029
279.666,1.028
279.696,1.036
279.726,1.033
279.756,1.035
279.786,1.035
279.816,1.030
279.846,1.034
279.876,1.032
279.906,1.032
279.936,1.039
279.966,1.035
279.996,1.026
280.026,1.035
280.056,1.033
280.086,1.030
280.116,1.030
280.146,1.033
280.176,1.031
280.206,1.035
280.236,1.035
280.266,1.033
280.296,1.031
280.326,1.031
280.356,1.036
280.386,1.033
280.416,1.029
280.446,1.032
280.476,1.030
280.506,1.032
280.536,1.035
280.566,1.033
280.596,1.029
280.626,1.039
280.656,1.032
280.686,1.034
280.716,1.036
280.746,1.033
280.776,1.028
280.806,1.030
280.836,1.061
280.866,1.067
280.896,1.047
280.926,1.022
280.956,1.017
280.986,1.020
281.016,1.018
281.046,1.021
281.076,1.037
281.106,1.038
281.136,1.033
281.166,1.038
281.196,1.034
281.226,1.038
281.256,1.027
281.286,1.031
281.316,1.032
281.346,1.028
281.376,1.028
281.406,1.030
281.436,1.028
281.466,1.033
281.496,1.032
281.526,1.028
281.556,1.025
281.586,1.027
281.616,1.032
281.646,1.036
281.676,1.035
281.706,1.031
281.736,1.028
281.766,1.030
281.796,1.032
281.826,1.029
281.856,1.037
281.886,1.029
281.916,1.013
281.946,1.025
281.976,1.032
282.006,1.029
282.036,1.035
282.066,1.036
282.096,1.035
282.126,1.038
282.156,1.041
282.186,1.036
282.216,1.029
282.246,1.029
282.276,1.026
282.306,1.029
282.336,1.031
282.366,1.033
282.396,1.035
282.426,1.041
282.456,1.042
282.486,1.036
282.516,1.032
282.546,1.030
282.576,1.032
282.606,1.034
282.636,1.037
282.666,1.033
282.696,1.033
282.726,1.034
282.756,1.029
282.786,1.029
282.816,1.036
282.846,1.034
282.876,1.038
282.906,1.037
282.936,1.033
282.966,1.036
282.996,1.037
283.026,1.031
283.056,1.031
283.086,1.032
283.116,1.032
283.146,1.035
283.176,1.035
283.206,1.030
283.236,1.039
283.266,1.038
283.296,1.038
283.326,1.037
283.356,1.039
283.386,1.035
283.416,1.035
283.446,1.041
283.476,1.034
283.506,1.041
283.536,1.040
283.566,1.036
283.596,1.039
283.626,1.041
283.656,1.032
283.686,1.032
283.716,1.035
283.746,1.035
283.776,1.037
283.806,1.040
283.836,1.036
283.866,1.036
283.896,1.040
283.926,1.039
283.956,1.037
283.986,1.038
284.016,1.034
284.046,1.035
284.076,1.038
284.106,1.039
284.136,1.038
284.166,1.037
284.196,1.043
284.226,1.038
284.256,1.040
284.286,1.039
284.316,1.035
284.346,1.035
284.376,1.034
284.406,1.035
284.436,1.035
284.466,1.036
284.496,1.032
284.526,1.039
284.556,1.039
284.586,1.039
284.616,1.037
284.646,1.039
284.676,1.039
284.706,1.040
284.736,1.040
284.766,1.040
284.796,1.038
284.826,1.042
284.856,1.039
284.886,1.040
284.916,1.039
284.946,1.036
284.976,1.039
285.006,1.039
285.036,1.040
285.066,1.041
285.096,1.041
285.126,1.036
285.156,1.042
285.186,1.038
285.216,1.041
285.246,1.043
285.276,1.039
285.306,1.037
285.336,1.032
285.366,1.024
285.396,1.007
285.426,1.031
285.456,1.056
285.486,1.064
285.516,1.062
285.546,1.050
285.576,1.046
285.606,1.042
285.636,1.035
285.666,1.033
285.696,1.031
285.726,1.040
285.756,1.041
285.786,1.039
285.816,1.041
285.846,1.036
285.876,1.034
285.906,1.031
285.936,1.034
285.966,1.033
285.996,1.033
286.026,1.032
286.056,1.038
286.086,1.041
286.116,1.036
286.146,1.036
286.176,1.037
286.206,1.036
286.236,1.036
286.266,1.034
286.296,1.036
286.326,1.034
286.356,1.039
286.386,1.038
286.416,1.042
286.446,1.036
286.476,1.032
286.506,1.036
286.536,1.040
286.566,1.036
286.596,1.039
286.626,1.039
286.656,1.039
286.686,1.033
286.716,1.039
286.746,1.035
286.776,1.036
286.806,1.033
286.836,1.033
286.866,1.037
286.896,1.040
286.926,1.039
286.956,1.036
286.986,1.034
287.016,1.041
287.046,1.039
287.076,1.037
287.106,1.040
287.136,1.040
287.166,1.033
287.196,1.039
287.226,1.037
287.256,1.033
287.286,1.036
287.316,1.039
287.346,1.036
287.376,1.037
287.406,1.039
287.436,1.034
287.466,1.037
287.496,1.041
287.526,1.042
287.556,1.035
287.586,1.041
287.616,1.036
287.646,1.037
287.676,1.041
287.706,1.035
287.736,1.036
287.766,1.041
287.796,1.040
287.826,1.038
287.856,1.032
287.886,1.033
287.916,1.034
287.946,1.038
287.976,1.035
288.006,1.038
288.036,1.039
288.066,1.038
288.096,1.041
288.126,1.042
288.156,1.039
288.186,1.037
288.216,1.037
288.246,1.040
288.276,1.033
288.306,1.038
288.336,1.039
288.366,1.037
288.396,1.036
288.426,1.038
288.456,1.036
288.486,1.039
288.516,1.038
288.546,1.034
288.576,1.038
288.606,1.037
288.636,1.038
288.666,1.040
288.696,1.038
288.726,1.038
288.756,1.039
288.786,1.042
288.816,1.035
288.846,1.038
288.876,1.040
288.906,1.037
288.936,1.038
288.966,1.038
288.996,1.037
289.026,1.038
289.056,1.040
289.086,1.035
289.116,1.037
289.146,1.038
289.176,1.036
289.206,1.036
289.236,1.033
289.266,1.036
289.296,1.037
289.326,1.038
289.356,1.035
289.386,1.034
289.416,1.040
289.446,1.037
289.476,1.040
289.506,1.041
289.536,1.038
289.566,1.035
289.596,1.041
289.626,1.038
289.656,1.041
289.686,1.040
289.716,1.034
289.746,1.038
289.776,1.041
289.806,1.035
289.836,1.037
289.866,1.038
289.896,1.039
289.926,1.038
289.956,1.040
289.986,1.040
290.016,1.036
290.046,1.037
290.076,1.035
290.106,1.038
290.136,1.038
290.166,1.040
290.196,1.034
290.226,1.031
290.256,1.044
290.286,1.039
290.316,1.037
290.346,1.035
290.376,1.037
290.406,1.040
290.436,1.040
290.466,1.037
290.496,1.040
290.526,1.044
290.556,1.034
290.586,1.038
290.616,1.040
290.646,1.033
290.676,1.035
290.706,1.041
290.736,1.041
290.766,1.038
290.796,1.040
290.826,1.038
290.856,1.039
290.886,1.040
290.916,1.042
290.946,1.035
290.976,1.045
291.006,1.036
291.036,1.037
291.066,1.038
291.096,1.036
291.126,1.036
291.156,1.041
291.186,1.037
291.216,1.040
291.246,1.045
291.276,1.034
291.306,1.041
291.336,1.041
291.366,1.035
291.396,1.036
291.426,1.039
291.456,1.038
291.486,1.042
291.516,1.038
291.546,1.040
291.576,1.038
291.606,1.041
291.636,1.024
291.666,1.031
291.696,1.034
291.726,1.028
291.756,1.023
291.786,1.028
291.816,1.027
291.846,1.033
291.876,1.047
291.906,1.057
291.936,1.050
291.966,1.045
291.996,1.043
292.026,1.038
292.056,1.033
292.086,1.029
292.116,1.029
292.146,1.032
292.176,1.035
292.206,1.036
292.236,1.038
292.266,1.035
292.296,1.032
292.326,1.032
292.356,1.034
292.386,1.040
292.416,1.032
292.446,1.041
292.476,1.038
292.506,1.034
292.536,1.036
292.566,1.031
292.596,1.033
292.626,1.033
292.656,1.030
292.686,1.036
292.716,1.038
292.746,1.031
292.776,1.037
292.806,1.038
292.836,1.035
292.866,1.035
292.896,1.036
292.926,1.035
292.956,1.036
292.986,1.036
293.016,1.038
293.046,1.038
293.076,1.037
293.106,1.033
293.136,1.030
293.166,1.035
293.196,1.033
293.226,1.038
293.256,1.033
293.286,1.039
293.316,1.033
293.346,1.036
293.376,1.040
293.406,1.035
293.436,1.035
293.466,1.032
293.496,1.034
293.526,1.038
293.556,1.040
293.586,1.032
293.616,1.037
293.646,1.034
293.676,1.032
293.706,1.030
293.736,1.035
293.766,1.036
293.796,1.037
293.826,1.034
293.856,1.033
293.886,1.036
293.916,1.033
293.946,1.034
293.976,1.037
294.006,1.038
294.036,1.041
294.066,1.036
294.096,1.030
294.126,1.044
294.156,1.037
294.186,1.035
294.216,1.034
294.246,1.037
294.276,1.034
294.306,1.035
294.336,1.034
294.366,1.038
294.396,1.041
294.426,1.031
294.456,1.037
294.486,1.033
294.516,1.031
294.546,1.031
294.576,1.036
294.606,1.036
294.636,1.034
294.666,1.036
294.696,1.038
294.726,1.037
294.756,1.040
294.786,1.035
294.816,1.031
294.846,1.041
294.876,1.034
294.906,1.035
294.936,1.037
294.966,1.037
294.996,1.031
295.026,1.036
295.056,1.033
295.086,1.038
295.116,1.038
295.146,1.033
295.176,1.034
295.206,1.036
295.236,1.030
295.266,1.034
295.296,1.034
295.326,1.038
295.356,1.035
295.386,1.037
295.416,1.037
295.446,1.037
295.476,1.035
295.506,1.037
295.536,1.038
295.566,1.032
295.596,1.040
295.626,1.031
295.656,1.035
295.686,1.039
295.716,1.031
295.746,1.035
295.776,1.040
295.806,1.035
295.836,1.041
295.866,1.040
295.896,1.034
295.926,1.035
295.956,1.036
295.986,1.032
296.016,1.035
296.046,1.035
296.076,1.034
296.106,1.038
296.136,1.037
296.166,1.034
296.196,1.038
296.226,1.036
296.256,1.032
296.286,1.036
296.316,1.039
296.346,1.035
296.376,1.031
296.406,1.037
296.436,1.035
296.466,1.038
296.496,1.035
296.526,1.035
296.556,1.035
